,App,Cap,Gauge,Pad,Pen,Safety,Tip
Hits,169,40,52,16,34,74,14
Total Fixation Time [ms],16553.999999999993,3659.9999999999927,4950.0,1430.0000000000073,3169.999999999989,6999.000000000015,1279.999999999969
Average Dwelltime [ms],9254.0,779.5,572.2222222222222,432.25,313.9999999999994,688.1666666666672,216.99999999999767
Total Dwelltime [ms],18508.0,4677.0,5150.0,1729.0,3767.9999999999927,8258.000000000007,1518.9999999999836
Revisits,2,6,9,4,12,12,7
Average Fixation Time [ms],97.95266272189346,91.49999999999982,95.1923076923077,89.37500000000045,93.23529411764673,94.58108108108127,91.42857142856921
Time to First Fixation [ms],15651.0,820.0,11273.0,29443.0,320.0,3388.0,13072.000000000002
Relative Dwelltime [%],43.51391846068923,9.62069237441841,13.011592145729841,3.758904397655307,8.33267618221484,18.39760271271987,3.364613726572484
