,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,1144.0000000000002,0.0,0.0,1518.9999999999995,0.0,0.0
Average Fixation Time [ms],0.0,96.3157894736842,0.0,0.0,92.85714285714289,0.0,0.0
Hits,0.0,19.0,0.0,0.0,14.0,0.0,0.0
Relative Dwelltime [%],0.0,60.09981612818493,0.0,0.0,39.90018387181507,0.0,0.0
Revisits,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Total Dwelltime [ms],0.0,2288.0000000000005,0.0,0.0,1518.9999999999995,0.0,0.0
Total Fixation Time [ms],0.0,1830.0,0.0,0.0,1300.0000000000005,0.0,0.0
