,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,69.99999999999818,0.0,1143.0
Average Fixation Time [ms],0.0,0.0,0.0,0.0,69.99999999999818,0.0,96.96969696969697
Hits,0.0,0.0,0.0,0.0,2.0,0.0,33.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,3.9226674138413147,0.0,96.07733258615868
Revisits,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,139.99999999999636,0.0,3429.0
Total Fixation Time [ms],0.0,0.0,0.0,0.0,139.99999999999636,0.0,3200.0
