,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,80.0,623.5000000000002,200.0
Average Fixation Time [ms],0.0,0.0,0.0,0.0,80.0,97.06250000000007,100.0
Hits,0.0,0.0,0.0,0.0,1.0,48.0,2.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,1.5186028853454816,94.68488990129082,3.796507213363704
Revisits,0.0,0.0,0.0,0.0,1.0,8.0,1.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,80.0,4988.000000000002,200.0
Total Fixation Time [ms],0.0,0.0,0.0,0.0,80.0,4659.000000000004,200.0
