,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,647.2500000000018,0.0,0.0,604.5,0.0,0.0
Average Fixation Time [ms],0.0,94.5454545454562,0.0,0.0,92.22222222222061,0.0,0.0
Hits,0.0,22.0,0.0,0.0,9.0,0.0,0.0
Relative Dwelltime [%],0.0,68.1674565560822,0.0,0.0,31.83254344391779,0.0,0.0
Revisits,0.0,4.0,0.0,0.0,2.0,0.0,0.0
Total Dwelltime [ms],0.0,2589.0000000000073,0.0,0.0,1209.0,0.0,0.0
Total Fixation Time [ms],0.0,2080.0000000000364,0.0,0.0,829.9999999999854,0.0,0.0
