Recording timestamp	Computer timestamp	Sensor	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
1129331	1398544740	Eye Tracker	Fixation	260	986	571
1139323	1398554732	Eye Tracker	Fixation	260	986	571
1149319	1398564728	Eye Tracker	Fixation	260	986	571
1159341	1398574750	Eye Tracker	Fixation	260	986	571
1169326	1398584735	Eye Tracker	Fixation	260	986	571
1179317	1398594726	Eye Tracker	EyesNotFound	40		
1189308	1398604717	Eye Tracker	EyesNotFound	40		
1199299	1398614708	Eye Tracker	EyesNotFound	40		
1209290	1398624699	Eye Tracker	EyesNotFound	40		
1219284	1398634693	Eye Tracker	Unclassified	20		
1229280	1398644689	Eye Tracker	Unclassified	20		
1239270	1398654679	Eye Tracker	EyesNotFound	20		
1249260	1398664669	Eye Tracker	EyesNotFound	20		
1259252	1398674661	Eye Tracker	Fixation	140	982	591
1269275	1398684684	Eye Tracker	Fixation	140	982	591
1279270	1398694679	Eye Tracker	Fixation	140	982	591
1289258	1398704667	Eye Tracker	Fixation	140	982	591
1299251	1398714660	Eye Tracker	Fixation	140	982	591
1309243	1398724652	Eye Tracker	Fixation	140	982	591
1319234	1398734643	Eye Tracker	Fixation	140	982	591
1329225	1398744634	Eye Tracker	Fixation	140	982	591
1339216	1398754625	Eye Tracker	Fixation	140	982	591
1349212	1398764621	Eye Tracker	Fixation	140	982	591
1359203	1398774612	Eye Tracker	Fixation	140	982	591
1369189	1398784598	Eye Tracker	Fixation	140	982	591
1379183	1398794592	Eye Tracker	Fixation	140	982	591
1389207	1398804616	Eye Tracker	Fixation	140	982	591
1399197	1398814606	Eye Tracker	EyesNotFound	20		
1409187	1398824596	Eye Tracker	EyesNotFound	20		
1419177	1398834586	Eye Tracker	Fixation	230	969	603
1429174	1398844583	Eye Tracker	Fixation	230	969	603
1439167	1398854576	Eye Tracker	Fixation	230	969	603
1449157	1398864566	Eye Tracker	Fixation	230	969	603
1459146	1398874555	Eye Tracker	Fixation	230	969	603
1469139	1398884548	Eye Tracker	Fixation	230	969	603
1479133	1398894542	Eye Tracker	Fixation	230	969	603
1489122	1398904531	Eye Tracker	Fixation	230	969	603
1499116	1398914525	Eye Tracker	Fixation	230	969	603
1509106	1398924515	Eye Tracker	Fixation	230	969	603
1519107	1398934516	Eye Tracker	Fixation	230	969	603
1529108	1398944517	Eye Tracker	Fixation	230	969	603
1539110	1398954519	Eye Tracker	Fixation	230	969	603
1549107	1398964516	Eye Tracker	Fixation	230	969	603
1559097	1398974506	Eye Tracker	Fixation	230	969	603
1569083	1398984492	Eye Tracker	Fixation	230	969	603
1579077	1398994486	Eye Tracker	Fixation	230	969	603
1589071	1399004480	Eye Tracker	Fixation	230	969	603
1599067	1399014476	Eye Tracker	Fixation	230	969	603
1609052	1399024461	Eye Tracker	Fixation	230	969	603
1619041	1399034450	Eye Tracker	Fixation	230	969	603
1629038	1399044447	Eye Tracker	Fixation	230	969	603
1639060	1399054469	Eye Tracker	Fixation	230	969	603
1649051	1399064460	Eye Tracker	EyesNotFound	40		
1659042	1399074451	Eye Tracker	EyesNotFound	40		
1669033	1399084442	Eye Tracker	EyesNotFound	40		
1679024	1399094433	Eye Tracker	EyesNotFound	40		
1689016	1399104425	Eye Tracker	Fixation	110	959	570
1699009	1399114418	Eye Tracker	Fixation	110	959	570
1709002	1399124411	Eye Tracker	Fixation	110	959	570
1718992	1399134401	Eye Tracker	Fixation	110	959	570
1728983	1399144392	Eye Tracker	Fixation	110	959	570
1738974	1399154383	Eye Tracker	Fixation	110	959	570
1748970	1399164379	Eye Tracker	Fixation	110	959	570
1758992	1399174401	Eye Tracker	Fixation	110	959	570
1768977	1399184386	Eye Tracker	Fixation	110	959	570
1778971	1399194380	Eye Tracker	Fixation	110	959	570
1788965	1399204374	Eye Tracker	Fixation	110	959	570
1798957	1399214366	Eye Tracker	EyesNotFound	40		
1808949	1399224358	Eye Tracker	EyesNotFound	40		
1818941	1399234350	Eye Tracker	EyesNotFound	40		
1828933	1399244342	Eye Tracker	EyesNotFound	40		
1838925	1399254334	Eye Tracker	Fixation	110	949	543
1848915	1399264324	Eye Tracker	Fixation	110	949	543
1858904	1399274313	Eye Tracker	Fixation	110	949	543
1868927	1399284336	Eye Tracker	Fixation	110	949	543
1878922	1399294331	Eye Tracker	Fixation	110	949	543
1888909	1399304318	Eye Tracker	Fixation	110	949	543
1898904	1399314313	Eye Tracker	Fixation	110	949	543
1908896	1399324305	Eye Tracker	Fixation	110	949	543
1918887	1399334296	Eye Tracker	Fixation	110	949	543
1928878	1399344287	Eye Tracker	Fixation	110	949	543
1938868	1399354277	Eye Tracker	Fixation	110	949	543
1948866	1399364275	Eye Tracker	EyesNotFound	40		
1958864	1399374273	Eye Tracker	EyesNotFound	40		
1968862	1399384271	Eye Tracker	EyesNotFound	40		
1978860	1399394269	Eye Tracker	EyesNotFound	40		
1988860	1399404269	Eye Tracker	Fixation	230	947	531
1998855	1399414264	Eye Tracker	Fixation	230	947	531
2008841	1399424250	Eye Tracker	Fixation	230	947	531
2018830	1399434239	Eye Tracker	Fixation	230	947	531
2028826	1399444235	Eye Tracker	Fixation	230	947	531
2038818	1399454227	Eye Tracker	Fixation	230	947	531
2048810	1399464219	Eye Tracker	Fixation	230	947	531
2058799	1399474208	Eye Tracker	Fixation	230	947	531
2068791	1399484200	Eye Tracker	Fixation	230	947	531
2078786	1399494195	Eye Tracker	Fixation	230	947	531
2088774	1399504183	Eye Tracker	Fixation	230	947	531
2098768	1399514177	Eye Tracker	Fixation	230	947	531
2108759	1399524168	Eye Tracker	Fixation	230	947	531
2118780	1399534189	Eye Tracker	Fixation	230	947	531
2128772	1399544181	Eye Tracker	Fixation	230	947	531
2138763	1399554172	Eye Tracker	Fixation	230	947	531
2148760	1399564169	Eye Tracker	Fixation	230	947	531
2158749	1399574158	Eye Tracker	Fixation	230	947	531
2168736	1399584145	Eye Tracker	Fixation	230	947	531
2178730	1399594139	Eye Tracker	Fixation	230	947	531
2188723	1399604132	Eye Tracker	Fixation	230	947	531
2198718	1399614127	Eye Tracker	Fixation	230	947	531
2208704	1399624113	Eye Tracker	Fixation	230	947	531
2318644	1399734053	Eye Tracker	Fixation	100	909	546
2328635	1399744044	Eye Tracker	Fixation	100	909	546
2338656	1399754065	Eye Tracker	Fixation	100	909	546
2348652	1399764061	Eye Tracker	Fixation	100	909	546
2358644	1399774053	Eye Tracker	Fixation	100	909	546
2368630	1399784039	Eye Tracker	Fixation	100	909	546
2378623	1399794032	Eye Tracker	Fixation	100	909	546
2388617	1399804026	Eye Tracker	Fixation	100	909	546
2398612	1399814021	Eye Tracker	Fixation	100	909	546
2408599	1399824008	Eye Tracker	Fixation	100	909	546
2418588	1399833997	Eye Tracker	Saccade	10		
2428584	1399843993	Eye Tracker	Unclassified	20		
2438577	1399853986	Eye Tracker	Unclassified	20		
2448578	1399863987	Eye Tracker	EyesNotFound	20		
2458579	1399873988	Eye Tracker	EyesNotFound	20		
2468580	1399883989	Eye Tracker	Unclassified	60		
2478575	1399893984	Eye Tracker	Unclassified	60		
2488562	1399903971	Eye Tracker	Unclassified	60		
2498556	1399913965	Eye Tracker	Unclassified	60		
2508548	1399923957	Eye Tracker	Unclassified	60		
2518539	1399933948	Eye Tracker	Unclassified	60		
2528530	1399943939	Eye Tracker	EyesNotFound	40		
2538521	1399953930	Eye Tracker	EyesNotFound	40		
2548512	1399963921	Eye Tracker	EyesNotFound	40		
2558503	1399973912	Eye Tracker	EyesNotFound	40		
2568494	1399983903	Eye Tracker	Fixation	640	901	479
2578487	1399993896	Eye Tracker	Fixation	640	901	479
2588481	1400003890	Eye Tracker	Fixation	640	901	479
2598477	1400013886	Eye Tracker	Fixation	640	901	479
2608494	1400023903	Eye Tracker	Fixation	640	901	479
2618482	1400033891	Eye Tracker	Fixation	640	901	479
2628478	1400043887	Eye Tracker	Fixation	640	901	479
2638471	1400053880	Eye Tracker	Fixation	640	901	479
2648460	1400063869	Eye Tracker	Fixation	640	901	479
2658451	1400073860	Eye Tracker	Fixation	640	901	479
2668443	1400083852	Eye Tracker	Fixation	640	901	479
2678438	1400093847	Eye Tracker	Fixation	640	901	479
2688429	1400103838	Eye Tracker	Fixation	640	901	479
2698420	1400113829	Eye Tracker	Fixation	640	901	479
2708412	1400123821	Eye Tracker	Fixation	640	901	479
2718433	1400133842	Eye Tracker	Fixation	640	901	479
2728425	1400143834	Eye Tracker	Fixation	640	901	479
2738415	1400153824	Eye Tracker	Fixation	640	901	479
2748411	1400163820	Eye Tracker	Fixation	640	901	479
2758401	1400173810	Eye Tracker	Fixation	640	901	479
2768387	1400183796	Eye Tracker	Fixation	640	901	479
2778381	1400193790	Eye Tracker	Fixation	640	901	479
2788376	1400203785	Eye Tracker	Fixation	640	901	479
2798371	1400213780	Eye Tracker	Fixation	640	901	479
2808357	1400223766	Eye Tracker	Fixation	640	901	479
2818359	1400233768	Eye Tracker	Fixation	640	901	479
2828361	1400243770	Eye Tracker	Fixation	640	901	479
2838364	1400253773	Eye Tracker	Fixation	640	901	479
2848356	1400263765	Eye Tracker	Fixation	640	901	479
2858345	1400273754	Eye Tracker	Fixation	640	901	479
2868338	1400283747	Eye Tracker	Fixation	640	901	479
2878332	1400293741	Eye Tracker	Fixation	640	901	479
2888320	1400303729	Eye Tracker	Fixation	640	901	479
2898313	1400313722	Eye Tracker	Fixation	640	901	479
2908306	1400323715	Eye Tracker	Fixation	640	901	479
