start_time	end_time	Block	Grid	IFU	Single Shape
0.315	0.545	1600.0	1600.0	236.6	1600.0
0.565	0.755	1600.0	1600.0	256.6	1600.0
0.785	1.094	1600.0	1600.0	321.3	1600.0
1.144	1.414	1600.0	1600.0	413.8	1600.0
1.434	1.634	1600.0	1600.0	1600.0	1600.0
2.414	2.484	494.4	678.1	115.8	1600.0
2.554	2.703	579.2	647.5	77.1	1600.0
2.713	2.813	646.1	685.1	88.0	1600.0
2.833	3.113	759.3	648.4	0.0	1600.0
3.213	3.483	1600.0	612.2	0.0	1600.0
3.603	3.763	1600.0	673.6	0.0	1600.0
3.783	3.883	1600.0	582.6	0.0	1600.0
3.903	4.183	1600.0	600.1	0.0	1600.0
4.203	4.302	1600.0	647.2	0.0	1600.0
4.362	4.462	1600.0	782.7	0.0	1600.0
4.482	4.592	1600.0	761.7	0.0	1600.0
6.801	6.911	1600.0	28.8	1600.0	1600.0
6.971	7.061	1600.0	0.0	1600.0	1600.0
7.211	7.341	1600.0	0.0	1600.0	1600.0
7.381	7.611	1600.0	0.0	1600.0	1600.0
7.69	8.0	1600.0	31.6	1600.0	1600.0
8.07	8.16	1600.0	2.0	1600.0	1600.0
8.2	8.31	1600.0	11.0	1600.0	1600.0
8.33	8.46	1600.0	25.5	1600.0	138.7
8.62	8.75	1600.0	191.2	1600.0	12.0
8.77	8.99	1600.0	215.1	1600.0	33.8
9.05	9.16	1600.0	129.2	1600.0	22.5
9.18	9.449	1600.0	84.2	1600.0	1600.0
9.469	10.029	1600.0	42.7	1600.0	1600.0
10.079	10.199	1600.0	41.6	1600.0	22.4
10.219	10.299	1600.0	36.1	1600.0	44.1
10.399	10.579	1600.0	161.3	1600.0	59.0
10.599	10.849	1600.0	138.8	1600.0	14.0
10.869	11.128	1600.0	160.4	1600.0	0.0
11.168	11.408	1600.0	181.7	1600.0	0.0
11.428	11.498	1600.0	193.2	1600.0	0.0
11.628	11.838	1600.0	213.8	1600.0	0.0
11.878	11.998	1600.0	272.2	1600.0	0.0
12.018	12.148	1600.0	304.6	1600.0	0.0
12.168	12.538	1600.0	320.5	1600.0	0.0
12.588	12.837	1600.0	275.8	1600.0	0.0
12.877	12.997	1600.0	254.0	1600.0	154.1
13.177	13.257	1600.0	0.0	1600.0	1600.0
13.297	13.397	1600.0	0.0	1600.0	1600.0
13.437	13.517	1600.0	0.0	1600.0	1600.0
13.537	13.747	1600.0	0.0	1600.0	1600.0
13.777	14.077	1600.0	0.0	1600.0	1600.0
14.137	14.227	1600.0	0.0	718.8	1600.0
14.247	14.347	1600.0	0.0	725.9	1600.0
14.367	14.496	1600.0	0.0	734.5	1600.0
14.566	14.676	1600.0	0.0	1600.0	495.1
14.696	14.816	1600.0	16.6	1600.0	489.4
14.906	15.076	1600.0	231.7	1600.0	76.3
15.156	15.276	1600.0	171.8	1600.0	8.5
15.296	15.366	1600.0	140.9	1600.0	0.0
15.386	15.676	1600.0	5.4	1039.2	153.2
15.696	15.796	1600.0	201.6	370.7	1600.0
16.175	16.285	570.1	555.1	0.0	1600.0
16.385	16.765	514.4	617.3	0.0	796.1
16.825	17.095	310.4	1600.0	181.1	1600.0
17.365	17.445	92.5	1600.0	903.5	791.8
17.595	17.675	0.0	1600.0	822.3	617.0
18.034	18.184	0.0	1600.0	659.7	385.7
18.214	18.294	43.0	1600.0	743.7	466.8
18.314	18.524	18.4	1600.0	714.3	436.3
18.594	18.704	0.0	1600.0	673.4	351.1
18.724	18.974	0.0	1600.0	713.8	367.3
18.994	19.084	33.0	1600.0	690.5	251.7
19.164	19.264	31.0	1600.0	644.0	138.4
19.284	19.394	23.0	1600.0	599.5	1600.0
19.414	19.683	52.6	1600.0	559.0	1600.0
19.703	19.793	38.0	1600.0	570.7	1600.0
19.813	19.943	28.6	1600.0	588.9	1600.0
19.963	20.083	19.0	1600.0	594.8	1600.0
20.103	20.453	12.2	1600.0	592.5	1600.0
20.533	20.743	51.9	1600.0	579.4	1600.0
20.783	21.043	31.0	1600.0	584.9	1600.0
21.063	21.133	14.9	1600.0	599.3	1600.0
21.153	21.542	0.0	1600.0	611.8	1600.0
21.612	21.792	0.0	1600.0	597.4	1600.0
21.882	22.122	0.0	1600.0	778.0	1600.0
22.212	22.332	155.6	1600.0	957.5	1600.0
22.452	22.582	54.1	1600.0	940.7	1600.0
22.592	22.862	63.0	1600.0	1600.0	1600.0
22.902	23.031	33.2	1600.0	870.0	1600.0
23.051	23.181	0.0	1600.0	838.1	1600.0
23.201	23.381	0.0	1600.0	845.7	1600.0
23.401	23.531	50.0	1600.0	1600.0	1600.0
23.601	23.691	63.2	1600.0	1600.0	1600.0
23.731	23.981	0.0	1600.0	1600.0	1600.0
24.001	24.121	0.0	1600.0	1600.0	1600.0
24.221	24.451	49.0	1600.0	495.3	440.3
24.481	24.561	245.0	1600.0	460.7	1600.0
24.581	24.65	206.5	1600.0	467.8	1600.0
24.68	24.78	118.0	1600.0	547.6	1600.0
24.85	24.96	70.8	1600.0	515.0	1600.0
25.13	25.25	33.0	1600.0	575.2	1600.0
25.26	25.35	23.3	1600.0	588.5	1600.0
25.45	25.58	94.8	1600.0	450.0	1600.0
25.67	25.8	377.9	794.1	203.2	1600.0
26.699	26.839	662.9	596.0	14.0	1600.0
26.899	27.349	639.6	611.7	0.0	1600.0
27.369	27.599	717.8	536.1	0.0	1600.0
27.619	27.879	1600.0	487.1	0.0	1600.0
27.899	27.999	1600.0	486.2	0.0	1600.0
28.148	28.388	1600.0	299.3	123.0	1600.0
28.598	28.678	1600.0	0.0	996.1	1600.0
28.828	28.988	1600.0	0.0	850.4	1600.0
29.058	29.138	1600.0	0.0	802.5	1600.0
29.248	29.448	1600.0	0.0	620.5	1600.0
29.668	29.777	1600.0	43.2	1042.5	1600.0
29.797	29.887	1600.0	42.1	984.7	1600.0
29.977	30.057	1600.0	61.3	758.0	197.7
30.147	30.257	1600.0	61.3	741.8	171.0
30.387	30.617	1600.0	1.4	576.9	0.0
30.637	31.317	1600.0	1.0	575.8	1600.0
31.397	31.526	1600.0	33.8	662.8	1600.0
31.546	31.646	1600.0	53.5	731.6	1600.0
31.666	31.736	1600.0	50.2	739.7	1600.0
32.216	32.586	1600.0	68.9	845.4	30.5
32.646	33.175	1600.0	158.8	996.4	17.8
33.195	33.855	1600.0	160.0	828.6	0.0
33.895	34.015	567.0	1600.0	111.0	1600.0
34.335	34.405	0.0	1600.0	827.1	1600.0
34.515	34.695	0.0	1600.0	915.9	790.5
34.755	35.074	0.0	1600.0	881.0	659.6
35.134	35.454	0.0	1600.0	543.0	143.4
35.564	35.704	124.3	1600.0	392.4	1600.0
35.814	36.084	14.8	1600.0	539.3	1600.0
36.104	36.344	0.0	1600.0	518.0	1600.0
36.364	36.484	1.0	1600.0	498.0	1600.0
36.504	36.763	155.9	1600.0	359.9	1600.0
37.183	37.273	836.5	329.1	0.0	1600.0
37.313	37.433	818.3	367.7	0.0	1600.0
37.453	37.533	807.8	412.2	0.0	1600.0
37.623	37.713	750.1	497.1	0.0	1600.0
37.903	37.983	757.3	462.1	0.0	1600.0
38.033	38.133	721.3	492.1	0.0	1600.0
38.153	38.262	719.4	503.8	0.0	1600.0
38.282	38.372	704.3	515.8	0.0	1600.0
38.462	38.562	683.7	580.4	0.0	1600.0
38.602	38.842	665.1	618.2	0.0	1600.0
38.882	38.972	747.4	537.3	0.0	1600.0
39.272	39.532	712.2	594.5	0.0	1600.0
39.542	39.632	787.8	520.1	0.0	1600.0
39.912	40.011	842.2	479.2	0.0	1600.0
40.161	40.561	810.0	512.5	0.0	1600.0
41.111	41.241	729.4	572.8	0.0	1600.0
42.4	42.48	1600.0	0.0	914.4	1600.0
42.6	42.72	1600.0	0.0	1009.5	1600.0
42.95	43.03	1600.0	0.0	1056.8	1600.0
43.1	43.2	1600.0	0.0	1241.6	1600.0
43.22	43.329	1600.0	0.0	975.2	1600.0
43.349	43.549	1600.0	114.1	319.1	1600.0
43.949	44.079	670.4	601.0	0.0	1600.0
44.099	44.199	718.4	554.1	0.0	1600.0
44.219	45.068	759.7	527.9	0.0	1600.0
45.088	45.668	782.3	511.4	0.0	1600.0
45.748	45.848	667.3	628.8	0.0	1600.0
45.868	45.988	691.0	620.0	0.0	1600.0
46.078	46.448	1600.0	430.0	3.2	1600.0
46.827	46.897	1600.0	9.4	1600.0	1600.0
46.987	47.097	1600.0	62.0	1600.0	1600.0
47.227	47.307	1600.0	0.0	1600.0	1600.0
47.377	47.527	1600.0	0.0	1600.0	1600.0
47.587	47.667	1600.0	0.0	1600.0	1600.0
47.717	47.817	1600.0	0.0	1600.0	1600.0
47.857	47.947	1600.0	0.0	821.0	1600.0
48.137	48.227	1600.0	0.0	736.0	1600.0
48.287	48.377	1600.0	0.0	825.8	1600.0
48.397	48.506	1600.0	0.0	775.7	1600.0
48.686	48.796	1600.0	43.2	402.9	1600.0
48.816	48.996	1600.0	103.1	338.6	1600.0
49.516	49.596	635.0	649.9	0.0	1600.0
49.636	49.726	673.8	622.5	0.0	1600.0
49.786	49.876	725.4	610.0	0.0	1600.0
49.896	50.016	756.8	618.1	0.0	1600.0
50.036	50.265	854.7	601.0	0.0	1600.0
50.435	50.515	1600.0	552.7	0.0	1600.0
52.494	52.574	1600.0	35.5	692.1	1600.0
52.664	52.894	1600.0	306.0	495.1	1600.0
52.934	53.114	1600.0	289.4	594.6	39.6
53.134	53.543	1600.0	241.0	670.1	0.0
53.633	53.763	1600.0	172.5	552.0	1600.0
53.813	53.883	1600.0	41.0	378.9	1600.0
53.903	54.033	1600.0	137.3	276.7	1600.0
54.053	54.143	1600.0	232.5	172.7	1600.0
54.453	54.563	1600.0	637.7	0.0	1600.0
54.583	54.863	1600.0	497.4	0.0	1600.0
54.883	54.993	1600.0	347.0	70.0	1600.0
55.512	55.662	1600.0	0.0	806.2	1600.0
55.732	55.852	1600.0	0.0	844.5	122.0
55.982	56.232	1600.0	26.7	943.7	0.0
56.252	56.542	1600.0	0.0	947.8	1600.0
56.622	56.712	1600.0	0.0	996.7	1600.0
56.842	56.921	1600.0	19.4	1357.5	1600.0
56.961	57.111	1600.0	16.1	1600.0	1600.0
57.131	57.211	1600.0	42.9	1600.0	1600.0
57.261	57.381	1600.0	0.0	1272.9	1600.0
57.531	57.611	1600.0	0.0	952.7	1600.0
57.651	57.811	1600.0	0.0	831.4	1600.0
57.911	58.021	1600.0	0.0	675.8	1600.0
58.061	58.141	1600.0	0.0	672.9	1600.0
58.201	58.331	1600.0	0.0	443.0	1600.0
58.381	58.521	909.8	413.6	0.0	1600.0
58.92	59.01	671.0	637.7	0.0	1600.0
59.04	59.31	788.9	547.4	0.0	1600.0
59.35	59.52	1600.0	233.0	178.7	1600.0
59.73	59.81	1600.0	61.3	628.4	1600.0
59.85	59.98	1600.0	97.9	616.8	1600.0
60.0	60.11	1600.0	202.4	595.4	19.0
60.15	60.339	1600.0	144.0	641.0	20.5
60.419	61.009	1600.0	302.8	526.2	0.0
61.399	61.609	1600.0	687.2	0.0	1600.0
61.779	62.028	1600.0	337.8	91.1	1600.0
62.188	62.258	1600.0	0.0	786.9	1600.0
63.078	63.158	1600.0	0.0	802.0	1600.0
63.258	63.328	1600.0	0.0	769.8	1600.0
63.498	63.578	1600.0	0.0	854.5	1600.0
63.727	63.827	1600.0	0.0	1600.0	1600.0
63.867	63.957	1600.0	0.0	1600.0	1600.0
64.147	64.237	1600.0	0.0	1600.0	1600.0
64.317	64.397	1600.0	0.0	1600.0	1600.0
64.407	64.497	1600.0	0.0	1600.0	1600.0
64.567	64.757	1600.0	0.0	1600.0	1600.0
64.777	64.917	1600.0	0.0	1600.0	1600.0
64.947	65.207	1600.0	0.0	771.0	1600.0
65.706	65.776	673.7	673.8	0.0	1600.0
65.796	65.896	741.1	628.5	0.0	1600.0
65.936	66.446	813.5	575.2	0.0	1600.0
66.486	66.756	832.6	558.0	0.0	1600.0
66.776	67.265	814.8	569.0	0.0	1600.0
67.285	67.805	1600.0	558.0	0.0	1600.0
67.845	68.095	1600.0	564.0	0.0	1600.0
68.115	68.365	1600.0	529.0	0.0	1600.0
68.385	68.515	1600.0	293.0	161.0	1600.0
68.904	68.994	1600.0	0.0	1300.0	1600.0
69.214	69.304	1600.0	0.0	1600.0	1600.0
69.364	69.494	1600.0	0.0	1600.0	1600.0
69.544	69.734	1600.0	41.8	1600.0	1600.0
69.814	70.014	1600.0	0.0	1600.0	1600.0
70.154	70.234	1600.0	0.0	1600.0	1600.0
70.314	70.623	1600.0	0.0	1600.0	1600.0
70.663	70.883	1600.0	0.0	581.0	1600.0
71.263	71.443	613.9	696.4	0.0	1600.0
71.463	71.613	725.2	579.7	0.0	1600.0
71.633	72.592	752.9	556.4	0.0	1600.0
72.632	72.732	677.0	628.7	0.0	1600.0
72.882	73.032	768.4	549.2	0.0	1600.0
73.052	73.282	666.7	663.1	0.0	1600.0
73.312	73.532	758.8	550.0	0.0	1600.0
73.552	74.091	767.5	553.5	0.0	1600.0
74.131	74.341	1600.0	540.3	0.0	1600.0
74.361	74.541	1600.0	554.2	0.0	1600.0
74.631	74.791	1600.0	518.1	0.0	1600.0
74.901	75.321	1600.0	523.9	0.0	1600.0
75.331	75.431	1600.0	542.0	0.0	1600.0
