,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,99.99999999999636,0.0,484.7499999999982
Average Fixation Time [ms],0.0,0.0,0.0,0.0,99.99999999999636,0.0,88.88888888888889
Hits,0.0,0.0,0.0,0.0,1.0,0.0,18.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,4.904364884747273,0.0,95.09563511525273
Revisits,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,99.99999999999636,0.0,1938.9999999999927
Total Fixation Time [ms],0.0,0.0,0.0,0.0,99.99999999999636,0.0,1600.0
