,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,566.3333333333358,149.99999999999272,0.0,1029.0000000000073
Average Fixation Time [ms],0.0,0.0,0.0,88.00000000000048,99.99999999999515,0.0,90.0
Hits,0.0,0.0,0.0,15.0,3.0,0.0,4.0
Relative Dwelltime [%],0.0,0.0,0.0,56.109643328930225,9.907529722588688,0.0,33.98282694848109
Revisits,0.0,0.0,0.0,3.0,2.0,0.0,1.0
Total Dwelltime [ms],0.0,0.0,0.0,1699.0000000000073,299.99999999998545,0.0,1029.0000000000073
Total Fixation Time [ms],0.0,0.0,0.0,1320.0000000000073,299.99999999998545,0.0,360.0
