,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,200.0,275.00000000000045,0.0,1236.333333333333,0.0,40.0
Average Fixation Time [ms],0.0,100.0,100.00000000000018,0.0,95.33333333333329,0.0,40.0
Hits,0.0,2.0,5.0,0.0,30.0,0.0,1.0
Relative Dwelltime [%],0.0,4.445432318292954,12.224938875305643,0.0,82.4405423427428,0.0,0.8890864636585907
Revisits,0.0,1.0,2.0,0.0,3.0,0.0,1.0
Total Dwelltime [ms],0.0,200.0,550.0000000000009,0.0,3708.999999999999,0.0,40.0
Total Fixation Time [ms],0.0,200.0,500.0000000000009,0.0,2859.9999999999986,0.0,40.0
