,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,1889.0,0.0,100.00000000000182,0.0,0.0
Average Fixation Time [ms],0.0,0.0,94.94444444444474,0.0,100.00000000000182,0.0,0.0
Hits,0.0,0.0,18.0,0.0,1.0,0.0,0.0
Relative Dwelltime [%],0.0,0.0,94.9723479135243,0.0,5.027652086475703,0.0,0.0
Revisits,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Total Dwelltime [ms],0.0,0.0,1889.0,0.0,100.00000000000182,0.0,0.0
Total Fixation Time [ms],0.0,0.0,1709.0000000000055,0.0,100.00000000000182,0.0,0.0
