,K-coefficient,start_time
0,1.814260044538158,325
1,-1.7177722282030627,5242
2,-1.2095587830288999,13297
3,0.1315154650885279,18524
4,-0.5501021254841812,56462
5,-0.13187293040814035,64028
6,0.31952154804297617,69714
