Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
485	515	30
575	605	30
725	745	20
795	815	20
1324	1364	40
1434	1474	40
1724	1754	30
1764	1804	40
1844	1864	20
2194	2204	10
3063	3093	30
4033	4053	20
4992	5002	10
6261	6311	50
6321	6341	20
6371	6411	40
6461	6491	30
6611	6641	30
6661	6681	20
6711	6751	40
6811	6831	20
6961	6991	30
7041	7061	20
7111	7131	20
7151	7161	10
7221	7231	10
7531	7611	80
7641	7661	20
7790	7810	20
7990	8020	30
8250	8260	10
8270	8290	20
8550	8570	20
8670	8700	30
8960	8990	30
10119	10149	30
10539	10589	50
11598	11628	30
11998	12018	20
12028	12058	30
12118	12158	40
12188	12198	10
12258	12288	30
12838	12868	30
13097	13127	30
13457	13477	20
13537	13587	50
13637	13647	10
13677	13697	20
13827	13847	20
13967	13997	30
14447	14477	30
15076	15116	40
15246	15276	30
15406	15456	50
15626	15666	40
16126	16156	30
16655	16685	30
17115	17155	40
17205	17225	20
17245	17255	10
17355	17375	20
17875	17925	50
18614	18624	10
18864	18934	70
19244	19274	30
19474	19484	10
21443	21503	60
21562	21582	20
21602	21622	20
21862	21902	40
22102	22112	10
22262	22332	70
22542	22612	70
22652	22662	10
22792	22812	20
23331	23361	30
23371	23411	40
23611	23661	50
23801	23821	20
23961	23991	30
24031	24051	20
24211	24241	30
24631	24671	40
24781	24811	30
24831	24851	20
25020	25120	100
25140	25150	10
25160	25210	50
25680	25710	30
25720	25750	30
25790	25810	20
25850	25870	20
25880	25890	10
26180	26210	30
26340	26440	100
26510	26530	20
27169	27209	40
27949	27969	20
28089	28099	10
28109	28139	30
28578	28608	30
29048	29148	100
29658	29688	30
30048	30078	30
31127	31157	30
31197	31237	40
31347	31387	40
31397	31417	20
31437	31457	20
31597	31647	50
32036	32076	40
32346	32396	50
32596	32626	30
32706	32736	30
32756	32786	30
32846	32866	20
33226	33256	30
33316	33346	30
33875	33925	50
34025	34075	50
34195	34215	20
34225	34255	30
34275	34305	30
34625	34665	40
35205	35235	30
35564	35584	20
35734	35754	20
36714	36754	40
37643	37673	30
37693	37763	70
37823	37843	20
37993	38033	40
38393	38413	20
38463	38493	30
38513	38603	90
39152	39222	70
39302	39332	30
39342	39372	30
39392	39412	20
39492	39512	20
39872	39922	50
39942	39972	30
40042	40062	20
40112	40132	20
40372	40392	20
40911	40941	30
40961	41011	50
41031	41061	30
41151	41161	10
41231	41251	20
41551	41561	10
41701	41801	100
42260	42320	60
42340	42360	20
42380	42400	20
42490	42530	40
42570	42600	30
42640	42660	20
42820	42850	30
42880	42950	70
43200	43220	20
43360	43390	30
43430	43450	20
43480	43490	10
43520	43540	20
43580	43600	20
44059	44099	40
44129	44179	50
44219	44249	30
44289	44319	30
44559	44589	30
44769	44789	20
44999	45019	20
45259	45349	90
45379	45399	20
45459	45489	30
45568	45588	20
45618	45638	20
45838	45908	70
45958	45988	30
46058	46108	50
46988	47008	20
47228	47258	30
47657	47677	20
47807	47877	70
48067	48077	10
48327	48367	40
48457	48487	30
48527	48547	20
48597	48607	10
48837	48877	40
49056	49086	30
49506	49526	20
49626	49646	20
50216	50256	40
50396	50526	130
51075	51115	40
51455	51465	10
52075	52105	30
52185	52215	30
52275	52305	30
52375	52395	20
52415	52435	20
52594	52654	60
53364	53444	80
53894	53904	10
54273	54323	50
54743	54773	30
54813	54833	20
54973	55013	40
55353	55383	30
55603	55673	70
56172	56252	80
57072	57102	30
57382	57422	40
57462	57482	20
57831	57881	50
57911	57931	20
58511	58531	20
58641	58661	20
58741	58821	80
59241	59271	30
59330	59350	20
60080	60100	20
60190	60230	40
60950	60990	40
61010	61069	60
61229	61259	30
61279	61329	50
61709	61799	90
62009	62039	30
62249	62269	20
62629	62669	40
63028	63118	90
63468	63488	20
63508	63538	30
65157	65187	30
65287	65337	50
65637	65677	40
65687	65707	20
65837	65857	20
65987	66007	20
66047	66077	30
66456	66486	30
66686	66706	20
67246	67276	30
67496	67516	20
68065	68085	20
68385	68405	20
68745	68785	40
69125	69145	20
69495	69535	40
69575	69595	20
69764	69844	80
69874	69914	40
69994	70024	30
70164	70184	20
70404	70444	40
70504	70544	40
71753	71803	50
72513	72543	30
72863	72893	30
72963	72983	20
74342	74362	20
74592	74622	30
74662	74692	30
74961	75021	60
75501	75571	70
75611	75631	20
75841	75881	40
76211	76281	70
76690	76740	50
76760	76830	70
