event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	315	535	220	
Fixation	555	1044	490	
Saccade	1044	1134	90	
Saccade	1154	1194	40	
Saccade	1664	1694	30	
Saccade	1704	1754	50	
Saccade	1844	1884	40	
Saccade	1934	1954	20	
Saccade	1964	1984	20	
Saccade	1994	2014	20	
Saccade	2034	2064	30	
Saccade	2084	2104	20	
Saccade	2114	2124	10	
Saccade	2134	2194	60	
Saccade	2234	2244	10	
Saccade	2274	2284	10	
Saccade	2314	2334	20	
Fixation	2354	2494	140	
Saccade	2494	2524	30	
Saccade	2534	2574	40	
Saccade	2703	2723	20	
Fixation	2723	2813	90	
Fixation	2833	2923	90	
Fixation	2963	3213	250	
Saccade	3213	3233	20	
Fixation	3253	3433	180	
Saccade	3473	3503	30	
Fixation	3503	3653	150	
Saccade	3653	3673	20	
Fixation	3713	3813	100	
Fixation	3833	4063	230	
Saccade	4063	4093	30	
Fixation	4133	4642	510	
Fixation	4662	4942	280	
Fixation	4962	5182	220	
Saccade	5232	5242	10	
Fixation	5242	5612	370	
Fixation	5632	5732	100	
Saccade	5732	5752	20	4.99
Fixation	5752	6351	600	
Saccade	6351	6371	20	
Fixation	6451	6881	430	
Fixation	6901	7111	210	
Fixation	7171	7381	210	
Fixation	7401	7631	230	
Saccade	7641	7681	40	
Fixation	7701	7890	190	
Saccade	7890	7900	10	2.99
Fixation	7900	8000	100	
Saccade	8000	8010	10	4.1
Fixation	8010	8080	70	
Fixation	8120	8190	70	
Fixation	8230	8300	70	
Saccade	8300	8320	20	
Fixation	8400	8520	120	
Saccade	8520	8570	50	
Saccade	8740	8760	20	
Fixation	8760	8830	70	
Fixation	8930	9100	170	
Saccade	9220	9240	20	
Fixation	9240	9340	100	
Saccade	9340	9400	60	
Saccade	9549	9569	20	
Fixation	9649	9819	170	
Saccade	9819	9859	40	
Fixation	9919	10059	140	
Fixation	10169	10239	70	
Saccade	10239	10249	10	
Saccade	10309	10329	20	
Saccade	10379	10469	90	
Fixation	10469	10729	260	
Fixation	10749	11358	610	
Saccade	11358	11388	30	
Saccade	11428	11478	50	
Fixation	11478	11618	140	
Saccade	11778	11808	30	
Saccade	11818	11848	30	
Saccade	11868	11888	20	
Fixation	11888	11998	110	
Fixation	12138	12548	410	
Saccade	12548	12578	30	6.32
Fixation	12578	12658	80	
Fixation	12738	13097	360	
Fixation	13137	13217	80	
Fixation	13237	13357	120	
Fixation	13397	13897	500	
Saccade	13897	13947	50	
Saccade	13997	14017	20	
Fixation	14017	14117	100	
Saccade	14117	14147	30	
Saccade	14197	14227	30	
Saccade	14287	14307	20	
Saccade	14357	14367	10	
Fixation	14367	14467	100	
Saccade	14467	14487	20	3.19
Fixation	14487	14597	110	
Saccade	14597	14617	20	
Fixation	14686	14946	260	
Saccade	14966	14986	20	
Fixation	14986	15126	140	
Saccade	15126	15176	50	
Fixation	15266	15526	260	
Saccade	15526	15546	20	
Saccade	15576	15596	20	
Fixation	15596	16076	480	
Fixation	16236	16415	180	
Saccade	16415	16445	30	
Saccade	16485	16535	50	
Saccade	16555	16595	40	
Saccade	16635	16655	20	
Fixation	16655	16875	220	
Fixation	16935	17105	170	
Saccade	17195	17225	30	
Saccade	17255	17285	30	
Fixation	17305	17565	260	
Fixation	17635	17805	170	
Saccade	18005	18055	50	
Fixation	18134	18284	150	
Fixation	18304	18514	210	
Fixation	18534	19644	1109	
Fixation	19664	19764	100	
Saccade	19923	19933	10	
Saccade	19963	19983	20	
Fixation	20063	20213	150	
Saccade	20293	20313	20	
Fixation	20353	20593	240	
Saccade	20663	20683	20	
Fixation	20683	20833	150	
Saccade	20993	21023	30	
Saccade	21063	21093	30	
Saccade	21133	21143	10	
Fixation	21143	21213	70	
Saccade	21233	21253	20	
Saccade	21293	21313	20	
Fixation	21313	21493	180	
Saccade	21493	21503	10	0.75
Fixation	21503	21712	210	
Fixation	21732	21842	110	
Fixation	21882	22122	240	
Fixation	22162	22272	110	
Fixation	22312	22432	120	
Saccade	22432	22442	10	0.94
Fixation	22442	22532	90	
Saccade	22532	22552	20	2.24
Fixation	22552	22832	280	
Fixation	22882	22982	100	
Fixation	23002	23092	90	
Saccade	23092	23102	10	1.7
Fixation	23102	23401	300	
Fixation	23421	23611	190	
Fixation	23701	23811	110	
Fixation	23851	24101	250	
Fixation	24151	24231	80	
Fixation	24251	24391	140	
Saccade	24391	24411	20	
Saccade	24441	24491	50	
Saccade	24521	24591	70	
Fixation	24681	24781	100	
Fixation	24801	24911	110	
Fixation	24971	25250	280	
Saccade	25250	25270	20	3.72
Fixation	25270	25610	340	
Saccade	25610	25640	30	6.34
Fixation	25640	26110	470	
Saccade	26110	26130	20	
Saccade	26220	26240	20	
Fixation	26240	26490	250	
Saccade	26490	26520	30	3.32
Fixation	26520	26690	170	
Saccade	26690	26710	20	
Saccade	26919	26969	50	
Fixation	26979	27069	90	
Saccade	27069	27099	30	
Fixation	27119	27359	240	
Saccade	27429	27459	30	
Saccade	27549	27589	40	
Fixation	27679	27939	260	
Saccade	28139	28169	30	
Fixation	28219	28329	110	
Fixation	28369	28478	110	
Fixation	28498	28618	120	
Saccade	28638	28668	30	
Saccade	28708	28728	20	
Saccade	28768	28798	30	
Saccade	29088	29168	80	
Saccade	29188	29208	20	
Fixation	29208	29298	90	
Saccade	29368	29448	80	
Saccade	29488	29498	10	
Fixation	29718	29798	80	
Saccade	29798	29848	50	
Fixation	29888	30058	170	
Saccade	30058	30078	20	
Fixation	30148	30277	130	
Fixation	30297	30537	240	
Fixation	30597	30997	400	
Saccade	30997	31057	60	
Fixation	31167	31257	90	
Fixation	31297	31397	100	
Saccade	31437	31507	70	
Fixation	31507	31787	280	
Saccade	31966	31986	20	
Saccade	31996	32026	30	
Saccade	32046	32076	30	
Saccade	32096	32106	10	
Saccade	32156	32176	20	
Fixation	32176	32586	410	
