Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	1090.0	330.0
275	495	220	1066.0	309.0
555	1054	500	1074.0	284.0
2803	3383	580	943.0	576.0
3513	5472	1959	965.0	514.0
5502	5822	320	830.0	449.0
5842	6151	310	941.0	478.0
6231	6371	140	1534.0	351.0
6391	6471	80	1364.0	307.0
6511	6651	140	1316.0	278.0
6661	6841	180	1302.0	304.0
6871	7031	160	1376.0	400.0
7121	7191	70	1457.0	219.0
7281	7461	180	1494.0	106.0
8090	8210	120	1234.0	26.0
8290	8450	160	1318.0	18.0
8470	8540	70	1245.0	88.0
8610	8850	240	1025.0	346.0
9020	9150	130	1322.0	188.0
9190	9469	280	1378.0	233.0
9759	10239	480	699.0	423.0
10439	10819	380	996.0	580.0
10829	11298	470	991.0	564.0
11338	11718	380	824.0	321.0
11788	12628	839	956.0	600.0
12688	13277	590	838.0	388.0
13297	13527	230	937.0	413.0
13717	13787	70	158.0	467.0
13887	14017	130	293.0	395.0
14167	14237	70	383.0	276.0
14257	14347	90	475.0	310.0
14397	14546	150	507.0	378.0
14616	14816	200	1146.0	694.0
14916	15136	220	549.0	440.0
15146	15356	210	634.0	442.0
15406	15556	150	703.0	423.0
15646	16106	460	1142.0	598.0
16156	16965	810	766.0	527.0
17285	17425	140	1411.0	569.0
17615	18304	690	1147.0	368.0
18374	18504	130	1668.0	219.0
18524	18614	90	1566.0	227.0
18664	18764	100	1540.0	123.0
18784	18934	150	1389.0	234.0
18954	19054	100	1331.0	265.0
19154	19264	110	710.0	519.0
19274	19883	610	744.0	527.0
19993	20253	260	1376.0	416.0
20343	20683	340	781.0	489.0
20703	21053	350	724.0	521.0
21173	21732	560	1360.0	287.0
21912	22122	210	1295.0	343.0
22162	22252	90	1273.0	356.0
22292	22572	280	1237.0	444.0
22632	22822	190	780.0	497.0
22842	23121	280	758.0	459.0
23141	23231	90	784.0	454.0
23271	23391	120	1022.0	606.0
23441	24141	700	1004.0	629.0
24221	24541	320	976.0	623.0
24621	24711	90	1496.0	358.0
24771	24840	70	1308.0	390.0
24910	25020	110	1248.0	398.0
25230	25300	70	1466.0	388.0
25380	25540	160	1006.0	301.0
25560	25680	120	1065.0	390.0
25830	25950	120	1184.0	166.0
26000	26070	70	1088.0	187.0
26140	26270	130	1101.0	157.0
26619	26729	110	553.0	632.0
26809	26899	90	631.0	571.0
26919	27149	230	639.0	547.0
