Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
155	175	20
335	355	20
385	405	20
725	785	60
1124	1144	20
1164	1184	20
1224	1244	20
1384	1424	40
1444	1504	60
1774	1844	70
1854	1924	70
2104	2154	50
2184	2204	20
2214	2234	20
2244	2274	30
2284	2364	80
2384	2434	50
2553	2563	10
2773	2793	20
3173	3213	40
3473	3503	30
4402	4422	20
5262	5282	20
5542	5552	10
6211	6281	70
6311	6321	10
6561	6601	40
6821	6851	30
7680	7700	20
7810	7830	20
8010	8050	40
8360	8470	110
8480	8530	50
8550	8570	20
8610	8630	20
8650	8660	10
8980	9010	30
9319	9359	40
10988	11008	20
11068	11088	20
11118	11198	80
11848	11868	20
12248	12278	30
12478	12508	30
12937	13017	80
13057	13087	30
13097	13147	50
13167	13187	20
13227	13267	40
13287	13317	30
13477	13517	40
13697	13717	20
13977	13997	20
14127	14167	40
14416	14436	20
14746	14786	40
14996	15016	20
15716	15746	30
16205	16225	20
16345	16385	40
16545	16575	30
16865	16875	10
17075	17095	20
17694	17714	20
17934	17954	20
18774	18804	30
18814	18854	40
19453	19473	20
21482	21492	10
21852	21872	20
22422	22532	110
22582	22602	20
22622	22691	70
22851	22871	20
23211	23221	10
24051	24121	70
24131	24141	10
24161	24171	10
24331	24360	30
24610	24660	50
24760	24840	80
24870	24880	10
25470	25500	30
25900	25980	80
26449	26469	20
26549	26579	30
27329	27419	90
27758	27838	80
28048	28098	50
28408	28448	40
28858	28898	40
28938	28968	30
29288	29328	40
29577	29607	30
30527	30617	90
31576	31636	60
32356	32426	70
33065	33135	70
33565	33585	20
33725	33775	50
34135	34175	40
34564	34644	80
34924	34944	20
35104	35134	30
37363	37403	40
37463	37503	40
37543	37563	20
37673	37693	20
37772	37782	10
37922	37932	10
38442	38462	20
39072	39092	20
39991	40031	40
41101	41180	80
41380	41410	30
41580	41670	90
42170	42190	20
42490	42580	90
42640	42670	30
42770	42789	20
42969	42989	20
43329	43379	50
43389	43429	40
43449	43469	20
43479	43489	10
43509	43529	20
44718	44808	90
44838	44888	50
44948	44978	30
45138	45178	40
45528	45568	40
45848	45878	30
46088	46118	30
46287	46307	20
46417	46457	40
46857	46877	20
47067	47087	20
47267	47277	10
47487	47517	30
47737	47777	40
48126	48166	40
48226	48236	10
48676	48696	20
49206	49296	90
49306	49316	10
49735	49825	90
49845	49855	10
49885	49895	10
50275	50315	40
50365	50395	30
50745	50785	40
51244	51304	60
51814	51874	60
52274	52344	70
52694	52724	30
52734	52764	30
52774	52814	40
52844	52854	10
53133	53163	30
53563	53573	10
54003	54023	20
54632	54662	30
54722	54782	60
54802	54822	20
55262	55382	120
55392	55412	20
55432	55442	10
55872	55932	60
55992	56012	20
56341	56431	90
56661	56671	10
57641	57681	40
57721	57741	20
57761	57801	40
58480	58600	120
58620	58640	20
59000	59030	30
59260	59280	20
59809	59849	40
60199	60229	30
60579	60599	20
61119	61149	30
61169	61229	60
61249	61288	40
61368	61398	30
61938	62018	80
62048	62058	10
62258	62288	30
62458	62478	20
62658	62678	20
62838	62858	20
63067	63087	20
63317	63357	40
63637	63657	20
63797	63837	40
64167	64207	40
64347	64377	30
64746	64786	40
64946	65026	80
65596	65656	60
65666	65696	30
65726	65736	10
65766	65786	20
65906	65916	10
66046	66076	30
66276	66305	30
66545	66575	30
66905	66945	40
67265	67295	30
67345	67395	50
67415	67435	20
67925	67964	40
68004	68054	50
68114	68134	20
68344	68364	20
68754	68824	70
69004	69054	50
69424	69484	60
69664	69703	40
69923	69963	40
70023	70043	20
70103	70133	30
70703	70723	20
71053	71093	40
71123	71163	40
71273	71293	20
71352	71362	10
71832	71852	20
71982	72032	50
72092	72102	10
72472	72492	20
72762	72782	20
72981	72992	10
73201	73291	90
73311	73371	60
73381	73401	20
73491	73511	20
73701	73751	50
74071	74101	30
74181	74211	30
74860	74910	50
74920	74950	30
75120	75140	20
75500	75540	40
76599	76649	50
76689	76719	30
76969	76999	30
77209	77219	10
77609	77629	20
77909	77919	10
78098	78168	70
78378	78398	20
78628	78648	20
78808	78838	30
78988	79018	30
79298	79308	10
79478	79508	30
79688	79698	10
79877	79897	20
80047	80067	20
80277	80307	30
80447	80467	20
80487	80497	10
80817	80837	20
80897	80937	40
81097	81117	20
81337	81357	20
81526	81556	30
81786	81816	30
82336	82346	10
82836	82866	30
84635	84665	30
85054	85104	50
85964	85994	30
86344	86364	20
86783	86803	20
87453	87493	40
87653	87753	100
87833	87853	20
88103	88142	40
88502	88522	20
88812	88842	30
89042	89072	30
89242	89262	20
89841	89861	20
90001	90021	20
90311	90341	30
90641	90681	40
90871	90921	50
91241	91271	30
91520	91560	40
91940	91950	10
92100	92150	50
93459	93499	40
93579	93629	50
93739	93759	20
93789	93809	20
94119	94149	30
94449	94459	10
94739	94759	20
95108	95128	20
95288	95298	10
96118	96128	10
96667	96737	70
96807	96837	30
96887	96917	30
97037	97047	10
97267	97287	20
97417	97457	40
97647	97697	50
97927	97997	70
98017	98047	30
98137	98147	10
98486	98516	30
98576	98606	30
98636	98646	10
98666	98676	10
98686	98716	30
98776	98806	30
99816	99865	50
100105	100135	30
100325	100355	30
100555	100575	20
101015	101035	20
101385	101415	30
102284	102324	40
102584	102614	30
102824	102854	30
103233	103253	20
103503	103533	30
103793	103803	10
103943	103973	30
104143	104173	30
104493	104503	10
107121	107151	30
107191	107211	20
