start_time	end_time	Block	Grid	IFU	Single Shape
0.025	0.155	1600.0	520.8	118.7	1600.0
0.265	0.545	665.1	284.0	0.0	1600.0
0.765	1.214	758.9	474.7	0.0	1600.0
1.594	1.814	1068.8	402.3	0.0	1600.0
2.034	2.194	982.7	408.2	0.0	1600.0
2.254	2.504	1600.0	445.0	0.0	1600.0
2.543	2.823	1600.0	465.7	0.0	1600.0
2.843	3.223	1600.0	0.0	398.6	1600.0
3.453	3.683	1600.0	0.0	871.5	1600.0
3.723	3.793	1600.0	94.4	1053.0	1600.0
3.833	3.953	1600.0	43.3	990.7	1600.0
4.033	4.372	1600.0	25.0	949.0	1600.0
4.492	4.772	1600.0	0.0	940.2	171.2
4.862	5.052	1600.0	230.2	1223.0	1600.0
5.192	5.362	1600.0	0.0	1074.7	65.3
5.382	5.602	1600.0	7.0	1122.9	7.3
5.662	6.011	1600.0	141.1	1204.9	1600.0
6.171	6.481	1600.0	0.0	872.9	1600.0
6.651	6.751	486.4	1600.0	45.0	1600.0
6.801	6.891	449.0	1600.0	77.1	1600.0
7.301	7.451	42.2	1600.0	872.8	1600.0
7.481	7.71	0.0	1600.0	885.6	1600.0
7.73	7.89	0.0	1600.0	627.9	1600.0
7.92	8.34	0.0	1600.0	665.6	453.1
8.35	9.17	556.7	719.0	119.5	1600.0
9.599	10.019	1016.6	414.0	0.0	1600.0
10.049	10.169	1600.0	393.2	126.5	1600.0
10.229	10.309	1600.0	397.0	153.0	1600.0
10.369	10.689	1600.0	346.0	106.0	1600.0
10.739	10.919	1600.0	404.3	61.0	1600.0
10.959	11.098	1600.0	383.1	0.0	1600.0
11.138	11.358	1600.0	24.0	346.5	1600.0
11.398	11.478	1600.0	0.0	508.3	1600.0
11.828	11.918	1600.0	0.0	875.3	1600.0
12.018	12.148	1600.0	0.0	869.1	1600.0
12.208	12.538	1600.0	0.0	505.9	410.9
12.588	13.727	1600.0	54.2	957.9	29.0
13.817	14.087	1600.0	0.0	475.1	131.2
14.147	14.297	1600.0	226.2	167.6	194.5
14.307	14.477	1600.0	90.8	288.0	131.0
14.497	15.076	1600.0	341.0	0.0	224.6
15.146	15.296	1600.0	595.3	46.1	464.1
15.376	15.526	1600.0	511.4	73.3	391.7
15.576	15.656	1600.0	112.0	301.7	161.1
15.686	16.415	1600.0	116.0	264.4	66.0
16.485	16.675	1600.0	598.1	0.0	355.6
16.795	17.105	1600.0	233.1	138.8	146.2
17.145	17.495	1600.0	401.0	71.7	275.0
17.595	17.705	1600.0	84.6	581.3	246.0
17.745	18.024	1600.0	35.1	353.8	94.8
18.064	18.504	1600.0	1.0	347.1	52.5
18.744	19.154	1600.0	390.4	51.9	274.6
