Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
45	175	130	1427.0	692.0
315	515	200	849.0	711.0
545	805	260	893.0	633.0
904	1564	660	937.0	774.0
1574	1784	210	936.0	759.0
1824	2284	460	935.0	488.0
2294	2593	300	857.0	515.0
2613	4013	1399	889.0	550.0
4043	4552	510	694.0	590.0
4762	4982	220	1209.0	582.0
5032	5382	350	842.0	489.0
5392	5582	190	806.0	552.0
5612	5792	180	961.0	627.0
5822	6051	230	1018.0	407.0
6091	6511	420	1137.0	478.0
6521	6661	140	1035.0	512.0
6681	6871	190	982.0	569.0
6891	7041	150	908.0	590.0
7081	7311	230	819.0	456.0
7331	7570	240	809.0	379.0
7600	8150	550	907.0	506.0
8190	8380	190	1062.0	425.0
8400	8590	190	1014.0	339.0
8630	8830	200	1239.0	428.0
8860	9090	230	1213.0	554.0
9100	9299	200	1133.0	542.0
9319	9459	140	1044.0	547.0
9479	9689	210	936.0	580.0
9709	9889	180	847.0	604.0
9919	10069	150	749.0	541.0
10099	10519	420	784.0	485.0
10549	10779	230	973.0	457.0
10809	11018	210	1053.0	489.0
11248	11538	290	755.0	635.0
11748	11988	240	1025.0	515.0
12018	12428	410	1151.0	586.0
12468	12627	160	915.0	543.0
12667	13597	929	1115.0	620.0
13637	13867	230	940.0	562.0
13927	15266	1339	1080.0	544.0
15566	15995	430	769.0	650.0
16025	16185	160	921.0	685.0
16355	16505	150	651.0	565.0
16525	16885	360	851.0	677.0
16915	18434	1519	876.0	571.0
18504	18984	480	1222.0	654.0
18994	19124	130	1059.0	711.0
19134	19773	640	942.0	721.0
19913	20053	140	1370.0	732.0
20073	20443	370	1059.0	654.0
20493	20703	210	1152.0	536.0
20733	20843	110	1054.0	436.0
20873	21082	210	930.0	429.0
21112	22172	1059	905.0	574.0
22202	22432	230	908.0	674.0
22482	24131	1649	1065.0	455.0
24470	24600	130	648.0	630.0
24610	25500	889	879.0	641.0
25570	25920	350	1328.0	688.0
25939	26119	180	1169.0	741.0
26149	26309	160	952.0	743.0
26329	26859	530	943.0	758.0
26889	27938	1049	917.0	683.0
27958	28388	430	785.0	710.0
28538	28638	100	1260.0	579.0
28658	28808	150	1035.0	538.0
28848	28978	130	1167.0	656.0
28988	29168	180	1002.0	631.0
