event_type	start_time	end_time	duration	saccade_amplitude
Saccade	15	75	60	
Saccade	365	405	40	
Saccade	415	495	80	
Saccade	525	585	60	
Saccade	595	615	20	
Fixation	615	735	120	
Saccade	735	775	40	
Saccade	964	1014	50	
Saccade	1024	1094	70	
Saccade	1114	1154	40	
Saccade	1164	1184	20	
Saccade	1234	1294	60	
Saccade	1314	1334	20	
Saccade	1354	1374	20	
Fixation	1374	1504	130	
Saccade	1504	1514	10	
Saccade	1524	1554	30	
Fixation	1554	1734	180	
Saccade	1734	1764	30	
Saccade	1804	1864	60	
Fixation	1864	2074	210	
Saccade	2074	2104	30	
Saccade	2124	2174	50	
Fixation	2174	2484	310	
Saccade	2484	2514	30	3.43
Fixation	2514	3013	500	
Saccade	3013	3063	50	3.06
Fixation	3063	3833	770	
Saccade	3833	3863	30	6.01
Fixation	3863	4702	840	
Saccade	4702	4732	30	4.39
Fixation	4732	4882	150	
Saccade	4882	4982	100	
Saccade	5012	5052	40	
Fixation	5052	5172	120	
Saccade	5172	5202	30	7.77
Fixation	5202	5432	230	
Saccade	5432	5482	50	
Saccade	5502	5512	10	
Fixation	5512	5672	160	
Saccade	5672	5722	50	9.96
Fixation	5722	5852	130	
Saccade	5852	5872	20	2.1
Fixation	5872	6041	170	
Saccade	6041	6081	40	9.95
Fixation	6081	6731	650	
Saccade	6731	6741	10	
Saccade	6761	6801	40	
Saccade	6831	6841	10	
Fixation	6841	7131	290	
Saccade	7131	7151	20	
Saccade	7241	7261	20	
Saccade	7291	7301	10	
Saccade	7321	7351	30	
Saccade	7401	7411	10	
Fixation	7411	7750	340	
Saccade	7750	7790	40	
Saccade	7810	7830	20	
Fixation	7840	8270	430	
Saccade	8270	8300	30	10.41
Fixation	8300	8410	110	
Saccade	8410	8450	40	0.84
Fixation	8450	8630	180	
Saccade	8630	8660	30	11.68
Fixation	8660	8890	230	
Saccade	8890	8910	20	2.13
Fixation	8910	9409	500	
Saccade	9409	9459	50	
Saccade	9479	9529	50	
Fixation	9529	9889	360	
Saccade	9889	9939	50	11.97
Fixation	9939	10009	70	
Saccade	10009	10049	40	11.46
Fixation	10049	10129	80	
Fixation	10149	10259	110	
Saccade	10259	10279	20	
Saccade	10289	10299	10	
Fixation	10299	10879	580	
Saccade	10879	10959	80	17.54
Fixation	10959	11158	200	
Saccade	11158	11168	10	1.06
Fixation	11168	11238	70	
Saccade	11238	11288	50	
Saccade	11328	11508	180	
Saccade	11558	11578	20	
Saccade	11588	11598	10	
Saccade	11618	11658	40	
Saccade	11698	11738	40	
Saccade	11788	11828	40	
Saccade	11888	11918	30	
Saccade	11968	11988	20	
Fixation	11988	12158	170	
Saccade	12158	12178	20	1.13
Fixation	12178	12448	270	
Saccade	12448	12488	40	16.27
Fixation	12488	12638	150	
Saccade	12638	12678	40	14.59
Fixation	12678	12907	230	
Saccade	12907	12917	10	2.14
Fixation	12917	13047	130	
Saccade	13047	13077	30	9.8
Fixation	13077	13327	250	
Saccade	13327	13347	20	5.52
Fixation	13347	13547	200	
Saccade	13547	13577	30	6.44
Fixation	13577	13767	190	
Saccade	13767	13787	20	
Saccade	13847	13857	10	
Saccade	13907	13917	10	
Saccade	13927	13957	30	
Fixation	13957	14287	330	
Saccade	14287	14337	50	
Saccade	14367	14397	30	
Saccade	14457	14467	10	
Fixation	14467	15116	650	
Saccade	15116	15136	20	
Saccade	15156	15166	10	
Fixation	15166	15246	80	
Saccade	15246	15266	20	
Saccade	15326	15376	50	
Saccade	15386	15426	40	
Saccade	15446	15486	40	
Fixation	15486	15756	270	
Saccade	15756	15786	30	6.08
Fixation	15786	16206	420	
Saccade	16206	16246	40	
Saccade	16285	16305	20	
Fixation	16305	16585	280	
Saccade	16585	16605	20	
Saccade	16635	16665	30	
Saccade	16715	16745	30	
Saccade	16765	16845	80	
Saccade	16905	16945	40	
Fixation	16945	17075	130	
Saccade	17075	17095	20	
Saccade	17155	17245	90	
Saccade	17265	17285	20	
Saccade	17295	17315	20	
Saccade	17335	17355	20	
Saccade	17365	17405	40	
Saccade	17435	17505	70	
Saccade	17565	17585	20	
Saccade	17595	17625	30	
Saccade	17685	17805	120	
Saccade	17825	17875	50	
Fixation	17875	17994	120	
Saccade	17994	18004	10	5.12
Fixation	18004	18404	400	
Saccade	18404	18434	30	5.29
Fixation	18434	19164	730	
Saccade	19164	19234	70	
Saccade	19274	19294	20	
Fixation	19294	19464	170	
Saccade	19464	19494	30	
Saccade	19524	19564	40	
Fixation	19564	19653	90	
Saccade	19653	19673	20	5.21
Fixation	19673	19863	190	
Saccade	19863	19893	30	4.05
Fixation	19893	20063	170	
Saccade	20063	20083	20	5.2
Fixation	20083	20363	280	
Saccade	20363	20393	30	9.44
Fixation	20393	20523	130	
Saccade	20523	20613	90	
Saccade	20663	20683	20	
Fixation	20683	21912	1229	
Saccade	21912	21952	40	
Saccade	21982	22012	30	
Saccade	22062	22092	30	
Saccade	22122	22142	20	
Fixation	22142	22252	110	
Saccade	22252	22272	20	1.71
