start_time	end_time	Block	Grid	IFU	Single Shape
0.045	0.175	1275.0	42.0	450.6	1600.0
0.315	0.515	706.5	540.9	0.0	1600.0
0.545	0.805	733.3	593.0	212.4	1600.0
0.904	1.564	707.1	565.6	0.0	1600.0
1.574	1.784	763.8	631.4	3.0	1600.0
1.824	2.284	715.0	532.3	0.0	1600.0
2.294	2.593	667.0	586.6	0.0	1600.0
2.613	4.013	838.6	441.7	0.0	1600.0
4.043	4.552	1600.0	181.7	238.2	1600.0
4.762	4.982	1600.0	0.0	1074.9	1600.0
5.032	5.382	1600.0	0.0	727.6	1600.0
5.392	5.582	1600.0	0.0	745.3	1600.0
5.612	5.792	1600.0	0.0	906.5	1600.0
5.822	6.051	1600.0	0.0	1070.2	1600.0
6.091	6.511	1600.0	0.0	1108.2	1600.0
6.521	6.661	1600.0	0.0	970.9	1600.0
6.681	6.871	1600.0	0.0	888.1	1600.0
6.891	7.041	1600.0	0.0	802.3	1600.0
7.081	7.311	1600.0	0.0	755.0	1600.0
7.331	7.57	1600.0	0.0	763.3	1600.0
7.6	8.15	1600.0	0.0	815.1	1600.0
8.19	8.38	1600.0	0.0	994.4	1600.0
8.4	8.59	1600.0	0.0	978.9	1600.0
8.63	8.83	1600.0	0.0	1161.5	1600.0
8.86	9.09	1600.0	0.0	1091.3	1600.0
9.1	9.299	1600.0	0.0	1017.8	1600.0
9.319	9.459	1600.0	0.0	930.7	1600.0
9.479	9.689	1600.0	0.0	812.3	1600.0
9.709	9.889	1600.0	0.0	668.5	1600.0
9.919	10.069	1600.0	0.0	620.6	1600.0
10.099	10.519	1600.0	0.0	789.5	1600.0
10.549	10.779	1600.0	0.0	546.2	1600.0
10.809	11.018	1025.8	194.3	210.3	1600.0
11.248	11.538	1600.0	0.0	1600.0	1600.0
11.748	11.988	1600.0	33.5	1600.0	1600.0
12.018	12.428	1600.0	33.2	1600.0	1600.0
12.468	12.627	1600.0	0.0	1600.0	1600.0
12.667	13.597	1600.0	95.9	1600.0	1600.0
13.637	13.867	1600.0	0.0	1600.0	1600.0
13.927	15.266	1600.0	111.0	1600.0	28.6
15.566	15.995	293.0	855.9	129.1	1600.0
16.025	16.185	5.0	1600.0	451.6	749.0
16.355	16.505	39.4	1600.0	894.2	553.4
16.525	16.885	0.0	1600.0	726.2	388.1
16.915	18.434	0.0	1600.0	504.9	1600.0
18.504	18.984	1006.1	195.1	127.9	1600.0
18.994	19.124	923.0	335.1	43.3	1600.0
19.134	19.773	1600.0	243.0	175.4	1600.0
19.913	20.053	1600.0	0.0	1065.7	1600.0
20.073	20.443	1600.0	0.0	911.7	1600.0
20.493	20.703	1600.0	0.0	1011.0	1600.0
20.733	20.843	1600.0	0.0	850.1	1600.0
20.873	21.082	1600.0	0.0	686.5	1600.0
21.112	22.172	1600.0	18.0	600.4	0.0
22.202	22.432	1600.0	0.0	680.6	1600.0
22.482	24.131	1600.0	57.5	996.2	12.0
24.47	24.6	56.6	1600.0	711.5	1600.0
24.61	25.5	42.4	1008.6	379.0	1600.0
25.57	25.92	1102.7	128.8	205.4	1600.0
25.939	26.119	1036.0	238.0	142.4	1600.0
26.149	26.309	813.6	435.8	0.0	1600.0
26.329	26.859	721.4	494.3	0.0	1600.0
26.889	27.938	722.0	500.3	0.0	1600.0
27.958	28.388	1600.0	240.2	195.8	1600.0
28.538	28.638	1600.0	0.0	1083.2	1600.0
28.658	28.808	1600.0	0.0	993.1	1600.0
28.848	28.978	1600.0	0.0	1600.0	1600.0
28.988	29.168	1600.0	0.0	1600.0	1600.0
29.218	29.597	1600.0	0.0	1088.8	1600.0
29.647	30.537	1600.0	0.0	741.2	1600.0
30.577	30.757	1600.0	0.0	602.1	1600.0
30.877	32.016	1600.0	307.2	506.6	36.8
32.136	32.386	1600.0	1042.7	0.0	1600.0
32.406	33.055	1600.0	333.7	99.1	1600.0
33.255	33.485	1600.0	38.9	1600.0	1600.0
33.515	33.715	1600.0	22.2	1600.0	1600.0
33.725	33.905	1600.0	0.0	1600.0	1600.0
33.935	34.514	1600.0	0.0	1600.0	1600.0
34.524	34.774	1600.0	0.0	1069.3	1600.0
34.794	35.164	1600.0	0.0	1600.0	70.6
35.174	35.664	1600.0	32.7	1173.0	1600.0
35.694	35.864	1600.0	7.3	1043.5	1600.0
35.914	35.994	1600.0	15.1	1015.2	1600.0
36.013	37.063	1600.0	0.0	1069.8	1600.0
37.093	37.263	1600.0	0.0	1065.2	1600.0
37.283	37.662	1600.0	0.0	1138.0	1600.0
37.682	37.992	1600.0	0.0	1212.6	1600.0
38.022	38.122	1600.0	0.0	1113.6	1600.0
38.152	38.292	1600.0	0.0	1222.8	1600.0
38.322	38.872	1600.0	0.0	1007.2	1600.0
38.922	39.072	1600.0	159.8	242.6	1600.0
39.262	39.691	1600.0	69.9	503.0	1600.0
39.861	40.761	1600.0	0.0	949.4	1600.0
41.0	41.33	409.4	764.1	54.5	1600.0
41.35	41.78	144.0	1600.0	306.0	1600.0
41.94	42.27	0.0	1600.0	698.1	306.5
42.3	42.58	0.0	1065.6	478.4	223.0
42.6	42.709	0.0	1600.0	452.3	204.7
42.749	42.969	73.6	1600.0	386.0	20.9
43.009	43.759	0.0	1600.0	595.1	65.1
43.779	44.388	320.1	633.5	131.5	339.4
44.538	45.018	1122.6	210.2	137.8	1600.0
45.048	45.328	1600.0	0.0	512.2	1600.0
45.508	45.738	1600.0	32.5	1600.0	1600.0
45.768	46.147	1600.0	0.0	1116.2	1600.0
46.167	46.397	1600.0	0.0	782.5	1600.0
46.427	46.667	1600.0	0.0	586.6	1600.0
46.697	46.877	1600.0	0.0	697.1	1600.0
46.917	47.027	1600.0	33.4	653.9	1600.0
47.057	47.277	1600.0	69.6	763.4	1600.0
47.297	47.457	1600.0	35.0	686.9	99.5
47.477	47.666	1600.0	0.0	829.0	51.0
47.776	48.466	1600.0	71.7	845.9	1600.0
48.476	48.736	1600.0	95.1	772.9	1600.0
48.786	49.575	1600.0	61.0	721.6	1600.0
49.615	49.805	1600.0	0.0	527.3	1600.0
49.905	50.375	538.4	1600.0	72.6	470.1
50.775	50.865	44.6	1600.0	800.5	398.7
50.885	51.154	0.0	1600.0	626.4	327.7
51.174	51.424	0.0	1600.0	664.7	343.2
51.464	51.854	0.0	1600.0	574.1	155.3
51.874	52.144	0.0	1600.0	575.2	1600.0
52.164	52.753	227.3	871.5	315.0	1600.0
52.863	53.183	1226.9	209.1	187.2	1600.0
53.203	53.313	1172.5	206.7	143.0	1600.0
53.343	53.523	1600.0	331.5	29.4	1600.0
53.643	54.113	854.9	425.1	0.0	1600.0
54.133	54.662	838.0	458.4	0.0	1600.0
54.692	55.032	1600.0	144.6	313.5	1600.0
55.282	55.422	1600.0	0.0	762.1	1600.0
55.462	56.081	1600.0	5.4	712.8	1600.0
56.131	56.381	1600.0	17.0	687.8	16.3
56.721	56.991	453.8	805.1	173.0	1600.0
57.071	57.241	709.2	496.5	0.0	1600.0
57.271	57.67	812.0	371.3	0.0	1600.0
57.7	58.09	392.0	689.0	143.9	1600.0
58.12	58.36	298.8	1600.0	274.9	160.4
58.47	58.74	0.0	1600.0	798.0	404.3
58.77	58.94	0.0	1600.0	663.9	268.7
59.12	59.2	0.0	1600.0	797.8	293.4
59.24	59.759	0.0	1600.0	512.0	1600.0
59.779	59.989	435.0	680.8	99.0	1600.0
60.099	60.219	1352.7	105.9	361.0	1208.4
