event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	155	155	
Saccade	375	395	20	
Fixation	395	665	270	
Saccade	665	675	10	3.93
Fixation	675	934	260	
Saccade	934	944	10	2.26
Fixation	944	1394	450	
Saccade	1394	1414	20	4.96
Fixation	1414	1564	150	
Saccade	1564	1594	30	3.94
Fixation	1594	2563	969	
Fixation	2683	2843	160	
Saccade	2843	2873	30	3.86
Fixation	2873	3483	610	
Saccade	3483	3503	20	5.17
Fixation	3503	3873	370	
Saccade	3873	3973	100	
Saccade	3983	4023	40	
Saccade	4033	4103	70	
Saccade	4113	4143	30	
Fixation	4143	4232	90	
Saccade	4232	4252	20	9.68
Fixation	4252	4412	160	
Saccade	4412	4442	30	
Saccade	4482	4502	20	
Fixation	4502	4602	100	
Saccade	4602	4622	20	
Fixation	4682	4802	120	
Saccade	4802	4822	20	1.57
Fixation	4822	4932	110	
Saccade	4932	4972	40	
Saccade	4982	4992	10	
Fixation	4992	5142	150	
Saccade	5142	5162	20	3.45
Fixation	5162	6721	1559	
Saccade	6721	6771	50	4.1
Fixation	6771	7710	939	
Saccade	7710	7730	20	5.33
Fixation	7730	8330	600	
Saccade	8330	8370	40	11.61
Fixation	8370	8690	320	
Saccade	8690	8710	20	5.5
Fixation	8710	8890	180	
Saccade	8890	8910	20	2.25
Fixation	8910	9120	210	
Saccade	9120	9140	20	4.03
Fixation	9140	9269	130	
Saccade	9269	9299	30	5.52
Fixation	9299	9529	230	
Saccade	9529	9569	40	7.49
Fixation	9569	9759	190	
Saccade	9759	9789	30	7.51
Fixation	9789	9959	170	
Saccade	9959	9999	40	9.44
Fixation	9999	10159	160	
Saccade	10159	10189	30	5.53
Fixation	10189	10309	120	
Saccade	10309	10349	40	11.27
Fixation	10349	10519	170	
Saccade	10519	10559	40	9.71
Fixation	10559	10868	310	
Saccade	10868	10928	60	14.59
Fixation	10928	11128	200	
Saccade	11148	11168	20	
Fixation	11168	11328	160	
Saccade	11328	11358	30	4.84
Fixation	11358	11688	330	
Saccade	11688	11718	30	5.99
Fixation	11718	11918	200	
Saccade	11918	11938	20	3.87
Fixation	11938	12098	160	
Saccade	12098	12128	30	6.16
Fixation	12128	12368	240	
Saccade	12368	12398	30	5.75
Fixation	12398	12547	150	
Saccade	12547	12567	20	5.77
Fixation	12567	12767	200	
Saccade	12767	12797	30	6.04
Fixation	12797	12967	170	
Saccade	12967	13007	40	7.77
Fixation	13007	13147	140	
Saccade	13147	13167	20	
Saccade	13227	13237	10	
Saccade	13287	13317	30	
Fixation	13317	13497	180	
Saccade	13497	13517	20	
Saccade	13537	13577	40	
Saccade	13607	13617	10	
Saccade	13637	13647	10	
Saccade	13677	13687	10	
Saccade	13707	13727	20	
Fixation	13727	13797	70	
Saccade	13797	13827	30	7.52
Fixation	13827	14147	320	
Saccade	14147	14176	30	
Saccade	14236	14246	10	
Fixation	14246	14366	120	
Saccade	14366	14386	20	2.4
Fixation	14386	14626	240	
Saccade	14626	14686	60	
Saccade	14746	14756	10	
Fixation	14816	15006	190	
Saccade	15006	15036	30	7.0
Fixation	15036	15206	170	
Saccade	15206	15216	10	
Saccade	15236	15266	30	
Saccade	15276	15326	50	
Fixation	15326	15476	150	
Saccade	15476	15506	30	
Saccade	15636	15666	30	
Saccade	15676	15706	30	
Fixation	15706	15985	280	
Fixation	15995	16655	660	
Saccade	16655	16685	30	
Saccade	16855	16915	60	
Saccade	17085	17135	50	
Fixation	17135	17215	80	
Saccade	17215	17245	30	4.88
Fixation	17245	17644	400	
Saccade	17644	17684	40	
Fixation	17734	17954	220	
Saccade	17954	17984	30	
Saccade	17994	18004	10	
Saccade	18034	18064	30	
Saccade	18154	18174	20	
Fixation	18174	18364	190	
Saccade	18364	18384	20	3.98
Fixation	18384	18524	140	
Saccade	18524	18544	20	2.64
Fixation	18544	19253	710	
Saccade	19253	19263	10	
Saccade	19323	19343	20	
Fixation	19343	19923	580	
Saccade	19923	19983	60	3.45
Fixation	19983	20223	240	
Saccade	20223	20233	10	
Saccade	20253	20263	10	
Fixation	20263	22581	2319	
Saccade	22581	22621	40	1.57
Fixation	22621	22831	210	
Fixation	22881	23251	370	
Fixation	23261	23341	80	
Saccade	23371	23391	20	
Fixation	23391	24300	909	
Saccade	24300	24320	20	4.17
Fixation	24320	24410	90	
Saccade	24410	24440	30	
Fixation	24450	24610	160	
Saccade	24610	24620	10	4.03
Fixation	24620	24950	330	
Saccade	24950	24970	20	3.18
Fixation	24970	25260	290	
Saccade	25260	25300	40	13.9
Fixation	25300	25550	250	
Saccade	25550	25580	30	9.07
Fixation	25580	25799	220	
Saccade	25799	25819	20	
Saccade	25879	25939	60	
Fixation	25939	26199	260	
Saccade	26199	26219	20	2.44
Fixation	26219	26409	190	
Saccade	26409	26459	50	8.31
Fixation	26459	26709	250	
Saccade	26709	26739	30	3.59
Fixation	26739	26909	170	
Saccade	26909	26939	30	2.26
Fixation	26939	27149	210	
Saccade	27149	27159	10	
Saccade	27179	27199	20	
Saccade	27239	27249	10	
Saccade	27279	27309	30	
Saccade	27399	27508	110	
Saccade	27528	27538	10	
Fixation	27538	27938	400	
Saccade	27938	27958	20	0.83
Fixation	27958	28138	180	
Saccade	28138	28158	20	
Saccade	28168	28178	10	
Fixation	28178	28318	140	
Saccade	28318	28338	20	3.66
Fixation	28338	28438	100	
Saccade	28438	28448	10	3.58
Fixation	28448	28518	70	
Saccade	28518	28578	60	
Saccade	28598	28648	50	
Saccade	28808	28898	90	
Fixation	28898	29108	210	
Saccade	29108	29147	40	11.22
Fixation	29147	29917	770	
Saccade	29917	29947	30	
Saccade	30507	30537	30	
Fixation	31016	31096	80	
Fixation	34334	34504	170	
Saccade	34504	34524	20	
Saccade	34534	34554	20	
Fixation	34554	34654	100	
Fixation	34694	34804	110	
Fixation	34844	35064	220	
Fixation	35084	35194	110	
Saccade	35194	35264	70	
Saccade	35314	35324	10	
Saccade	35334	35354	20	
Fixation	35354	35434	80	
Saccade	35434	35454	20	9.16
Fixation	35454	35654	200	
Saccade	35654	35684	30	
Saccade	35704	35714	10	
Saccade	35744	35754	10	
Saccade	35774	35793	20	
Saccade	35813	35833	20	
Fixation	35833	36013	180	
Saccade	36013	36033	20	5.43
Fixation	36033	36273	240	
Saccade	36273	36293	20	
Saccade	36353	36383	30	
Saccade	36393	36403	10	
Saccade	36423	36453	30	
Saccade	36463	36553	90	
Saccade	36563	36583	20	
Saccade	36633	36663	30	
Saccade	36703	36723	20	
Fixation	36723	36813	90	
Saccade	36813	36823	10	2.96
Fixation	36823	36933	110	
Saccade	36933	36953	20	
Saccade	36963	36973	10	
Saccade	36993	37013	20	
Saccade	37073	37163	90	
Fixation	37163	37243	80	
Saccade	37243	37253	10	
Saccade	37283	37293	10	
Saccade	37333	37353	20	
Fixation	37353	37502	150	
Saccade	37502	37522	20	
Saccade	37552	37562	10	
Saccade	37612	37692	80	
Fixation	37692	37792	100	
Saccade	37792	37892	100	9.92
Fixation	37892	38622	730	
Saccade	38622	38632	10	2.22
Fixation	38632	39191	560	
Saccade	39191	39231	40	7.5
Fixation	39231	39381	150	
Saccade	39381	39491	110	
Saccade	39501	39621	120	
Saccade	39641	39671	30	
Fixation	39671	39971	300	
Saccade	39971	40041	70	
Saccade	40051	40091	40	
Fixation	40091	40161	70	
Saccade	40161	40191	30	18.35
Fixation	40191	41560	1369	
Saccade	41560	41640	80	
Saccade	41670	41680	10	
Fixation	41680	41910	230	
Saccade	41910	41940	30	13.46
Fixation	41940	42390	450	
Saccade	42390	42420	30	7.89
Fixation	42420	42769	350	
Saccade	42769	42789	20	3.22
Fixation	42789	43069	280	
Saccade	43069	43099	30	9.5
Fixation	43099	43289	190	
Saccade	43289	43309	20	4.56
Fixation	43309	43809	500	
Saccade	43809	43829	20	2.13
Fixation	43829	45618	1789	
Saccade	45618	45688	70	
Saccade	45738	45777	40	
Saccade	45787	45817	30	
Saccade	45847	45857	10	
Fixation	45857	45977	120	
Saccade	45977	46017	40	9.68
Fixation	46017	46147	130	
Saccade	46147	46227	80	
Saccade	46237	46257	20	
Saccade	46277	46297	20	
Saccade	46307	46327	20	
Fixation	46327	47217	889	
Saccade	47217	47307	90	
Saccade	47327	47347	20	
Saccade	47367	47446	80	
Fixation	47446	47546	100	
Saccade	47546	47556	10	3.41
Fixation	47556	47716	160	
Saccade	47716	47746	30	2.23
Fixation	47746	47976	230	
Saccade	47976	48016	40	3.79
Fixation	48016	48146	130	
Saccade	48146	48166	20	
Saccade	48226	48246	20	
Saccade	48266	48366	100	
Fixation	48366	49305	939	
Saccade	49305	49375	70	
Saccade	49405	49425	20	
Saccade	49465	49485	20	
