Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
2354	2424	70
3033	3063	30
3093	3133	40
3143	3213	70
3313	3333	20
3363	3393	30
4532	4572	40
4722	4742	20
4782	4802	20
4852	4872	20
5232	5252	20
6221	6261	40
6431	6461	30
6601	6631	30
6701	6721	20
7011	7031	20
7161	7221	60
7531	7561	30
7741	7780	40
8070	8160	90
8180	8210	30
8280	8300	20
8310	8320	10
8820	8830	10
8900	8950	50
9020	9080	60
9589	9639	50
9789	9819	30
10019	10059	40
10789	10819	30
10829	10899	70
10929	11009	80
11029	11049	20
11079	11109	30
11278	11338	60
11348	11448	100
11458	11498	40
11598	11608	10
11708	11788	80
11798	11918	120
11928	11978	50
11998	12018	20
12088	12118	30
12158	12178	20
12258	12278	20
12388	12398	10
12538	12578	40
12688	12738	50
12907	12947	40
13517	13537	20
13737	13757	20
14107	14127	20
14317	14327	10
14377	14447	70
14826	14846	20
15096	15106	10
15936	16006	70
16026	16096	70
16415	16455	40
16695	16715	20
16895	16995	100
17025	17075	50
17165	17185	20
17525	17535	10
17555	17585	30
17725	17755	30
17865	17875	10
18154	18174	20
18294	18324	30
18834	18864	30
18884	18964	80
18994	19024	30
19234	19254	20
19474	19544	70
19564	19624	60
19833	19873	40
20763	20773	10
21013	21043	30
21083	21113	30
21313	21333	20
22292	22312	20
22442	22462	20
22722	22742	20
24391	24451	60
25250	25290	40
25370	25390	20
25400	25420	20
25490	25520	30
25540	25590	50
25900	25990	90
26060	26090	30
26180	26210	30
26370	26420	50
26659	26689	30
26899	26909	10
27079	27099	20
27449	27549	100
27569	27589	20
27609	27629	20
27749	27769	20
27939	27959	20
28019	28039	20
28089	28099	10
28219	28229	10
28488	28518	30
28668	28728	60
28918	28938	20
28978	29008	30
29048	29058	10
29388	29478	90
29528	29558	30
29828	29848	20
29888	29958	70
30028	30048	20
30068	30107	40
30387	30447	60
30467	30497	30
30507	30557	50
30647	30677	30
30807	30827	20
30977	31017	40
31147	31167	20
31207	31227	20
31327	31377	50
31427	31457	30
