event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	275	585	310	
Saccade	585	645	60	
Saccade	1124	1154	30	
Saccade	1364	1394	30	
Saccade	1684	1704	20	
Saccade	1724	1754	30	
Saccade	1804	1844	40	
Saccade	1904	1944	40	
Saccade	1954	2014	60	
Saccade	2054	2084	30	
Saccade	2154	2214	60	
Saccade	2224	2234	10	
Saccade	2264	2284	20	
Saccade	2334	2354	20	
Fixation	2434	2534	100	
Saccade	2534	2554	20	
Fixation	2573	2683	110	
Fixation	2703	2793	90	
Fixation	2833	2903	70	
Saccade	2903	2933	30	5.64
Fixation	2933	3063	130	
Fixation	3103	3233	130	
Fixation	3253	3363	110	
Fixation	3423	3513	90	
Fixation	3533	3653	120	
Fixation	3673	3793	120	
Fixation	3833	4013	180	
Fixation	4033	4103	70	
Fixation	4123	4233	110	
Fixation	4282	4642	360	
Fixation	4682	4912	230	
Fixation	4952	5202	250	
Fixation	5372	5482	110	
Fixation	5502	5582	80	
Saccade	5582	5602	20	
Saccade	5702	5732	30	
Saccade	5742	5772	30	
Saccade	5792	5822	30	
Fixation	5822	5951	130	
Saccade	5951	5971	20	
Saccade	6011	6031	20	
Saccade	6071	6081	10	
Fixation	6081	6171	90	
Saccade	6171	6221	50	15.47
Fixation	6221	6341	120	
Saccade	6341	6391	50	
Saccade	6401	6431	30	
Fixation	6431	6541	110	
Saccade	6541	6551	10	3.83
Fixation	6551	6801	250	
Saccade	6811	6841	30	
Saccade	6901	6951	50	
Fixation	6951	7051	100	
Saccade	7051	7071	20	3.75
Fixation	7071	7251	180	
Saccade	7251	7271	20	5.85
Fixation	7271	7431	160	
Saccade	7431	7471	40	8.45
Fixation	7471	7651	180	
Saccade	7651	7680	30	
Saccade	7700	7720	20	
Fixation	7720	7850	130	
Saccade	7850	7880	30	7.34
Fixation	7880	8040	160	
Saccade	8040	8070	30	5.68
Fixation	8070	8140	70	
Saccade	8140	8170	30	7.88
Fixation	8170	8310	140	
Saccade	8310	8350	40	9.66
Fixation	8350	8610	260	
Saccade	8610	8630	20	3.87
Fixation	8630	9110	480	
Saccade	9110	9150	40	6.2
Fixation	9150	9689	540	
Saccade	9689	9699	10	
Saccade	9719	9729	10	
Saccade	9779	9789	10	
Fixation	9789	10029	240	
Saccade	10029	10059	30	
Saccade	10089	10129	40	
Saccade	10149	10209	60	
Saccade	10219	10249	30	
Saccade	10279	10289	10	
Fixation	10289	10729	440	
Saccade	10729	10779	50	18.11
Fixation	10779	11348	570	
Saccade	11348	11388	40	11.41
Fixation	11388	12278	889	
Saccade	12278	12288	10	3.96
Fixation	12288	12738	450	
Saccade	12738	12787	50	11.64
Fixation	12787	13077	290	
Saccade	13077	13117	40	10.4
Fixation	13117	13537	420	
Saccade	13617	13647	30	
Saccade	13677	13747	70	
Saccade	13757	13797	40	
Fixation	13797	14287	490	
Saccade	14287	14337	50	7.05
Fixation	14337	15066	730	
