Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
75	175	100	442.0	500.0
325	695	370	784.0	416.0
705	1044	340	971.0	729.0
1154	3473	2319	904.0	624.0
3493	3913	420	800.0	613.0
3933	4442	510	837.0	626.0
4782	4942	160	1147.0	574.0
4962	5152	190	938.0	518.0
5182	5442	260	843.0	483.0
5452	5632	180	834.0	521.0
5662	5842	180	960.0	562.0
5871	6051	180	1095.0	631.0
6081	6261	180	1016.0	515.0
6291	6671	380	1171.0	594.0
6711	6941	230	907.0	510.0
7061	7600	540	1133.0	549.0
7620	7860	240	1030.0	580.0
7900	9160	1259	980.0	491.0
9639	9739	100	427.0	600.0
9769	9989	220	717.0	637.0
10019	10229	210	843.0	561.0
10239	10359	120	906.0	518.0
10389	11788	1399	840.0	658.0
11868	12408	540	1154.0	608.0
12438	12777	340	886.0	655.0
13017	13237	220	1178.0	651.0
13247	13607	360	980.0	548.0
13657	13927	270	714.0	705.0
13957	14107	150	891.0	784.0
14137	14326	190	1086.0	832.0
14356	14516	160	1079.0	709.0
14576	14746	170	778.0	554.0
14776	15136	360	854.0	453.0
15156	15376	220	951.0	431.0
15396	15556	160	868.0	464.0
15596	16045	450	782.0	717.0
16115	16635	520	844.0	611.0
16675	16875	200	870.0	770.0
16925	18304	1379	993.0	503.0
18534	18784	250	685.0	798.0
18814	19024	210	885.0	739.0
19044	19124	80	938.0	721.0
19313	19433	120	575.0	587.0
19453	20523	1069	868.0	684.0
20673	20922	250	1143.0	805.0
20932	21162	230	1035.0	809.0
21202	22342	1139	851.0	702.0
22362	22711	350	765.0	713.0
22741	23141	400	812.0	723.0
23361	23541	180	1227.0	702.0
23561	23871	310	1065.0	639.0
23891	24101	210	1101.0	651.0
24121	24350	230	1002.0	585.0
24370	24650	280	927.0	532.0
24670	24940	270	860.0	564.0
24980	25240	260	1110.0	547.0
25260	25600	340	1034.0	593.0
25620	26449	830	1018.0	547.0
26469	27449	979	1026.0	528.0
27489	27768	280	1016.0	605.0
27778	27938	160	939.0	635.0
27948	28138	190	910.0	618.0
28158	28438	280	812.0	644.0
28468	28758	290	929.0	582.0
28788	28978	190	828.0	533.0
28998	29158	160	741.0	562.0
29178	29417	240	806.0	624.0
29457	29897	440	891.0	445.0
29927	30077	150	762.0	444.0
30117	30387	270	963.0	584.0
30407	30667	260	1005.0	672.0
30697	30946	250	1113.0	631.0
30976	31676	700	1329.0	634.0
31706	31886	180	1154.0	598.0
31906	32076	170	1239.0	617.0
32116	32336	220	923.0	542.0
32386	33035	650	1249.0	579.0
33315	33475	160	477.0	852.0
33505	33835	330	632.0	711.0
33865	34184	320	882.0	678.0
34384	34674	290	626.0	753.0
34714	35174	460	842.0	557.0
35204	35294	90	774.0	667.0
35314	35933	620	862.0	653.0
35953	36083	130	848.0	576.0
36103	36243	140	953.0	651.0
36333	36563	230	921.0	652.0
36583	36803	220	856.0	668.0
36933	37393	460	1098.0	677.0
37413	37652	240	944.0	676.0
37862	38292	430	1087.0	569.0
38322	38712	390	858.0	598.0
38742	39781	1039	994.0	591.0
39841	39931	90	1045.0	613.0
40271	40351	80	294.0	651.0
40431	40591	160	539.0	644.0
40621	40791	170	770.0	634.0
40811	41070	260	838.0	603.0
41150	41560	410	810.0	641.0
41940	42360	420	808.0	625.0
42380	42519	140	831.0	654.0
42549	42789	240	706.0	617.0
