Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	936.0	412.0
295	1314	1019	938.0	416.0
2444	2604	160	711.0	574.0
2624	2753	130	883.0	548.0
2863	3293	430	942.0	607.0
3343	3443	100	955.0	590.0
3463	3553	90	940.0	588.0
3613	3873	260	954.0	625.0
3893	4103	210	937.0	627.0
4163	4303	140	899.0	620.0
4323	4442	120	897.0	641.0
4462	4572	110	868.0	613.0
4612	4702	90	856.0	612.0
4742	4842	100	842.0	609.0
4892	5362	470	840.0	586.0
5462	5572	110	890.0	647.0
5612	5972	360	941.0	602.0
6032	6121	90	937.0	570.0
6141	6251	110	918.0	559.0
6291	6541	250	931.0	659.0
6591	6721	130	908.0	644.0
6761	6861	100	864.0	499.0
6881	7091	210	887.0	500.0
7111	7291	180	910.0	524.0
7311	7621	310	919.0	542.0
7661	7870	210	899.0	546.0
7890	8010	120	888.0	533.0
8150	8290	140	1256.0	512.0
8380	8550	170	1168.0	467.0
8610	8970	360	1020.0	407.0
9010	9140	130	1064.0	540.0
9180	9270	90	1008.0	520.0
9629	9789	160	671.0	559.0
9979	10129	150	1089.0	678.0
10149	10269	120	1121.0	654.0
10369	10449	80	1191.0	551.0
10579	10819	240	1209.0	513.0
10879	11089	210	1177.0	537.0
11398	11508	110	605.0	579.0
11588	11788	200	719.0	532.0
11938	12208	270	1193.0	515.0
12348	12458	110	1033.0	606.0
12608	12688	80	979.0	653.0
12748	12858	110	1198.0	474.0
12878	12978	100	1171.0	476.0
12988	13127	140	1211.0	513.0
13147	13257	110	1191.0	514.0
13277	13557	280	1170.0	512.0
13597	13667	70	1147.0	511.0
13707	13827	120	1127.0	513.0
13847	13917	70	1115.0	518.0
13997	14147	150	1085.0	533.0
14267	14347	80	1030.0	554.0
14427	14677	250	989.0	570.0
14697	14936	240	975.0	573.0
14976	15106	130	837.0	585.0
15126	15206	80	846.0	576.0
15246	15356	110	854.0	568.0
15386	15576	190	937.0	672.0
15646	15756	110	959.0	540.0
15776	16286	510	969.0	546.0
16326	17505	1179	959.0	555.0
17655	17775	120	680.0	751.0
17855	17945	90	1117.0	405.0
17965	18095	130	1095.0	426.0
18264	18534	270	1077.0	457.0
18574	18654	80	1053.0	469.0
18674	18774	100	1005.0	401.0
18794	18904	110	1000.0	381.0
18984	19104	120	834.0	321.0
19194	19354	160	858.0	714.0
19374	19454	80	851.0	743.0
19744	19904	160	905.0	577.0
19954	20053	100	871.0	472.0
20473	20733	260	533.0	442.0
20833	21093	260	854.0	663.0
21173	21373	200	833.0	457.0
21463	21623	160	940.0	488.0
21653	21722	70	996.0	568.0
21742	21952	210	894.0	612.0
21992	22102	110	791.0	628.0
22142	22262	120	803.0	619.0
22282	22452	170	859.0	618.0
22682	22822	140	858.0	595.0
22842	22962	120	880.0	543.0
22982	23062	80	874.0	522.0
23132	23302	170	865.0	576.0
23412	23491	80	831.0	403.0
23531	23641	110	876.0	610.0
23681	23811	130	893.0	593.0
23831	23961	130	926.0	564.0
23981	24101	120	951.0	528.0
24141	24261	120	950.0	515.0
24271	24391	120	986.0	463.0
24441	24561	120	971.0	487.0
24581	24661	80	951.0	501.0
24681	24821	140	920.0	505.0
25230	25580	350	1043.0	575.0
25780	25850	70	725.0	511.0
25910	26090	180	802.0	507.0
26110	26720	610	860.0	477.0
26740	27009	270	822.0	490.0
27029	27109	80	783.0	525.0
27229	27409	180	778.0	523.0
27629	27699	70	1021.0	577.0
27779	28009	230	899.0	589.0
28119	28589	470	909.0	538.0
29058	29158	100	1050.0	468.0
29218	29328	110	882.0	482.0
29348	29448	100	806.0	490.0
29638	29728	90	651.0	563.0
29778	29878	100	706.0	534.0
29898	30138	240	750.0	525.0
30198	30298	100	772.0	531.0
30497	30707	210	1217.0	617.0
30747	30837	90	1192.0	612.0
31157	31557	400	700.0	435.0
31597	31677	80	730.0	454.0
31697	31957	260	608.0	509.0
32076	32236	160	1080.0	615.0
32296	32656	360	929.0	569.0
32696	32776	80	881.0	559.0
32816	32916	100	902.0	534.0
32956	33086	130	874.0	522.0
33246	33336	90	1190.0	413.0
33506	33606	100	1101.0	435.0
33696	33875	180	984.0	513.0
34065	34155	90	742.0	558.0
34245	34315	70	832.0	526.0
34335	34625	290	780.0	523.0
34645	34865	220	740.0	552.0
35055	35155	100	1126.0	461.0
35265	35435	170	882.0	663.0
35515	35924	410	1005.0	315.0
35944	36084	140	1024.0	319.0
36194	36374	180	1049.0	293.0
36474	36604	130	1068.0	384.0
36744	36884	140	1121.0	505.0
36904	37034	130	1108.0	592.0
37054	37254	200	1039.0	512.0
37283	37483	200	1111.0	573.0
37523	37793	270	912.0	687.0
37813	37943	130	837.0	727.0
38043	38263	220	1184.0	507.0
38283	38523	240	1121.0	409.0
38553	38643	90	996.0	477.0
38943	39142	200	991.0	441.0
39162	39272	110	955.0	507.0
39292	39622	330	1067.0	502.0
39642	39822	180	1024.0	543.0
39842	39942	100	928.0	582.0
40102	40362	260	773.0	568.0
40412	40891	480	866.0	558.0
40911	41111	200	781.0	567.0
41131	41841	710	862.0	548.0
42461	43310	850	832.0	555.0
43480	43590	110	1309.0	444.0
43690	43950	260	1474.0	402.0
43990	44070	80	1350.0	425.0
44090	44259	170	1334.0	426.0
44429	44509	80	792.0	556.0
45109	45259	150	811.0	562.0
45279	45359	80	837.0	558.0
45379	45539	160	849.0	561.0
45559	45659	100	858.0	573.0
45679	45929	250	879.0	602.0
45948	46308	360	921.0	621.0
46328	46608	280	931.0	620.0
46628	47008	380	939.0	606.0
47058	47558	500	925.0	609.0
47628	48137	510	914.0	619.0
48197	48287	90	926.0	602.0
48307	48587	280	932.0	586.0
48607	49436	830	919.0	573.0
49626	49696	70	920.0	594.0
50026	50116	90	1106.0	386.0
50196	50276	80	1164.0	641.0
50296	50696	400	1112.0	598.0
50716	50926	210	1089.0	574.0
50996	51086	90	1244.0	316.0
51445	51765	320	1221.0	266.0
51805	51955	150	1222.0	271.0
51975	52065	90	1338.0	275.0
52225	52305	80	1279.0	266.0
52405	52625	220	446.0	709.0
52715	52944	230	452.0	658.0
53244	53314	70	1833.0	633.0
53344	53544	200	1545.0	735.0
53604	53844	240	1690.0	725.0
53944	54014	70	1348.0	900.0
54074	54174	100	1321.0	916.0
54364	54484	120	1770.0	555.0
54643	54723	80	1630.0	541.0
54983	55133	150	1411.0	585.0
55143	55343	200	1429.0	504.0
55363	55433	70	1425.0	523.0
55463	55673	210	1276.0	589.0
55693	56103	410	1196.0	632.0
56183	56512	330	593.0	685.0
56532	56612	80	645.0	626.0
56632	56852	220	702.0	607.0
56892	57122	230	587.0	625.0
57362	57822	460	1369.0	607.0
57912	58082	170	1354.0	595.0
58141	58461	320	1206.0	382.0
58631	58841	210	1178.0	397.0
58881	59101	220	1136.0	426.0
59191	59411	220	666.0	631.0
59431	59800	370	690.0	640.0
59840	59940	100	699.0	650.0
60130	60220	90	1180.0	462.0
60380	60510	130	1189.0	387.0
60620	60740	120	786.0	643.0
60810	61040	230	1267.0	651.0
61080	61579	500	1274.0	618.0
61769	61859	90	509.0	661.0
61879	62009	130	494.0	671.0
62029	62199	170	464.0	672.0
62389	62909	520	1247.0	349.0
62929	63039	110	1233.0	319.0
63448	63568	120	1120.0	636.0
63628	63778	150	1128.0	651.0
63888	64018	130	653.0	694.0
64038	64108	70	616.0	700.0
64128	64238	110	657.0	684.0
64258	64768	510	668.0	673.0
64778	64938	160	703.0	632.0
64978	65367	390	683.0	653.0
65387	65547	160	763.0	642.0
65627	65757	130	1334.0	626.0
65777	66107	330	1284.0	622.0
66147	66736	590	1107.0	822.0
66776	67026	250	1134.0	808.0
67096	67356	260	726.0	709.0
67376	67476	100	711.0	695.0
67496	67576	80	705.0	681.0
67776	67896	120	1021.0	629.0
67916	68006	90	1004.0	608.0
68066	68585	520	995.0	586.0
68625	68855	230	1013.0	573.0
68915	69135	220	601.0	661.0
69175	69295	120	576.0	660.0
69465	69625	160	972.0	582.0
70115	70434	320	600.0	692.0
70494	70574	80	980.0	593.0
71374	72093	720	955.0	590.0
72113	72183	70	942.0	557.0
72193	72603	410	993.0	545.0
72643	72723	80	959.0	525.0
72743	72903	160	1002.0	511.0
72923	73143	220	932.0	528.0
73213	73603	390	916.0	515.0
73912	74012	100	756.0	769.0
74032	74142	110	812.0	793.0
74162	74252	90	920.0	794.0
74262	74412	150	1011.0	779.0
74432	74542	110	1037.0	727.0
74552	74692	140	1039.0	650.0
74802	74992	190	1036.0	576.0
75032	75122	90	1070.0	640.0
75182	75411	230	1050.0	622.0
75431	75571	140	1044.0	581.0
75591	75791	200	1026.0	554.0
75831	75901	70	1071.0	562.0
76031	76391	360	975.0	820.0
76481	76611	130	922.0	719.0
76731	76911	180	919.0	665.0
77130	77390	260	893.0	638.0
77410	77560	150	854.0	647.0
77830	77910	80	1019.0	465.0
77930	78130	200	930.0	473.0
78160	78240	80	1039.0	499.0
78260	78340	80	989.0	509.0
78380	78540	160	1004.0	639.0
78660	78770	110	969.0	764.0
78849	78929	80	1081.0	657.0
78949	79039	90	1056.0	660.0
79089	79189	100	1170.0	555.0
79209	79409	200	1144.0	557.0
79429	79579	150	1095.0	416.0
79779	79889	110	852.0	558.0
79909	79989	80	856.0	601.0
80049	80269	220	904.0	364.0
80329	80628	300	900.0	386.0
80648	80738	90	933.0	411.0
80758	80858	100	966.0	432.0
80908	81158	250	1001.0	433.0
81178	81428	250	1043.0	401.0
81618	81688	70	622.0	767.0
81828	81908	80	721.0	727.0
