Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1044	1134	90
1154	1194	40
1664	1694	30
1704	1754	50
1844	1884	40
1934	1954	20
1964	1984	20
1994	2014	20
2034	2064	30
2084	2104	20
2114	2124	10
2134	2194	60
2234	2244	10
2274	2284	10
2314	2334	20
2494	2524	30
2534	2574	40
2703	2723	20
3213	3233	20
3473	3503	30
3653	3673	20
4063	4093	30
5232	5242	10
5732	5752	20
6351	6371	20
7641	7681	40
7890	7900	10
8000	8010	10
8300	8320	20
8520	8570	50
8740	8760	20
9220	9240	20
9340	9400	60
9549	9569	20
9819	9859	40
10239	10249	10
10309	10329	20
10379	10469	90
11358	11388	30
11428	11478	50
11778	11808	30
11818	11848	30
11868	11888	20
12548	12578	30
13897	13947	50
13997	14017	20
14117	14147	30
14197	14227	30
14287	14307	20
14357	14367	10
14467	14487	20
14597	14617	20
14966	14986	20
15126	15176	50
15526	15546	20
15576	15596	20
16415	16445	30
16485	16535	50
16555	16595	40
16635	16655	20
17195	17225	30
17255	17285	30
18005	18055	50
19923	19933	10
19963	19983	20
20293	20313	20
20663	20683	20
20993	21023	30
21063	21093	30
21133	21143	10
21233	21253	20
21293	21313	20
21493	21503	10
22432	22442	10
22532	22552	20
23092	23102	10
24391	24411	20
24441	24491	50
24521	24591	70
25250	25270	20
25610	25640	30
26110	26130	20
26220	26240	20
26490	26520	30
26690	26710	20
26919	26969	50
27069	27099	30
27429	27459	30
27549	27589	40
28139	28169	30
28638	28668	30
28708	28728	20
28768	28798	30
29088	29168	80
29188	29208	20
29368	29448	80
29488	29498	10
29798	29848	50
30058	30078	20
30997	31057	60
31437	31507	70
31966	31986	20
31996	32026	30
32046	32076	30
32096	32106	10
32156	32176	20
32926	32966	40
33106	33126	20
33166	33176	10
33216	33256	40
33356	33386	30
33635	33665	30
37553	37573	20
37753	37833	80
37853	37883	30
37903	37933	30
37943	37973	30
38043	38073	30
38663	38753	90
39032	39062	30
39152	39172	20
39182	39202	20
39242	39272	30
39902	39952	50
40312	40342	30
40382	40402	20
40502	40521	20
41681	41711	30
42111	42131	20
42270	42360	90
42400	42420	20
42440	42460	20
42800	42820	20
42830	42850	20
42870	42890	20
