start_time	end_time	Block	Grid	IFU	Single Shape
0.994	1.404	1600.0	1600.0	1600.0	1600.0
1.694	2.204	1600.0	1600.0	5.0	1600.0
2.244	2.713	1600.0	1600.0	1600.0	1600.0
3.583	3.653	284.5	1600.0	99.5	1600.0
3.713	3.933	59.9	1600.0	411.3	1600.0
3.953	4.143	18.1	1600.0	591.6	1600.0
4.382	4.512	0.0	1600.0	651.4	1600.0
4.532	4.622	0.0	1600.0	663.8	1600.0
4.642	4.772	0.0	1600.0	668.4	1600.0
4.962	5.062	0.0	1600.0	567.2	1600.0
5.082	5.192	0.0	1600.0	543.5	1600.0
5.232	5.472	0.0	1600.0	532.8	1600.0
5.492	5.632	0.0	1600.0	530.8	1600.0
5.652	6.041	0.0	1600.0	522.9	1600.0
6.141	6.411	0.0	1600.0	523.7	1600.0
6.441	6.621	0.0	1600.0	648.5	1600.0
6.641	6.761	0.0	1600.0	635.3	1600.0
6.781	6.971	0.0	1600.0	683.7	1600.0
7.001	7.181	0.0	1600.0	585.5	1600.0
7.281	7.441	0.0	1600.0	591.6	1600.0
7.501	7.591	0.0	1600.0	661.8	1600.0
7.611	7.86	0.0	1600.0	608.9	1600.0
7.88	8.09	27.1	1600.0	607.6	1600.0
8.18	8.31	0.0	1600.0	445.6	1600.0
8.36	8.51	16.5	1600.0	375.0	1600.0
8.52	8.66	35.8	1600.0	342.0	1600.0
8.69	9.04	17.3	1600.0	377.1	1600.0
9.1	9.31	0.0	1600.0	432.5	1600.0
9.399	9.589	0.0	1600.0	470.1	1600.0
9.659	9.899	0.0	1600.0	581.5	1600.0
9.919	10.029	20.0	1600.0	698.5	1600.0
10.179	10.539	0.0	1600.0	616.2	1600.0
10.639	10.809	91.7	952.1	354.7	1600.0
10.829	11.009	193.0	869.7	277.6	1600.0
11.248	11.368	1237.0	0.0	437.0	1600.0
11.408	11.578	1600.0	99.0	425.0	1600.0
11.608	11.788	1186.6	107.6	379.1	1600.0
11.908	12.048	1316.9	53.2	532.1	1600.0
12.128	12.258	1189.1	128.8	412.8	1600.0
12.528	12.628	605.5	652.0	0.0	1600.0
12.648	12.907	570.1	701.2	6.0	1600.0
13.027	13.157	599.0	659.1	0.0	1600.0
13.217	13.587	792.0	502.4	0.0	1600.0
13.627	13.757	770.2	560.9	0.0	1600.0
13.897	14.227	750.0	611.6	0.0	1600.0
