Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	185	185	941.0	228.0
305	575	270	938.0	230.0
1494	1604	110	510.0	70.0
1644	1714	70	550.0	72.0
1894	2104	210	998.0	623.0
2194	2284	90	996.0	613.0
2304	2414	110	994.0	587.0
2474	2653	180	999.0	607.0
4412	4522	110	944.0	380.0
4542	4632	90	934.0	342.0
4672	4782	110	1090.0	378.0
4852	4952	100	1096.0	461.0
4972	5052	80	1080.0	471.0
5162	5262	100	1133.0	372.0
5282	5362	80	1197.0	429.0
5692	5802	110	842.0	537.0
5822	5922	100	790.0	521.0
6271	6371	100	1095.0	434.0
6391	6461	70	1054.0	426.0
6541	6671	130	1165.0	578.0
6691	6801	110	1104.0	547.0
7071	7151	80	979.0	543.0
7241	7331	90	1026.0	567.0
7391	7531	140	1090.0	620.0
7571	7770	200	1003.0	420.0
7790	7900	110	1065.0	457.0
7940	8050	110	1128.0	510.0
8070	8180	110	1147.0	533.0
8220	8370	150	1183.0	523.0
8490	8580	90	1246.0	584.0
9210	9320	110	719.0	363.0
9439	9569	130	976.0	976.0
9909	10089	180	823.0	381.0
10179	10309	130	950.0	315.0
10439	10549	110	870.0	536.0
10569	10689	120	887.0	533.0
10709	10809	100	899.0	500.0
10889	11019	130	920.0	574.0
11478	11718	240	819.0	547.0
11868	12098	230	800.0	568.0
12138	12248	110	793.0	580.0
12268	12388	120	771.0	578.0
12758	12868	110	947.0	446.0
12957	13027	70	945.0	516.0
13107	13477	370	948.0	510.0
13527	13757	230	751.0	585.0
14077	14187	110	1002.0	391.0
14257	14357	100	843.0	420.0
14527	14597	70	712.0	303.0
14636	14816	180	895.0	324.0
14846	14956	110	981.0	417.0
15036	15256	220	1064.0	424.0
15326	15466	140	961.0	321.0
15486	15586	100	995.0	213.0
15636	15716	80	861.0	156.0
15826	15906	80	1060.0	108.0
16026	16146	120	1034.0	109.0
16336	16555	220	763.0	428.0
16695	16905	210	1110.0	159.0
16945	17185	240	1150.0	171.0
17285	17415	130	1129.0	218.0
17475	17545	70	1005.0	343.0
17585	17735	150	1047.0	358.0
17875	17965	90	921.0	412.0
18005	18114	110	927.0	662.0
18534	18704	170	636.0	435.0
18974	19154	180	906.0	592.0
19244	19484	240	922.0	574.0
19524	19674	150	898.0	593.0
19704	19853	150	818.0	483.0
19973	20083	110	1430.0	579.0
20263	20343	80	1122.0	549.0
20403	20503	100	1133.0	577.0
20523	20613	90	1088.0	536.0
20653	20763	110	1058.0	555.0
20803	20923	120	1026.0	616.0
21013	21083	70	876.0	638.0
21103	21203	100	855.0	661.0
21243	21373	130	882.0	592.0
21502	21622	120	800.0	551.0
21642	21782	140	888.0	512.0
21802	21942	140	952.0	498.0
21962	22032	70	883.0	506.0
22122	22322	200	969.0	498.0
22342	22452	110	927.0	471.0
22472	22582	110	900.0	444.0
