event_type	start_time	end_time	duration	saccade_amplitude
Saccade	15	25	10	
Fixation	25	155	130	
Saccade	155	175	20	
Saccade	235	265	30	
Fixation	265	545	280	
Fixation	765	1214	450	
Saccade	1214	1224	10	
Saccade	1244	1274	30	
Fixation	1594	1814	220	
Saccade	1814	1824	10	
Saccade	1844	1854	10	
Saccade	1884	1894	10	
Saccade	1904	1934	30	
Saccade	1944	1964	20	
Saccade	1984	2034	50	
Fixation	2034	2194	160	
Saccade	2194	2214	20	
Saccade	2244	2254	10	
Fixation	2254	2504	250	
Saccade	2504	2543	40	2.77
Fixation	2543	2823	280	
Saccade	2823	2843	20	2.11
Fixation	2843	3223	380	
Saccade	3223	3353	130	
Saccade	3383	3433	50	
Saccade	3443	3453	10	
Fixation	3453	3683	230	
Saccade	3683	3723	40	12.91
Fixation	3723	3793	70	
Saccade	3793	3803	10	
Saccade	3813	3833	20	
Fixation	3833	3953	120	
Saccade	3953	3973	20	
Saccade	3983	4033	50	
Fixation	4033	4372	340	
Saccade	4372	4442	70	
Saccade	4482	4492	10	
Fixation	4492	4772	280	
Saccade	4772	4812	40	
Saccade	4822	4832	10	
Saccade	4842	4862	20	
Fixation	4862	5052	190	
Saccade	5052	5082	30	
Saccade	5102	5112	10	
Saccade	5152	5192	40	
Fixation	5192	5362	170	
Saccade	5362	5382	20	3.07
Fixation	5382	5602	220	
Saccade	5602	5662	60	8.9
Fixation	5662	6011	350	
Saccade	6011	6051	40	
Saccade	6101	6121	20	
Saccade	6161	6171	10	
Fixation	6171	6481	310	
Saccade	6481	6501	20	
Saccade	6541	6551	10	
Saccade	6581	6601	20	
Saccade	6641	6651	10	
Fixation	6651	6751	100	
Saccade	6751	6801	50	3.02
Fixation	6801	6891	90	
Saccade	6891	6911	20	
Saccade	6921	6981	60	
Saccade	7081	7111	30	
Saccade	7131	7221	90	
Saccade	7231	7301	70	
Fixation	7301	7451	150	
Saccade	7451	7481	30	4.02
Fixation	7481	7710	230	
Saccade	7710	7730	20	9.3
Fixation	7730	7890	160	
Saccade	7890	7920	30	8.51
Fixation	7920	8340	420	
Saccade	8340	8350	10	5.32
Fixation	8350	9170	819	
Saccade	9170	9250	80	
Saccade	9300	9350	50	
Saccade	9360	9370	10	
Saccade	9399	9479	80	
Saccade	9519	9539	20	
Saccade	9559	9569	10	
Saccade	9579	9599	20	
Fixation	9599	10019	420	
Saccade	10019	10049	30	6.08
Fixation	10049	10169	120	
Fixation	10229	10309	80	
Saccade	10319	10369	50	
Fixation	10369	10689	320	
Saccade	10689	10739	50	2.92
Fixation	10739	10919	180	
Saccade	10919	10939	20	
Saccade	10949	10959	10	
Fixation	10959	11098	140	
Saccade	11098	11138	40	1.85
Fixation	11138	11358	220	
Saccade	11358	11398	40	0.4
Fixation	11398	11478	80	
Saccade	11498	11538	40	
Saccade	11548	11588	40	
Saccade	11608	11638	30	
Saccade	11648	11658	10	
Saccade	11678	11708	30	
Saccade	11718	11738	20	
Saccade	11748	11768	20	
Saccade	11808	11828	20	
Fixation	11828	11918	90	
Saccade	11918	11938	20	
Saccade	11968	12018	50	
Fixation	12018	12148	130	
Saccade	12148	12208	60	21.01
Fixation	12208	12538	330	
Saccade	12538	12588	50	17.69
Fixation	12588	13727	1139	
Saccade	13787	13817	30	
Fixation	13817	14087	270	
Saccade	14087	14147	60	15.43
Fixation	14147	14297	150	
Saccade	14297	14307	10	6.11
Fixation	14307	14477	170	
Fixation	14497	15076	580	
Saccade	15076	15126	50	
Fixation	15146	15296	150	
Fixation	15376	15526	150	
Saccade	15526	15576	50	16.9
Fixation	15576	15656	80	
Saccade	15666	15686	20	
Fixation	15686	16415	730	
