Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	1167.0	367.0
994	1404	410	1181.0	338.0
1694	2204	510	1178.0	297.0
2244	2713	470	1180.0	284.0
3583	3653	70	1269.0	626.0
3713	3933	220	982.0	580.0
3953	4143	190	800.0	649.0
4382	4512	130	811.0	736.0
4532	4622	90	819.0	759.0
4642	4772	130	829.0	806.0
4962	5062	100	925.0	808.0
5082	5192	110	923.0	700.0
5232	5472	240	922.0	643.0
5492	5632	140	920.0	655.0
5652	6041	390	929.0	621.0
6141	6411	270	919.0	686.0
6441	6621	180	811.0	789.0
6641	6761	120	836.0	798.0
6781	6971	190	805.0	826.0
7001	7181	180	924.0	830.0
7281	7441	160	873.0	610.0
7501	7591	90	801.0	735.0
7611	7860	250	839.0	766.0
7880	8090	210	847.0	797.0
8180	8310	130	950.0	578.0
8360	8510	150	1024.0	646.0
8520	8660	140	1052.0	716.0
8690	9040	350	981.0	599.0
9100	9310	210	984.0	619.0
9399	9589	190	948.0	610.0
9659	9899	240	949.0	832.0
9919	10029	110	840.0	858.0
10179	10539	360	850.0	827.0
10639	10809	170	845.0	808.0
10829	11009	180	831.0	824.0
11248	11368	120	1392.0	559.0
11408	11578	170	1275.0	735.0
11608	11788	180	1292.0	710.0
11908	12048	140	1578.0	574.0
12128	12258	130	1450.0	529.0
12528	12628	100	901.0	688.0
12648	12907	260	854.0	645.0
13027	13157	130	904.0	700.0
13217	13587	370	1003.0	664.0
13627	13757	130	967.0	680.0
13897	14227	330	977.0	775.0
14357	14436	80	844.0	749.0
14476	14726	250	861.0	736.0
14746	14836	90	881.0	738.0
14876	15016	140	984.0	696.0
15196	15406	210	1011.0	713.0
15446	15826	380	999.0	688.0
15846	16046	200	1023.0	665.0
16126	16335	210	1014.0	642.0
16395	16595	200	976.0	648.0
16965	17055	90	965.0	701.0
17075	17275	200	952.0	660.0
17295	17575	280	1019.0	789.0
17615	17884	270	1040.0	769.0
17914	18184	270	1032.0	652.0
18224	18404	180	935.0	623.0
18554	18844	290	929.0	657.0
18914	19174	260	908.0	654.0
19224	20383	1159	1014.0	622.0
20533	20643	110	1395.0	488.0
20733	20843	110	1296.0	427.0
20873	20963	90	1368.0	309.0
21203	21362	160	1128.0	395.0
21402	21622	220	1056.0	469.0
21662	21832	170	940.0	396.0
21952	22022	70	1220.0	404.0
22262	22402	140	1189.0	433.0
22422	22542	120	1234.0	513.0
22662	22732	70	1047.0	565.0
22782	22872	90	1265.0	509.0
22912	23101	190	1263.0	522.0
23151	23311	160	1019.0	270.0
23331	23401	70	1131.0	247.0
23461	23551	90	1026.0	255.0
23611	23761	150	823.0	360.0
23821	23951	130	736.0	384.0
24051	24131	80	900.0	440.0
24291	24601	310	982.0	463.0
24670	24860	190	1239.0	250.0
24910	24990	80	1500.0	601.0
25120	25440	320	1340.0	623.0
25630	25740	110	581.0	565.0
25760	25910	150	751.0	539.0
25930	26459	530	686.0	549.0
26629	26909	280	620.0	538.0
26929	27059	130	648.0	529.0
27099	27179	80	689.0	515.0
27199	27419	220	699.0	513.0
27759	28298	540	1238.0	613.0
28458	28578	120	950.0	658.0
28598	28728	130	935.0	565.0
28768	28888	120	923.0	567.0
29148	29678	530	1154.0	750.0
29717	29927	210	1100.0	868.0
29947	30097	150	1004.0	856.0
30117	30227	110	966.0	865.0
30247	30357	110	979.0	890.0
30527	30637	110	872.0	556.0
30657	30897	240	810.0	592.0
31376	31536	160	1279.0	713.0
31746	31876	130	864.0	612.0
31946	32076	130	939.0	848.0
32176	32266	90	1039.0	771.0
32366	32626	260	1226.0	635.0
32676	32756	80	1014.0	433.0
32776	32926	150	1034.0	441.0
32946	33056	110	1091.0	473.0
33076	33195	120	1100.0	482.0
33215	33575	360	1129.0	516.0
33645	34255	610	1237.0	581.0
34325	34555	230	1057.0	653.0
34625	34745	120	1063.0	755.0
34894	35004	110	967.0	893.0
35024	35414	390	922.0	858.0
35434	35524	90	947.0	836.0
35544	35734	190	987.0	810.0
35834	36004	170	780.0	581.0
36134	36264	130	834.0	575.0
36334	36523	190	1029.0	903.0
36543	36913	370	1008.0	883.0
37223	37313	90	553.0	571.0
37463	37573	110	756.0	457.0
37703	37853	150	744.0	429.0
37913	38013	100	725.0	441.0
38093	38173	80	712.0	532.0
38192	38282	90	735.0	575.0
38392	38642	250	985.0	618.0
38662	38742	80	884.0	659.0
38762	38852	90	871.0	651.0
38882	39222	340	951.0	729.0
39442	39712	270	861.0	942.0
39732	39822	90	909.0	922.0
39881	39971	90	870.0	549.0
40011	40411	400	848.0	578.0
40431	40591	160	844.0	589.0
40631	40701	70	859.0	603.0
40731	40861	130	818.0	763.0
40921	41141	220	856.0	841.0
41201	41291	90	909.0	879.0
41311	41421	110	941.0	873.0
41441	41561	120	874.0	791.0
41640	41820	180	1156.0	1005.0
41860	41960	100	1065.0	986.0
42130	42260	130	820.0	853.0
42280	42370	90	864.0	857.0
42410	42560	150	890.0	800.0
42600	42790	190	1051.0	859.0
42810	42890	80	1021.0	840.0
42930	43080	150	831.0	806.0
43120	43210	90	1022.0	847.0
43230	43479	250	924.0	826.0
43499	43629	130	885.0	812.0
43649	43759	110	905.0	767.0
43779	43909	130	960.0	754.0
43949	44189	240	1002.0	780.0
44209	44339	130	1031.0	811.0
44359	44479	120	1026.0	795.0
44499	44759	260	1015.0	800.0
45058	45268	210	1013.0	796.0
45328	45568	240	952.0	738.0
45608	45878	270	932.0	717.0
45898	46138	240	946.0	738.0
46158	46408	250	926.0	725.0
46448	46608	160	914.0	711.0
46677	46887	210	893.0	709.0
46927	47027	100	881.0	702.0
47147	47397	250	793.0	618.0
47677	47887	210	1010.0	576.0
47907	48057	150	917.0	591.0
48167	48326	160	803.0	629.0
48476	48626	150	803.0	605.0
48646	48906	260	839.0	601.0
48926	49336	410	857.0	636.0
49636	49726	90	1311.0	283.0
49896	49986	90	1093.0	357.0
50026	50125	100	1393.0	229.0
50145	50255	110	1306.0	267.0
50295	50475	180	1216.0	318.0
50705	50825	120	772.0	813.0
50895	51025	130	767.0	749.0
51145	51395	250	910.0	710.0
51415	51525	110	924.0	697.0
51565	51675	110	925.0	690.0
51695	51834	140	932.0	672.0
51854	52114	260	840.0	680.0
52134	52514	380	905.0	653.0
52964	53054	90	1023.0	615.0
53094	53364	270	959.0	589.0
53384	53603	220	1093.0	585.0
53663	53793	130	1258.0	269.0
53843	54043	200	1098.0	625.0
54083	54173	90	1128.0	631.0
54763	54913	150	868.0	688.0
54933	55003	70	857.0	686.0
55172	55292	120	1373.0	591.0
55352	55442	90	1232.0	556.0
55482	55692	210	1193.0	560.0
56182	56262	80	750.0	718.0
56482	56642	160	1225.0	665.0
56742	56851	110	1185.0	581.0
56891	57071	180	1190.0	394.0
57141	57271	130	1164.0	344.0
57311	57421	110	1154.0	358.0
57661	57741	80	1453.0	816.0
58011	58311	300	1124.0	347.0
58600	58670	70	856.0	850.0
58700	58830	130	728.0	848.0
58850	59050	200	763.0	840.0
59280	59790	510	988.0	793.0
59920	60060	140	796.0	618.0
60110	60379	270	897.0	947.0
60429	60659	230	959.0	907.0
60679	61049	370	995.0	878.0
61209	61319	110	1017.0	385.0
61379	61559	180	1065.0	555.0
61659	61759	100	1217.0	536.0
61779	61868	90	1252.0	515.0
62098	62168	70	658.0	445.0
62208	62348	140	741.0	487.0
62408	62478	70	649.0	449.0
62498	62768	270	708.0	534.0
62778	62948	170	752.0	507.0
63058	63188	130	902.0	510.0
63298	63428	130	944.0	768.0
63438	63558	120	872.0	751.0
63727	63867	140	964.0	736.0
63977	64107	130	837.0	774.0
64127	64227	100	889.0	744.0
64237	64537	300	831.0	723.0
64547	64657	110	813.0	649.0
64717	64807	90	809.0	544.0
64827	64917	90	816.0	555.0
64967	65057	90	890.0	437.0
65097	65167	70	879.0	431.0
65227	65466	240	984.0	523.0
65496	65626	130	881.0	585.0
65666	65996	330	916.0	666.0
66006	66196	190	927.0	705.0
66246	66476	230	816.0	654.0
66516	66706	190	721.0	503.0
66726	66796	70	741.0	501.0
66866	67005	140	824.0	667.0
67025	67105	80	871.0	669.0
67175	67345	170	822.0	641.0
67375	67705	330	906.0	717.0
67735	67925	190	1084.0	793.0
68015	68105	90	698.0	556.0
68215	68375	160	752.0	444.0
68405	68565	160	933.0	491.0
68595	68704	110	1010.0	616.0
68764	68994	230	886.0	767.0
69144	69364	220	925.0	655.0
69434	69564	130	1110.0	851.0
69584	69694	110	1079.0	844.0
69744	69844	100	1062.0	825.0
69894	70074	180	1048.0	814.0
70134	70373	240	1009.0	843.0
70393	70513	120	973.0	842.0
70693	70823	130	848.0	656.0
70883	71093	210	857.0	645.0
71133	71943	810	894.0	692.0
71963	72072	110	913.0	695.0
72112	72492	380	1017.0	708.0
72512	72622	110	993.0	699.0
72642	72792	150	973.0	691.0
72812	73042	230	924.0	682.0
73092	73162	70	871.0	672.0
73242	73322	80	814.0	574.0
73672	73741	70	911.0	541.0
73761	73861	100	919.0	574.0
73911	74101	190	839.0	755.0
74121	74381	260	853.0	663.0
74421	74511	90	768.0	461.0
74531	74731	200	784.0	481.0
74751	75061	310	850.0	529.0
75211	75341	130	818.0	623.0
75361	75620	260	759.0	573.0
75710	75830	120	755.0	723.0
75850	75940	90	745.0	741.0
76000	76070	70	817.0	703.0
76110	76240	130	803.0	689.0
76260	76380	120	786.0	674.0
76530	76640	110	775.0	633.0
76680	76790	110	747.0	621.0
76830	77069	240	707.0	608.0
77469	77609	140	1196.0	431.0
77699	77809	110	1181.0	571.0
77849	78069	220	1262.0	372.0
78139	78249	110	1173.0	499.0
78289	78359	70	1372.0	656.0
78479	78559	80	1099.0	618.0
78639	78798	160	1026.0	561.0
78818	78958	140	1109.0	612.0
79328	79458	130	801.0	572.0
79478	79568	90	864.0	551.0
79608	79688	80	892.0	528.0
79728	80128	400	934.0	495.0
80148	80228	80	939.0	453.0
80547	80627	80	1117.0	707.0
80657	80777	120	1233.0	713.0
80827	80947	120	895.0	479.0
81247	81397	150	926.0	468.0
81517	81627	110	1008.0	406.0
81667	81907	240	973.0	419.0
81957	82037	80	734.0	375.0
