Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
335	365	30
974	1024	50
1334	1354	20
1994	2084	90
2134	2204	70
2224	2254	30
2264	2294	30
2723	2743	20
2843	2853	10
2863	2893	30
3033	3133	100
3153	3173	20
3243	3253	10
3293	3313	20
3433	3463	30
3733	3803	70
3833	3853	20
3873	3893	20
4093	4123	30
4502	4512	10
4822	4842	20
5822	5832	10
6022	6041	20
6341	6361	20
7081	7111	30
7291	7341	50
7351	7371	20
8260	8280	20
9180	9210	30
9340	9440	100
9449	9469	20
9519	9549	30
9589	9609	20
9649	9679	30
9709	9719	10
10019	10049	30
10689	10719	30
10839	10859	20
10879	10889	10
11119	11139	20
11168	11288	120
11308	11328	20
11338	11368	30
11388	11408	20
12168	12228	60
12478	12498	20
12828	12947	120
12987	12997	10
13267	13297	30
13467	13507	40
13527	13537	10
13597	13607	10
14147	14177	30
14327	14357	30
14527	14557	30
14726	14746	20
14876	14906	30
15036	15086	50
15346	15366	20
15546	15566	20
15766	15796	30
15956	15966	10
16126	16166	40
16296	16365	70
16685	16705	20
16885	16925	40
17085	17115	30
18634	18654	20
18664	18694	30
19823	19843	20
23551	23571	20
23741	23761	20
23971	23991	20
24261	24311	50
24501	24511	10
24631	24651	20
24841	24861	20
25020	25050	30
25190	25240	50
25510	25540	30
25680	25740	60
26220	26230	10
26310	26330	20
26510	26540	30
27019	27039	20
27259	27279	20
31157	31287	130
31297	31387	90
31467	31497	30
31697	31707	10
31946	32046	100
32066	32096	30
32106	32126	20
32186	32216	30
32266	32286	20
32416	32446	30
32566	32636	70
32756	32786	30
33056	33076	20
33096	33126	30
33216	33246	30
34655	34685	30
34965	34975	10
35724	35744	20
36694	36744	50
36864	36943	80
36953	37003	50
37063	37083	20
37133	37163	30
37173	37203	30
37423	37443	20
37533	37573	40
37613	37633	20
38083	38103	20
38373	38403	30
39142	39172	30
39442	39482	40
40451	40471	20
41781	41811	30
42130	42160	30
42200	42240	40
42250	42260	10
42510	42520	10
42540	42560	20
42720	42770	50
43110	43130	20
43720	43780	60
44129	44149	20
44319	44349	30
45119	45159	40
45269	45299	30
45498	45538	40
45818	45878	60
47577	47597	20
48187	48257	70
48367	48377	10
50656	50815	160
50825	50865	40
50905	50925	20
50935	50955	20
51415	51425	10
53344	53414	70
53444	53464	20
53524	53554	30
53794	53824	30
54053	54074	20
54233	54253	20
55313	55353	40
55603	55643	40
56212	56242	30
56582	56612	30
57022	57052	30
57152	57172	20
58881	58911	30
59660	59710	50
59760	59780	20
59830	59860	30
59880	59930	50
60090	60110	20
60770	60830	60
60850	60870	20
60900	60919	20
61259	61299	40
61429	61459	30
61579	61599	20
63248	63288	40
63808	63818	10
64088	64138	50
66186	66206	20
66826	66866	40
67026	67056	30
67366	67406	40
67516	67546	30
67586	67606	20
67646	67666	20
67716	67736	20
67775	67795	20
67995	68025	30
68255	68305	50
68465	68485	20
68685	68715	30
68835	68875	40
69115	69135	20
69465	69505	40
69624	69644	20
69814	69864	50
70054	70074	20
70464	70494	30
70564	70584	20
70934	70964	30
71134	71184	50
71413	71433	20
71723	71753	30
71823	71903	80
71923	71943	20
71963	71993	30
72003	72043	40
72093	72113	20
73062	73112	50
73232	73252	20
73562	73612	50
73892	73932	40
75681	75691	10
76051	76071	20
76251	76271	20
76470	76490	20
76690	76710	20
78569	78609	40
79429	79449	20
79619	79649	30
79998	80028	30
80288	80328	40
80378	80398	20
80428	80438	10
80448	80468	20
80508	80518	10
80568	80588	20
81328	81418	90
81657	81687	30
81917	81957	40
82187	82207	20
82417	82427	10
82677	82697	20
83107	83117	10
83326	83346	20
83526	83546	20
83796	83826	30
83946	83976	30
84116	84126	10
84366	84376	10
84686	84716	30
85005	85035	30
85365	85395	30
85595	85715	120
85735	85765	30
85775	85825	50
85835	85845	10
85875	85895	20
86085	86095	10
87144	87174	30
87334	87364	30
87414	87434	20
87904	87914	10
88024	88034	10
90682	90732	50
90952	90992	40
91032	91062	30
91072	91092	20
91252	91282	30
91322	91342	20
91462	91502	40
91682	91702	20
91851	91871	20
92001	92021	20
92511	92531	20
92731	92751	20
92761	92781	20
93710	93720	10
93830	93850	20
93980	94000	20
94580	94590	10
95030	95050	20
97038	97078	40
97108	97158	50
97318	97338	20
98867	98887	20
99267	99387	120
99417	99427	10
99637	99677	40
99827	99867	40
100247	100277	30
100386	100426	40
100646	100666	20
101196	101216	20
101496	101516	20
103065	103115	50
104154	104184	30
105743	105923	180
105963	106003	40
106043	106073	30
106093	106113	20
106323	106343	20
106593	106623	30
106783	106823	40
107053	107073	20
107192	107202	10
107322	107352	30
108172	108202	30
108732	108742	10
108961	108981	20
109181	109211	30
109421	109441	20
110501	110521	20
111300	111310	10
111980	112090	110
112120	112140	20
112170	112180	10
112220	112270	50
112489	112519	30
113069	113089	20
113339	113359	20
113529	113559	30
114538	114568	30
114728	114748	20
115048	115088	40
115168	115178	10
116227	116237	10
116397	116417	20
116727	116747	20
116887	116907	20
117237	117267	30
117706	117766	60
117786	117816	30
117856	117866	10
118306	118386	80
118616	118636	20
118666	118686	20
118786	118836	50
118956	118986	30
119046	119056	10
119215	119225	10
120515	120545	30
121464	121514	50
121654	121694	40
123633	123773	140
123843	123863	20
123873	123903	30
123973	124003	30
124013	124033	20
124113	124133	20
124153	124173	20
124223	124233	10
124283	124322	40
124342	124432	90
124522	124572	50
124582	124612	30
124622	124642	20
124932	124982	50
125522	125542	20
125672	125692	20
125702	125722	20
126591	126601	10
128660	128670	10
129609	129649	40
131059	131168	110
131218	131228	10
131268	131278	10
131458	131478	20
131668	131688	20
132218	132238	20
132378	132418	40
133687	133727	40
133807	133827	20
133957	133977	20
134177	134227	50
134247	134277	30
134407	134427	20
134786	134796	10
134996	135006	10
135066	135086	20
135196	135246	50
135386	135426	40
135626	135646	20
135716	135726	10
135786	135806	20
136036	136066	30
136335	136365	30
138474	138564	90
138584	138654	70
138754	138774	20
138974	139014	40
139214	139324	110
139364	139394	30
139404	139424	20
139484	139524	40
139564	139604	40
139713	139823	110
139853	139913	60
139973	139993	20
140203	140253	50
140273	140283	10
140433	140493	60
140633	140653	20
140903	140953	50
141153	141163	10
141343	141353	10
141732	141772	40
141782	141802	20
141872	141892	20
142202	142212	10
142632	142692	60
143062	143101	40
143291	143321	30
143791	143801	10
144711	144810	100
144840	144880	40
144950	144970	20
144980	145020	40
145460	145470	10
145510	145530	20
145630	145650	20
145990	146020	30
146510	146549	40
146609	146619	10
146799	146859	60
148278	148288	10
149358	149368	10
149468	149508	40
149658	149668	10
149698	149728	30
149748	149778	30
149818	149838	20
150027	150067	40
150897	150927	30
151177	151227	50
151437	151477	40
152826	152836	10
152846	152916	70
153016	153046	30
153056	153086	30
153096	153116	20
153136	153176	40
153186	153206	20
153336	153385	50
153525	153545	20
153565	153605	40
153635	153645	10
153765	153805	40
153945	153985	40
154565	154585	20
154765	154795	30
155005	155035	30
155484	155494	10
155684	155704	20
155874	155904	30
156424	156434	10
156943	156983	40
157203	157263	60
157653	157673	20
158163	158193	30
158752	158762	10
158902	158932	30
159282	159312	30
159482	159512	30
159762	159812	50
160042	160092	50
160331	160341	10
160741	160791	50
161021	161041	20
161321	161351	30
161651	161691	40
162140	162160	20
162380	162410	30
162710	162720	10
163500	163520	20
164109	164129	20
165009	165039	30
165578	165608	30
165938	165948	10
167717	167737	20
167777	167827	50
168627	168667	40
168966	169026	60
169566	169596	30
170545	170565	20
171655	171745	90
171815	171825	10
171865	171875	10
171965	171985	20
171995	172005	10
172294	172324	30
173234	173254	20
176112	176142	30
176632	176662	30
180490	180530	40
180769	180829	60
180999	181019	20
181029	181049	20
181099	181109	10
181119	181159	40
181219	181239	20
181279	181319	40
181349	181379	30
181439	181459	20
181559	181589	30
181799	181839	40
182109	182129	20
182329	182349	20
182618	182638	20
182848	182868	20
183058	183078	20
183338	183378	40
183788	183858	70
183878	183918	40
183958	183988	30
184008	184028	20
184038	184058	20
184088	184107	20
184617	184687	70
184737	184747	10
185007	185037	30
185307	185337	30
185747	185826	80
185866	185886	20
186496	186526	30
186756	186786	30
190304	190334	30
190404	190424	20
190434	190444	10
192373	192443	70
192633	192672	40
192722	192752	30
192772	192812	40
192842	192862	20
192872	192912	40
192982	193002	20
193182	193242	60
193462	193482	20
193642	193652	10
193942	193982	40
194082	194122	40
194202	194321	120
194371	194401	30
194411	194451	40
194941	194981	40
195011	195041	30
195061	195141	80
195161	195171	10
195481	195611	130
195631	195721	90
200148	200188	40
200538	200668	130
200678	200698	20
200838	200878	40
201497	201587	90
201767	201787	20
201877	201947	70
204715	204805	90
204815	204845	30
205185	205265	80
205305	205325	20
205355	205375	20
205395	205405	10
205555	205585	30
205735	205775	40
206145	206185	40
206354	206394	40
206524	206574	50
206864	206904	40
206994	207014	20
207094	207204	110
207214	207244	30
207254	207274	20
207534	207654	120
207674	207694	20
207724	207754	30
207914	207934	20
208003	208043	40
208113	208143	30
208373	208423	50
208573	208593	20
208713	208753	40
209053	209063	10
209333	209393	60
209633	209663	30
210012	210062	50
210352	210392	40
211292	211312	20
211471	211491	20
211631	211661	30
211861	211911	50
212331	212401	70
212681	212701	20
212981	213041	60
213051	213081	30
213090	213170	80
221476	221606	130
221645	221665	20
221675	221715	40
221795	221825	30
222445	222565	120
222575	222595	20
222605	222705	100
223584	223634	50
223774	223794	20
223814	223854	40
223924	223954	30
223984	223994	10
224134	224204	70
224394	224414	20
224604	224654	50
224824	224844	20
225054	225083	30
225313	225373	60
225633	225663	30
225853	225893	40
226033	226063	30
226223	226263	40
226513	226543	30
226892	226922	30
227052	227072	20
227242	227272	30
227372	227392	20
227592	227632	40
228252	228272	20
228501	228551	50
229141	229321	180
229331	229361	30
229381	229411	30
231240	231260	20
231280	231300	20
231490	231540	50
231680	231700	20
231710	231740	30
231760	231770	10
231830	231840	10
232169	232179	10
232199	232319	120
232329	232399	70
232999	233029	30
233509	233549	40
234268	234278	10
234298	234448	150
234918	234928	10
234948	235068	120
235088	235098	10
235118	235158	40
235168	235198	30
235817	235857	40
236127	236177	50
236347	236367	20
236857	236887	30
237006	237116	110
237136	237166	30
237416	237496	80
237536	237556	20
237866	237936	70
238396	238416	20
238656	238775	120
239485	239615	130
239675	239715	40
240095	240145	50
240195	240225	30
240235	240255	20
240275	240295	20
240754	240764	10
240844	240854	10
241164	241214	50
241714	241754	40
242163	242183	20
242293	242333	40
242593	242613	20
243233	243263	30
243343	243403	60
243423	243453	30
243962	244092	130
244112	244132	20
244142	244152	10
244162	244222	60
244252	244262	10
244362	244382	20
244392	244472	80
244492	244532	40
244552	244562	10
244582	244612	30
244932	244942	10
246141	246251	110
246271	246291	20
246351	246391	40
246741	246751	10
247230	247240	10
248390	248410	20
248999	249019	20
249119	249149	30
249319	249369	50
249789	249819	30
250119	250149	30
250369	250399	30
250758	250768	10
251078	251098	20
251418	251498	80
251528	251558	30
251578	251588	10
251628	251648	20
251698	251728	30
252168	252188	20
254056	254086	30
254186	254196	10
254516	254566	50
254786	254826	40
255106	255136	30
255316	255326	10
256625	256675	50
256835	256865	30
256875	256915	40
256935	256945	10
256975	257025	50
257055	257095	40
257594	257624	30
257774	257784	10
257904	257934	30
258354	258384	30
258714	258744	30
258934	258974	40
260603	260723	120
260743	260753	10
260793	260813	20
260982	261002	20
261042	261052	10
261332	261352	20
261522	261552	30
264231	264240	10
265080	265100	20
265360	265460	100
265520	265560	40
265660	265710	50
265760	265780	20
265800	265870	70
266079	266139	60
266459	266509	50
266639	266659	20
266979	266989	10
267099	267129	30
267489	267539	50
269278	269308	30
269917	269967	50
270187	270207	20
270217	270247	30
270277	270297	20
271366	271576	210
271586	271626	40
271636	271666	30
271736	271756	20
271776	271796	20
271936	271946	10
271996	272016	20
272046	272096	50
272216	272246	30
272776	272785	10
273775	273785	10
274984	275014	30
275374	275394	20
275644	275734	90
275784	275814	30
275834	275854	20
276203	276213	10
276593	276613	20
276853	276873	20
277113	277133	20
277323	277343	20
277453	277473	20
277803	277813	10
278032	278052	20
278232	278312	80
278652	278682	30
279422	279442	20
279492	279522	30
280401	280431	30
280481	280511	30
