start_time	end_time	Block	Grid	IFU	Single Shape
0.435	0.525	500.5	1600.0	74.2	1600.0
0.655	0.745	577.6	478.6	44.0	1600.0
0.944	1.114	869.5	165.8	175.2	1600.0
1.124	1.874	807.8	539.7	0.0	1600.0
2.014	2.184	1600.0	622.1	266.2	1600.0
2.254	2.354	960.1	620.5	210.0	1600.0
4.402	4.472	1600.0	0.0	1187.1	1600.0
4.512	4.622	1600.0	0.0	1208.5	1600.0
4.652	4.792	1600.0	0.0	1600.0	1600.0
4.832	4.952	1600.0	41.2	1600.0	1600.0
4.962	5.062	1600.0	0.0	1600.0	1600.0
5.272	5.372	1600.0	0.0	1600.0	101.4
5.532	6.531	1600.0	95.8	1600.0	0.0
6.791	6.871	1600.0	475.0	12.5	1600.0
6.981	7.211	1600.0	149.0	435.3	1600.0
7.361	8.11	1600.0	0.0	1260.0	1600.0
8.12	9.41	1600.0	118.1	1097.8	29.4
9.599	9.699	0.0	1600.0	366.8	564.3
9.759	10.309	116.7	1600.0	1600.0	571.2
10.319	10.639	9.0	1600.0	1600.0	274.8
10.659	10.999	0.0	1600.0	1600.0	160.6
11.029	11.208	46.0	1600.0	633.8	280.2
11.268	11.578	0.0	1600.0	544.0	238.9
11.598	12.098	0.0	1600.0	564.3	247.2
12.118	12.298	0.0	1600.0	521.2	205.4
12.308	13.147	0.0	1600.0	534.2	1600.0
13.157	13.857	0.0	1600.0	533.8	216.3
13.867	14.057	0.0	1600.0	539.6	221.8
14.087	14.517	28.4	1600.0	622.5	252.9
14.527	14.806	0.0	1600.0	519.1	1600.0
14.826	14.986	0.0	1600.0	599.1	1600.0
15.016	15.176	0.0	1600.0	622.1	1600.0
15.186	15.336	0.0	1600.0	644.4	1600.0
15.366	16.655	29.3	1600.0	535.0	1600.0
16.775	16.855	708.9	138.1	60.7	1600.0
16.875	17.245	194.3	606.8	155.5	1600.0
17.325	17.395	0.0	1093.9	610.0	1600.0
17.445	17.845	0.0	1600.0	439.5	1600.0
17.875	18.564	111.0	701.6	270.8	1600.0
18.644	18.834	749.5	216.6	7.8	1600.0
18.854	19.144	729.6	342.3	0.0	1600.0
19.164	20.223	901.0	358.7	55.0	1600.0
20.363	20.523	1600.0	0.0	773.1	1600.0
20.613	20.693	1600.0	0.0	651.2	1600.0
20.723	22.102	1600.0	0.0	433.2	1600.0
22.162	22.442	1600.0	0.0	842.0	1600.0
22.452	23.221	1600.0	54.0	625.1	1600.0
23.371	23.591	273.3	603.7	0.0	1600.0
23.681	23.881	1600.0	44.9	313.3	481.1
24.021	24.511	892.2	102.0	428.1	323.0
24.761	25.32	40.7	1600.0	727.0	403.0
25.34	26.39	13.0	1600.0	522.2	1600.0
26.4	26.5	204.4	757.4	268.5	1600.0
26.799	27.399	769.9	475.4	208.8	1600.0
27.409	27.899	874.7	176.3	114.4	1600.0
27.919	30.397	575.4	596.6	0.0	1600.0
30.517	30.867	1600.0	0.0	660.1	1600.0
30.887	31.327	1600.0	0.0	579.2	1600.0
31.347	31.826	1600.0	0.0	683.2	1600.0
31.856	32.256	1600.0	0.0	924.5	1600.0
32.276	32.586	1600.0	15.6	952.3	1600.0
32.666	33.216	1095.2	0.0	559.6	1600.0
33.375	33.985	397.8	388.7	0.0	1600.0
34.135	34.685	1165.4	0.0	637.9	1600.0
34.885	35.314	111.4	863.7	186.6	623.3
35.444	35.844	34.4	1600.0	667.8	426.2
35.864	36.104	0.0	1600.0	648.1	1600.0
36.124	36.284	0.0	1600.0	625.6	1600.0
36.304	36.494	0.0	1600.0	489.8	1600.0
36.524	36.684	140.2	1600.0	336.8	127.0
36.873	37.343	6.7	1600.0	439.1	50.3
37.433	37.503	0.0	1600.0	499.4	115.5
37.513	37.653	0.0	1600.0	503.4	116.0
37.683	37.973	13.0	1600.0	528.2	257.0
37.993	38.313	0.0	1600.0	542.6	267.6
38.363	38.662	0.0	1600.0	486.4	71.1
39.202	41.181	7.6	1600.0	557.7	1600.0
41.281	41.501	648.0	363.6	0.0	1600.0
41.511	41.651	693.5	281.5	0.0	1600.0
41.731	41.93	309.9	585.8	144.0	1600.0
42.05	42.76	858.0	292.6	81.3	1600.0
42.77	42.92	741.0	339.3	22.0	1600.0
42.94	43.23	1600.0	99.0	306.1	1600.0
43.29	43.5	1600.0	0.0	698.2	1600.0
43.609	43.879	1600.0	47.0	533.1	1600.0
43.899	44.299	1600.0	104.5	667.2	1600.0
44.319	44.669	943.0	163.0	414.7	1600.0
44.859	44.929	365.0	605.8	0.0	1600.0
44.949	45.059	1600.0	524.3	0.0	1600.0
45.069	45.278	1600.0	416.7	31.3	476.3
45.368	45.818	1600.0	163.0	721.1	1600.0
45.858	46.748	1600.0	59.7	747.3	1600.0
46.768	47.377	1600.0	158.7	525.4	194.5
47.537	47.747	100.0	952.4	211.1	1600.0
47.777	48.057	145.0	1600.0	362.0	1600.0
48.127	48.617	22.4	1600.0	702.8	294.7
48.627	48.886	0.0	1600.0	707.0	176.6
48.906	49.266	26.2	1600.0	607.6	112.5
49.286	49.506	0.0	1600.0	689.4	1600.0
49.536	51.365	19.2	1600.0	733.8	1600.0
51.465	51.565	1131.7	186.7	314.2	1600.0
51.575	52.085	896.7	203.7	42.4	1600.0
52.105	52.464	920.5	249.9	49.0	1600.0
52.494	53.264	683.4	478.4	0.0	1600.0
53.294	53.704	684.8	608.4	0.0	1600.0
53.744	53.983	738.6	592.7	0.0	1600.0
54.013	54.643	932.4	387.1	27.0	1600.0
54.723	55.073	1073.0	15.5	436.5	1600.0
55.153	55.293	418.5	566.2	0.0	1600.0
55.303	55.662	409.7	526.6	0.0	1600.0
55.742	56.622	528.0	464.7	0.0	1600.0
