event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	275	495	220	
Fixation	555	1054	500	
Saccade	1124	1154	30	
Saccade	1794	1864	70	
Saccade	1874	1904	30	
Saccade	1974	1984	10	
Saccade	2014	2044	30	
Saccade	2174	2204	30	
Saccade	2294	2314	20	
Saccade	2394	2444	50	
Saccade	2583	2603	20	
Saccade	2703	2743	40	
Saccade	2753	2773	20	
Saccade	2783	2803	20	
Fixation	2803	3383	580	
Saccade	3483	3513	30	
Fixation	3513	5472	1959	
Saccade	5472	5502	30	7.19
Fixation	5502	5822	320	
Saccade	5822	5842	20	5.32
Fixation	5842	6151	310	
Saccade	6151	6231	80	26.04
Fixation	6231	6371	140	
Saccade	6371	6391	20	6.91
Fixation	6391	6471	80	
Saccade	6471	6481	10	
Saccade	6491	6511	20	
Fixation	6511	6651	140	
Saccade	6651	6661	10	1.05
Fixation	6661	6841	180	
Saccade	6841	6871	30	5.62
Fixation	6871	7031	160	
Saccade	7031	7051	20	
Saccade	7111	7121	10	
Fixation	7121	7191	70	
Saccade	7191	7201	10	
Saccade	7231	7251	20	
Saccade	7271	7281	10	
Fixation	7281	7461	180	
Saccade	7461	7511	50	
Saccade	7641	7671	30	
Fixation	8090	8210	120	
Fixation	8290	8450	160	
Saccade	8450	8470	20	3.63
Fixation	8470	8540	70	
Saccade	8540	8570	30	
Saccade	8580	8610	30	
Fixation	8610	8850	240	
Saccade	8850	8910	60	
Saccade	8960	8970	10	
Saccade	9000	9020	20	
Fixation	9020	9150	130	
Saccade	9150	9160	10	
Saccade	9170	9190	20	
Fixation	9190	9469	280	
Saccade	9469	9519	50	
Saccade	9539	9579	40	
Saccade	9589	9609	20	
Saccade	9669	9679	10	
Saccade	9739	9759	20	
Fixation	9759	10239	480	
Saccade	10249	10299	50	
Saccade	10329	10349	20	
Saccade	10369	10389	20	
Saccade	10419	10439	20	
Fixation	10439	10819	380	
Saccade	10819	10829	10	0.6
Fixation	10829	11298	470	
Saccade	11298	11338	40	13.09
Fixation	11338	11718	380	
Saccade	11718	11788	70	13.76
Fixation	11788	12628	839	
Saccade	12628	12688	60	10.59
Fixation	12688	13277	590	
Saccade	13277	13297	20	4.76
Fixation	13297	13527	230	
Saccade	13667	13717	50	
Fixation	13717	13787	70	
Saccade	13787	13807	20	
Saccade	13847	13857	10	
Saccade	13877	13887	10	
Fixation	13887	14017	130	
Saccade	14017	14037	20	
Saccade	14117	14167	50	
Fixation	14167	14237	70	
Saccade	14237	14257	20	3.35
Fixation	14257	14347	90	
Saccade	14347	14397	50	4.32
Fixation	14397	14546	150	
Saccade	14556	14616	60	
Fixation	14616	14816	200	
Saccade	14816	14916	100	29.12
Fixation	14916	15136	220	
Saccade	15136	15146	10	3.55
Fixation	15146	15356	210	
Fixation	15406	15556	150	
Saccade	15616	15646	30	
Fixation	15646	16106	460	
Saccade	16106	16156	50	17.56
Fixation	16156	16965	810	
Saccade	16965	17075	110	
Saccade	17105	17125	20	
Saccade	17185	17205	20	
Saccade	17255	17285	30	
Fixation	17285	17425	140	
Saccade	17425	17435	10	
Saccade	17465	17475	10	
Saccade	17505	17515	10	
Saccade	17545	17555	10	
Saccade	17605	17615	10	
Fixation	17615	18304	690	
Saccade	18304	18344	40	
Saccade	18354	18374	20	
Fixation	18374	18504	130	
Saccade	18504	18524	20	3.99
Fixation	18524	18614	90	
Saccade	18614	18624	10	
Saccade	18644	18664	20	
Fixation	18664	18764	100	
Saccade	18764	18784	20	6.61
Fixation	18784	18934	150	
Fixation	18954	19054	100	
