Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
45	75	30
1044	1064	20
1244	1344	100
1364	1404	40
1424	1464	40
1504	1514	10
2054	2154	100
2174	2224	50
2314	2394	80
2424	2454	30
2464	2474	10
2723	2843	120
2863	2883	20
2893	2943	50
3443	3463	20
3603	3683	80
3703	3753	50
3833	3853	20
4043	4083	40
4322	4352	30
4522	4552	30
4972	5002	30
5612	5632	20
5971	5981	10
7041	7131	90
7171	7201	30
7221	7241	20
7351	7361	10
7620	7630	10
8160	8190	30
8200	8230	30
8300	8320	20
8430	8480	50
8510	8530	20
8680	8700	20
9040	9060	20
9229	9259	30
9519	9549	30
9709	9729	20
9889	9909	20
10059	10079	20
10299	10339	40
10619	10649	30
10848	10868	20
10998	11038	40
11698	11738	40
12038	12088	50
12398	12438	40
12657	12667	10
14007	14067	60
14206	14226	20
14246	14276	30
14286	14336	50
14376	14386	10
15746	15825	80
15845	15855	10
15865	15885	20
16025	16045	20
16825	16845	20
17285	17295	10
18154	18174	20
18604	18624	20
19193	19253	60
19603	19643	40
19833	19863	30
20093	20133	40
20313	20333	20
20812	20852	40
21152	21182	30
21932	21992	60
22621	22661	40
24220	24260	40
24400	24430	30
24490	24550	60
24580	24590	10
24630	24650	20
24820	24840	20
24980	25010	30
25370	25400	30
25779	25799	20
26029	26059	30
26699	26719	20
27009	27039	30
27518	27538	20
27708	27738	30
27858	27888	30
28278	28308	30
28558	28568	10
28718	28748	30
28948	29038	90
29057	29077	20
29087	29117	30
29127	29147	20
29247	29267	20
29367	29387	20
29537	29547	10
29987	30007	20
30417	30437	20
30597	30617	20
30916	30946	30
31206	31286	80
31296	31316	20
31356	31366	10
31506	31536	30
31846	31886	40
32056	32106	50
32505	32525	20
32895	32915	20
33405	33415	10
33875	33925	50
34254	34274	20
34644	34664	20
35364	35414	50
35544	35594	50
35604	35624	20
35793	35803	10
35973	36003	30
36253	36283	30
36533	36543	10
37003	37023	20
38162	38252	90
38262	38282	20
38482	38522	40
39481	39501	20
39821	39841	20
40191	40211	20
40551	40561	10
40920	40940	20
41120	41200	80
41510	41540	30
41690	41740	50
42170	42210	40
42599	42629	30
42819	42849	30
43069	43119	50
43619	43649	30
43869	43919	50
44058	44088	30
44668	44678	10
45608	45618	10
45927	45977	50
46087	46137	50
46147	46187	40
46377	46407	30
46497	46527	30
46807	46837	30
46997	47017	20
47207	47227	20
48606	48706	100
48746	48786	40
48836	48846	10
48906	48926	20
49235	49255	20
49425	49445	20
49765	49795	30
50235	50305	70
50335	50345	10
50485	50505	20
50714	50734	20
50924	50934	10
51104	51114	10
51434	51464	30
51624	51654	30
51854	51884	30
52094	52124	30
52363	52443	80
52453	52483	30
52513	52523	10
52583	52603	20
52613	52633	20
52653	52663	10
52673	52693	20
52783	52813	30
53133	53163	30
53173	53213	40
53223	53233	10
53243	53263	20
53303	53323	20
53813	53863	50
53962	53982	20
54022	54032	10
54052	54112	60
54132	54142	10
54182	54192	10
54502	54532	30
54892	54932	40
55412	55442	30
55781	55801	20
57330	57420	90
57470	57510	40
57620	57640	20
57810	57850	40
58030	58050	20
58520	58540	20
59009	59029	20
59609	59639	30
59869	59969	100
59979	59999	20
60019	60039	20
60109	60129	20
60149	60159	10
60329	60339	10
60489	60519	30
60578	60598	20
60748	60808	60
61028	61048	20
61198	61228	30
61458	61498	40
61668	61698	30
61828	61858	30
62128	62168	40
62457	62477	20
62687	62707	20
62907	62937	30
63047	63077	30
63667	63687	20
64106	64126	20
65126	65166	40
66045	66095	50
66175	66245	70
66255	66285	30
66295	66305	10
66425	66455	30
66795	66825	30
67045	67075	30
67204	67234	30
67654	67674	20
67894	67904	10
68104	68124	20
68244	68274	30
68604	68624	20
70013	70093	80
70482	70522	40
70662	70692	30
70792	70812	20
70942	70972	30
71632	71702	70
71932	71972	40
72191	72201	10
72391	72421	30
72571	72591	20
72771	72801	30
72961	72981	20
73171	73191	20
73321	73361	40
73571	73581	10
73950	73960	10
74690	74720	30
74740	74750	10
74860	74880	20
75140	75170	30
75400	75420	20
75889	75909	20
76439	76479	40
76609	76659	50
76679	76749	70
76859	76889	30
77059	77079	20
77578	77598	20
77658	77678	20
77898	77928	30
78158	78188	30
79047	79147	100
79177	79237	60
79507	79537	30
79687	79707	20
79967	79997	30
80147	80157	10
80337	80357	20
80906	80936	30
81066	81146	80
81216	81226	10
81596	81616	20
81906	81956	50
82066	82085	20
82095	82105	10
82115	82125	10
82175	82225	50
82895	82915	20
83065	83095	30
83105	83235	130
83275	83295	20
83375	83415	40
83555	83585	30
83605	83695	90
83714	83734	20
83754	83774	20
83824	83834	10
83854	83874	20
84124	84154	30
84354	84374	20
84524	84544	20
84684	84714	30
85324	85344	20
86503	86583	80
86633	86683	50
86813	86843	30
86983	87013	30
87142	87162	20
87492	87522	30
87772	87882	110
87892	87902	10
87932	87942	10
87972	87982	10
88062	88082	20
88092	88112	20
88152	88172	20
88232	88252	20
88272	88312	40
89321	89361	40
89571	89601	30
89621	89651	30
89691	89711	20
90111	90131	20
90620	90660	40
90720	90750	30
90770	90870	100
91380	91460	80
91480	91530	50
91620	91650	30
91840	91860	20
92009	92039	30
92259	92269	10
92689	92709	20
94188	94248	60
94468	94488	20
94498	94508	10
94518	94548	30
94568	94588	20
