event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	295	1174	880	
Saccade	1174	1234	60	
Saccade	1244	1274	30	
Saccade	1604	1624	20	
Saccade	1634	1644	10	
Saccade	1674	1704	30	
Saccade	1734	1744	10	
Fixation	1744	1824	80	
Saccade	1824	1864	40	8.42
Fixation	1864	1984	120	
Saccade	1984	2044	60	
Saccade	2064	2134	70	
Saccade	2144	2174	30	
Saccade	2214	2234	20	
Saccade	2254	2274	20	
Fixation	2274	2394	120	
Saccade	2394	2404	10	
Saccade	2434	2454	20	
Fixation	2454	2763	310	
Saccade	2763	2853	90	8.16
Fixation	2853	2993	140	
Saccade	2993	3043	50	5.25
Fixation	3043	3193	150	
Saccade	3193	3233	40	
Saccade	3273	3333	60	
Fixation	3333	3403	70	
Saccade	3403	3423	20	1.85
Fixation	3423	3493	70	
Saccade	3493	3513	20	4.59
Fixation	3513	3603	90	
Fixation	3623	3773	150	
Saccade	3773	3813	40	5.05
Fixation	3813	3963	150	
Saccade	3963	3983	20	
Saccade	4003	4023	20	
Fixation	4023	4123	100	
Saccade	4123	4143	20	
Saccade	4163	4173	10	
Saccade	4213	4223	10	
Fixation	4223	4312	90	
Saccade	4312	4342	30	6.05
Fixation	4342	4462	120	
Saccade	4462	4492	30	
Saccade	4502	4532	30	
Saccade	4562	4582	20	
Fixation	4582	4692	110	
Saccade	4692	4742	50	6.95
Fixation	4742	5062	320	
Saccade	5062	5122	60	
Saccade	5162	5182	20	
Saccade	5202	5222	20	
Fixation	5222	5302	80	
Saccade	5302	5322	20	5.98
Fixation	5322	5502	180	
Saccade	5502	5562	60	
Saccade	5582	5602	20	
Saccade	5652	5682	30	
Fixation	5682	5962	280	
Saccade	5962	5981	20	
Saccade	5991	6051	60	
Fixation	6051	6281	230	
Saccade	6281	6311	30	
Saccade	6341	6371	30	
Fixation	6371	6541	170	
Saccade	6541	6561	20	4.49
Fixation	6561	6761	200	
Saccade	6761	6801	40	7.7
Fixation	6801	7081	280	
Saccade	7231	7261	30	
Fixation	7261	7571	310	
Saccade	7571	7641	70	3.52
Fixation	7641	7800	160	
Saccade	7800	7820	20	5.14
Fixation	7820	7960	140	
Saccade	7960	8050	90	
Saccade	8080	8100	20	
Saccade	8230	8260	30	
Fixation	8260	8590	330	
Saccade	8590	8600	10	2.87
Fixation	8600	8740	140	
Saccade	8740	8750	10	2.79
Fixation	8750	8820	70	
Saccade	8820	8840	20	
Saccade	8860	8880	20	
Fixation	8880	9000	120	
Saccade	9000	9020	20	
Saccade	9050	9100	50	
Fixation	9100	12867	3768	
Saccade	12867	12937	70	
Fixation	12947	13157	210	
Saccade	13157	13187	30	7.12
Fixation	13187	13277	90	
Saccade	13277	13327	50	
Saccade	13337	13347	10	
Fixation	13347	13427	80	
Saccade	13427	13447	20	7.35
Fixation	13447	13517	70	
Saccade	13517	13557	40	
Saccade	13607	13627	20	
Saccade	13667	13717	50	
Saccade	13747	13827	80	
Fixation	13827	13977	150	
Saccade	13977	13987	10	
Saccade	14037	14067	30	
Saccade	14077	14127	50	
Fixation	14127	14257	130	
Saccade	14257	14267	10	1.25
Fixation	14267	14487	220	
Saccade	14487	14517	30	
Saccade	14527	14636	110	
Saccade	14676	14716	40	
Saccade	14726	14736	10	
Fixation	14736	14896	160	
Saccade	14896	14936	40	13.12
Fixation	14936	15116	180	
Saccade	15116	15166	50	16.59
Fixation	15166	15286	120	
Saccade	15286	15336	50	14.43
Fixation	15336	15536	200	
Saccade	15536	15576	40	12.02
Fixation	15576	16056	480	
Saccade	16056	16096	40	14.45
Fixation	16096	16285	190	
Fixation	16296	16525	230	
Saccade	16525	16575	50	14.28
Fixation	16575	17715	1139	
Saccade	17715	17755	40	
Saccade	17805	17825	20	
Fixation	17825	17965	140	
Saccade	17965	18004	40	1.51
Fixation	18004	18154	150	
Saccade	18154	18204	50	19.44
Fixation	18204	18434	230	
Saccade	18434	18454	20	5.35
Fixation	18454	18634	180	
Saccade	18634	18654	20	5.22
Fixation	18654	18854	200	
Saccade	18854	18864	10	4.25
Fixation	18864	19044	180	
Saccade	19044	19074	30	
Saccade	19094	19134	40	
Fixation	19134	19284	150	
Saccade	19284	19314	30	8.7
Fixation	19314	19544	230	
Saccade	19544	19574	30	7.94
Fixation	19574	19883	310	
Saccade	19883	19933	50	19.7
Fixation	19933	20273	340	
Saccade	20273	20323	50	
Saccade	20333	20353	20	
Fixation	20353	20703	350	
Saccade	20703	20773	70	
Saccade	20833	20873	40	
Saccade	20883	20953	70	
Saccade	20973	20983	10	
Saccade	21043	21053	10	
Fixation	21053	21153	100	
Saccade	21153	21163	10	5.48
Fixation	21163	21682	520	
Saccade	21682	21712	30	14.58
Fixation	21712	21782	70	
Saccade	21782	21822	40	2.84
Fixation	21822	22052	230	
Saccade	22052	22082	30	4.82
Fixation	22082	22222	140	
Saccade	22222	22252	30	
Fixation	22292	23241	949	
Saccade	23241	23271	30	14.87
Fixation	23271	23371	100	
Saccade	23371	23411	40	0.7
Fixation	23411	23491	80	
Saccade	23491	23511	20	
Saccade	23541	23551	10	
Fixation	23551	24960	1409	
Saccade	24960	25000	40	1.94
Fixation	25000	25520	520	
Saccade	25520	25530	10	
Saccade	25560	25580	20	
Saccade	25590	25620	30	
Fixation	25620	26320	700	
Saccade	26320	26330	10	
Saccade	26350	26360	10	
Fixation	26360	27289	929	
Saccade	27289	27319	30	5.18
Fixation	27319	27639	320	
Saccade	27639	27659	20	7.38
Fixation	27659	27979	320	
Saccade	27979	28009	30	
Fixation	28029	28159	130	
Saccade	28159	28209	50	
Saccade	28229	28308	80	
Fixation	28308	28588	280	
Saccade	28588	28638	50	4.13
Fixation	28638	29298	660	
Saccade	29298	29328	30	12.85
Fixation	29328	29997	670	
Saccade	29997	30047	50	
Saccade	30087	30117	30	
Saccade	30127	30137	10	
Fixation	30137	30607	470	
Saccade	30607	30717	110	8.93
Fixation	30717	30897	180	
Saccade	30897	30927	30	7.27
Fixation	30927	31187	260	
Saccade	31187	31227	40	
Fixation	31307	31946	640	
Saccade	31946	31966	20	
Saccade	32126	32196	70	
Saccade	32256	32306	50	
Fixation	32306	32456	150	
Saccade	32456	32566	110	
Saccade	32596	32626	30	
Saccade	32646	32666	20	
Saccade	32676	32696	20	
Fixation	32696	32866	170	
Saccade	32866	32956	90	
Saccade	32986	33016	30	
Fixation	33016	33126	110	
Saccade	33126	33136	10	1.94
Fixation	33136	33286	150	
Saccade	33286	33316	30	10.09
Fixation	33316	33645	330	
Saccade	33645	33665	20	
Saccade	33705	33725	20	
Saccade	33765	33785	20	
Fixation	33785	34025	240	
Saccade	34025	34045	20	4.86
Fixation	34045	34125	80	
Saccade	34125	34135	10	
Saccade	34155	34165	10	
Saccade	34185	34235	50	
Fixation	34235	35384	1149	
Saccade	35384	35424	40	
Saccade	35444	35454	10	
Fixation	35454	36454	999	
Saccade	36454	36474	20	
Saccade	36484	36524	40	
Fixation	36524	36604	80	
Saccade	36604	36674	70	2.69
Fixation	36674	36764	90	
Saccade	36764	36844	80	
Saccade	37053	37093	40	
Saccade	37143	37153	10	
Fixation	37153	37303	150	
Fixation	37323	37393	70	
Saccade	37393	37423	30	7.61
Fixation	37423	37603	180	
Saccade	37603	37633	30	4.17
Fixation	37633	38103	470	
Saccade	38103	38153	50	16.71
Fixation	38153	38283	130	
Saccade	38283	38303	20	4.64
Fixation	38303	38732	430	
Saccade	38732	38772	40	13.95
Fixation	38772	38882	110	
Saccade	38882	38992	110	
Saccade	39022	39042	20	
Saccade	39052	39072	20	
Saccade	39112	39152	40	
Saccade	39192	39202	10	
Saccade	39212	39252	40	
Saccade	39272	39292	20	
Saccade	39352	39372	20	
Saccade	39422	39442	20	
Saccade	39452	39472	20	
Fixation	39522	39612	90	
Saccade	39612	39632	20	0.93
Fixation	39632	39822	190	
Saccade	39822	39842	20	
Saccade	39862	39882	20	
Saccade	39902	39922	20	
Saccade	39962	40062	100	
Saccade	40102	40112	10	
Saccade	40162	40232	70	
Saccade	40242	40252	10	
Fixation	40252	40621	370	
Saccade	40621	40661	40	
Saccade	40671	40691	20	
Saccade	40721	40741	20	
Saccade	40771	40821	50	
Fixation	40821	40981	160	
Saccade	41101	41161	60	
Saccade	41171	41191	20	
Fixation	41191	41581	390	
Saccade	41581	41641	60	
Fixation	41691	41861	170	
Saccade	41861	41871	10	1.06
Fixation	41871	42040	170	
Saccade	42040	42100	60	
Saccade	42120	42140	20	
Fixation	42140	42220	80	
Saccade	42220	42270	50	3.6
Fixation	42270	42400	130	
Saccade	42400	42480	80	27.76
Fixation	42480	42580	100	
Saccade	42580	42600	20	6.33
Fixation	42600	42670	70	
Saccade	42670	42690	20	
Saccade	42740	42760	20	
Fixation	42760	42880	120	
Saccade	42880	42900	20	2.95
Fixation	42900	43200	300	
Saccade	43200	43280	80	24.57
Fixation	43280	43540	260	
Saccade	43540	43580	40	
Saccade	43610	43630	20	
Fixation	43630	43749	120	
Saccade	43749	43769	20	2.25
Fixation	43769	43839	70	
Saccade	43839	43849	10	
Saccade	43859	43879	20	
Saccade	43929	44049	120	
Saccade	44059	44079	20	
Saccade	44089	44109	20	
Fixation	44109	44279	170	
Saccade	44279	44329	50	
Saccade	44359	44369	10	
Fixation	44369	45518	1149	
Saccade	45518	45528	10	8.29
Fixation	45528	46218	690	
Saccade	46218	46238	20	3.5
Fixation	46238	46488	250	
Saccade	46488	46568	80	
Saccade	46598	46628	30	
Saccade	46658	46698	40	
Saccade	46708	46728	20	
Saccade	46738	46758	20	
Fixation	46758	47028	270	
Saccade	47028	47068	40	
Saccade	47078	47098	20	
Saccade	47118	47127	10	
Fixation	47127	47247	120	
Saccade	47247	47277	30	3.35
Fixation	47277	47407	130	
Saccade	47407	47437	30	5.83
Fixation	47437	47587	150	
Saccade	47587	47617	30	4.49
Fixation	47617	47787	170	
Saccade	47787	47817	30	2.77
Fixation	47817	47957	140	
Saccade	47957	47987	30	
Saccade	48017	48057	40	
Saccade	48097	48117	20	
Saccade	48147	48177	30	
Saccade	48187	48207	20	
Saccade	48227	48247	20	
Fixation	48247	48367	120	
Saccade	48367	48427	60	
Fixation	48497	48647	150	
Saccade	48647	48687	40	9.32
Fixation	48687	48976	290	
Saccade	48976	49006	30	8.0
Fixation	49006	49166	160	
Saccade	49166	49206	40	
Saccade	49266	49306	40	
Fixation	49306	49876	570	
Saccade	49876	49966	90	
Saccade	49986	50026	40	
Saccade	50056	50076	20	
Fixation	50076	50156	80	
Saccade	50156	50176	20	14.51
Fixation	50176	53834	3658	
Saccade	53834	53844	10	1.65
Fixation	53844	54993	1149	
Saccade	54993	55023	30	
Saccade	55063	55103	40	
Saccade	55113	55133	20	
Saccade	55153	55223	70	
Saccade	55233	55253	20	
Saccade	55293	55313	20	
Fixation	55313	55383	70	
Saccade	55383	55403	20	5.8
Fixation	55403	55523	120	
Saccade	55523	55533	10	5.43
Fixation	55533	55792	260	
Saccade	55792	55822	30	8.36
Fixation	55822	55922	100	
Saccade	55922	55932	10	1.45
Fixation	55932	56042	110	
Saccade	56042	56082	40	8.61
Fixation	56082	56272	190	
Saccade	56272	56302	30	8.27
Fixation	56302	56542	240	
Saccade	56542	56572	30	7.17
Fixation	56572	56742	170	
Saccade	56742	56752	10	4.05
Fixation	56752	56912	160	
Saccade	56912	56962	50	
Saccade	57022	57052	30	
Fixation	57052	57152	100	
Saccade	57152	57192	40	
Saccade	57232	57262	30	
Saccade	57272	57282	10	
Fixation	57282	57352	70	
Saccade	57352	57372	20	
Saccade	57412	57431	20	
Saccade	57521	57571	50	
Saccade	57581	57601	20	
Fixation	57601	57741	140	
Saccade	57741	57801	60	4.69
Fixation	57801	57951	150	
Saccade	57951	58021	70	
Fixation	58061	58151	90	
Saccade	58151	58191	40	10.51
Fixation	58191	58391	200	
Saccade	58391	58421	30	4.16
Fixation	58421	58561	140	
Saccade	58561	58591	30	4.81
Fixation	58591	59180	590	
Saccade	59180	59200	20	8.87
Fixation	59200	59400	200	
Saccade	59400	59420	20	3.57
Fixation	59420	59620	200	
Saccade	59620	59650	30	9.87
Fixation	59650	59740	90	
Saccade	59740	59780	40	
Fixation	59860	60340	480	
Saccade	60340	60380	40	
Saccade	60390	60440	50	
Fixation	60440	60510	70	
Saccade	60510	60520	10	5.48
Fixation	60520	60859	340	
Saccade	60859	60909	50	5.69
Fixation	60909	61179	270	
Saccade	61179	61189	10	
Saccade	61219	61259	40	
Saccade	61359	61389	30	
Fixation	61389	61879	490	
Saccade	61879	61909	30	6.82
Fixation	61909	62049	140	
Saccade	62049	62059	10	2.13
Fixation	62059	62728	670	
Saccade	62728	62738	10	2.89
Fixation	62738	62948	210	
Saccade	63008	63028	20	
Fixation	63028	63238	210	
Fixation	63258	63748	490	
Saccade	63748	63768	20	
Saccade	63788	63828	40	
Fixation	63828	64068	240	
Saccade	64068	64098	30	
Saccade	64118	64138	20	
Fixation	64138	64387	250	
Saccade	64387	64407	20	
Saccade	64597	64607	10	
Fixation	64607	64717	110	
Saccade	64717	64727	10	6.78
Fixation	64727	65197	470	
Saccade	65197	65217	20	
Saccade	65367	65387	20	
Fixation	65387	65787	400	
Fixation	65847	66506	660	
Fixation	66526	66646	120	
Fixation	66766	66876	110	
Saccade	66876	66886	10	2.4
Fixation	66886	67626	740	
Fixation	67825	67975	150	
Saccade	67975	67995	20	
Saccade	68035	68055	20	
Saccade	68105	68165	60	
Saccade	68265	68305	40	
Saccade	68315	68345	30	
Saccade	68355	68375	20	
Saccade	68395	68435	40	
Saccade	68485	68515	30	
Saccade	68565	68595	30	
Saccade	68605	68625	20	
Saccade	68825	68865	40	
Saccade	68875	68895	20	
Saccade	68915	68935	20	
Fixation	68935	69075	140	
Saccade	69075	69085	10	
Saccade	69175	69195	20	
Fixation	69195	69265	70	
Saccade	69265	69285	20	
Saccade	69335	69355	20	
Saccade	69375	69434	60	
Saccade	69454	69494	40	
Saccade	69504	69564	60	
Saccade	69574	69634	60	
Saccade	69664	69724	60	
Saccade	70014	70074	60	
Saccade	70104	70134	30	
Saccade	70144	70184	40	
Saccade	70344	70374	30	
Saccade	70384	70414	30	
Saccade	70444	70474	30	
Saccade	70654	70684	30	
Saccade	70714	70764	50	
Saccade	70794	70804	10	
Fixation	70804	70874	70	
Saccade	70874	70894	20	
Saccade	70924	70944	20	
Saccade	70964	70984	20	
Fixation	70984	71103	120	
Saccade	71103	71123	20	
Saccade	71143	71163	20	
Fixation	71163	71233	70	
Saccade	71233	71243	10	
Saccade	71283	71343	60	
Saccade	71353	71363	10	
Fixation	71363	71483	120	
Saccade	71483	71523	40	
Saccade	71713	71733	20	
Fixation	71733	71873	140	
Saccade	71873	71893	20	
Saccade	71903	71913	10	
Fixation	71913	72073	160	
Saccade	72133	72153	20	
Saccade	72163	72233	70	
Saccade	72293	72363	70	
Saccade	72383	72473	90	
Saccade	72553	72583	30	
Saccade	72613	72623	10	
Fixation	72623	72992	370	
Saccade	72992	73022	30	5.83
Fixation	73022	73122	100	
Saccade	73122	73142	20	
Saccade	73272	73302	30	
Saccade	73322	73342	20	
Saccade	73402	73442	40	
Saccade	73502	73522	20	
Fixation	73522	73662	140	
Saccade	73762	73802	40	
Fixation	73802	74222	420	
Fixation	74422	74791	370	
Saccade	74861	74901	40	
Fixation	74901	75081	180	
Saccade	75081	75101	20	4.18
Fixation	75101	75261	160	
Saccade	75261	75301	40	1.74
Fixation	75301	75381	80	
Saccade	75381	75391	10	2.22
Fixation	75391	75641	250	
Saccade	75771	75781	10	
Saccade	75811	75821	10	
Saccade	75881	75901	20	
Saccade	75911	75931	20	
Saccade	75941	75961	20	
Fixation	75961	76141	180	
Fixation	76161	76560	400	
Fixation	76720	77560	840	
Saccade	77660	77680	20	
Fixation	77680	77959	280	
Fixation	78079	78399	320	
Saccade	78399	78409	10	2.86
Fixation	78409	78519	110	
Fixation	78659	79129	470	
Saccade	79129	79149	20	3.76
Fixation	79149	79619	470	
Fixation	79639	79858	220	
Fixation	79978	80448	470	
Saccade	80448	80568	120	
Saccade	80618	80658	40	
Saccade	80678	80718	40	
Fixation	80718	80798	80	
Saccade	80798	80808	10	4.55
Fixation	80808	80888	80	
Saccade	80888	80918	30	
Saccade	80928	80948	20	
Saccade	80958	80978	20	
Saccade	81108	81128	20	
Saccade	81148	81178	30	
Fixation	81178	81358	180	
Saccade	81358	81398	40	13.21
Fixation	81398	81467	70	
Saccade	81467	81567	100	
Saccade	81587	81657	70	
Saccade	81687	81727	40	
Fixation	81817	81977	160	
Fixation	81997	82097	100	
Fixation	82197	82617	420	
Fixation	82717	83027	310	
Fixation	83116	83296	180	
Fixation	83356	83626	270	
Saccade	83626	83656	30	8.57
Fixation	83656	83816	160	
Fixation	83956	84116	160	
Saccade	84116	84156	40	10.78
Fixation	84156	84456	300	
Fixation	84496	84716	220	
Saccade	84716	84756	40	9.73
Fixation	84756	84915	160	
Saccade	84915	84945	30	
Saccade	85175	85195	20	
Fixation	85195	85545	350	
Saccade	85545	85555	10	3.77
Fixation	85555	85845	290	
Saccade	85845	85855	10	2.84
Fixation	85855	86315	460	
Fixation	86375	86904	530	
Fixation	86944	87174	230	
Fixation	87214	87434	220	
Fixation	87574	87714	140	
Saccade	87714	87764	50	
Saccade	87874	88034	160	
Saccade	88064	88074	10	
Fixation	88074	88253	180	
Saccade	88303	88333	30	
Fixation	88333	88483	150	
Saccade	88483	88493	10	
Saccade	88593	88613	20	
Fixation	88613	88763	150	
Saccade	88763	88793	30	
Saccade	88823	88843	20	
Fixation	88843	88963	120	
Saccade	88963	88993	30	5.43
Fixation	88993	89063	70	
Saccade	89063	89113	50	
Fixation	89153	89303	150	
Saccade	89303	89333	30	
Saccade	89513	89553	40	
Saccade	89573	89593	20	
Saccade	89613	89643	30	
Saccade	89653	89673	20	
Saccade	89683	89743	60	
Fixation	89823	90072	250	
Fixation	90092	91292	1199	
Fixation	91312	91382	70	
Saccade	91442	91482	40	
Saccade	91502	91532	30	
Saccade	91552	91562	10	
Saccade	91572	91661	90	
Saccade	91671	91711	40	
Saccade	91751	91771	20	
Saccade	91791	91831	40	
Saccade	91841	91861	20	
Saccade	91871	91901	30	
Saccade	91911	91931	20	
Fixation	92161	92561	400	
Saccade	92561	92621	60	
Saccade	92691	92721	30	
Saccade	92741	92771	30	
Fixation	92771	93161	390	
Fixation	93360	93470	110	
Saccade	93470	93520	50	
Saccade	93560	93600	40	
Saccade	93610	93640	30	
Saccade	93680	93700	20	
Saccade	93710	93780	70	
Saccade	93790	93820	30	
Saccade	93870	93910	40	
Fixation	93930	94020	90	
Saccade	94020	94050	30	
Saccade	94060	94070	10	
