Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
645	675	30
715	745	30
785	805	20
874	894	20
2064	2084	20
2164	2204	40
2214	2244	30
2673	2713	40
2733	2763	30
2953	2973	20
3083	3093	10
4143	4173	30
5082	5112	30
5132	5172	40
5282	5302	20
5452	5492	40
5532	5562	30
5592	5602	10
5642	5662	20
5682	5702	20
5941	5981	40
6021	6031	10
6391	6421	30
8810	8830	20
8840	8870	30
8890	8910	20
9969	9989	20
10149	10169	20
10219	10229	10
10739	10769	30
10789	10799	10
10949	10988	40
11388	11438	50
12258	12308	50
12348	12418	70
12428	12468	40
12558	12578	20
13427	13477	50
13517	13557	40
13607	13677	70
13697	13727	30
14027	14037	10
14257	14287	30
14936	14986	50
15216	15236	20
15386	15406	20
15456	15486	30
15566	15596	30
15616	15636	20
15766	15796	30
16125	16175	50
16315	16345	30
16465	16505	40
16675	16695	20
16795	16825	30
16955	17005	50
17455	17485	30
17665	17704	40
17814	17834	20
17844	17864	20
17874	17894	20
18144	18174	30
18374	18454	80
18494	18544	50
18564	18594	30
19234	19254	20
19823	19853	30
19913	19953	40
20273	20313	40
20463	20523	60
20543	20573	30
20593	20623	30
20633	20653	20
20673	20713	40
20723	20743	20
20793	20823	30
21862	21882	20
22052	22102	50
22372	22382	10
22752	22781	30
23091	23111	20
23691	23711	20
23761	23771	10
24171	24201	30
24361	24421	60
24440	24460	20
24540	24560	20
24630	24640	10
25030	25060	30
25410	25440	30
25720	25750	30
25940	25960	20
26299	26339	40
26529	26549	20
27429	27449	20
27459	27469	10
27818	27848	30
27928	27968	40
28078	28118	40
28538	28558	20
28628	28658	30
28678	28748	70
28798	28808	10
28838	28858	20
28928	28938	10
29008	29028	20
29497	29537	40
29947	29957	10
30337	30377	40
30627	30657	30
30707	30727	20
31426	31456	30
31846	31876	30
32576	32596	20
32616	32646	30
33025	33045	20
33195	33225	30
33615	33645	30
33725	33745	20
33865	33885	20
33945	33995	50
34345	34375	30
34564	34594	30
34734	34774	40
34844	34884	40
35134	35194	60
36124	36154	30
36244	36273	30
36843	36863	20
38262	38312	50
38352	38392	40
38422	38442	20
38542	38562	20
38642	38662	20
39052	39062	10
39242	39262	20
39432	39512	80
39572	39592	20
40421	40441	20
40641	40661	20
40721	40741	20
41460	41500	40
41890	41930	40
41980	42000	20
42280	42310	30
42790	42810	20
43439	43459	20
43849	43879	30
44239	44259	20
45118	45138	20
45158	45228	70
45318	45348	30
45468	45488	20
45538	45558	20
45908	45928	20
46158	46188	30
47447	47477	30
47627	47707	80
47727	47747	20
47827	47857	30
48126	48146	20
48316	48336	20
48386	48406	20
48426	48446	20
48486	48506	20
48576	48616	40
48806	48826	20
48896	48936	40
48976	48996	20
49116	49156	40
49396	49426	30
49745	49845	100
50385	50395	10
50795	50895	100
52184	52264	80
52914	52944	30
53813	53833	20
53903	53923	20
54323	54333	10
54713	54742	30
54882	54912	30
56342	56382	40
56561	56581	20
57021	57041	20
57331	57351	20
57391	57461	70
57481	57491	10
58410	58460	50
58560	58600	40
59110	59130	20
60259	60289	30
60409	60449	40
60509	60529	20
60779	60819	40
61069	61099	30
61479	61489	10
61708	61748	40
61928	61958	30
62788	62818	30
62958	62988	30
63967	63997	30
64077	64107	30
64257	64297	40
64717	64737	20
64976	65006	30
65516	65526	10
65876	65896	20
66046	66066	20
66376	66406	30
66765	66835	70
66865	66885	20
66905	66925	20
66975	66995	20
67285	67305	20
67475	67505	30
67635	67685	50
67845	67875	30
67985	68005	20
69104	69124	20
69794	69844	50
70053	70073	20
70083	70123	40
70143	70163	20
70523	70553	30
70973	70983	10
72272	72342	70
72362	72382	20
72572	72592	20
73281	73311	30
73331	73361	30
73741	73771	30
73791	73831	40
73961	73991	30
74311	74331	20
74551	74571	20
75730	75750	20
75780	75810	30
76070	76110	40
76160	76180	20
76190	76210	20
76300	76320	20
77319	77349	30
77439	77469	30
77499	77529	30
78299	78328	30
78528	78538	10
78728	78748	20
79498	79608	110
79628	79648	20
79658	79678	20
79718	79738	20
79788	79808	20
79888	79928	40
80197	80227	30
80637	80687	50
80707	80727	20
81147	81177	30
81427	81447	20
81866	81956	90
81976	81996	20
82036	82046	10
82066	82086	20
82126	82146	20
82246	82276	30
82306	82336	30
82406	82436	30
82446	82506	60
82526	82546	20
82616	82636	20
82676	82696	20
82876	82896	20
83036	83066	30
83176	83206	30
84545	84565	20
84615	84645	30
84775	84805	30
85104	85124	20
85424	85444	20
85664	85704	40
85724	85754	30
85934	85964	30
86114	86144	30
86464	86494	30
87053	87063	10
87543	87623	80
87673	87693	20
87713	87733	20
88283	88303	20
88752	88782	30
88812	88832	20
88852	88872	20
89162	89192	30
89432	89452	20
89632	89652	20
89702	89722	20
89782	89802	20
90022	90042	20
91031	91051	20
91551	91571	20
91760	91850	90
92300	92330	30
92450	92480	30
92490	92510	20
92940	92970	30
93280	93300	20
93499	93529	30
93679	93719	40
94289	94329	40
94399	94429	30
94519	94529	10
95608	95628	20
97347	97367	20
