Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	805.0	353.0
275	845	570	802.0	347.0
1784	2004	220	705.0	754.0
2024	2584	560	859.0	654.0
2613	2843	230	927.0	525.0
3163	3483	320	942.0	540.0
3503	3983	480	913.0	626.0
4013	4442	430	929.0	562.0
4462	4652	190	977.0	642.0
4682	4902	220	900.0	562.0
4912	5052	140	854.0	607.0
5082	5392	310	943.0	588.0
5412	5652	240	810.0	607.0
5852	6002	150	1148.0	265.0
6052	6141	90	957.0	322.0
6161	6411	250	865.0	261.0
6521	6781	260	1072.0	371.0
6791	7091	300	1112.0	357.0
7121	7471	350	942.0	279.0
7511	7841	330	1168.0	391.0
7850	8380	530	1091.0	388.0
8420	8490	70	851.0	359.0
8610	8930	320	353.0	811.0
9080	9150	70	1451.0	382.0
9160	9390	230	1268.0	395.0
9430	10419	989	1060.0	328.0
10709	10889	180	681.0	685.0
11129	11258	130	574.0	249.0
11288	11478	190	748.0	393.0
11508	11728	220	893.0	261.0
11738	12038	300	912.0	414.0
12068	14037	1969	946.0	573.0
14177	14277	100	763.0	610.0
14487	14657	170	1353.0	775.0
14686	14896	210	1075.0	777.0
14916	15306	390	1013.0	644.0
15466	16106	640	1001.0	430.0
16146	16276	130	1189.0	312.0
16286	16605	320	1080.0	329.0
16925	17185	260	1180.0	436.0
17195	17505	310	1119.0	434.0
17595	18075	480	610.0	730.0
18254	18924	670	1109.0	395.0
18964	19284	320	1246.0	235.0
19334	19414	80	846.0	386.0
19454	20003	550	1116.0	263.0
20243	20533	290	654.0	707.0
20723	21043	320	1254.0	257.0
21123	21283	160	673.0	646.0
21602	21832	230	735.0	308.0
21952	22112	160	936.0	425.0
23172	23451	280	1151.0	692.0
23631	23791	160	908.0	690.0
23821	24041	220	997.0	627.0
24071	24361	290	936.0	486.0
24441	24881	440	832.0	585.0
24901	25110	210	844.0	569.0
25130	25230	100	780.0	560.0
25300	25440	140	1224.0	252.0
25520	25860	340	1220.0	412.0
25880	26420	540	1175.0	446.0
26670	26979	310	658.0	506.0
27199	27359	160	1280.0	350.0
27379	27649	270	1145.0	361.0
27859	28109	250	506.0	681.0
28129	28219	90	504.0	636.0
28419	28628	210	1466.0	490.0
28928	29038	110	786.0	416.0
29058	29458	400	924.0	340.0
29478	29668	190	875.0	459.0
29708	30227	520	958.0	513.0
30237	31966	1729	863.0	433.0
31976	32046	70	786.0	404.0
32056	32276	220	812.0	334.0
32296	32626	330	914.0	355.0
32656	33446	790	902.0	437.0
33466	34735	1269	838.0	485.0
34865	35025	160	1161.0	618.0
35045	35305	260	940.0	615.0
35335	35624	290	858.0	679.0
35654	36014	360	874.0	609.0
36154	36234	80	1355.0	395.0
36264	36574	310	1100.0	330.0
36604	36734	130	1103.0	458.0
36754	37004	250	1167.0	404.0
37034	37353	320	1018.0	587.0
37373	37493	120	903.0	645.0
37533	37713	180	856.0	365.0
37743	38053	310	859.0	247.0
38073	38173	100	806.0	268.0
38193	38613	420	971.0	317.0
38623	39072	450	1085.0	262.0
39162	39322	160	978.0	337.0
39462	39752	290	681.0	734.0
39942	40132	190	1250.0	199.0
40272	40372	100	823.0	717.0
40392	40611	220	997.0	644.0
41001	41111	110	839.0	325.0
41121	41211	90	888.0	383.0
41241	41401	160	771.0	318.0
41431	42031	600	883.0	479.0
42041	42191	150	929.0	499.0
42211	42330	120	940.0	405.0
42360	42510	150	980.0	195.0
42550	42710	160	1025.0	399.0
42750	42860	110	1068.0	212.0
42910	43400	490	1104.0	606.0
43450	43680	230	814.0	400.0
43690	43870	180	831.0	382.0
43960	44069	110	915.0	268.0
44089	44359	270	998.0	212.0
44399	44619	220	977.0	474.0
44719	45019	300	990.0	253.0
45049	45179	130	977.0	426.0
45189	45429	240	969.0	360.0
45688	46398	710	1022.0	478.0
46518	46958	440	945.0	436.0
47168	47348	180	1408.0	711.0
47358	47597	240	1321.0	706.0
47617	48007	390	1241.0	634.0
48027	48177	150	969.0	627.0
48277	48477	200	991.0	624.0
48557	48877	320	937.0	555.0
49117	49426	310	878.0	599.0
49446	49976	530	906.0	574.0
50026	50166	140	787.0	581.0
50816	51135	320	982.0	472.0
51495	51745	250	737.0	565.0
52075	52585	510	1192.0	251.0
52594	52964	370	1078.0	240.0
53764	53934	170	675.0	335.0
53994	54224	230	875.0	333.0
54244	54433	190	1011.0	405.0
54493	55153	660	800.0	379.0
55213	55443	230	855.0	407.0
