event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	315	645	330	
Saccade	645	675	30	
Saccade	715	745	30	
Saccade	785	805	20	
Saccade	874	894	20	
Fixation	894	1254	360	
Fixation	1274	1454	180	
Fixation	1544	1854	310	
Fixation	1874	2064	190	
Saccade	2064	2084	20	
Saccade	2164	2204	40	
Saccade	2214	2244	30	
Saccade	2673	2713	40	
Saccade	2733	2763	30	
Fixation	2843	2953	110	
Saccade	2953	2973	20	8.45
Fixation	2973	3083	110	
Saccade	3083	3093	10	6.06
Fixation	3093	3203	110	
Fixation	3243	3493	250	
Fixation	3573	3873	300	
Fixation	3893	4053	160	
Saccade	4143	4173	30	
Fixation	4242	4492	250	
Fixation	4512	4892	380	
Fixation	4932	5082	150	
Saccade	5082	5112	30	
Saccade	5132	5172	40	
Saccade	5282	5302	20	
Saccade	5452	5492	40	
Saccade	5532	5562	30	
Saccade	5592	5602	10	
Saccade	5642	5662	20	
Saccade	5682	5702	20	
Fixation	5702	5902	200	
Saccade	5941	5981	40	
Saccade	6021	6031	10	
Fixation	6111	6321	210	
Saccade	6391	6421	30	
Fixation	6491	6611	120	
Fixation	6761	7061	300	
Fixation	7081	7161	80	
Fixation	7181	7291	110	
Fixation	7331	7740	410	
Fixation	7760	7870	110	
Fixation	7910	8040	130	
Fixation	8060	8190	130	
Fixation	8240	8320	80	
Fixation	8340	8460	120	
Fixation	8510	8720	210	
Fixation	8740	8810	70	
Saccade	8810	8830	20	
Saccade	8840	8870	30	
Saccade	8890	8910	20	
Fixation	9849	9969	120	
Saccade	9969	9989	20	
Saccade	10149	10169	20	
Saccade	10219	10229	10	
Fixation	10259	10339	80	
Fixation	10429	10609	180	
Saccade	10739	10769	30	
Saccade	10789	10799	10	
Fixation	10799	10949	150	
Saccade	10949	10988	40	6.61
Fixation	10988	11058	70	
Fixation	11098	11208	110	
Fixation	11228	11388	160	
Saccade	11388	11438	50	8.26
Fixation	11438	11738	300	
Fixation	11798	11908	110	
Saccade	12258	12308	50	
Saccade	12348	12418	70	
Saccade	12428	12468	40	
Fixation	12468	12558	90	
Saccade	12558	12578	20	6.28
Fixation	12578	12677	100	
Fixation	12747	12877	130	
Fixation	12897	12967	70	
Fixation	13007	13177	170	
Fixation	13197	13427	230	
Saccade	13427	13477	50	
Saccade	13517	13557	40	
Saccade	13607	13677	70	
Saccade	13697	13727	30	
Fixation	13727	13807	80	
Fixation	13857	13937	80	
Fixation	13957	14027	70	
Saccade	14027	14037	10	
Fixation	14097	14187	90	
Saccade	14257	14287	30	
Fixation	14376	14486	110	
Fixation	14506	14736	230	
Fixation	14776	14886	110	
Saccade	14936	14986	50	
Fixation	14986	15196	210	
Saccade	15216	15236	20	
Fixation	15236	15386	150	
Saccade	15386	15406	20	
Saccade	15456	15486	30	
Saccade	15566	15596	30	
Saccade	15616	15636	20	
Fixation	15636	15706	70	
Saccade	15766	15796	30	
Fixation	15916	15986	70	
Fixation	16025	16125	100	
Saccade	16125	16175	50	
Fixation	16195	16275	80	
Saccade	16315	16345	30	
Fixation	16345	16465	120	
Saccade	16465	16505	40	
Fixation	16575	16675	100	
Saccade	16675	16695	20	
Saccade	16795	16825	30	
Fixation	16845	16955	110	
Saccade	16955	17005	50	13.64
Fixation	17005	17105	100	
Fixation	17165	17255	90	
Saccade	17455	17485	30	
Fixation	17525	17645	120	
Saccade	17665	17704	40	
Saccade	17814	17834	20	
Saccade	17844	17864	20	
Saccade	17874	17894	20	
Fixation	17894	18054	160	
Fixation	18074	18144	70	
Saccade	18144	18174	30	8.72
Fixation	18174	18374	200	
Saccade	18374	18454	80	
Saccade	18494	18544	50	
Saccade	18564	18594	30	
Fixation	18744	18834	90	
Fixation	18874	18944	70	
Fixation	19014	19144	130	
Fixation	19164	19234	70	
Saccade	19234	19254	20	
Fixation	19274	19383	110	
Fixation	19423	19653	230	
Fixation	19693	19823	130	
Saccade	19823	19853	30	
Saccade	19913	19953	40	
Fixation	19993	20073	80	
Fixation	20113	20223	110	
Saccade	20273	20313	40	
Saccade	20463	20523	60	
Saccade	20543	20573	30	
Saccade	20593	20623	30	
Saccade	20633	20653	20	
Saccade	20673	20713	40	
Saccade	20723	20743	20	
Saccade	20793	20823	30	
Fixation	20823	20923	100	
Fixation	20943	21062	120	
Fixation	21082	21192	110	
Fixation	21212	21302	90	
Fixation	21342	21542	200	
Fixation	21762	21862	100	
Saccade	21862	21882	20	
Saccade	22052	22102	50	
Fixation	22182	22292	110	
Saccade	22372	22382	10	
Fixation	22462	22572	110	
Fixation	22612	22752	140	
Saccade	22752	22781	30	5.04
Fixation	22781	23091	310	
Saccade	23091	23111	20	
Fixation	23211	23401	190	
Fixation	23441	23521	80	
Fixation	23611	23691	80	
Saccade	23691	23711	20	
Saccade	23761	23771	10	
Fixation	23861	23971	110	
Fixation	24011	24171	160	
Saccade	24171	24201	30	7.77
Fixation	24201	24361	160	
Saccade	24361	24421	60	
Saccade	24440	24460	20	
Saccade	24540	24560	20	
Fixation	24560	24630	70	
Saccade	24630	24640	10	
Fixation	24690	24810	120	
Fixation	24830	24940	110	
Saccade	25030	25060	30	
Fixation	25060	25390	330	
Saccade	25410	25440	30	
Fixation	25440	25720	280	
Saccade	25720	25750	30	
Fixation	25790	25940	150	
Saccade	25940	25960	20	4.15
