Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	195	195	840.0	342.0
295	405	110	834.0	355.0
605	725	120	535.0	655.0
1864	1954	90	754.0	848.0
1974	2094	120	849.0	796.0
2114	2194	80	942.0	730.0
2274	2394	120	970.0	599.0
2414	2524	110	957.0	563.0
2544	2743	200	949.0	627.0
2823	2953	130	965.0	708.0
3113	3233	120	931.0	802.0
3443	3523	80	926.0	910.0
3563	3663	100	917.0	884.0
3723	3843	120	899.0	731.0
3863	4033	170	884.0	740.0
4053	4253	200	904.0	832.0
4293	4402	110	936.0	844.0
4442	4542	100	927.0	858.0
4562	4672	110	913.0	851.0
4692	4902	210	895.0	837.0
5002	5122	120	972.0	799.0
5142	5242	100	982.0	788.0
5262	5372	110	974.0	780.0
5392	5512	120	961.0	771.0
5532	5622	90	943.0	757.0
5662	5772	110	902.0	765.0
5792	5872	80	896.0	776.0
5982	6061	80	892.0	769.0
6511	6611	100	1081.0	601.0
6831	6911	80	1108.0	750.0
7231	7341	110	1243.0	747.0
7910	7990	80	802.0	733.0
8060	8160	100	734.0	734.0
8180	8250	70	776.0	736.0
8330	8550	220	722.0	746.0
8780	8860	80	1279.0	768.0
9060	9240	180	979.0	629.0
9310	9529	220	1000.0	624.0
9739	9829	90	1215.0	738.0
10009	10119	110	1228.0	710.0
10149	10419	270	1168.0	742.0
10439	10539	100	1180.0	753.0
10589	10669	80	1005.0	614.0
10709	10879	170	1031.0	626.0
10899	10979	80	1069.0	634.0
10999	11109	110	1100.0	647.0
11149	11238	90	1133.0	659.0
11258	11358	100	1150.0	662.0
11398	11598	200	1177.0	661.0
11678	11808	130	1044.0	677.0
12288	12358	70	732.0	790.0
12378	12508	130	778.0	759.0
12528	12618	90	796.0	763.0
12658	12788	130	862.0	770.0
12947	13077	130	1026.0	837.0
13127	13197	70	904.0	777.0
13257	13457	200	997.0	788.0
13997	14137	140	664.0	792.0
14197	14337	140	618.0	795.0
14357	14447	90	651.0	794.0
14497	14607	110	773.0	646.0
14627	14776	150	784.0	562.0
15276	15406	130	899.0	341.0
15476	15586	110	768.0	389.0
15776	15846	70	801.0	622.0
15906	16126	220	805.0	639.0
16196	16375	180	855.0	712.0
16495	16595	100	870.0	739.0
16775	16895	120	966.0	829.0
16915	17025	110	968.0	803.0
17375	17555	180	1222.0	716.0
17595	17685	90	1241.0	697.0
18025	18134	110	736.0	782.0
18174	18254	80	799.0	765.0
18314	18554	240	809.0	757.0
18624	18844	220	845.0	809.0
19174	19244	70	1264.0	765.0
19314	19424	110	1130.0	733.0
19714	19823	110	929.0	796.0
19843	19953	110	868.0	815.0
19973	20523	550	856.0	797.0
20543	20733	190	839.0	806.0
20823	20903	80	829.0	774.0
20993	21073	80	906.0	737.0
21113	21223	110	892.0	726.0
21243	21353	110	876.0	737.0
21672	21792	120	1003.0	541.0
21942	22102	160	1114.0	636.0
22112	22192	80	1154.0	665.0
22332	22452	120	871.0	596.0
22812	22892	80	751.0	729.0
22912	22992	80	773.0	712.0
23082	23291	210	790.0	710.0
23881	23961	80	978.0	893.0
24051	24121	70	1124.0	745.0
24291	24421	130	1128.0	581.0
24481	24631	150	1135.0	546.0
24711	24781	70	1314.0	500.0
24851	24940	90	1054.0	478.0
25230	25320	90	783.0	707.0
25360	25440	80	757.0	739.0
25530	25680	150	758.0	740.0
25940	26040	100	1126.0	439.0
26080	26180	100	1049.0	447.0
26230	26340	110	1148.0	394.0
26530	26640	110	716.0	744.0
26689	27049	360	698.0	763.0
27089	27169	80	651.0	776.0
27379	27469	90	1206.0	433.0
27489	27609	120	1134.0	460.0
27629	27759	130	1138.0	480.0
27799	27909	110	1163.0	530.0
27969	28089	120	1237.0	547.0
28209	28389	180	1125.0	627.0
28508	28578	70	1084.0	605.0
28648	28758	110	1192.0	456.0
28778	29028	250	1212.0	454.0
29208	29308	100	597.0	882.0
29348	29528	180	724.0	883.0
29688	29878	190	930.0	771.0
29948	30038	90	944.0	782.0
30327	30577	250	867.0	789.0
30647	31037	390	926.0	784.0
31647	31727	80	661.0	567.0
31747	31836	90	813.0	680.0
31876	32036	160	852.0	661.0
32076	32156	80	1043.0	738.0
32196	32336	140	1035.0	753.0
32506	32596	90	1483.0	829.0
33026	33116	90	828.0	680.0
33346	33535	190	849.0	771.0
33575	33705	130	823.0	780.0
34505	34575	70	1054.0	787.0
34715	34825	110	860.0	900.0
34845	34945	100	826.0	912.0
35015	35105	90	823.0	935.0
35274	35374	100	852.0	827.0
35394	35524	130	887.0	814.0
35814	35944	130	919.0	760.0
35964	36324	360	921.0	748.0
36364	36604	240	910.0	763.0
36624	36714	90	909.0	789.0
36774	37023	250	1030.0	762.0
37063	37253	190	1006.0	747.0
37403	37583	180	961.0	745.0
37923	37993	70	1251.0	521.0
38113	38183	70	1440.0	689.0
38663	38782	120	645.0	742.0
38842	38942	100	730.0	731.0
38992	39152	160	757.0	735.0
39512	39872	360	1159.0	647.0
39972	40042	70	502.0	750.0
40132	40322	190	754.0	707.0
40392	40461	70	720.0	717.0
40541	40641	100	716.0	718.0
41081	41151	70	1219.0	696.0
41251	41341	90	1224.0	566.0
41381	41551	170	1236.0	563.0
41561	41701	140	1281.0	544.0
41911	42041	130	667.0	695.0
42111	42190	80	629.0	714.0
42400	42470	70	1222.0	780.0
42660	42820	160	969.0	702.0
43040	43110	70	1144.0	834.0
43600	43820	220	1191.0	502.0
43859	44059	200	1177.0	505.0
44319	44389	70	606.0	708.0
44409	44539	130	685.0	629.0
44589	44659	70	753.0	733.0
44809	44939	130	722.0	618.0
45019	45179	160	657.0	633.0
45708	45838	130	1175.0	650.0
46108	46188	80	653.0	748.0
46208	46298	90	711.0	742.0
46348	46428	80	796.0	722.0
46508	46678	170	880.0	712.0
46758	46988	230	867.0	750.0
47278	47567	290	1050.0	747.0
48077	48177	100	576.0	664.0
48197	48307	110	684.0	682.0
48367	48437	70	660.0	478.0
48607	48697	90	714.0	321.0
48757	48837	80	752.0	351.0
48897	48996	100	906.0	341.0
49086	49306	220	826.0	616.0
49326	49446	120	838.0	644.0
49526	49626	100	789.0	621.0
50626	50925	300	1545.0	826.0
51115	51235	120	751.0	685.0
51275	51455	180	774.0	673.0
51465	51545	80	840.0	711.0
51695	51845	150	802.0	708.0
51865	51985	120	764.0	716.0
52435	52514	80	1068.0	684.0
52844	52954	110	1215.0	645.0
53024	53104	80	1137.0	665.0
53124	53274	150	1124.0	671.0
53294	53364	70	1143.0	676.0
53564	53774	210	697.0	862.0
53814	53894	80	783.0	818.0
53974	54273	300	778.0	885.0
54573	54743	170	906.0	828.0
55013	55193	180	995.0	547.0
55213	55353	140	1023.0	591.0
55523	55603	80	1105.0	415.0
55673	55773	100	719.0	751.0
55853	55942	90	737.0	768.0
55962	56172	210	714.0	780.0
56252	56362	110	1199.0	390.0
56432	56622	190	1071.0	410.0
56762	56982	220	1125.0	443.0
57102	57172	70	1326.0	419.0
57192	57292	100	1349.0	411.0
57482	57572	90	823.0	805.0
58031	58161	130	1332.0	466.0
58181	58401	220	1293.0	463.0
58531	58641	110	1400.0	295.0
58821	59241	420	787.0	820.0
59350	59540	190	1412.0	303.0
59580	59820	240	1440.0	260.0
59940	60080	140	1445.0	264.0
60290	60400	110	1211.0	471.0
60440	60860	420	1215.0	483.0
60880	60950	70	1202.0	458.0
61069	61139	70	1296.0	309.0
61159	61229	70	1329.0	277.0
61329	61529	200	770.0	841.0
61879	61989	110	1230.0	495.0
62039	62249	210	782.0	789.0
62359	62499	140	781.0	797.0
62748	62838	90	1227.0	318.0
62878	62968	90	1154.0	372.0
63158	63228	70	782.0	797.0
63578	63718	140	1034.0	687.0
63928	64038	110	1067.0	702.0
65377	65467	90	494.0	665.0
65527	65637	110	599.0	616.0
65857	65987	130	793.0	458.0
66176	66306	130	725.0	469.0
66486	66586	100	831.0	674.0
66606	66686	80	842.0	665.0
66726	66836	110	906.0	706.0
66856	66966	110	926.0	697.0
67026	67126	100	855.0	734.0
67296	67406	110	779.0	616.0
67596	67726	130	764.0	680.0
67766	67836	70	805.0	652.0
67875	68045	170	751.0	634.0
68175	68295	120	740.0	436.0
68315	68385	70	744.0	394.0
68445	68705	260	845.0	453.0
68785	68855	70	716.0	633.0
68895	68965	70	760.0	646.0
69025	69125	100	779.0	636.0
69165	69275	110	749.0	561.0
69315	69495	180	726.0	535.0
70274	70404	130	1606.0	788.0
70564	70674	110	732.0	668.0
70694	70774	80	801.0	656.0
70864	71234	370	894.0	662.0
71274	71403	130	884.0	706.0
71443	71523	80	861.0	722.0
71563	71753	190	812.0	737.0
72143	72253	110	1302.0	833.0
72273	72383	110	1259.0	802.0
72423	72513	90	1171.0	807.0
72543	72653	110	1001.0	877.0
73422	73662	240	906.0	707.0
73682	73812	130	905.0	728.0
73862	74262	400	997.0	710.0
74382	74592	210	842.0	745.0
74692	74881	190	1208.0	494.0
75021	75171	150	805.0	679.0
75361	75471	110	836.0	719.0
75631	75841	210	1177.0	516.0
76281	76451	170	785.0	705.0
76510	76690	180	745.0	720.0
76860	77020	160	1187.0	714.0
77040	77160	120	1168.0	712.0
77180	77300	120	1176.0	705.0
77440	77700	260	736.0	720.0
78030	78120	90	983.0	703.0
78289	78639	350	938.0	696.0
78829	79029	200	810.0	725.0
79129	79429	300	1066.0	639.0
79559	79639	80	811.0	744.0
80158	80248	90	887.0	746.0
80548	80938	390	1103.0	699.0
81048	81578	530	1066.0	695.0
81627	81697	70	1057.0	699.0
82047	82247	200	1094.0	704.0
82307	82457	150	1127.0	703.0
82837	82947	110	964.0	741.0
83037	83107	70	1111.0	727.0
83127	83217	90	1139.0	720.0
83976	84076	100	871.0	395.0
84096	84226	130	806.0	441.0
84266	84386	120	847.0	500.0
84556	84776	220	911.0	707.0
84816	84926	110	908.0	723.0
84946	85036	90	898.0	704.0
85075	85175	100	838.0	631.0
85595	85735	140	1051.0	765.0
85795	86055	260	799.0	694.0
86075	86235	160	777.0	681.0
86335	86455	120	773.0	518.0
86495	86754	260	830.0	474.0
87074	87274	200	860.0	641.0
87804	87874	70	844.0	665.0
87914	88134	220	820.0	683.0
88174	88344	170	846.0	700.0
88473	88553	80	835.0	730.0
88573	88653	80	842.0	745.0
88763	88963	200	807.0	803.0
89023	89143	120	763.0	844.0
89163	89253	90	760.0	841.0
89793	89863	70	1351.0	649.0
90083	90262	180	1077.0	698.0
90362	90482	120	948.0	778.0
90492	90562	70	921.0	800.0
90672	90782	110	965.0	784.0
90882	91122	240	914.0	797.0
91182	91262	80	796.0	819.0
91582	91752	170	1123.0	541.0
91792	91862	70	1101.0	643.0
91951	92121	170	1187.0	695.0
92321	92471	150	1088.0	642.0
92491	92561	70	1154.0	546.0
92711	92801	90	1084.0	510.0
93541	93670	130	1379.0	560.0
93690	93810	120	1340.0	571.0
93860	93970	110	1208.0	658.0
94060	94190	130	1092.0	593.0
94540	94640	100	750.0	790.0
94660	94870	210	736.0	782.0
94880	95030	150	743.0	775.0
95090	95200	110	879.0	751.0
95349	95589	240	980.0	800.0
95759	95909	150	816.0	782.0
95929	95999	70	826.0	774.0
96609	96739	130	1070.0	762.0
96849	96959	110	1059.0	779.0
97308	97468	160	524.0	659.0
97858	97968	110	773.0	455.0
98048	98158	110	942.0	534.0
98198	98358	160	979.0	576.0
98638	98708	70	835.0	774.0
98727	98837	110	816.0	777.0
98887	98957	70	910.0	742.0
99147	99237	90	1077.0	812.0
99327	99487	160	730.0	647.0
99557	99787	230	762.0	490.0
99877	100017	140	706.0	601.0
100097	100207	110	842.0	658.0
100227	100407	180	820.0	641.0
100706	100896	190	1008.0	780.0
100996	101466	470	816.0	649.0
101526	101756	230	788.0	678.0
101776	101976	200	751.0	728.0
102495	102685	190	1296.0	812.0
102765	102835	70	1067.0	816.0
102875	102975	100	1003.0	860.0
103015	103125	110	948.0	885.0
103145	103275	130	923.0	872.0
103295	103385	90	893.0	833.0
103475	103675	200	919.0	743.0
103695	103904	210	907.0	750.0
103944	104204	260	986.0	752.0
104224	104344	120	973.0	761.0
104364	104454	90	971.0	759.0
104514	104754	240	829.0	781.0
104824	104944	120	1138.0	547.0
105044	105144	100	1113.0	510.0
105444	105544	100	798.0	738.0
105613	105723	110	1146.0	598.0
105743	105863	120	1098.0	586.0
106293	106393	100	885.0	714.0
106693	106823	130	887.0	704.0
107143	107223	80	1169.0	685.0
107442	107522	80	1235.0	741.0
107542	107692	150	1177.0	701.0
107762	107862	100	1109.0	660.0
108002	108072	70	626.0	705.0
108092	108202	110	683.0	692.0
108272	108562	290	607.0	699.0
108782	108862	80	1208.0	678.0
108942	109061	120	1185.0	672.0
109081	109181	100	1209.0	701.0
109321	109461	140	640.0	722.0
109531	109701	170	592.0	735.0
109811	109901	90	633.0	747.0
109971	110191	220	702.0	757.0
110241	110321	80	759.0	707.0
110491	110740	250	977.0	729.0
110780	110910	130	1011.0	771.0
111160	111290	130	787.0	777.0
111490	111920	430	1063.0	754.0
112010	112340	330	816.0	746.0
112429	112519	90	746.0	760.0
112559	112679	120	698.0	767.0
113299	113369	70	1032.0	805.0
113449	113529	80	901.0	846.0
113809	113939	130	985.0	529.0
113979	114069	90	977.0	449.0
114109	114238	130	963.0	467.0
114318	114488	170	877.0	537.0
114508	114638	130	887.0	545.0
114658	114778	120	898.0	552.0
114798	114898	100	925.0	556.0
115188	115268	80	668.0	863.0
115358	115468	110	725.0	799.0
115538	115678	140	731.0	785.0
115728	115828	100	980.0	691.0
115897	116027	130	979.0	723.0
116047	116157	110	989.0	733.0
116247	116497	250	776.0	764.0
116527	116807	280	919.0	744.0
116897	117167	270	1050.0	683.0
117896	117966	70	370.0	675.0
118296	118426	130	708.0	559.0
118576	118746	170	788.0	536.0
118916	119046	130	928.0	570.0
119186	119295	110	922.0	608.0
119545	119725	180	863.0	628.0
119745	119835	90	895.0	639.0
120095	120345	250	1000.0	728.0
120365	120495	130	980.0	723.0
120515	120605	90	1000.0	709.0
120645	120735	90	992.0	717.0
121204	121284	80	1245.0	226.0
121514	121604	90	1116.0	726.0
121614	121934	320	1121.0	683.0
122274	122384	110	478.0	828.0
122444	122554	110	695.0	791.0
122624	122703	80	800.0	775.0
122743	122853	110	876.0	771.0
122873	123003	130	899.0	783.0
123063	123203	140	854.0	806.0
123643	123723	80	1092.0	835.0
123913	124043	130	1010.0	866.0
124203	124532	330	815.0	855.0
125312	125392	80	774.0	803.0
125432	125642	210	759.0	811.0
125842	125952	110	1060.0	452.0
125992	126092	100	1013.0	528.0
126131	126241	110	963.0	458.0
126301	126421	120	1089.0	661.0
126511	126751	240	736.0	832.0
126811	127041	230	796.0	801.0
127081	127381	300	759.0	806.0
127391	127491	100	739.0	818.0
127631	127721	90	1121.0	735.0
127791	127890	100	1149.0	684.0
128040	128150	110	1201.0	725.0
128360	128450	90	1212.0	486.0
128490	128580	90	1227.0	488.0
128630	128720	90	1019.0	455.0
129060	129290	230	752.0	826.0
129669	129829	160	1386.0	575.0
130099	130209	110	677.0	903.0
130229	130369	140	717.0	896.0
130879	130969	90	1349.0	501.0
131089	131238	150	583.0	950.0
131718	131808	90	1115.0	519.0
131828	131978	150	1106.0	501.0
131998	132218	220	1122.0	510.0
