start_time	end_time	Block	Grid	IFU	Single Shape
0.305	0.575	1600.0	1600.0	1600.0	1600.0
1.494	1.604	724.1	1075.3	590.4	1600.0
1.644	1.714	704.7	1013.0	507.4	1600.0
1.894	2.104	734.6	446.3	0.0	1600.0
2.194	2.284	763.8	493.6	214.0	1600.0
2.304	2.414	798.3	507.0	312.0	1600.0
2.474	2.653	844.3	514.3	1600.0	1600.0
4.412	4.522	1600.0	0.0	1600.0	1600.0
4.542	4.632	1600.0	0.0	1600.0	1600.0
4.672	4.782	1600.0	0.0	1600.0	1600.0
4.852	4.952	1600.0	0.0	943.3	1600.0
4.972	5.052	843.7	198.9	206.0	1600.0
5.162	5.262	772.5	321.0	135.1	1600.0
5.282	5.362	989.6	115.0	310.1	1600.0
5.692	5.802	1600.0	0.0	1600.0	362.8
5.822	5.922	1600.0	0.0	1600.0	380.1
6.271	6.371	1600.0	130.7	1600.0	130.0
6.391	6.461	1600.0	100.2	1600.0	138.1
6.541	6.671	1600.0	100.7	1600.0	1600.0
6.691	6.801	1600.0	43.8	1600.0	1600.0
7.071	7.151	1600.0	0.0	1600.0	1600.0
7.241	7.331	1600.0	0.0	1600.0	1600.0
7.391	7.531	1600.0	29.5	1600.0	1600.0
7.571	7.77	1600.0	0.0	1600.0	1600.0
7.79	7.9	1600.0	47.9	1600.0	170.1
7.94	8.05	1600.0	0.0	1061.2	186.5
8.07	8.18	1600.0	0.0	632.9	407.3
8.22	8.37	762.9	408.4	55.0	1600.0
8.49	8.58	437.7	1600.0	14.6	1600.0
9.21	9.32	0.0	1600.0	900.0	602.2
9.439	9.569	321.4	1600.0	749.2	178.1
9.909	10.089	0.0	1600.0	730.3	421.0
10.179	10.309	49.4	1600.0	483.0	296.8
10.439	10.549	0.0	1600.0	573.4	1600.0
10.569	10.689	0.0	1600.0	537.0	1600.0
10.709	10.809	0.0	1600.0	505.4	1600.0
10.889	11.019	28.6	1093.6	511.3	1600.0
11.478	11.718	0.0	1055.5	528.8	1600.0
11.868	12.098	376.0	621.7	168.6	1600.0
12.138	12.248	564.6	521.3	61.5	1600.0
12.268	12.388	622.0	541.1	43.8	1600.0
12.758	12.868	1600.0	441.6	0.0	1600.0
12.957	13.027	912.6	482.0	0.0	1600.0
13.107	13.477	1600.0	190.7	257.2	1600.0
13.527	13.757	1600.0	0.0	649.8	1600.0
14.077	14.187	1600.0	0.0	973.1	1600.0
14.257	14.357	1600.0	0.0	1600.0	1600.0
