Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	1227.0	408.0
295	515	220	1209.0	396.0
555	1074	520	1160.0	403.0
1094	1314	220	1127.0	409.0
1394	1604	210	1139.0	400.0
1644	2014	370	1149.0	385.0
2054	2224	170	1141.0	395.0
2244	2324	80	1126.0	401.0
2344	2434	90	1046.0	392.0
2643	2713	70	683.0	423.0
3723	3793	70	1341.0	612.0
3873	3943	70	1174.0	595.0
4272	4402	130	819.0	541.0
4462	4552	90	870.0	601.0
4752	4932	180	512.0	724.0
5292	5422	130	1091.0	670.0
5442	5512	70	1101.0	637.0
5572	5702	130	1073.0	574.0
5822	5892	70	1115.0	716.0
5971	6351	380	1105.0	659.0
6371	6451	80	1024.0	591.0
6521	6691	170	923.0	564.0
6831	6931	100	1393.0	505.0
7211	7301	90	1543.0	490.0
7471	7590	120	1312.0	525.0
7610	7740	130	1226.0	528.0
8190	8270	80	801.0	503.0
8640	8720	80	1266.0	558.0
8890	8990	100	1327.0	621.0
9060	9220	160	1258.0	613.0
9459	9539	80	686.0	480.0
9609	9719	110	708.0	521.0
9739	9809	70	696.0	529.0
10029	10119	90	1242.0	530.0
10289	10389	100	1292.0	719.0
10579	10889	310	1020.0	544.0
10988	11238	250	1119.0	553.0
11258	11388	130	1170.0	525.0
11408	11518	110	1153.0	516.0
11978	12088	110	700.0	621.0
12138	12218	80	788.0	510.0
12238	12378	140	826.0	530.0
12408	12617	210	761.0	655.0
12637	12737	100	824.0	664.0
12747	12887	140	767.0	677.0
12927	13017	90	789.0	686.0
13057	13167	110	822.0	710.0
13207	13317	110	900.0	696.0
13337	13447	110	934.0	675.0
13647	13817	170	992.0	629.0
13907	14077	170	1020.0	719.0
14177	14356	180	848.0	632.0
14376	14486	110	856.0	667.0
14586	14716	130	836.0	690.0
14836	15106	270	822.0	739.0
15216	15366	150	1289.0	482.0
15496	15706	210	1136.0	562.0
15726	15936	210	1057.0	575.0
16025	16105	80	958.0	627.0
16435	16615	180	1270.0	398.0
16655	16935	280	1135.0	437.0
17065	17225	160	1506.0	770.0
17345	17485	140	1067.0	412.0
17505	17585	80	1062.0	392.0
17624	17774	150	1085.0	396.0
18314	18404	90	675.0	716.0
18444	18624	180	785.0	687.0
18854	18934	80	562.0	702.0
19393	19483	90	943.0	541.0
19503	19603	100	939.0	565.0
19653	19883	230	1029.0	717.0
19903	19973	70	1019.0	731.0
19993	20153	160	938.0	645.0
20173	20433	260	888.0	660.0
20723	20833	110	1350.0	709.0
20873	20993	120	1269.0	726.0
21162	21402	240	1189.0	600.0
21422	21542	120	1106.0	610.0
21602	21782	180	972.0	503.0
21822	21942	120	889.0	530.0
22012	22182	170	944.0	418.0
22242	22442	200	850.0	461.0
22512	22881	370	913.0	476.0
22911	23051	140	893.0	587.0
23071	23221	150	880.0	576.0
23241	23401	160	964.0	562.0
23621	23751	130	901.0	521.0
24271	24350	80	1075.0	515.0
24470	24620	150	1042.0	583.0
24710	24780	70	906.0	593.0
24820	24950	130	1051.0	438.0
25040	25250	210	973.0	453.0
25290	25410	120	1132.0	490.0
25450	25670	220	989.0	558.0
25690	26319	630	1061.0	566.0
26359	27039	680	1149.0	524.0
27089	27219	130	1204.0	715.0
27339	27429	90	987.0	643.0
27479	27569	90	1320.0	755.0
27629	27978	350	1176.0	713.0
28058	28158	100	1102.0	588.0
28508	28608	100	437.0	421.0
28648	28728	80	542.0	420.0
28738	28858	120	524.0	343.0
29128	29208	80	1217.0	423.0
29218	29358	140	1124.0	439.0
29927	30017	90	607.0	483.0
30137	30257	120	802.0	426.0
30307	30387	80	860.0	454.0
30407	30557	150	888.0	442.0
30687	30807	120	869.0	720.0
30827	30927	100	895.0	733.0
31037	31156	120	871.0	684.0
31276	31676	400	937.0	718.0
31696	31926	230	1035.0	754.0
31946	32066	120	950.0	755.0
32136	32506	370	875.0	766.0
32546	32636	90	696.0	827.0
32805	32885	80	1403.0	567.0
32955	33075	120	957.0	548.0
33095	33305	210	929.0	529.0
33345	34055	710	928.0	577.0
34305	34375	70	1127.0	387.0
34444	34584	140	1158.0	385.0
34714	34854	140	1060.0	451.0
34874	35134	260	1082.0	486.0
35154	35234	80	1094.0	464.0
35294	35464	170	1121.0	457.0
35574	35804	230	1046.0	649.0
35844	35914	70	1068.0	650.0
35954	36103	150	1210.0	564.0
36123	36443	320	1169.0	573.0
36463	37053	590	1082.0	414.0
37203	37283	80	1385.0	297.0
37353	37473	120	1266.0	391.0
37493	37733	240	1115.0	430.0
37792	38002	210	1023.0	466.0
38062	38202	140	1389.0	483.0
38292	38432	140	680.0	522.0
38472	38542	70	804.0	565.0
38612	38792	180	842.0	575.0
38892	39152	260	866.0	550.0
39182	39312	130	785.0	576.0
39332	39542	210	790.0	672.0
39561	39741	180	806.0	682.0
39891	40141	250	922.0	718.0
40181	40301	120	831.0	493.0
40321	40421	100	843.0	499.0
40441	40631	190	947.0	496.0
40671	40841	170	819.0	726.0
40891	40961	70	853.0	728.0
40981	41101	120	923.0	756.0
41140	41400	260	869.0	740.0
41570	41650	80	878.0	767.0
41710	41840	130	903.0	763.0
41860	42100	240	826.0	759.0
42160	42400	240	796.0	752.0
42420	42600	180	825.0	754.0
42610	42700	90	899.0	808.0
42720	42889	170	951.0	756.0
43069	43159	90	885.0	708.0
43339	43429	90	1183.0	543.0
43439	43549	110	1111.0	607.0
43699	43789	90	1107.0	599.0
43889	43969	80	1082.0	681.0
44029	44139	110	952.0	563.0
44159	44399	240	926.0	482.0
44439	44558	120	929.0	400.0
44628	44708	80	782.0	352.0
44728	44818	90	787.0	321.0
44988	45078	90	895.0	396.0
45618	45688	70	1242.0	220.0
46267	46387	120	624.0	272.0
46467	46617	150	493.0	259.0
47187	47317	130	1315.0	529.0
47377	47487	110	1323.0	481.0
47567	47707	140	877.0	665.0
47827	47896	70	833.0	528.0
47956	48026	70	1007.0	541.0
48106	48216	110	938.0	395.0
48236	48366	130	978.0	413.0
48386	48636	250	990.0	426.0
48656	49016	360	1052.0	385.0
49166	49326	160	662.0	531.0
49406	49476	70	709.0	521.0
50075	50235	160	1232.0	688.0
50415	50485	70	633.0	462.0
50675	50835	160	787.0	444.0
51055	51204	150	1176.0	461.0
51274	51604	330	1076.0	501.0
51624	51714	90	1105.0	496.0
51804	51874	70	1370.0	454.0
51894	52024	130	1351.0	473.0
52154	52284	130	1098.0	535.0
52634	52834	200	595.0	589.0
52883	53073	190	875.0	578.0
53143	53383	240	981.0	866.0
53403	53503	100	935.0	857.0
53543	53693	150	897.0	833.0
53803	54073	270	741.0	651.0
54143	54243	100	843.0	674.0
54543	54692	150	746.0	500.0
54792	55022	230	751.0	659.0
55122	55332	210	668.0	623.0
55372	55492	120	736.0	637.0
55772	55902	130	763.0	655.0
55922	56042	120	856.0	630.0
56062	56321	260	927.0	628.0
56491	56601	110	801.0	667.0
56791	56881	90	1121.0	511.0
56921	57051	130	1094.0	544.0
57111	57501	390	1064.0	540.0
57521	57601	80	975.0	567.0
57641	57781	140	905.0	570.0
58110	58320	210	1126.0	475.0
58360	58440	80	1148.0	472.0
58450	58600	150	1109.0	542.0
58680	58840	160	1196.0	513.0
58860	59290	430	1262.0	574.0
59310	59420	110	1281.0	569.0
59639	59799	160	702.0	528.0
59819	60089	270	717.0	581.0
60119	60389	270	865.0	577.0
60419	60699	280	995.0	655.0
60909	61019	110	645.0	519.0
61109	61238	130	733.0	490.0
61258	61368	110	758.0	552.0
61418	61518	100	820.0	782.0
61538	61648	110	843.0	789.0
61668	61928	260	945.0	746.0
61938	62188	250	854.0	724.0
62208	62288	80	823.0	693.0
62318	62498	180	970.0	677.0
62538	62608	70	864.0	503.0
62628	62718	90	805.0	525.0
62778	63147	370	709.0	569.0
63187	63327	140	685.0	483.0
63707	63947	240	869.0	603.0
64037	64397	360	796.0	701.0
64457	64696	240	749.0	551.0
64786	64856	70	735.0	583.0
64876	64976	100	766.0	566.0
65036	65116	80	848.0	657.0
65176	65266	90	819.0	695.0
65756	65856	100	813.0	744.0
66006	66226	220	929.0	826.0
66325	66425	100	840.0	725.0
66445	66665	220	829.0	736.0
66705	66985	280	799.0	743.0
67295	67725	430	1247.0	531.0
67765	67875	110	1015.0	529.0
67905	67974	70	1124.0	560.0
67994	68164	170	1012.0	612.0
68244	68314	70	976.0	575.0
68344	68424	80	1005.0	712.0
68614	68914	300	922.0	586.0
68934	69064	130	882.0	669.0
69074	69204	130	826.0	692.0
69224	69314	90	827.0	672.0
69334	69474	140	913.0	624.0
69494	69833	340	873.0	603.0
70083	70403	320	1157.0	672.0
70423	70643	220	959.0	699.0
70663	70933	270	1023.0	655.0
70943	71442	500	1064.0	593.0
71472	71582	110	957.0	568.0
71602	71672	70	977.0	533.0
71692	71822	130	994.0	500.0
71892	72072	180	1091.0	779.0
72122	72952	829	1057.0	504.0
73071	73381	310	1093.0	700.0
73401	73681	280	999.0	904.0
73761	74021	260	655.0	504.0
74031	74221	190	751.0	537.0
74261	74541	280	936.0	563.0
74620	74720	100	844.0	529.0
74740	75010	270	785.0	590.0
75030	75490	460	701.0	596.0
75500	75700	200	761.0	657.0
75740	76140	400	733.0	551.0
76150	76559	410	758.0	506.0
76579	78518	1939	849.0	623.0
78538	79068	530	929.0	669.0
79088	79358	270	986.0	680.0
79408	79498	90	1002.0	681.0
79538	79638	100	929.0	682.0
79658	80467	810	896.0	668.0
80617	80707	90	1252.0	434.0
80787	80917	130	1168.0	440.0
80937	81926	989	893.0	523.0
82256	82396	140	1284.0	379.0
82436	82576	140	1180.0	389.0
82606	82826	220	1107.0	322.0
82856	83035	180	1105.0	497.0
83055	83605	550	1173.0	440.0
83955	84075	120	556.0	540.0
84095	84295	200	631.0	543.0
84425	84675	250	831.0	500.0
84734	84954	220	1138.0	715.0
84994	85074	80	854.0	700.0
85154	85384	230	874.0	769.0
85844	85964	120	855.0	779.0
85974	86084	110	920.0	821.0
86104	86383	280	862.0	796.0
86403	86553	150	880.0	775.0
86613	86853	240	837.0	602.0
86873	86983	110	834.0	635.0
87073	87203	130	844.0	594.0
87223	87353	130	821.0	590.0
87883	88132	250	896.0	520.0
88422	88532	110	629.0	623.0
88542	88672	130	642.0	564.0
89032	89282	250	1161.0	558.0
89322	89472	150	1038.0	668.0
89612	89692	80	1301.0	754.0
89721	90101	380	1197.0	746.0
90121	90251	130	1171.0	740.0
90611	90941	330	778.0	554.0
90991	91091	100	1055.0	722.0
91111	91331	220	1027.0	739.0
91660	91730	70	1198.0	495.0
91870	92020	150	724.0	583.0
92190	92470	280	891.0	717.0
92510	92590	80	903.0	606.0
92610	92720	110	888.0	618.0
92890	93010	120	811.0	579.0
93030	93139	110	837.0	658.0
93159	93269	110	824.0	682.0
93369	93499	130	771.0	557.0
93529	93689	160	693.0	495.0
93709	93949	240	638.0	542.0
93979	94049	70	855.0	662.0
94119	94299	180	803.0	687.0
94409	94519	110	813.0	587.0
94559	94659	100	921.0	684.0
94828	94998	170	779.0	592.0
95018	95158	140	707.0	688.0
95178	95448	270	754.0	581.0
95478	95888	410	836.0	629.0
95928	96058	130	797.0	600.0
96078	96378	300	782.0	609.0
96757	96847	90	1057.0	540.0
96907	97057	150	1058.0	457.0
97077	97147	70	1023.0	487.0
97227	97307	80	1568.0	287.0
97547	97737	190	1265.0	337.0
97757	97847	90	1201.0	405.0
98027	98126	100	1445.0	529.0
98176	98306	130	1101.0	343.0
98326	98516	190	1138.0	347.0
98626	98806	180	1079.0	530.0
99046	99236	190	552.0	719.0
99466	99805	340	1297.0	550.0
99855	100045	190	1229.0	535.0
100145	100255	110	1264.0	402.0
100275	100365	90	1269.0	388.0
100825	100935	110	673.0	534.0
100975	101085	110	675.0	486.0
101245	101355	110	817.0	447.0
101375	101504	130	782.0	444.0
101704	101804	100	805.0	523.0
101824	101924	100	770.0	532.0
101944	102034	90	724.0	541.0
102094	102294	200	683.0	696.0
102394	102474	80	677.0	576.0
102494	102624	130	687.0	604.0
102674	102774	100	731.0	633.0
102794	102944	150	773.0	550.0
102974	103143	170	934.0	575.0
103183	103333	150	767.0	558.0
103353	103533	180	756.0	570.0
103773	104023	250	862.0	654.0
104043	104283	240	858.0	708.0
104353	104543	190	837.0	717.0
104603	104753	150	792.0	693.0
105042	105152	110	1323.0	476.0
105212	105322	110	1467.0	637.0
105352	105422	70	1351.0	793.0
105592	106042	450	1018.0	225.0
106122	106372	250	933.0	340.0
106412	106631	220	930.0	383.0
106671	106891	220	918.0	329.0
106961	107391	430	933.0	294.0
107411	107641	230	940.0	300.0
107661	108290	630	938.0	313.0
108390	108750	360	933.0	317.0
109290	109969	680	950.0	326.0
