event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	295	405	110	
Saccade	485	515	30	
Saccade	575	605	30	
Fixation	605	725	120	
Saccade	725	745	20	
Saccade	795	815	20	
Saccade	1324	1364	40	
Saccade	1434	1474	40	
Saccade	1724	1754	30	
Saccade	1764	1804	40	
Saccade	1844	1864	20	
Fixation	1864	1954	90	
Fixation	1974	2094	120	
Fixation	2114	2194	80	
Saccade	2194	2204	10	
Fixation	2274	2394	120	
Fixation	2414	2524	110	
Fixation	2544	2743	200	
Fixation	2823	2953	130	
Saccade	3063	3093	30	
Fixation	3113	3233	120	
Fixation	3443	3523	80	
Fixation	3563	3663	100	
Fixation	3723	3843	120	
Fixation	3863	4033	170	
Saccade	4033	4053	20	4.19
Fixation	4053	4253	200	
Fixation	4293	4402	110	
Fixation	4442	4542	100	
Fixation	4562	4672	110	
Fixation	4692	4902	210	
Saccade	4992	5002	10	
Fixation	5002	5122	120	
Fixation	5142	5242	100	
Fixation	5262	5372	110	
Fixation	5392	5512	120	
Fixation	5532	5622	90	
Fixation	5662	5772	110	
Fixation	5792	5872	80	
Fixation	5982	6061	80	
Saccade	6261	6311	50	
Saccade	6321	6341	20	
Saccade	6371	6411	40	
Saccade	6461	6491	30	
Fixation	6511	6611	100	
Saccade	6611	6641	30	
Saccade	6661	6681	20	
Saccade	6711	6751	40	
Saccade	6811	6831	20	
Fixation	6831	6911	80	
Saccade	6961	6991	30	
Saccade	7041	7061	20	
Saccade	7111	7131	20	
Saccade	7151	7161	10	
Saccade	7221	7231	10	
Fixation	7231	7341	110	
Saccade	7531	7611	80	
Saccade	7641	7661	20	
Saccade	7790	7810	20	
Fixation	7910	7990	80	
Saccade	7990	8020	30	
Fixation	8060	8160	100	
Fixation	8180	8250	70	
Saccade	8250	8260	10	
Saccade	8270	8290	20	
Fixation	8330	8550	220	
Saccade	8550	8570	20	
Saccade	8670	8700	30	
Fixation	8780	8860	80	
Saccade	8960	8990	30	
Fixation	9060	9240	180	
Fixation	9310	9529	220	
Fixation	9739	9829	90	
Fixation	10009	10119	110	
Saccade	10119	10149	30	5.14
Fixation	10149	10419	270	
Fixation	10439	10539	100	
Saccade	10539	10589	50	7.03
Fixation	10589	10669	80	
Fixation	10709	10879	170	
Fixation	10899	10979	80	
Fixation	10999	11109	110	
Fixation	11149	11238	90	
Fixation	11258	11358	100	
Fixation	11398	11598	200	
Saccade	11598	11628	30	
Fixation	11678	11808	130	
Fixation	11828	11908	80	
Saccade	11998	12018	20	
Saccade	12028	12058	30	
Saccade	12118	12158	40	
Saccade	12188	12198	10	
Saccade	12258	12288	30	
Fixation	12288	12358	70	
Fixation	12378	12508	130	
Fixation	12528	12618	90	
Fixation	12658	12788	130	
Saccade	12838	12868	30	
Fixation	12947	13077	130	
Saccade	13097	13127	30	
Fixation	13127	13197	70	
Fixation	13257	13457	200	
Saccade	13457	13477	20	
Saccade	13537	13587	50	
Saccade	13637	13647	10	
Saccade	13677	13697	20	
Saccade	13827	13847	20	
Saccade	13967	13997	30	
Fixation	13997	14137	140	
Fixation	14197	14337	140	
Fixation	14357	14447	90	
Saccade	14447	14477	30	
Fixation	14497	14607	110	
Fixation	14627	14776	150	
Saccade	15076	15116	40	
Saccade	15246	15276	30	
Fixation	15276	15406	130	
Saccade	15406	15456	50	
Fixation	15476	15586	110	
Saccade	15626	15666	40	
Fixation	15776	15846	70	
Fixation	15906	16126	220	
Saccade	16126	16156	30	
Fixation	16196	16375	180	
Fixation	16495	16595	100	
Saccade	16655	16685	30	
Fixation	16775	16895	120	
Fixation	16915	17025	110	
Saccade	17115	17155	40	
Saccade	17205	17225	20	
Saccade	17245	17255	10	
Saccade	17355	17375	20	
Fixation	17375	17555	180	
Fixation	17595	17685	90	
Saccade	17875	17925	50	
Fixation	18025	18134	110	
Fixation	18174	18254	80	
Fixation	18314	18554	240	
Saccade	18614	18624	10	
Fixation	18624	18844	220	
Saccade	18864	18934	70	
Fixation	19174	19244	70	
Saccade	19244	19274	30	
Fixation	19314	19424	110	
Saccade	19474	19484	10	
Fixation	19714	19823	110	
Fixation	19843	19953	110	
Fixation	19973	20523	550	
Fixation	20543	20733	190	
Fixation	20823	20903	80	
Fixation	20993	21073	80	
Fixation	21113	21223	110	
Fixation	21243	21353	110	
Saccade	21443	21503	60	
Saccade	21562	21582	20	
Saccade	21602	21622	20	
Fixation	21672	21792	120	
Saccade	21862	21902	40	
Fixation	21942	22102	160	
Saccade	22102	22112	10	2.35
Fixation	22112	22192	80	
Saccade	22262	22332	70	
Fixation	22332	22452	120	
Saccade	22542	22612	70	
Saccade	22652	22662	10	
Saccade	22792	22812	20	
Fixation	22812	22892	80	
Fixation	22912	22992	80	
Fixation	23082	23291	210	
Saccade	23331	23361	30	
Saccade	23371	23411	40	
Saccade	23611	23661	50	
Saccade	23801	23821	20	
Fixation	23881	23961	80	
Saccade	23961	23991	30	
