Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	365	365	910.0	265.0
405	655	250	1040.0	159.0
685	2074	1389	914.0	261.0
2104	2274	170	886.0	415.0
3433	3583	150	534.0	631.0
3593	4043	450	770.0	659.0
4053	4143	90	948.0	756.0
4303	4632	330	996.0	602.0
4642	4802	160	947.0	593.0
5052	5512	460	915.0	624.0
5532	5662	130	1044.0	786.0
5732	5912	180	933.0	588.0
6441	6711	270	1046.0	941.0
6751	6831	80	982.0	702.0
6871	7061	190	968.0	694.0
7161	7541	380	918.0	719.0
7601	8150	550	945.0	696.0
8170	9010	840	1020.0	649.0
9320	9779	460	995.0	669.0
9799	10849	1049	967.0	510.0
10859	11209	350	976.0	384.0
11259	11378	120	741.0	424.0
11408	12268	859	938.0	504.0
12348	12618	270	1482.0	368.0
12658	12828	170	1573.0	557.0
12848	12948	100	1649.0	538.0
13017	13367	350	1342.0	487.0
13387	13837	450	1225.0	435.0
13857	14087	230	1253.0	417.0
14107	14667	560	1210.0	518.0
14766	15096	330	650.0	727.0
15116	15466	350	774.0	625.0
15586	15796	210	826.0	590.0
15826	16316	490	949.0	542.0
16975	17085	110	811.0	648.0
17115	17275	160	710.0	668.0
17285	17715	430	769.0	656.0
17985	18254	270	1126.0	622.0
18454	18804	350	864.0	651.0
18824	19064	240	1009.0	644.0
19094	19434	340	1317.0	692.0
19474	19664	190	1687.0	746.0
19844	19924	80	350.0	651.0
19934	20043	110	574.0	656.0
20073	20263	190	832.0	724.0
20293	22452	2159	932.0	694.0
22642	22812	170	1590.0	599.0
22942	23102	160	1397.0	782.0
23112	23451	340	1122.0	805.0
23591	23671	80	1063.0	727.0
23691	23831	140	1030.0	704.0
23861	24261	400	892.0	635.0
24711	25550	840	1050.0	654.0
25620	25750	130	1584.0	504.0
25810	25940	130	1670.0	596.0
25960	26040	80	1775.0	519.0
26050	26230	180	1821.0	445.0
26560	26670	110	1586.0	552.0
26750	27839	1089	910.0	611.0
28049	28339	290	1538.0	270.0
28379	28589	210	1269.0	357.0
28629	28698	70	1459.0	301.0
28708	28858	150	1306.0	334.0
28888	29178	290	1242.0	407.0
29208	29458	250	1085.0	364.0
29558	29668	110	567.0	886.0
29698	29828	130	613.0	859.0
29888	30138	250	839.0	784.0
30397	30697	300	1460.0	374.0
30717	30887	170	1432.0	565.0
31037	31117	80	675.0	916.0
31297	31567	270	869.0	737.0
31747	31997	250	1610.0	450.0
32226	32366	140	628.0	843.0
32376	32496	120	780.0	844.0
32536	32696	160	904.0	636.0
32756	33006	250	942.0	587.0
33046	33266	220	1171.0	502.0
33286	33456	170	1114.0	516.0
33506	33786	280	773.0	618.0
34085	34255	170	1871.0	228.0
34295	34485	190	1604.0	274.0
34665	35105	440	1225.0	524.0
35225	35295	70	1129.0	546.0
35315	36224	909	1080.0	572.0
36324	36484	160	602.0	865.0
36724	37044	320	1056.0	603.0
37084	37363	280	835.0	757.0
37643	37933	290	963.0	706.0
38073	38253	180	906.0	689.0
38373	38493	120	1392.0	520.0
38593	38743	150	1209.0	559.0
38763	39072	310	1181.0	539.0
39092	39282	190	1129.0	565.0
39412	39512	100	939.0	909.0
39532	39652	120	1067.0	854.0
39692	39862	170	950.0	626.0
39872	40132	260	898.0	580.0
40222	40532	310	1374.0	559.0
40622	40881	260	955.0	423.0
41131	41291	160	570.0	652.0
41321	41471	150	828.0	585.0
41631	41711	80	819.0	564.0
41751	42061	310	990.0	539.0
42121	42311	190	1536.0	449.0
42331	42481	150	1613.0	427.0
42790	43660	869	836.0	634.0
43740	44010	270	1668.0	527.0
44270	44559	290	765.0	714.0
44619	45139	520	1154.0	563.0
45609	45719	110	880.0	715.0
45759	45969	210	1087.0	566.0
46108	46288	180	1104.0	530.0
46328	46548	220	810.0	731.0
46598	46768	170	1125.0	529.0
46888	47408	520	1095.0	562.0
47428	47847	420	1066.0	576.0
48117	48387	270	832.0	648.0
48907	48977	70	1237.0	391.0
49037	49137	100	668.0	785.0
49157	49387	230	572.0	801.0
49466	49666	200	1302.0	668.0
49716	49806	90	1095.0	449.0
49826	49966	140	1097.0	472.0
50116	50946	830	881.0	775.0
51086	51285	200	1275.0	725.0
51325	51565	240	1100.0	660.0
51765	51865	100	1125.0	574.0
52125	52255	130	705.0	609.0
52285	52545	260	761.0	610.0
52595	52795	200	952.0	396.0
52805	52875	70	986.0	470.0
53044	53234	190	942.0	709.0
53274	53574	300	995.0	667.0
53734	54224	490	989.0	754.0
54234	54334	100	906.0	722.0
54474	54953	480	830.0	682.0
55053	55813	760	783.0	671.0
55933	56133	200	639.0	631.0
56173	56313	140	702.0	360.0
56373	56452	80	817.0	697.0
57812	58311	500	906.0	486.0
58321	58741	420	826.0	551.0
58991	59071	80	1200.0	625.0
59101	59391	290	1003.0	609.0
59411	59631	220	1124.0	581.0
59861	60210	350	500.0	695.0
60230	60480	250	229.0	816.0
60700	60900	200	1076.0	772.0
60920	61120	200	968.0	728.0
61260	61350	90	939.0	685.0
61370	61530	160	934.0	773.0
61540	61859	320	973.0	782.0
61879	62079	200	895.0	726.0
63009	63458	450	1007.0	704.0
63578	64038	460	946.0	633.0
64058	64578	520	939.0	609.0
64658	64768	110	1488.0	356.0
64948	65058	110	1301.0	738.0
65347	65537	190	1083.0	521.0
65587	65767	180	870.0	368.0
65887	66147	260	1031.0	566.0
66277	66587	310	1153.0	599.0
66846	67026	180	679.0	582.0
67296	68296	999	743.0	574.0
68595	68665	70	1520.0	623.0
68805	68985	180	1229.0	602.0
69265	70015	750	1099.0	605.0
70334	70804	470	1172.0	507.0
70844	71154	310	1189.0	478.0
71234	71384	150	591.0	775.0
71504	71944	440	831.0	653.0
71984	72303	320	1124.0	651.0
72343	72423	80	821.0	668.0
72603	72793	190	842.0	654.0
72823	72953	130	983.0	639.0
72983	73163	180	1117.0	655.0
73313	73403	90	860.0	654.0
73423	73593	170	862.0	644.0
73633	73812	180	1036.0	721.0
73842	73942	100	839.0	659.0
74162	74302	140	988.0	650.0
74322	74552	230	998.0	817.0
74592	74992	400	1150.0	637.0
75012	75112	100	1331.0	620.0
75312	75561	250	737.0	660.0
75861	75981	120	879.0	443.0
75991	76111	120	842.0	402.0
76131	76251	120	970.0	410.0
76291	76701	410	962.0	648.0
76731	76921	190	876.0	520.0
