event_type	start_time	end_time	duration	saccade_amplitude
Saccade	0	45	45	
Fixation	45	175	130	
Saccade	175	185	10	
Saccade	285	315	30	
Fixation	315	515	200	
Saccade	515	545	30	4.27
Fixation	545	805	260	
Saccade	805	824	20	
Fixation	904	1564	660	
Saccade	1564	1574	10	0.98
Fixation	1574	1784	210	
Saccade	1784	1794	10	
Saccade	1804	1824	20	
Fixation	1824	2284	460	
Saccade	2284	2294	10	3.96
Fixation	2294	2593	300	
Saccade	2593	2613	20	2.31
Fixation	2613	4013	1399	
Saccade	4013	4043	30	9.34
Fixation	4043	4552	510	
Saccade	4552	4602	50	
Saccade	4652	4672	20	
Saccade	4702	4722	20	
Saccade	4752	4762	10	
Fixation	4762	4982	220	
Saccade	4982	5032	50	17.11
Fixation	5032	5382	350	
Saccade	5382	5392	10	3.44
Fixation	5392	5582	190	
Saccade	5582	5612	30	8.15
Fixation	5612	5792	180	
Saccade	5792	5822	30	10.68
Fixation	5822	6051	230	
Saccade	6051	6091	40	6.19
Fixation	6091	6511	420	
Saccade	6511	6521	10	4.91
Fixation	6521	6661	140	
Saccade	6661	6681	20	3.74
Fixation	6681	6871	190	
Saccade	6871	6891	20	3.62
Fixation	6891	7041	150	
Saccade	7041	7081	40	7.5
Fixation	7081	7311	230	
Saccade	7311	7331	20	3.77
Fixation	7331	7570	240	
Saccade	7570	7600	30	7.57
Fixation	7600	8150	550	
Saccade	8150	8190	40	8.25
Fixation	8190	8380	190	
Saccade	8380	8400	20	4.42
Fixation	8400	8590	190	
Saccade	8590	8630	40	10.5
Fixation	8630	8830	200	
Saccade	8830	8860	30	5.78
Fixation	8860	9090	230	
Saccade	9090	9100	10	3.41
Fixation	9100	9299	200	
Saccade	9299	9319	20	4.09
Fixation	9319	9459	140	
Saccade	9459	9479	20	5.39
Fixation	9479	9689	210	
Saccade	9689	9709	20	4.34
Fixation	9709	9889	180	
Saccade	9889	9919	30	5.47
Fixation	9919	10069	150	
Saccade	10069	10099	30	2.92
Fixation	10099	10519	420	
Saccade	10519	10549	30	8.91
Fixation	10549	10779	230	
Saccade	10779	10809	30	4.02
Fixation	10809	11018	210	
Saccade	11018	11078	60	
Saccade	11098	11148	50	
Saccade	11158	11178	20	
Saccade	11188	11248	60	
Fixation	11248	11538	290	
Saccade	11538	11568	30	
Saccade	11608	11648	40	
Saccade	11678	11748	70	
Fixation	11748	11988	240	
Saccade	11988	12018	30	6.6
Fixation	12018	12428	410	
Saccade	12428	12468	40	11.04
Fixation	12468	12627	160	
Saccade	12627	12667	40	9.67
Fixation	12667	13597	929	
Saccade	13597	13637	40	8.37
Fixation	13637	13867	230	
Saccade	13897	13927	30	
Fixation	13927	15266	1339	
Saccade	15266	15296	30	
Saccade	15356	15396	40	
Saccade	15416	15506	90	
Saccade	15546	15566	20	
Fixation	15566	15995	430	
Saccade	15995	16025	30	7.32
Fixation	16025	16185	160	
Saccade	16185	16255	70	
Saccade	16295	16355	60	
Fixation	16355	16505	150	
Saccade	16505	16525	20	10.65
Fixation	16525	16885	360	
Saccade	16885	16915	30	5.02
Fixation	16915	18434	1519	
Saccade	18434	18504	70	16.0
Fixation	18504	18984	480	
Saccade	18984	18994	10	7.72
Fixation	18994	19124	130	
Saccade	19124	19134	10	5.5
Fixation	19134	19773	640	
Saccade	19773	19843	70	
Saccade	19893	19913	20	
Fixation	19913	20053	140	
Saccade	20053	20073	20	13.29
Fixation	20073	20443	370	
Saccade	20443	20493	50	6.89
Fixation	20493	20703	210	
Saccade	20703	20733	30	6.56
Fixation	20733	20843	110	
Saccade	20843	20873	30	5.74
Fixation	20873	21082	210	
Saccade	21082	21112	30	6.55
Fixation	21112	22172	1059	
Saccade	22172	22202	30	4.98
Fixation	22202	22432	230	
Saccade	22432	22482	50	12.85
Fixation	22482	24131	1649	
Saccade	24131	24161	30	
Saccade	24241	24260	20	
Saccade	24270	24310	40	
Saccade	24350	24420	70	
Saccade	24430	24440	10	
Saccade	24460	24470	10	
Fixation	24470	24600	130	
Saccade	24600	24610	10	10.6
Fixation	24610	25500	889	
Saccade	25500	25570	70	20.02
Fixation	25570	25920	350	
Saccade	25920	25939	20	7.16
Fixation	25939	26119	180	
Saccade	26119	26149	30	9.84
Fixation	26149	26309	160	
Saccade	26309	26329	20	0.8
Fixation	26329	26859	530	
Saccade	26859	26889	30	3.5
Fixation	26889	27938	1049	
Saccade	27938	27958	20	6.26
Fixation	27958	28388	430	
Saccade	28388	28418	30	
Saccade	28458	28488	30	
Saccade	28518	28538	20	
Fixation	28538	28638	100	
Saccade	28638	28658	20	9.93
Fixation	28658	28808	150	
Saccade	28808	28848	40	7.8
Fixation	28848	28978	130	
Saccade	28978	28988	10	7.48
Fixation	28988	29168	180	
Saccade	29168	29218	50	11.66
Fixation	29218	29597	380	
Saccade	29597	29647	50	15.44
Fixation	29647	30537	889	
Saccade	30537	30577	40	5.66
Fixation	30577	30757	180	
Saccade	30757	30787	30	
Saccade	30827	30877	50	
Fixation	30877	32016	1139	
Saccade	32016	32096	80	
Saccade	32116	32136	20	
Fixation	32136	32386	250	
Saccade	32386	32406	20	7.99
Fixation	32406	33055	650	
Saccade	33055	33095	40	
Saccade	33155	33195	40	
Saccade	33225	33255	30	
Fixation	33255	33485	230	
Saccade	33485	33515	30	3.95
Fixation	33515	33715	200	
Saccade	33715	33725	10	2.39
Fixation	33725	33905	180	
Saccade	33905	33935	30	7.51
Fixation	33935	34514	580	
Saccade	34514	34524	10	2.48
Fixation	34524	34774	250	
Saccade	34774	34794	20	4.36
Fixation	34794	35164	370	
Saccade	35164	35174	10	5.66
Fixation	35174	35664	490	
Saccade	35664	35694	30	5.6
Fixation	35694	35864	170	
Saccade	35864	35874	10	
Saccade	35904	35914	10	
