Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	185	185	937.0	516.0
265	645	380	849.0	494.0
2434	2504	70	365.0	674.0
2613	2693	80	1039.0	641.0
2713	2783	70	1005.0	625.0
2863	3013	150	933.0	673.0
3033	3133	100	896.0	660.0
3183	3293	110	874.0	663.0
3413	3543	130	873.0	603.0
3613	3683	70	927.0	645.0
3703	3783	80	954.0	649.0
3853	3963	110	974.0	570.0
4003	4113	110	996.0	453.0
4153	4382	230	986.0	435.0
4402	4642	240	1012.0	443.0
4662	4932	270	997.0	501.0
4952	5072	120	1024.0	564.0
5132	5242	110	1052.0	544.0
5262	5382	120	1043.0	529.0
5402	5502	100	1024.0	517.0
5532	5902	370	912.0	526.0
5962	6311	350	941.0	513.0
6401	6471	70	1348.0	521.0
6701	6781	80	1184.0	420.0
6851	7061	210	1191.0	454.0
7161	7331	170	1207.0	532.0
7351	7750	400	1146.0	608.0
7770	7900	130	1126.0	668.0
8180	8310	130	1003.0	533.0
8370	8470	100	971.0	522.0
8540	8610	70	1132.0	646.0
8630	9030	400	1106.0	599.0
9070	9459	390	1124.0	569.0
10069	10949	879	1125.0	563.0
11079	11278	200	1104.0	568.0
11318	11578	260	1051.0	528.0
11618	11908	290	1037.0	511.0
11928	12158	230	1032.0	525.0
12178	12258	80	1030.0	541.0
12298	12518	220	1042.0	519.0
12608	12748	140	841.0	486.0
12768	12858	90	854.0	495.0
13087	13297	210	891.0	498.0
13397	13617	220	894.0	499.0
13697	13877	180	908.0	504.0
13897	14037	140	942.0	518.0
14097	14217	120	953.0	524.0
14267	14367	100	966.0	530.0
14387	14646	260	993.0	534.0
14666	14906	240	1024.0	487.0
14946	15296	350	1062.0	481.0
15686	15796	110	813.0	552.0
16106	16585	480	710.0	464.0
16615	16725	110	822.0	632.0
16765	16875	110	867.0	670.0
17065	17145	80	879.0	544.0
17185	17315	130	885.0	555.0
17335	17405	70	886.0	574.0
17465	17535	70	889.0	595.0
17555	17725	170	955.0	631.0
17745	17855	110	948.0	567.0
17895	18015	120	985.0	535.0
18034	18144	110	920.0	582.0
18164	18324	160	964.0	585.0
18344	18424	80	972.0	569.0
18444	18544	100	976.0	611.0
18754	18834	80	1230.0	746.0
18914	18984	70	1130.0	734.0
19034	19114	80	830.0	659.0
19204	19274	70	860.0	669.0
19334	19594	260	929.0	671.0
19614	19863	250	924.0	642.0
19883	19973	90	913.0	653.0
20033	20243	210	906.0	576.0
20303	20443	140	907.0	591.0
20463	20563	100	914.0	526.0
20863	21113	250	1151.0	534.0
21133	21243	110	1084.0	583.0
21263	21542	280	1000.0	602.0
21582	21782	200	934.0	610.0
21882	22062	180	921.0	602.0
22102	22322	220	828.0	597.0
22422	22612	190	1261.0	591.0
22762	23032	270	1209.0	733.0
23052	23142	90	1173.0	707.0
23182	23331	150	1183.0	716.0
23381	23591	210	1195.0	706.0
23761	24031	270	619.0	585.0
24051	24161	110	593.0	583.0
24231	24411	180	1172.0	636.0
24451	24581	130	1161.0	607.0
24601	24681	80	1155.0	587.0
24751	24970	220	1116.0	562.0
25050	25140	90	1553.0	664.0
25180	25260	80	1505.0	652.0
25330	25410	80	1269.0	679.0
25450	25580	130	988.0	638.0
25730	25850	120	977.0	508.0
25890	26060	170	1128.0	415.0
26080	26360	280	1117.0	424.0
26430	26610	180	1130.0	445.0
26629	26959	330	1141.0	493.0
27029	27599	570	1146.0	516.0
27699	27929	230	1131.0	478.0
27969	28119	150	1174.0	479.0
28678	28778	100	792.0	634.0
28798	28908	110	764.0	636.0
28948	29128	180	880.0	607.0
29148	29228	80	919.0	582.0
29248	29438	190	1021.0	613.0
29498	29568	70	1028.0	672.0
29628	29798	170	1017.0	692.0
29898	30067	170	1012.0	739.0
30287	30367	80	948.0	599.0
30487	30567	80	872.0	625.0
30767	30867	100	1307.0	505.0
31037	31207	170	1221.0	509.0
31217	31297	80	1223.0	589.0
31337	31577	240	1183.0	591.0
31597	31936	340	1139.0	594.0
31956	32066	110	1020.0	632.0
32146	32296	150	968.0	651.0
32316	32446	130	948.0	661.0
32466	32546	80	941.0	677.0
32586	32766	180	932.0	692.0
32846	33026	180	955.0	682.0
33046	33276	230	946.0	581.0
33466	33545	80	997.0	564.0
33565	33695	130	1005.0	572.0
33715	33825	110	1018.0	585.0
33885	34095	210	1046.0	589.0
34165	34275	110	1023.0	573.0
34325	34525	200	919.0	561.0
34755	35055	300	974.0	571.0
35135	35874	740	931.0	570.0
35894	36434	540	829.0	571.0
36454	36564	110	888.0	577.0
36604	36694	90	854.0	567.0
36714	36804	90	787.0	559.0
36904	37113	210	1158.0	534.0
37133	37313	180	1066.0	522.0
37333	37453	120	1056.0	544.0
37493	37703	210	873.0	518.0
37733	38033	300	1017.0	673.0
38133	38243	110	1034.0	752.0
38263	38463	200	1115.0	765.0
38513	38852	340	1101.0	482.0
38932	39032	100	1171.0	572.0
39052	39562	510	1024.0	583.0
39632	39812	180	1059.0	598.0
40282	40411	130	1074.0	539.0
40451	40551	100	1083.0	531.0
40731	40841	110	709.0	575.0
40861	41111	250	724.0	546.0
41131	41331	200	704.0	544.0
41481	41681	200	1292.0	562.0
41771	41961	190	1224.0	566.0
41981	42230	250	1208.0	560.0
42380	42540	160	1051.0	569.0
42580	42650	70	1010.0	544.0
42670	42780	110	997.0	532.0
42800	42910	110	981.0	515.0
43010	43180	170	964.0	616.0
43230	43520	290	998.0	759.0
43540	43740	200	994.0	861.0
43770	43949	180	1084.0	774.0
43999	44159	160	1198.0	662.0
44199	44289	90	1262.0	612.0
44329	44879	550	1231.0	611.0
44919	45578	660	1224.0	590.0
45618	45718	100	1235.0	562.0
45968	46108	140	633.0	523.0
46288	46448	160	920.0	535.0
46828	46908	80	821.0	607.0
46928	47058	130	809.0	618.0
47118	47247	130	927.0	603.0
47267	47477	210	943.0	514.0
47497	47737	240	1004.0	467.0
47747	48047	300	1035.0	487.0
48117	48297	180	916.0	604.0
48387	48567	180	960.0	666.0
48587	48777	190	970.0	685.0
48797	48877	80	966.0	711.0
48986	49306	320	1036.0	584.0
49386	49496	110	933.0	653.0
49516	49616	100	950.0	641.0
49636	49966	330	934.0	597.0
50166	50346	180	960.0	580.0
50456	50626	170	893.0	563.0
50646	50975	330	928.0	569.0
51065	51305	240	924.0	530.0
51455	51575	120	963.0	435.0
51635	51705	70	941.0	489.0
51725	51895	170	899.0	439.0
51955	52045	90	981.0	474.0
52195	52464	270	955.0	571.0
52614	52964	350	898.0	547.0
