event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	275	845	570	
Saccade	845	894	50	
Saccade	1234	1244	10	
Saccade	1264	1304	40	
Saccade	1314	1354	40	
Saccade	1364	1504	140	
Saccade	1524	1594	70	
Saccade	1634	1664	30	
Saccade	1694	1714	20	
Saccade	1724	1754	30	
Saccade	1774	1784	10	
Fixation	1784	2004	220	
Saccade	2004	2024	20	8.48
Fixation	2024	2584	560	
Saccade	2584	2613	30	7.1
Fixation	2613	2843	230	
Saccade	2953	2973	20	
Saccade	3143	3163	20	
Fixation	3163	3483	320	
Saccade	3483	3503	20	3.64
Fixation	3503	3983	480	
Saccade	3983	4013	30	2.97
Fixation	4013	4442	430	
Saccade	4442	4462	20	4.45
Fixation	4462	4652	190	
Saccade	4652	4682	30	5.2
Fixation	4682	4902	220	
Saccade	4902	4912	10	3.13
Fixation	4912	5052	140	
Saccade	5052	5082	30	4.34
Fixation	5082	5392	310	
Saccade	5392	5412	20	6.31
Fixation	5412	5652	240	
Saccade	5652	5742	90	
Saccade	5782	5812	30	
Saccade	5842	5852	10	
Fixation	5852	6002	150	
Saccade	6002	6012	10	
Saccade	6042	6052	10	
Fixation	6052	6141	90	
Saccade	6141	6161	20	4.96
Fixation	6161	6411	250	
Saccade	6411	6441	30	
Saccade	6491	6521	30	
Fixation	6521	6781	260	
Saccade	6781	6791	10	1.88
Fixation	6791	7091	300	
Saccade	7091	7121	30	8.42
Fixation	7121	7471	350	
Saccade	7471	7511	40	11.31
Fixation	7511	7841	330	
Saccade	7841	7850	10	3.48
Fixation	7850	8380	530	
Saccade	8380	8420	40	11.14
Fixation	8420	8490	70	
Saccade	8490	8610	120	28.73
Fixation	8610	8930	320	
Saccade	8930	8970	40	
Saccade	9020	9050	30	
Saccade	9060	9080	20	
Fixation	9080	9150	70	
Saccade	9150	9160	10	6.82
Fixation	9160	9390	230	
Saccade	9390	9430	40	9.55
Fixation	9430	10419	989	
Saccade	10419	10459	40	
Saccade	10489	10519	30	
Saccade	10529	10559	30	
Saccade	10579	10599	20	
Saccade	10609	10649	40	
Saccade	10659	10679	20	
Saccade	10689	10709	20	
Fixation	10709	10889	180	
Saccade	10889	10969	80	
Saccade	10989	11049	60	
Saccade	11069	11099	30	
Saccade	11109	11129	20	
Fixation	11129	11258	130	
Saccade	11258	11288	30	9.84
Fixation	11288	11478	190	
Saccade	11478	11508	30	9.19
Fixation	11508	11728	220	
Saccade	11728	11738	10	6.94
Fixation	11738	12038	300	
Saccade	12038	12068	30	7.55
Fixation	12068	14037	1969	
Saccade	14037	14057	20	
Saccade	14147	14177	30	
Fixation	14177	14277	100	
Saccade	14277	14297	20	
Saccade	14407	14447	40	
Saccade	14467	14487	20	
Fixation	14487	14657	170	
Saccade	14657	14686	30	11.93
Fixation	14686	14896	210	
Saccade	14896	14916	20	6.26
Fixation	14916	15306	390	
Saccade	15306	15376	70	
Saccade	15406	15426	20	
Saccade	15446	15466	20	
Fixation	15466	16106	640	
Saccade	16106	16146	40	9.86
Fixation	16146	16276	130	
Saccade	16276	16286	10	4.86
Fixation	16286	16605	320	
Saccade	16605	16655	50	
Saccade	16705	16745	40	
Saccade	16755	16835	80	
Saccade	16855	16925	70	
Fixation	16925	17185	260	
Saccade	17185	17195	10	3.08
Fixation	17195	17505	310	
Saccade	17505	17535	30	
Fixation	17595	18075	480	
Saccade	18075	18104	30	
Saccade	18154	18214	60	
Saccade	18244	18254	10	
Fixation	18254	18924	670	
Saccade	18924	18964	40	8.61
Fixation	18964	19284	320	
Saccade	19284	19334	50	19.06
Fixation	19334	19414	80	
Saccade	19414	19454	40	13.55
Fixation	19454	20003	550	
Saccade	20003	20043	40	
Saccade	20063	20103	40	
Saccade	20133	20203	70	
Saccade	20223	20243	20	
Fixation	20243	20533	290	
Saccade	20533	20573	40	
Saccade	20633	20653	20	
Saccade	20663	20693	30	
Saccade	20703	20723	20	
Fixation	20723	21043	320	
Saccade	21043	21123	80	31.19
Fixation	21123	21283	160	
Saccade	21283	21363	80	
Saccade	21413	21433	20	
Saccade	21463	21503	40	
Saccade	21513	21533	20	
Saccade	21553	21563	10	
Saccade	21592	21602	10	
Fixation	21602	21832	230	
Saccade	21932	21952	20	
Fixation	21952	22112	160	
Fixation	22132	22862	730	
Saccade	22922	22982	60	
Saccade	23002	23032	30	
Saccade	23052	23082	30	
Saccade	23102	23132	30	
Saccade	23152	23172	20	
Fixation	23172	23451	280	
Saccade	23541	23571	30	
Fixation	23631	23791	160	
Saccade	23791	23821	30	5.24
Fixation	23821	24041	220	
Saccade	24041	24071	30	7.11
Fixation	24071	24361	290	
Saccade	24411	24441	30	
Fixation	24441	24881	440	
Saccade	24881	24901	20	1.0
Fixation	24901	25110	210	
Fixation	25130	25230	100	
Saccade	25230	25300	70	24.34
Fixation	25300	25440	140	
Saccade	25440	25490	50	
Saccade	25510	25520	10	
Fixation	25520	25860	340	
Fixation	25880	26420	540	
Saccade	26420	26470	50	
Saccade	26530	26570	40	
Saccade	26580	26610	30	
Saccade	26650	26670	20	
Fixation	26670	26979	310	
Saccade	26979	27029	50	
Saccade	27069	27099	30	
Saccade	27109	27149	40	
Saccade	27159	27199	40	
Fixation	27199	27359	160	
Fixation	27379	27649	270	
Saccade	27649	27759	110	
Saccade	27769	27819	50	
Saccade	27839	27859	20	
Fixation	27859	28109	250	
Fixation	28129	28219	90	
Saccade	28219	28269	50	
Saccade	28319	28359	40	
Saccade	28399	28419	20	
Fixation	28419	28628	210	
Saccade	28628	28648	20	
Saccade	28748	28898	150	
Saccade	28908	28928	20	
Fixation	28928	29038	110	
Saccade	29038	29058	20	7.41
Fixation	29058	29458	400	
Saccade	29458	29478	20	5.82
Fixation	29478	29668	190	
Saccade	29668	29708	40	4.69
Fixation	29708	30227	520	
Saccade	30227	30237	10	5.83
Fixation	30237	31966	1729	
Saccade	31966	31976	10	3.8
Fixation	31976	32046	70	
Saccade	32046	32056	10	3.5
Fixation	32056	32276	220	
Saccade	32276	32296	20	4.78
Fixation	32296	32626	330	
Saccade	32626	32656	30	3.9
Fixation	32656	33446	790	
Fixation	33466	34735	1269	
Saccade	34735	34785	50	
Saccade	34825	34865	40	
Fixation	34865	35025	160	
Saccade	35025	35045	20	10.12
Fixation	35045	35305	260	
Saccade	35305	35335	30	4.59
Fixation	35335	35624	290	
Saccade	35624	35654	30	3.43
Fixation	35654	36014	360	
Saccade	36014	36094	80	
Saccade	36134	36154	20	
Fixation	36154	36234	80	
Saccade	36234	36264	30	10.65
Fixation	36264	36574	310	
Saccade	36574	36604	30	5.73
Fixation	36604	36734	130	
Saccade	36734	36754	20	3.77
Fixation	36754	37004	250	
Saccade	37004	37034	30	10.86
Fixation	37034	37353	320	
Saccade	37353	37373	20	6.02
Fixation	37373	37493	120	
Saccade	37493	37533	40	13.0
Fixation	37533	37713	180	
Saccade	37713	37743	30	5.26
Fixation	37743	38053	310	
Saccade	38053	38073	20	2.54
Fixation	38073	38173	100	
Saccade	38173	38193	20	7.87
Fixation	38193	38613	420	
Saccade	38613	38623	10	5.77
Fixation	38623	39072	450	
Saccade	39072	39102	30	
Saccade	39132	39162	30	
Fixation	39162	39322	160	
Saccade	39322	39352	30	
Saccade	39362	39462	100	
Fixation	39462	39752	290	
Saccade	39752	39802	50	
Saccade	39912	39942	30	
Fixation	39942	40132	190	
Saccade	40132	40162	30	
Saccade	40232	40272	40	
Fixation	40272	40372	100	
Saccade	40372	40392	20	8.73
Fixation	40392	40611	220	
Saccade	40611	40641	30	
Saccade	40721	40751	30	
Saccade	40781	40801	20	
Saccade	40811	40861	50	
Saccade	40871	40911	40	
Saccade	40931	40961	30	
Fixation	41001	41111	110	
Saccade	41111	41121	10	3.43
Fixation	41121	41211	90	
Saccade	41211	41241	30	6.05
Fixation	41241	41401	160	
Saccade	41401	41431	30	8.91
Fixation	41431	42031	600	
Saccade	42031	42041	10	2.36
Fixation	42041	42191	150	
Saccade	42191	42211	20	4.55
Fixation	42211	42330	120	
Saccade	42330	42360	30	9.8
Fixation	42360	42510	150	
Saccade	42510	42550	40	9.53
Fixation	42550	42710	160	
Saccade	42710	42750	40	8.45
Fixation	42750	42860	110	
Saccade	42860	42910	50	17.09
Fixation	42910	43400	490	
Saccade	43400	43450	50	15.84
Fixation	43450	43680	230	
Saccade	43680	43690	10	1.01
Fixation	43690	43870	180	
Saccade	43870	43900	30	
Fixation	43960	44069	110	
Saccade	44069	44089	20	4.49
Fixation	44089	44359	270	
Saccade	44359	44399	40	11.92
Fixation	44399	44619	220	
Saccade	44619	44639	20	
Saccade	44689	44719	30	
Fixation	44719	45019	300	
Saccade	45019	45049	30	8.12
Fixation	45049	45179	130	
Saccade	45179	45189	10	3.05
Fixation	45189	45429	240	
Fixation	45479	45659	180	
Saccade	45659	45688	30	5.5
Fixation	45688	46398	710	
Saccade	46398	46428	30	
Saccade	46488	46518	30	
Fixation	46518	46958	440	
Saccade	46958	46988	30	
Saccade	47098	47138	40	
Saccade	47148	47168	20	
Fixation	47168	47348	180	
Saccade	47348	47358	10	3.53
Fixation	47358	47597	240	
Saccade	47597	47617	20	4.81
Fixation	47617	48007	390	
Saccade	48007	48027	20	12.06
Fixation	48027	48177	150	
Fixation	48277	48477	200	
Saccade	48537	48557	20	
Fixation	48557	48877	320	
Saccade	49107	49117	10	
Fixation	49117	49426	310	
Fixation	49446	49976	530	
Saccade	49996	50026	30	
Fixation	50026	50166	140	
Saccade	50166	50246	80	
Saccade	50276	50286	10	
Saccade	50306	50336	30	
Saccade	50356	50376	20	
Saccade	50456	50496	40	
Saccade	50806	50816	10	
Fixation	50816	51135	320	
Saccade	51135	51165	30	
Saccade	51235	51255	20	
Saccade	51275	51325	50	
Fixation	51495	51745	250	
Saccade	51745	51795	50	
Fixation	52075	52585	510	
Saccade	52585	52594	10	4.84
Fixation	52594	52964	370	
Saccade	53054	53074	20	
Saccade	53084	53094	10	
Saccade	53124	53164	40	
Saccade	53194	53244	50	
Saccade	53324	53344	20	
Saccade	53504	53514	10	
Saccade	53534	53584	50	
Saccade	53624	53674	50	
Saccade	53684	53764	80	
Fixation	53764	53934	170	
Fixation	53994	54224	230	
Saccade	54224	54244	20	7.05
Fixation	54244	54433	190	
Saccade	54433	54453	20	
Fixation	54493	55153	660	
Fixation	55213	55443	230	
Saccade	55443	55453	10	3.95
Fixation	55453	55743	290	
Saccade	55743	55753	10	2.94
Fixation	55753	55893	140	
Fixation	56012	56222	210	
Saccade	56222	56252	30	
Saccade	56362	56392	30	
Fixation	56412	56492	80	
Saccade	56492	56502	10	2.98
Fixation	56502	56592	90	
Saccade	56722	56732	10	
Fixation	56732	57422	690	
Saccade	57422	57452	30	
Saccade	57492	57522	30	
Saccade	57562	57572	10	
Saccade	57582	57612	30	
Saccade	57652	57662	10	
Fixation	57662	57742	80	
Fixation	57761	57861	100	
Saccade	57861	57881	20	
Fixation	57901	58001	100	
Fixation	58101	58581	480	
Saccade	58581	58601	20	7.13
Fixation	58601	58861	260	
Saccade	58861	58891	30	
Fixation	58931	59031	100	
Saccade	59051	59081	30	
Saccade	59151	59191	40	
Saccade	59201	59271	70	
Saccade	59281	59291	10	
Fixation	59291	59411	120	
Saccade	59411	59421	10	5.34
Fixation	59421	59580	160	
Fixation	59600	59700	100	
Saccade	59810	59830	20	
Saccade	59860	59880	20	
Fixation	59880	60030	150	
Saccade	60030	60070	40	
Saccade	60130	60160	30	
Fixation	60160	60380	220	
Fixation	60560	60720	160	
Saccade	60720	60780	60	
Saccade	60820	60840	20	
Fixation	60840	61010	170	
Saccade	61010	61030	20	5.62
Fixation	61030	61110	80	
Saccade	61110	61189	80	
Saccade	61199	61229	30	
Fixation	61229	61419	190	
Fixation	61559	61739	180	
Saccade	61739	61769	30	
Saccade	61809	61869	60	
Saccade	61889	61949	60	
Fixation	61949	62039	90	
Saccade	62039	62069	30	
Saccade	62079	62119	40	
Saccade	62149	62179	30	
Saccade	62209	62229	20	
Saccade	62239	62289	50	
Fixation	62289	62419	130	
Saccade	62609	62679	70	
Saccade	62699	62719	20	
Saccade	62739	62749	10	
Fixation	62749	62918	170	
Saccade	62918	62988	70	29.82
Fixation	62988	63128	140	
Saccade	63128	63148	20	4.93
Fixation	63148	63328	180	
Saccade	63328	63368	40	9.45
Fixation	63368	63568	200	
Saccade	63568	63598	30	4.85
Fixation	63598	63908	310	
Saccade	63908	63918	10	3.47
Fixation	63918	64058	140	
Saccade	64058	64078	20	4.12
Fixation	64078	64178	100	
Fixation	64278	64647	370	
Saccade	64647	64687	40	6.98
Fixation	64687	64757	70	
Saccade	64757	64787	30	
Saccade	64857	64897	40	
Fixation	64897	65277	380	
Fixation	65297	65377	80	
Fixation	65577	65647	70	
Saccade	65647	65687	40	12.84
Fixation	65687	65937	250	
Saccade	65937	65977	40	10.02
Fixation	65977	66586	610	
Saccade	66586	66596	10	3.52
Fixation	66596	67016	420	
Saccade	67016	67066	50	
Saccade	67126	67166	40	
Saccade	67206	67216	10	
Saccade	67236	67246	10	
Saccade	67426	67436	10	
Fixation	67436	67586	150	
Saccade	67586	67606	20	8.8
Fixation	67606	67806	200	
Saccade	67806	67826	20	3.02
Fixation	67826	67956	130	
Fixation	68135	68425	290	
Saccade	68425	68455	30	6.33
Fixation	68455	68685	230	
Saccade	68685	68705	20	3.56
Fixation	68705	68845	140	
Saccade	68845	68865	20	3.39
Fixation	68865	69335	470	
Saccade	69335	69415	80	
Saccade	69465	69485	20	
Fixation	69485	69655	170	
Saccade	69655	69675	20	10.09
Fixation	69675	69765	90	
Saccade	69785	69814	30	
Fixation	69814	70034	220	
Saccade	70224	70244	20	
Fixation	70244	70394	150	
Saccade	70394	70424	30	7.08
Fixation	70424	70574	150	
Saccade	70574	70624	50	16.78
Fixation	70624	70954	330	
Saccade	70954	70974	20	5.53
