start_time	end_time	Block	Grid	IFU	Single Shape
0.275	1.084	1600.0	1600.0	1600.0	1600.0
1.934	2.264	565.6	780.1	80.0	1600.0
2.284	2.434	814.7	650.5	124.9	1600.0
2.464	2.873	709.2	651.8	0.0	1600.0
2.903	3.273	869.5	537.0	0.0	1600.0
3.413	3.823	895.3	532.6	0.0	1600.0
3.833	4.013	1600.0	476.3	0.0	1600.0
4.023	4.153	1600.0	403.9	0.0	1600.0
4.163	4.362	1600.0	263.5	117.7	1600.0
4.382	4.562	1600.0	0.0	525.0	1600.0
4.592	4.792	1600.0	0.0	650.5	1600.0
4.882	5.072	1600.0	70.7	1261.4	1600.0
5.082	5.172	1600.0	27.0	1600.0	1600.0
5.242	5.322	1600.0	0.0	1149.9	1600.0
5.382	5.652	1600.0	17.0	1224.1	1600.0
5.662	5.962	1600.0	73.3	1600.0	1600.0
5.992	6.381	1600.0	80.5	1600.0	140.3
6.411	7.701	1600.0	0.0	813.5	302.2
7.95	8.29	1600.0	0.0	551.1	1600.0
8.53	8.65	1600.0	189.8	1281.3	1600.0
8.7	9.979	1600.0	0.0	625.9	316.8
10.219	10.389	77.5	1600.0	988.3	600.3
10.689	10.859	163.1	1600.0	1253.1	726.2
10.879	12.328	0.0	1600.0	665.7	1600.0
12.638	13.047	1600.0	0.0	625.7	1600.0
13.077	13.297	1600.0	0.0	602.1	1600.0
13.457	13.537	1600.0	149.1	1297.4	1600.0
13.647	13.717	1600.0	0.0	875.1	1600.0
13.777	14.117	1600.0	97.3	977.0	1600.0
14.127	14.357	1600.0	168.1	409.5	1600.0
14.377	14.676	1600.0	77.1	394.1	1600.0
14.746	14.836	1600.0	88.4	422.0	443.5
14.966	15.206	1600.0	622.5	0.0	852.7
15.376	15.466	1600.0	16.5	526.6	156.0
15.476	15.746	1600.0	44.9	348.2	97.1
15.866	15.976	405.9	1145.1	342.7	829.4
16.026	16.226	184.0	1600.0	673.8	925.7
16.316	16.405	303.8	1600.0	466.9	520.9
