Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
665	735	70
1284	1344	60
1384	1414	30
1434	1454	20
1464	1534	70
1564	1604	40
1664	1704	40
1724	1744	20
1764	1794	30
1834	1864	30
1924	1934	10
1954	1964	10
1984	2024	40
2064	2084	20
2144	2164	20
2184	2214	30
2234	2264	30
2284	2294	10
2354	2374	20
2424	2434	10
2504	2564	60
2783	2793	10
3963	3983	20
5502	5532	30
5902	5912	10
6311	6361	50
6381	6401	20
6471	6491	20
6561	6631	70
6681	6701	20
6821	6851	30
7131	7161	30
8140	8180	40
8470	8500	30
8520	8540	20
12578	12608	30
12858	12907	50
13047	13087	40
15296	15326	30
15366	15396	30
15406	15436	30
15496	15516	20
15526	15566	40
15666	15686	20
15856	15876	20
15936	15956	20
16026	16106	80
16585	16615	30
16945	16985	40
17535	17555	20
18634	18684	50
18984	19034	50
19274	19294	20
20013	20033	20
20633	20663	30
20703	20743	40
22362	22422	60
22662	22692	30
23611	23641	30
23661	23721	60
24161	24231	70
24970	25010	40
25260	25310	50
25410	25450	40
25620	25670	50
25850	25890	40
28119	28139	20
28398	28428	30
28458	28498	40
28518	28538	20
28558	28578	20
28778	28798	20
29798	29818	20
30147	30167	20
30617	30667	50
30937	30967	30
31207	31217	10
31936	31956	20
33026	33046	20
33296	33316	20
34295	34325	30
34735	34755	20
35874	35894	20
36804	36864	60
37453	37493	40
37703	37733	30
38033	38053	20
38243	38263	20
38463	38493	30
38852	38872	20
39032	39052	20
40551	40581	30
40641	40671	30
40691	40711	20
41331	41361	30
41471	41481	10
42280	42310	30
42990	43010	20
43180	43210	30
43520	43540	20
43740	43770	30
43969	43999	30
45718	45748	30
45878	45918	40
45928	45968	40
46108	46128	20
46268	46288	20
46448	46548	100
46568	46628	60
46658	46718	60
46758	46768	10
46788	46808	20
46908	46928	20
47247	47267	20
47477	47497	20
47737	47747	10
48946	48986	40
49306	49326	20
49966	49986	20
50146	50166	20
50426	50456	30
51425	51455	30
51705	51725	20
51935	51955	20
52095	52125	30
52964	52984	20
53384	53394	10
54423	54463	40
54563	54583	20
54623	54643	20
55922	55942	20
56242	56302	60
59450	59460	10
61439	61509	70
62009	62029	20
62109	62159	50
62519	62539	20
64088	64108	20
64168	64218	50
64228	64258	30
64328	64368	40
64407	64427	20
66256	66266	10
67226	67236	10
67566	67576	10
68255	68275	20
68735	68785	50
68885	68905	20
69475	69524	50
70024	70074	50
72743	72843	100
72863	72962	100
72982	73012	30
73092	73112	20
73212	73232	20
73322	73342	20
73382	73432	50
73812	73842	30
74462	74512	50
75011	75041	30
75931	75951	20
76760	76780	20
78080	78129	50
78179	78199	20
78209	78229	20
78269	78299	30
79848	79868	20
80508	80568	60
80858	80908	50
81148	81188	40
81378	81398	20
81587	81597	10
81837	81847	10
82247	82267	20
82997	83027	30
83087	83127	40
83147	83157	10
83217	83256	40
83346	83366	20
83666	83776	110
83796	83816	20
83826	83856	30
84386	84406	20
84945	84975	30
85495	85515	20
86425	86435	10
86655	86694	40
87704	87714	10
87854	87894	40
89613	89623	10
89863	89893	30
89973	89993	20
90003	90073	70
90462	90482	20
91921	91941	20
92361	92371	10
92821	92841	20
93131	93141	10
93660	93680	20
94110	94120	10
94720	94740	20
94800	94850	50
95769	95789	20
96579	96599	20
97908	97928	20
98158	98198	40
99977	99987	10
99997	100027	30
100047	100067	20
100077	100157	80
100237	100317	80
100406	100426	20
100556	100566	10
100826	100856	30
103075	103115	40
103165	103195	30
104224	104244	20
104544	104564	20
105633	105663	30
106013	106033	20
106483	106493	10
107772	107862	90
107932	107952	20
107962	107982	20
108002	108022	20
108592	108642	50
108682	108692	10
109261	109281	20
109651	109671	20
110121	110151	30
110491	110511	20
111350	111380	30
111510	111540	30
111670	111740	70
112599	112629	30
113749	113779	30
113869	113899	30
113909	113949	40
115118	115128	10
115458	115478	20
116047	116067	20
116997	117007	10
117656	117666	10
118146	118166	20
118206	118246	40
118356	118376	20
118486	118516	30
118716	118756	40
119445	119505	60
119745	119775	30
120035	120055	20
120105	120135	30
120145	120175	30
120954	121044	90
121144	121154	10
121284	121314	30
121684	121744	60
121804	121824	20
121854	121864	10
122044	122064	20
122104	122124	20
122873	122893	20
122913	122933	20
123213	123233	20
124782	124842	60
126062	126081	20
126101	126121	20
126241	126261	20
126281	126301	20
129949	129979	30
130099	130109	10
130139	130159	20
130479	130519	40
131318	131338	20
131578	131608	30
132238	132278	40
132328	132378	50
132408	132438	30
132578	132608	30
132748	132768	20
132878	132917	40
132937	132957	20
132977	132987	10
133017	133047	30
133547	133557	10
134367	134397	30
134407	134477	70
134676	134746	70
135116	135146	30
135936	135946	10
136835	136845	10
137005	137045	40
137235	137285	50
137865	137935	70
137995	138005	10
138044	138094	50
139074	139094	20
139434	139464	30
139744	139773	30
140403	140423	20
140623	140683	60
140803	140833	30
140883	140903	20
140923	140943	20
140963	140983	20
141013	141053	40
142642	142682	40
142862	142902	40
