Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
15	25	10
155	175	20
235	265	30
1214	1224	10
1244	1274	30
1814	1824	10
1844	1854	10
1884	1894	10
1904	1934	30
1944	1964	20
1984	2034	50
2194	2214	20
2244	2254	10
2504	2543	40
2823	2843	20
3223	3353	130
3383	3433	50
3443	3453	10
3683	3723	40
3793	3803	10
3813	3833	20
3953	3973	20
3983	4033	50
4372	4442	70
4482	4492	10
4772	4812	40
4822	4832	10
4842	4862	20
5052	5082	30
5102	5112	10
5152	5192	40
5362	5382	20
5602	5662	60
6011	6051	40
6101	6121	20
6161	6171	10
6481	6501	20
6541	6551	10
6581	6601	20
6641	6651	10
6751	6801	50
6891	6911	20
6921	6981	60
7081	7111	30
7131	7221	90
7231	7301	70
7451	7481	30
7710	7730	20
7890	7920	30
8340	8350	10
9170	9250	80
9300	9350	50
9360	9370	10
9399	9479	80
9519	9539	20
9559	9569	10
9579	9599	20
10019	10049	30
10319	10369	50
10689	10739	50
10919	10939	20
10949	10959	10
11098	11138	40
11358	11398	40
11498	11538	40
11548	11588	40
11608	11638	30
11648	11658	10
11678	11708	30
11718	11738	20
11748	11768	20
11808	11828	20
11918	11938	20
11968	12018	50
12148	12208	60
12538	12588	50
13787	13817	30
14087	14147	60
14297	14307	10
15076	15126	50
15526	15576	50
15666	15686	20
16415	16445	30
16455	16485	30
16675	16735	60
16755	16795	40
17105	17145	40
17495	17595	100
17705	17745	40
18024	18064	40
18504	18554	50
18584	18624	40
18664	18744	80
19154	19184	30
19224	19304	80
19334	19414	80
19454	19504	50
19574	19613	40
19743	19813	70
19823	19843	20
19863	19883	20
19973	19993	20
20273	20293	20
20483	20543	60
20553	20573	20
20793	20903	110
20923	20943	20
20963	20993	30
21023	21033	10
21113	21143	30
21402	21412	10
21952	22012	60
22252	22302	50
22322	22342	20
22542	22642	100
22852	22862	10
22912	22932	20
23361	23381	20
23401	23411	10
24021	24051	30
24241	24281	40
24301	24341	40
24541	24571	30
24581	24631	50
24641	24671	30
24681	24701	20
24721	24740	20
24800	24830	30
25020	25040	20
25330	25370	40
26000	26050	50
26080	26090	10
26220	26250	30
26380	26429	50
26649	26669	20
26679	26779	100
26789	26849	60
26919	26929	10
27209	27229	20
27269	27299	30
27319	27429	110
27439	27469	30
27679	27729	50
28588	28638	50
28968	28988	20
28998	29018	20
29478	29508	30
29668	29778	110
29847	29867	20
29967	29977	10
30027	30057	30
30127	30147	20
30187	30207	20
30257	30287	30
30607	30637	30
30747	30767	20
30977	31017	40
31397	31417	20
31626	31646	20
32046	32056	10
32176	32246	70
32326	32346	20
32496	32506	10
32746	32796	50
32846	32866	20
32896	32906	10
33036	33056	20
33066	33086	20
33215	33225	10
33255	33305	50
33665	33735	70
33795	33825	30
33885	33925	40
34285	34345	60
34445	34525	80
34555	34605	50
34914	35004	90
35014	35034	20
35064	35084	20
35244	35264	20
35614	35644	30
35664	35674	10
35684	35704	20
35794	35834	40
35894	35914	20
35994	36034	40
36244	36324	80
36514	36554	40
36693	36763	70
36813	36863	50
36873	36893	20
37123	37213	90
37423	37473	50
37493	37513	20
37613	37643	30
37693	37773	80
37783	37803	20
37823	37843	20
38263	38283	20
38293	38332	40
38362	38382	20
38632	38652	20
39462	39472	10
39642	39652	10
39842	39862	20
39992	40011	20
40301	40311	10
40891	40921	30
40971	41011	40
41491	41521	30
41581	41601	20
41661	41701	40
41850	41860	10
41910	41930	20
41950	41960	10
42010	42030	20
42130	42140	10
42440	42450	10
42550	42570	20
42620	42640	20
42670	42700	30
43340	43350	10
43669	43699	30
43719	43739	20
44019	44099	80
44139	44169	30
44289	44309	20
44529	44559	30
44829	44899	70
44919	44959	40
45019	45029	10
45428	45498	70
45608	45618	10
45808	45848	40
46138	46158	20
46198	46208	10
46807	46828	20
46838	46877	40
47057	47107	50
47277	47297	20
47307	47337	30
47577	47597	20
47607	47637	30
47827	47867	40
47927	47957	30
47977	48017	40
48067	48087	20
48307	48337	30
48806	48836	30
49326	49346	20
50136	50166	30
50485	50505	20
50775	50785	10
50825	50855	30
50915	50945	30
50985	51005	20
51395	51415	20
51485	51505	20
51675	51685	10
52244	52364	120
52374	52384	10
52394	52414	20
52434	52454	20
52474	52484	10
52514	52544	30
52594	52614	20
52844	52864	20
53034	53084	50
53504	53584	80
53623	53633	10
53763	53773	10
53783	53863	80
54003	54033	30
54223	54243	20
54613	54643	30
55123	55143	20
55313	55352	40
55402	55432	30
55462	55522	60
55582	55602	20
55782	55802	20
56052	56152	100
56162	56182	20
56552	56572	20
56642	56672	30
56842	56862	20
56932	56952	20
56962	56982	20
57201	57241	40
57421	57531	110
57681	57711	30
58071	58171	100
58211	58271	60
58371	58391	20
58401	58421	20
58661	58671	10
58830	58850	20
58930	58940	10
58960	58970	10
59170	59200	30
59340	59370	30
59570	59600	30
59920	59950	30
60350	60370	20
60539	60569	30
60819	60839	20
61149	61169	20
61719	61749	30
61929	61959	30
62818	62838	20
62868	62888	20
63128	63158	30
63448	63478	30
63638	63678	40
63798	63808	10
63837	63867	30
63947	63957	10
63987	64017	30
64097	64207	110
64757	64797	40
65596	65676	80
65686	65706	20
65756	65766	10
66286	66356	70
66396	66446	50
66536	66606	70
66646	66746	100
67106	67196	90
67215	67225	10
67255	67265	10
67595	67675	80
67695	67755	60
67935	67985	50
68235	68255	20
68265	68305	40
68455	68555	100
68715	68735	20
68974	69074	100
69084	69104	20
69114	69134	20
69464	69504	40
69654	69674	20
69694	69704	10
69854	69884	30
69944	69984	40
70334	70364	30
70374	70524	150
70593	70613	20
70723	70743	20
70753	70783	30
70833	70853	20
71013	71033	20
71273	71313	40
72293	72312	20
74411	74441	30
74481	74581	100
74591	74611	20
74631	74651	20
74711	74781	70
74791	74801	10
74931	74981	50
75001	75011	10
75111	75131	20
75171	75181	10
75271	75301	30
75521	75541	20
75571	75581	10
75651	75671	20
75711	75730	20
76540	76650	110
76690	76730	40
76750	76770	20
76790	76840	50
76870	76900	30
77020	77050	30
77060	77080	20
77120	77140	20
77260	77270	10
77430	77449	20
77459	77559	100
78109	78159	50
78179	78209	30
78239	78269	30
78339	78369	30
78819	78849	30
79069	79128	60
79228	79258	30
79568	79658	90
80268	80278	10
80328	80428	100
80448	80458	10
80488	80508	20
80698	80718	20
81037	81067	30
81137	81157	20
81187	81197	10
81217	81237	20
81427	81447	20
81887	81907	20
82257	82267	10
82277	82307	30
82556	82576	20
83136	83156	20
83486	83526	40
83806	83826	20
83976	84016	40
84196	84215	20
84675	84695	20
84725	84745	20
84775	84845	70
85355	85375	20
85475	85495	20
85885	85924	40
86354	86384	30
86764	86784	20
86814	86824	10
