start_time	end_time	Block	Grid	IFU	Single Shape
0.365	0.974	1600.0	1600.0	672.2	1600.0
1.024	1.334	1600.0	1600.0	553.3	1600.0
1.354	1.994	1600.0	1600.0	1600.0	1600.0
2.743	2.843	481.2	912.6	575.2	1600.0
2.913	3.033	1600.0	619.5	313.0	1600.0
3.173	3.243	642.3	367.2	77.0	1600.0
3.463	3.733	851.1	251.8	63.5	1600.0
3.893	4.093	575.6	575.8	0.0	1600.0
4.123	4.502	702.5	495.3	0.0	1600.0
4.512	4.822	749.1	466.7	0.0	1600.0
4.842	5.822	737.8	568.1	0.0	1600.0
5.832	6.022	850.7	536.1	0.0	1600.0
6.041	6.341	790.4	551.7	0.0	1600.0
6.361	7.081	828.8	613.4	0.0	1600.0
7.111	7.291	789.1	702.9	0.0	1600.0
7.371	8.26	851.8	650.7	0.0	1600.0
8.28	9.18	1600.0	515.5	0.0	1600.0
9.21	9.34	1600.0	0.0	811.0	1600.0
9.719	10.019	1600.0	3.6	1115.7	1600.0
10.049	10.689	1600.0	0.0	1074.3	1600.0
10.719	10.839	1176.1	125.0	342.6	1600.0
10.889	11.119	1099.7	206.9	259.1	1600.0
11.408	12.158	1600.0	227.2	276.9	1600.0
12.228	12.478	1600.0	0.0	606.0	1600.0
12.498	12.828	1600.0	0.0	592.7	1600.0
12.997	13.267	1600.0	335.1	199.1	1600.0
13.607	14.147	1600.0	33.6	1098.9	1600.0
14.177	14.327	1600.0	0.0	1104.6	1600.0
14.357	14.527	1600.0	0.0	1221.7	1600.0
14.557	14.726	1600.0	0.0	1289.1	1600.0
14.746	14.876	1600.0	0.0	1216.3	1600.0
14.906	15.036	1600.0	0.0	1036.9	1600.0
15.086	15.346	1600.0	0.0	800.6	1600.0
15.366	15.546	1600.0	0.0	691.9	1600.0
15.566	15.766	1600.0	0.0	593.3	1600.0
15.796	15.956	1600.0	0.0	747.4	1600.0
15.966	16.126	1600.0	0.0	810.2	1600.0
16.166	16.296	1600.0	0.0	624.9	1600.0
16.365	16.685	1600.0	0.0	1600.0	1600.0
16.705	16.885	1600.0	0.0	1600.0	1600.0
16.925	17.085	1600.0	132.5	1600.0	1600.0
17.115	18.634	1600.0	64.1	1600.0	29.7
18.694	19.823	1600.0	203.9	1600.0	113.9
19.843	22.112	1600.0	123.4	1600.0	34.1
22.162	23.551	1600.0	53.7	1600.0	1600.0
23.571	23.741	1600.0	0.0	1600.0	56.0
23.761	23.971	1600.0	0.0	1600.0	114.1
23.991	24.261	1600.0	0.0	1074.2	1600.0
24.311	24.501	1600.0	0.0	711.6	1600.0
24.511	24.631	1600.0	0.0	808.9	1600.0
24.651	24.841	1600.0	0.0	730.0	1600.0
24.861	25.02	1600.0	0.0	808.3	1600.0
25.05	25.19	1600.0	0.0	744.8	1600.0
25.24	25.42	1600.0	0.0	908.4	1600.0
25.44	25.51	1600.0	0.0	893.9	1600.0
25.54	25.68	1600.0	0.0	1034.8	1600.0
25.74	26.22	1600.0	0.0	733.1	1600.0
26.23	26.31	1600.0	0.0	754.9	1600.0
26.33	26.51	1600.0	0.0	850.0	1600.0
26.54	27.019	1600.0	0.0	1011.7	1600.0
27.039	27.189	1600.0	0.0	1051.9	1600.0
27.279	28.089	1600.0	96.9	1241.9	1600.0
28.109	28.179	1600.0	22.7	1193.2	1600.0
28.199	28.309	1600.0	33.5	1178.9	1600.0
28.328	29.578	1600.0	67.0	1248.9	13.6
29.598	29.678	1600.0	123.2	1302.8	0.0
29.698	29.808	1600.0	138.1	1321.2	0.0
29.828	31.117	1600.0	0.0	885.5	205.5
31.387	31.467	91.0	1138.6	414.0	500.6
31.497	31.697	101.8	1600.0	454.5	327.8
31.707	31.946	4.0	1600.0	475.7	165.0
32.286	32.416	36.3	1600.0	855.6	465.4
32.446	32.566	0.0	1600.0	837.4	492.5
32.676	32.756	0.0	1600.0	696.6	350.4
32.826	33.056	279.9	1600.0	1088.3	821.3
33.126	33.216	290.6	1600.0	1600.0	1600.0
33.246	34.325	0.0	1600.0	705.5	327.8
34.345	34.655	30.9	1600.0	521.0	0.0
34.685	34.875	128.8	1600.0	391.2	1600.0
34.895	34.965	98.8	1600.0	421.0	1600.0
34.975	35.304	50.4	1600.0	474.9	1600.0
35.324	35.724	64.0	1600.0	487.8	1600.0
35.764	35.844	9.0	1011.7	403.1	1600.0
36.264	36.694	641.8	580.5	0.0	1600.0
37.203	37.343	658.0	677.1	0.0	1600.0
37.443	37.533	607.2	820.2	0.0	1600.0
37.633	37.753	709.8	719.4	17.9	1600.0
37.793	38.063	722.4	719.1	37.9	1600.0
38.103	38.373	676.4	652.4	0.0	1600.0
38.403	38.742	561.0	734.0	0.0	1600.0
38.862	39.122	614.9	677.1	0.0	1600.0
39.172	39.422	776.4	563.4	0.0	1600.0
39.482	39.922	717.2	717.6	0.0	1600.0
39.942	40.082	761.1	716.0	0.0	1600.0
40.142	40.451	865.5	789.4	0.0	1600.0
40.471	40.641	1600.0	775.7	0.0	1600.0
40.661	40.761	1600.0	797.9	0.0	1600.0
40.861	41.361	1600.0	724.9	0.0	1600.0
41.381	41.621	1600.0	105.6	373.0	1600.0
41.661	41.781	1600.0	0.0	531.6	1600.0
42.56	42.72	1600.0	142.2	1229.8	1600.0
42.77	43.09	1600.0	121.9	1367.7	1600.0
43.13	43.41	1600.0	0.0	1059.4	1600.0
43.53	43.72	1600.0	0.0	1007.1	1600.0
43.78	43.909	1600.0	0.0	632.0	1600.0
44.149	44.319	1600.0	0.0	654.6	1600.0
44.349	44.789	1600.0	0.0	525.9	1600.0
44.829	45.119	1600.0	0.0	579.3	1600.0
45.159	45.269	1600.0	0.0	729.0	1600.0
45.538	45.818	1600.0	40.5	784.0	209.0
45.878	46.148	1600.0	0.0	570.6	102.7
46.288	46.868	1600.0	41.0	692.9	0.0
46.888	47.227	1600.0	0.0	671.7	1600.0
47.407	47.577	1600.0	0.0	629.9	1600.0
47.597	48.187	1600.0	0.0	621.3	1600.0
48.257	48.367	1600.0	98.5	893.3	1600.0
48.377	48.547	1600.0	121.2	944.0	41.9
48.567	48.707	1600.0	57.2	905.3	0.0
48.727	49.066	1600.0	0.0	891.4	22.6
49.206	49.586	1600.0	26.9	910.8	2.2
49.786	50.386	561.2	669.7	256.3	672.8
50.506	50.656	123.0	1600.0	409.4	1600.0
50.975	51.075	70.6	1600.0	894.5	532.6
51.195	51.415	0.0	1600.0	757.5	1600.0
51.425	51.575	0.0	1600.0	631.5	1600.0
51.715	52.335	0.0	1600.0	528.4	1600.0
52.355	52.874	30.0	1600.0	447.1	1600.0
53.014	53.344	708.2	516.2	0.0	1600.0
53.554	53.654	954.3	386.8	48.0	1600.0
53.824	54.053	711.5	719.9	0.0	1600.0
54.074	54.233	708.0	691.5	0.0	1600.0
54.253	54.693	602.2	780.5	0.0	1600.0
54.713	55.313	608.8	692.9	22.4	1600.0
55.513	55.603	715.1	530.6	0.0	1600.0
55.643	56.012	555.2	629.3	0.0	1600.0
56.032	56.212	524.9	638.5	0.0	1600.0
56.242	56.582	699.9	463.2	5.1	1600.0
56.632	56.812	608.7	596.9	0.0	1600.0
56.952	57.022	613.5	617.2	0.0	1600.0
57.052	57.152	701.8	670.2	0.0	1600.0
57.172	58.531	638.6	685.5	0.0	1600.0
58.551	58.651	683.4	591.2	0.0	1600.0
58.671	58.881	680.1	617.0	0.0	1600.0
58.911	59.33	1600.0	174.3	242.6	1600.0
59.35	59.6	1600.0	0.0	582.5	1600.0
59.95	60.09	1600.0	0.0	1061.3	1600.0
60.26	60.77	1600.0	0.0	1600.0	1600.0
60.919	61.139	1600.0	0.0	1269.7	1600.0
61.159	61.259	1600.0	0.0	1208.3	1600.0
61.299	61.429	1600.0	16.4	948.8	1600.0
61.459	61.539	1600.0	0.0	795.9	1600.0
61.599	61.779	1600.0	0.0	667.8	1600.0
61.939	63.018	1600.0	0.0	790.8	81.0
63.288	63.808	1600.0	0.0	700.5	1600.0
63.818	64.088	1600.0	246.3	586.8	1600.0
64.138	64.258	1600.0	329.9	449.0	90.3
64.477	66.186	1600.0	277.4	573.3	47.1
66.496	66.826	1600.0	376.9	552.2	1600.0
66.866	67.026	1600.0	0.0	843.9	1600.0
67.056	67.366	1600.0	193.6	1060.3	1600.0
67.406	67.516	1600.0	242.8	1600.0	1600.0
67.845	67.995	1600.0	0.0	1600.0	1600.0
68.025	68.255	1600.0	7.8	1321.8	1600.0
68.305	68.465	1600.0	0.0	1124.2	1600.0
68.485	68.685	1600.0	0.0	1012.5	1600.0
68.715	68.835	1600.0	0.0	1051.9	1600.0
68.875	69.115	1600.0	0.0	887.5	1600.0
69.135	69.275	1600.0	0.0	916.0	1600.0
69.505	69.624	1600.0	0.0	1009.8	1600.0
69.644	69.814	1600.0	0.0	1069.6	1600.0
69.864	70.054	1600.0	0.0	973.7	1600.0
70.074	70.154	1600.0	0.0	954.1	1600.0
70.174	70.294	1600.0	0.0	957.1	1600.0
70.494	70.564	1600.0	0.0	752.0	1600.0
70.584	70.934	1600.0	0.0	705.5	1600.0
70.964	71.134	1600.0	0.0	543.0	1600.0
71.184	71.413	826.3	320.2	171.2	1600.0
71.553	71.723	688.4	465.0	164.0	1600.0
71.753	71.823	604.4	548.0	133.7	1600.0
72.113	72.313	628.7	640.1	0.0	1600.0
72.533	73.062	1600.0	249.1	253.6	1600.0
73.392	73.492	1600.0	73.4	892.9	1600.0
73.612	73.892	1600.0	0.0	629.7	1600.0
73.932	74.072	1600.0	43.8	872.7	0.0
74.112	74.731	1600.0	17.0	911.5	0.0
74.851	75.371	1600.0	0.0	805.9	1600.0
75.471	75.681	1600.0	0.0	693.1	1600.0
75.691	76.051	1600.0	0.0	578.1	1600.0
76.071	76.251	1600.0	392.7	445.8	174.8
76.49	76.57	1600.0	375.0	446.2	39.1
76.59	76.69	1600.0	361.2	481.4	33.5
76.71	77.39	1600.0	241.1	607.1	3.2
77.51	77.78	1600.0	43.9	636.7	13.0
77.8	77.99	1600.0	253.0	620.4	0.0
78.169	78.569	1600.0	183.9	623.1	46.8
78.609	79.149	1600.0	273.6	495.9	47.1
79.189	79.349	1600.0	0.0	590.0	1600.0
79.449	79.619	1600.0	0.0	678.8	1600.0
79.649	79.998	1600.0	215.2	331.0	1600.0
80.028	80.268	1050.6	315.0	221.9	1600.0
80.588	81.008	1600.0	414.7	23.0	1600.0
81.188	81.328	1600.0	28.0	522.6	1600.0
81.418	81.657	1600.0	69.0	1600.0	1600.0
81.687	81.917	1600.0	0.0	1600.0	1600.0
81.957	82.187	1600.0	4.2	1600.0	1600.0
82.427	82.677	1600.0	0.0	903.2	1600.0
82.697	82.837	1600.0	0.0	789.6	1600.0
82.877	83.107	1600.0	0.0	718.9	1600.0
83.117	83.326	1600.0	0.0	688.4	1600.0
83.346	83.526	1600.0	0.0	736.6	1600.0
83.546	83.796	1600.0	0.0	1600.0	1600.0
83.826	83.946	1600.0	0.0	1600.0	1600.0
83.976	84.116	1600.0	0.0	1600.0	1600.0
84.376	84.686	1600.0	9.9	1600.0	1600.0
84.716	85.005	1600.0	0.0	1600.0	1600.0
85.035	85.365	981.7	173.6	292.0	1600.0
85.395	85.595	821.0	449.5	70.0	1600.0
86.095	86.994	1600.0	107.6	458.8	1600.0
87.434	87.904	1600.0	19.1	1600.0	1600.0
87.914	88.024	1600.0	0.0	1600.0	1600.0
88.034	88.164	1600.0	0.0	1600.0	1600.0
88.184	88.254	1600.0	0.0	1600.0	1600.0
88.453	90.053	1600.0	2.2	1600.0	1600.0
90.212	90.682	373.1	727.1	51.5	1600.0
91.092	91.252	282.0	1600.0	1093.4	1600.0
91.342	91.462	0.0	1600.0	779.3	1600.0
91.502	91.682	42.0	1600.0	461.0	523.9
91.702	91.851	118.7	1600.0	378.9	627.3
91.871	92.001	256.9	1600.0	238.3	588.3
92.021	92.511	93.7	1600.0	432.3	1600.0
92.531	92.731	16.4	1600.0	611.3	1600.0
92.781	92.891	0.0	1600.0	659.5	750.7
93.051	93.71	0.0	1600.0	592.1	386.8
93.72	93.83	5.0	1600.0	483.5	117.2
93.85	93.98	41.3	1600.0	450.4	280.0
94.0	94.31	0.0	1600.0	488.7	217.8
94.59	95.03	0.0	1600.0	641.2	209.3
95.289	95.689	37.3	1600.0	557.0	1600.0
95.709	96.869	96.0	963.8	342.2	1600.0
97.158	97.318	619.9	704.3	0.0	1600.0
97.338	98.328	661.1	771.7	4.5	1600.0
98.488	98.867	1600.0	243.7	250.0	1600.0
98.947	99.267	1600.0	19.1	503.6	1600.0
99.427	99.637	1600.0	0.0	963.3	1600.0
99.677	99.767	1600.0	0.0	860.2	1600.0
99.887	100.247	1600.0	0.0	832.2	1600.0
100.277	100.386	1600.0	0.0	836.5	1600.0
100.426	100.646	1600.0	66.3	706.6	1600.0
100.666	100.826	1600.0	83.6	593.4	1600.0
100.986	101.196	1600.0	88.1	606.2	1600.0
101.216	101.496	1600.0	0.0	507.5	1600.0
101.516	101.986	1600.0	49.0	552.9	75.0
102.165	103.065	1600.0	125.4	747.1	32.5
103.115	103.285	1600.0	0.0	543.4	1600.0
103.405	103.844	1600.0	0.0	587.3	1600.0
103.864	103.984	1600.0	0.0	610.0	109.1
104.064	104.154	1600.0	0.0	714.8	171.5
104.184	104.424	1600.0	54.6	915.2	15.0
104.444	104.704	1600.0	19.2	897.8	68.8
104.884	105.743	506.0	1600.0	150.8	1600.0
106.193	106.323	219.8	1600.0	1029.9	1600.0
106.623	106.783	56.4	1600.0	858.7	1600.0
106.823	107.053	0.0	1600.0	600.7	1600.0
107.073	107.192	0.0	1600.0	602.7	1600.0
107.202	107.322	0.0	1600.0	634.7	1600.0
107.352	107.782	0.0	1600.0	792.5	1600.0
107.962	108.172	0.0	1600.0	686.1	1600.0
108.202	108.462	0.0	1600.0	793.0	1600.0
108.642	108.732	0.0	1600.0	775.3	1600.0
108.742	108.961	18.6	1600.0	840.3	1600.0
108.981	109.181	61.0	1600.0	731.7	1600.0
109.211	109.421	0.0	1600.0	734.1	370.3
109.441	109.701	0.0	1600.0	677.2	189.9
109.881	110.501	0.0	1600.0	755.2	1600.0
110.521	111.3	17.0	1600.0	645.1	1600.0
111.66	111.98	682.5	537.6	0.0	1600.0
112.27	112.489	865.1	504.1	0.0	1600.0
112.519	113.069	817.6	605.9	0.0	1600.0
113.089	113.339	730.2	573.2	0.0	1600.0
113.359	113.529	570.1	678.8	0.0	1600.0
113.559	113.819	652.5	571.1	32.2	1600.0
113.859	113.929	647.0	602.3	0.0	1600.0
113.979	114.538	623.3	619.0	0.0	1600.0
