start_time	end_time	Block	Grid	IFU	Single Shape
1.074	1.224	509.0	622.1	36.9	1600.0
1.254	1.544	693.3	427.2	0.0	1600.0
1.694	1.834	674.1	436.2	0.0	1600.0
1.964	2.534	703.0	383.2	0.0	1600.0
2.544	2.733	662.0	420.6	0.0	1600.0
2.763	2.983	753.9	360.8	0.0	1600.0
3.003	3.453	623.0	530.7	0.0	1600.0
3.473	3.863	1600.0	228.7	122.7	1600.0
4.073	4.342	1600.0	0.0	964.0	1600.0
4.372	4.572	1600.0	13.3	1090.2	1600.0
4.592	5.152	1600.0	0.0	904.9	1600.0
5.412	5.482	556.2	609.1	0.0	1600.0
5.502	5.822	793.7	447.8	0.0	390.0
5.952	6.231	1017.2	155.7	196.6	0.0
6.281	6.851	332.5	814.6	148.0	1600.0
7.031	7.161	4.1	1600.0	838.4	345.3
7.181	7.361	0.0	1600.0	733.4	219.6
7.391	7.561	0.0	1600.0	794.6	327.8
7.601	8.52	23.1	1600.0	589.8	1600.0
8.72	8.87	992.4	276.3	95.9	1600.0
8.89	9.01	855.6	416.7	35.7	1600.0
9.03	9.46	1600.0	214.7	176.5	1600.0
9.609	9.679	1600.0	36.1	1133.2	1600.0
9.729	10.069	1600.0	0.0	907.4	1600.0
10.169	10.529	1600.0	0.0	930.8	1600.0
10.559	10.889	1600.0	101.5	274.8	1600.0
11.089	11.668	571.1	670.7	0.0	873.4
11.828	12.068	858.4	309.6	85.3	0.0
12.118	12.488	404.0	852.0	110.0	1600.0
12.678	12.918	3.6	1600.0	797.9	324.5
12.947	13.287	32.7	1600.0	487.5	1600.0
13.297	13.507	370.9	774.0	132.0	1600.0
13.677	14.637	860.9	411.4	29.1	1600.0
14.676	14.846	717.5	499.9	0.0	1600.0
14.876	15.336	741.6	448.0	0.0	1600.0
15.366	15.506	1600.0	169.1	236.8	1600.0
15.726	15.916	1600.0	33.3	1045.2	1600.0
15.956	16.176	1600.0	30.4	1243.8	1600.0
16.206	16.366	1600.0	0.0	1186.1	1600.0
16.376	16.745	1600.0	0.0	732.5	1600.0
16.785	16.965	1173.6	24.0	315.8	1600.0
17.105	17.345	593.3	607.1	0.0	393.0
17.375	17.595	577.4	614.8	0.0	206.3
17.725	17.805	839.4	375.3	82.3	1600.0
17.825	17.935	748.3	463.0	5.0	1600.0
17.975	18.294	435.9	732.5	42.0	132.3
18.314	18.414	320.4	1600.0	192.1	0.0
18.734	18.864	28.2	1600.0	842.2	409.5
18.894	19.134	0.0	1600.0	812.9	449.8
19.164	19.504	0.0	1600.0	664.2	95.3
19.524	19.724	107.0	1600.0	383.0	1600.0
19.734	19.993	409.6	694.6	88.0	1600.0
20.143	20.333	944.1	432.4	149.6	1600.0
20.353	20.613	1600.0	136.1	259.0	1600.0
20.693	20.763	1600.0	141.8	1107.1	1600.0
20.833	20.973	1600.0	185.9	872.8	1600.0
21.003	21.373	1600.0	25.9	474.9	1600.0
21.383	21.552	908.9	277.7	88.5	1600.0
21.722	22.102	712.2	554.3	0.0	603.8
22.182	22.442	1192.4	143.9	374.9	0.0
22.502	22.622	644.0	587.2	0.0	529.2
22.642	22.962	1600.0	391.2	0.0	623.7
23.122	23.222	1600.0	117.8	688.0	1600.0
23.242	23.311	1600.0	79.1	617.2	1600.0
23.331	23.451	1018.4	144.4	221.5	1600.0
23.481	23.551	777.0	1600.0	75.0	1600.0
23.891	24.121	20.9	1600.0	826.1	1600.0
24.141	24.381	0.0	1600.0	579.0	520.2
24.611	24.761	749.7	315.0	0.0	1600.0
24.801	25.17	497.5	1600.0	107.9	1600.0
25.31	25.5	119.0	1600.0	930.0	574.1
25.53	25.83	0.0	1600.0	663.5	1600.0
25.85	26.04	12.1	1600.0	699.8	1600.0
26.07	26.41	0.0	1600.0	750.0	1600.0
26.43	26.55	0.0	1600.0	681.7	1600.0
26.789	26.919	0.0	1600.0	869.4	1600.0
27.019	27.539	18.0	1600.0	695.3	1600.0
27.579	27.679	414.3	675.2	150.6	1600.0
27.889	28.009	1165.6	173.2	185.5	1600.0
28.039	28.139	982.3	324.1	0.0	1600.0
28.399	28.858	874.8	470.8	0.0	1600.0
28.888	29.018	721.0	607.7	0.0	1600.0
29.078	29.188	766.1	552.5	0.0	1600.0
29.208	29.648	1600.0	342.1	46.0	1600.0
29.878	29.968	1600.0	0.0	818.1	1600.0
30.008	30.128	1600.0	0.0	554.6	1600.0
30.337	30.547	1600.0	48.7	329.1	1600.0
30.707	31.317	651.0	650.4	0.0	1600.0
31.517	31.837	1034.8	306.9	160.1	1600.0
32.016	32.116	876.6	425.2	92.8	1600.0
32.126	32.446	654.1	608.5	0.0	1600.0
32.476	32.586	159.4	1600.0	449.2	302.2
32.776	32.916	83.9	1600.0	958.6	428.0
32.946	33.056	0.0	1600.0	915.7	324.7
33.076	33.226	23.3	1600.0	976.5	314.6
33.256	33.376	0.0	1600.0	988.8	375.6
33.486	33.615	0.0	1600.0	925.2	1600.0
33.635	33.775	0.0	1600.0	847.5	232.4
33.935	34.185	0.0	1600.0	781.0	226.3
34.205	34.415	0.0	1600.0	833.3	322.0
34.675	35.045	0.0	1600.0	729.0	111.1
35.075	35.275	114.5	1600.0	539.6	2.0
35.354	35.674	0.0	1600.0	836.0	1600.0
35.974	36.264	289.0	855.7	262.0	1600.0
36.444	36.644	986.8	345.0	26.2	1600.0
36.674	36.814	875.5	516.3	64.8	1600.0
36.824	36.944	896.9	486.1	19.2	1600.0
36.974	37.133	1600.0	313.8	62.1	1600.0
37.313	37.453	1600.0	75.6	367.4	1600.0
37.663	37.743	1600.0	38.9	1154.2	1600.0
37.763	37.903	1600.0	90.5	1195.0	1600.0
37.923	38.053	1600.0	0.0	1062.5	1600.0
38.073	38.453	1600.0	0.0	458.8	1600.0
38.703	38.952	545.8	740.3	37.0	1600.0
39.072	39.192	1600.0	323.6	88.0	1600.0
39.572	39.872	1600.0	8.6	886.0	1600.0
39.892	40.042	1076.6	166.1	249.8	1600.0
40.631	40.781	0.0	1600.0	820.2	1600.0
40.801	40.921	0.0	1600.0	722.1	1600.0
40.941	41.111	0.0	1600.0	701.9	1600.0
41.131	41.341	0.0	1600.0	785.7	1600.0
41.361	41.581	0.0	1600.0	836.0	1600.0
41.801	42.161	0.0	1600.0	689.1	163.2
42.191	42.27	0.0	1600.0	682.3	141.9
42.76	42.9	107.9	1600.0	513.1	8.1
42.95	43.41	0.0	1600.0	721.4	1600.0
43.56	43.87	91.5	1600.0	398.3	1600.0
43.989	44.119	330.1	747.1	190.7	1600.0
44.259	44.369	1072.9	201.1	182.0	1600.0
44.539	44.669	756.0	443.9	0.0	1600.0
44.699	45.019	797.8	376.8	0.0	1600.0
45.039	45.449	766.5	500.0	0.0	1600.0
45.629	45.708	736.3	483.8	0.0	1600.0
45.848	45.918	1600.0	146.2	271.0	1600.0
45.938	46.008	1600.0	96.3	309.7	1600.0
46.328	46.578	1600.0	49.0	950.0	1600.0
46.598	46.868	1600.0	5.0	402.6	1600.0
47.108	47.447	428.4	733.1	61.0	385.5
47.607	47.907	766.3	435.1	0.0	1600.0
48.007	48.197	1600.0	282.0	58.2	435.5
48.397	48.607	1600.0	0.0	867.9	1600.0
48.647	48.927	1600.0	36.6	766.7	1600.0
49.156	49.246	470.2	726.5	66.0	1600.0
49.406	49.496	538.1	660.3	0.0	1600.0
49.506	49.926	630.1	533.8	0.0	425.7
50.196	50.626	830.6	411.6	90.2	1600.0
50.935	51.015	323.2	1600.0	232.0	51.0
51.165	51.315	51.6	1600.0	895.3	454.4
51.335	51.515	0.0	1600.0	763.8	321.9
51.545	51.795	0.0	1600.0	875.7	334.1
52.065	52.644	113.1	1600.0	444.0	1600.0
52.844	53.254	179.1	947.4	319.0	1600.0
53.334	53.604	833.7	426.9	0.0	1600.0
53.884	54.034	734.1	519.7	0.0	1600.0
54.064	54.913	908.0	366.1	11.0	1600.0
55.013	55.083	1600.0	58.3	987.2	1600.0
55.093	55.233	1600.0	0.0	855.3	1600.0
55.263	55.463	1600.0	0.0	772.9	1600.0
55.683	55.763	1600.0	0.0	1045.9	1600.0
55.783	55.933	1600.0	0.0	918.6	1600.0
55.953	56.082	1600.0	0.0	817.6	1600.0
56.112	56.242	1600.0	0.0	879.1	1600.0
56.262	56.642	1600.0	4.0	738.3	1600.0
56.742	56.942	1227.4	100.0	433.8	1600.0
57.172	57.252	533.8	792.9	85.9	1600.0
57.282	57.612	676.8	599.9	0.0	1600.0
57.642	58.171	628.3	628.2	0.0	1600.0
58.521	58.931	763.2	517.8	0.0	101.6
58.971	59.041	1057.1	219.0	191.8	210.7
59.281	59.5	1600.0	508.8	0.0	1600.0
59.53	59.72	1600.0	126.6	329.1	1600.0
59.88	60.18	1600.0	172.9	1089.6	1600.0
60.4	60.59	1600.0	0.0	934.5	1600.0
60.65	60.81	1600.0	0.0	841.5	214.0
60.84	61.12	1250.9	0.0	387.1	63.4
61.309	61.409	495.9	800.2	23.4	499.3
61.619	61.759	503.5	782.2	29.0	1600.0
61.789	61.989	328.7	1600.0	235.3	263.0
62.199	62.329	64.7	1600.0	923.0	756.1
62.379	62.559	0.0	1600.0	805.2	623.0
62.589	62.739	20.6	1600.0	914.9	497.5
62.958	63.638	48.3	1600.0	641.8	1600.0
63.808	63.988	1038.9	342.6	250.0	1600.0
64.028	64.138	724.8	517.0	0.0	1600.0
64.358	64.747	803.0	434.4	0.0	1600.0
64.777	65.217	942.2	329.2	57.9	1600.0
65.457	65.617	1600.0	28.2	970.3	1600.0
65.767	65.857	1600.0	21.2	933.8	1600.0
65.877	66.107	1600.0	0.0	490.3	1600.0
66.406	66.796	1600.0	501.8	0.0	1600.0
66.876	67.286	1369.3	13.5	544.6	1600.0
67.616	67.866	1391.3	76.3	566.9	7.2
67.946	68.015	586.6	606.5	0.0	797.3
68.175	68.395	1600.0	427.0	0.0	1600.0
68.485	68.565	1600.0	84.3	802.8	1600.0
68.605	68.845	1600.0	0.0	741.0	1600.0
68.985	69.135	1600.0	35.5	933.1	93.2
69.495	69.725	1128.8	139.8	292.4	0.0
69.794	70.144	332.7	874.6	154.0	1600.0
70.214	70.334	449.9	1600.0	76.0	48.4
70.614	70.804	0.0	1600.0	808.9	408.8
70.824	70.934	0.0	1600.0	648.3	231.6
71.074	71.643	26.0	1600.0	584.9	1600.0
71.663	71.873	70.2	1600.0	503.6	1600.0
71.883	72.073	44.0	1600.0	545.3	1600.0
72.093	72.513	291.4	861.6	217.0	1600.0
72.613	72.833	1065.1	262.4	169.8	1600.0
73.033	73.362	863.8	434.4	0.0	1600.0
73.402	73.562	1600.0	285.9	146.5	1600.0
73.842	74.032	1600.0	222.1	1265.9	1600.0
74.502	74.971	571.0	632.8	0.0	542.3
75.091	75.341	944.5	216.6	173.0	0.0
75.451	75.551	178.9	1600.0	382.4	1600.0
75.751	75.951	59.0	1600.0	902.1	644.1
76.011	76.251	19.4	1600.0	905.5	578.5
76.281	76.371	0.0	1600.0	752.3	372.8
76.471	76.77	0.0	1600.0	751.0	246.5
77.06	77.24	4.0	1600.0	568.0	136.9
77.27	77.45	0.0	1600.0	775.4	135.2
77.47	77.67	0.0	1600.0	710.5	1600.0
77.68	77.75	42.7	1600.0	583.1	1600.0
77.77	77.87	92.0	1600.0	505.7	1600.0
78.05	78.719	213.0	845.1	279.9	1600.0
79.079	79.189	811.5	374.2	62.0	1600.0
