Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
575	675	100
1244	1264	20
1274	1304	30
1384	1414	30
1434	1464	30
1624	1644	20
1714	1734	20
1774	1794	20
1804	1834	30
2104	2114	10
2793	2823	30
2873	2893	20
4303	4412	110
4632	4672	40
4832	4852	20
5052	5072	20
5132	5162	30
5262	5282	20
5442	5532	90
5582	5652	70
5962	6041	80
6111	6141	30
6151	6191	40
6251	6271	20
7041	7071	30
7531	7571	40
8420	8440	20
8580	8600	20
8640	8680	40
8770	8890	120
8960	9020	60
9040	9060	20
9150	9170	20
9190	9210	20
9380	9439	60
9609	9679	70
9779	9809	30
10159	10179	20
10309	10349	40
10379	10399	20
10869	10889	20
11208	11228	20
11248	11268	20
11348	11368	20
11458	11478	20
12428	12508	80
12528	12558	30
12578	12598	20
12628	12648	20
12738	12758	20
12868	12888	20
13027	13047	20
13477	13507	30
13837	13847	10
13857	13887	30
13977	14037	60
14227	14257	30
14437	14467	30
14597	14636	40
14816	14846	30
15256	15306	50
15466	15486	20
15606	15636	30
15796	15826	30
16146	16166	20
16186	16216	30
16635	16695	60
16925	16945	20
17435	17475	40
17735	17855	120
17965	17985	20
18114	18154	40
18174	18204	30
18314	18354	40
18374	18384	10
18404	18414	10
18444	18464	20
18704	18714	10
18754	18764	10
18784	18804	20
19674	19704	30
19853	19903	50
19943	19973	30
20083	20103	20
20243	20263	20
20983	21013	30
21423	21443	20
21622	21642	20
21942	21962	20
22092	22122	30
22942	23002	60
23042	23062	20
23082	23092	10
23211	23241	30
23471	23561	90
23591	23641	50
24841	24891	50
24910	24940	30
25020	25040	20
25110	25150	40
25170	25190	20
25240	25270	30
25390	25440	50
25820	25840	20
25950	25970	20
26030	26040	10
26130	26170	40
26320	26350	30
26500	26510	10
27029	27089	60
27279	27329	50
27659	27719	60
27819	27849	30
28009	28029	20
28209	28219	10
28618	28648	30
28778	28798	20
28838	28938	100
28948	28968	20
28978	28998	20
29298	29328	30
29408	29498	90
29518	29538	20
29668	29718	50
29808	29848	40
29858	29898	40
30157	30187	30
31747	31816	70
31836	31856	20
31896	31956	60
31976	32006	30
32016	32036	20
32056	32086	30
32106	32156	50
32186	32216	30
32276	32296	20
32346	32396	50
32476	32506	30
32576	32596	20
32626	32646	20
32776	32796	20
33406	33466	60
33505	33565	60
33755	33775	20
33985	34015	30
34235	34285	50
34395	34445	50
34755	34805	50
34855	34905	50
34935	34955	20
34975	35005	30
35025	35035	10
35075	35095	20
35854	35944	90
35954	35974	20
35994	36034	40
36404	36464	60
36654	36674	20
36864	36904	40
37613	37633	20
37673	37743	70
37783	37793	10
37883	37903	20
38083	38183	100
38493	38533	40
38742	38772	30
38982	39012	30
39232	39262	30
39492	39502	10
39662	39692	30
41591	41611	20
41621	41641	20
41671	41691	20
41711	41731	20
41931	41951	20
42390	42420	30
42630	42640	10
42660	42670	10
42680	42760	80
43000	43020	20
43440	43480	40
43989	44019	30
44289	44319	30
44469	44489	20
45459	45489	30
45808	45818	10
46168	46198	30
46598	46618	20
46988	47018	30
47058	47108	50
47637	47677	40
47717	47737	20
47757	47827	70
47837	47867	30
47887	47927	40
47977	47997	20
48007	48017	10
48047	48067	20
48087	48107	20
48187	48207	20
48337	48367	30
48487	48537	50
48757	48797	40
48917	48937	20
49636	49666	30
49706	49726	20
49746	49756	10
49766	49786	20
50156	50196	40
50426	50496	70
50675	50715	40
50775	50795	20
51875	51905	30
52544	52564	20
52824	52854	30
53264	53324	60
53474	53494	20
53564	53574	10
53844	53874	30
54423	54493	70
54523	54553	30
54573	54593	20
54633	54643	10
54663	54683	20
54923	54953	30
54973	55033	60
56032	56072	40
56122	56152	30
56192	56222	30
56242	56342	100
56362	56382	20
56472	56492	20
56562	56572	10
56602	56622	20
56702	56722	20
58021	58101	80
58241	58261	20
58291	58311	20
58511	58541	30
58601	58621	20
58691	58701	10
59071	59101	30
59121	59151	30
59340	59360	20
59530	59550	20
59910	59930	20
60140	60260	120
60290	60380	90
60420	60450	30
60470	60500	30
60600	60630	30
60780	60800	20
60820	60900	80
60920	60940	20
60959	60979	20
61159	61199	40
61239	61369	130
61379	61409	30
61429	61489	60
61549	61569	20
61599	61619	20
61819	61829	10
61979	61999	20
62249	62259	10
62349	62389	40
62758	62778	20
63168	63178	10
63418	63448	30
63788	63818	30
64028	64048	20
64098	64118	20
64387	64417	30
65477	65497	20
66086	66156	70
66236	66276	40
66316	66326	10
66416	66436	20
66656	66686	30
67016	67036	20
67596	67626	30
67875	67895	20
68015	68035	20
68495	68515	20
68915	68945	30
68975	69005	30
69065	69085	20
69105	69135	30
69544	69574	30
69714	69744	30
70114	70134	20
70304	70334	30
70454	70484	30
70934	70974	40
71293	71343	50
71483	71503	20
71893	71913	20
71953	71973	20
71993	72013	20
72743	72773	30
73192	73232	40
73252	73292	40
73322	73372	50
73402	73432	30
73522	73622	100
74492	74602	110
74622	74671	50
74681	74751	70
74761	74811	50
74861	74891	30
75021	75031	10
75061	75101	40
75311	75331	20
75341	75361	20
75371	75391	20
75461	75491	30
76031	76081	50
76261	76311	50
76990	77070	80
77090	77110	20
77200	77230	30
77390	77410	20
78579	78659	80
78669	78729	60
78839	78869	30
79059	79099	40
79259	79279	20
79389	79409	20
79639	79689	50
79709	79739	30
79759	79858	100
79878	79888	10
80158	80248	90
80268	80298	30
80318	80368	50
80708	80728	20
80858	80878	20
80978	80998	20
81048	81158	110
81338	81368	30
81438	81488	50
81507	81527	20
81557	81607	50
81627	81647	20
81657	81717	60
82807	82867	60
82887	82907	20
82917	82967	50
82987	83007	20
83127	83167	40
83256	83276	20
83306	83326	20
83456	83476	20
83706	83776	70
83806	83836	30
84006	84026	20
84206	84226	20
84416	84456	40
84636	84666	30
84706	84726	20
85055	85085	30
85705	85735	30
85915	85955	40
85975	86015	40
86035	86075	40
86185	86215	30
86395	86425	30
86844	86924	80
86934	86954	20
86964	86984	20
86994	87014	20
87064	87084	20
87254	87354	100
87554	87604	50
87864	87894	30
87954	87974	20
88064	88074	10
88254	88294	40
88304	88353	50
88413	88453	40
88703	88753	50
88843	88853	10
88983	89063	80
89073	89093	20
89103	89153	50
89213	89243	30
89323	89393	70
89613	89633	20
89783	89813	30
89823	89853	30
89893	89913	20
89953	89983	30
90182	90262	80
90382	90392	10
91082	91112	30
91162	91202	40
91292	91322	30
91372	91402	30
91452	91472	20
91502	91532	30
91642	91682	40
91702	91732	30
91901	91951	50
91981	92041	60
92061	92081	20
92321	92341	20
92571	92601	30
92681	92701	20
93141	93171	30
93700	93720	20
93760	93790	30
93810	93820	10
93880	93900	20
94670	94700	30
94940	94970	30
95110	95190	80
95359	95379	20
95519	95539	20
95659	95689	30
95779	95799	20
95839	95959	120
95979	96029	50
96379	96429	50
96519	96549	30
96559	96569	10
96579	96599	20
96709	96729	20
96859	96889	30
96938	96978	40
97078	97118	40
97148	97168	20
97188	97208	20
97228	97258	30
97278	97298	20
97338	97358	20
97368	97438	70
97488	97508	20
97838	97858	20
98098	98118	20
98238	98268	30
98488	98518	30
98737	98757	20
99407	99427	20
99437	99457	20
99497	99517	20
100157	100187	30
100227	100247	20
100426	100446	20
100676	100716	40
100916	100936	20
101586	101606	20
102105	102125	20
102355	102385	30
103225	103255	30
103874	103904	30
104074	104134	60
104394	104414	20
105953	105973	20
