event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	165	165	
Fixation	275	1084	810	
Saccade	1084	1094	10	
Saccade	1104	1184	80	
Saccade	1264	1294	30	
Saccade	1304	1354	50	
Saccade	1504	1574	70	
Saccade	1584	1624	40	
Saccade	1634	1694	60	
Saccade	1714	1764	50	
Saccade	1774	1824	50	
Saccade	1864	1874	10	
Saccade	1884	1904	20	
Saccade	1914	1934	20	
Fixation	1934	2264	330	
Saccade	2264	2284	20	8.77
Fixation	2284	2434	150	
Saccade	2434	2464	30	8.68
Fixation	2464	2873	410	
Saccade	2873	2903	30	5.88
Fixation	2903	3273	370	
Saccade	3363	3413	50	
Fixation	3413	3823	410	
Saccade	3823	3833	10	1.59
Fixation	3833	4013	180	
Saccade	4013	4023	10	2.78
Fixation	4023	4153	130	
Saccade	4153	4163	10	2.87
Fixation	4163	4362	200	
Saccade	4362	4382	20	3.81
Fixation	4382	4562	180	
Saccade	4562	4592	30	7.32
Fixation	4592	4792	200	
Saccade	4792	4882	90	25.1
Fixation	4882	5072	190	
Saccade	5072	5082	10	5.21
Fixation	5082	5172	90	
Saccade	5172	5202	30	
Saccade	5232	5242	10	
Fixation	5242	5322	80	
Saccade	5342	5382	40	
Fixation	5382	5652	270	
Saccade	5652	5662	10	0.84
Fixation	5662	5962	300	
Saccade	5962	5992	30	9.47
Fixation	5992	6381	390	
Saccade	6381	6411	30	8.67
Fixation	6411	7701	1289	
Saccade	7701	7751	50	
Saccade	7761	7780	20	
Saccade	7790	7830	40	
Saccade	7850	7920	70	
Saccade	7930	7950	20	
Fixation	7950	8290	340	
Saccade	8290	8310	20	
Saccade	8410	8440	30	
Saccade	8450	8480	30	
Saccade	8500	8530	30	
Fixation	8530	8650	120	
Saccade	8650	8700	50	9.6
Fixation	8700	9979	1279	
Saccade	9979	10029	50	
Saccade	10039	10099	60	
Saccade	10119	10219	100	
Fixation	10219	10389	170	
Saccade	10389	10409	20	
Saccade	10499	10529	30	
Saccade	10569	10639	70	
Saccade	10679	10689	10	
Fixation	10689	10859	170	
Saccade	10859	10879	20	13.1
Fixation	10879	12328	1449	
Saccade	12328	12358	30	
Saccade	12408	12448	40	
Saccade	12488	12498	10	
Saccade	12508	12528	20	
Saccade	12538	12568	30	
Saccade	12618	12638	20	
Fixation	12638	13047	410	
Saccade	13047	13077	30	15.34
Fixation	13077	13297	220	
Saccade	13297	13377	80	
Saccade	13437	13457	20	
Fixation	13457	13537	80	
Saccade	13537	13547	10	
Saccade	13597	13647	50	
Fixation	13647	13717	70	
Saccade	13717	13777	60	8.62
Fixation	13777	14117	340	
Saccade	14117	14127	10	7.16
Fixation	14127	14357	230	
Fixation	14377	14676	300	
Saccade	14676	14746	70	24.77
Fixation	14746	14836	90	
Saccade	14836	14906	70	
Saccade	14946	14966	20	
Fixation	14966	15206	240	
Saccade	15206	15236	30	
Saccade	15246	15286	40	
Saccade	15336	15356	20	
Saccade	15366	15376	10	
Fixation	15376	15466	90	
Saccade	15466	15476	10	6.12
Fixation	15476	15746	270	
Saccade	15746	15766	20	
Saccade	15826	15866	40	
Fixation	15866	15976	110	
Saccade	15976	16026	50	8.6
Fixation	16026	16226	200	
Saccade	16226	16246	20	
Saccade	16256	16316	60	
Fixation	16316	16405	90	
Saccade	16405	16415	10	2.46
Fixation	16415	16645	230	
