Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
155	175	20
305	315	10
755	785	30
1634	1694	60
2144	2164	20
2174	2194	20
2264	2294	30
2314	2334	20
2374	2414	40
2484	2514	30
2703	2713	10
3153	3193	40
3593	3603	10
4302	4322	20
4642	4672	30
4712	4742	30
6681	6711	30
6751	6761	10
6781	6801	20
6911	6931	20
6951	6971	20
7181	7211	30
7651	7690	40
8000	8030	30
8550	8600	50
8990	9010	20
10349	10359	10
12538	12588	50
12837	12857	20
13047	13107	60
13117	13147	30
13257	13277	20
13397	13417	20
13517	13537	20
13747	13777	30
14077	14097	20
14347	14367	20
14496	14526	30
14866	14906	40
15116	15126	10
15136	15156	20
16145	16175	30
16285	16315	30
16815	16825	10
17135	17155	20
17165	17245	80
17355	17365	10
17675	17705	30
17844	17864	20
18184	18214	30
18704	18724	20
18974	18994	20
21542	21592	50
21792	21832	40
22162	22182	20
22192	22212	20
22342	22362	20
22432	22452	20
22582	22592	10
22862	22882	20
24181	24221	40
24451	24481	30
24650	24680	30
25250	25260	10
25350	25380	30
25580	25600	20
25840	25920	80
25970	25990	20
26040	26060	20
26100	26120	20
26130	26150	20
26170	26200	30
26240	26270	30
26280	26319	40
26379	26439	60
26479	26499	20
26509	26529	20
26549	26569	20
26619	26639	20
26679	26699	20
28468	28578	110
28678	28688	10
28698	28718	20
28778	28808	30
28988	29058	70
29138	29168	30
29198	29228	30
29588	29608	20
29648	29668	20
29947	29977	30
30257	30307	50
31736	31766	30
31796	31826	30
31846	31866	20
32006	32046	40
32066	32086	20
32096	32146	50
34015	34045	30
34245	34265	20
34315	34335	20
34495	34515	20
34715	34755	40
35074	35094	20
35454	35504	50
35704	35724	20
36843	36883	40
36963	37003	40
37113	37123	10
37533	37563	30
37603	37623	20
37863	37903	40
38432	38462	30
39252	39272	20
39532	39542	10
40561	40581	20
41061	41091	30
41631	41660	30
42270	42300	30
42480	42510	30
42580	42600	20
42720	42740	20
43030	43060	30
43549	43579	30
43819	43839	20
43849	43879	30
45068	45088	20
45668	45698	30
45848	45868	20
46498	46538	40
46598	46658	60
46747	46777	30
46787	46807	20
46897	46927	30
46967	46987	20
47097	47117	20
47137	47157	20
47167	47187	20
47217	47227	10
47307	47327	20
47357	47377	20
47547	47587	40
47817	47857	40
48077	48117	40
48227	48247	20
48267	48287	20
48506	48516	10
48666	48686	20
48996	49016	20
49286	49326	40
49366	49406	40
50265	50285	20
50635	50675	40
50735	50805	70
51245	51265	20
51285	51315	30
51485	51515	30
51565	51585	20
51605	51645	40
51665	51685	20
51695	51715	20
51795	51834	40
51864	51904	40
51924	51934	10
51994	52014	20
52194	52214	20
52324	52344	20
52574	52614	40
53114	53134	20
53763	53813	50
54223	54293	70
54323	54343	20
54353	54373	20
55163	55193	30
55232	55262	30
55462	55512	50
55852	55892	40
56582	56622	40
56712	56732	20
56812	56842	30
57211	57241	30
57401	57461	60
57811	57831	20
58141	58181	40
58521	58541	20
58581	58590	10
58640	58730	90
58810	58830	20
58900	58920	20
59010	59040	30
59520	59540	20
59600	59640	40
59670	59690	20
59710	59730	20
60339	60359	20
61009	61049	40
61099	61149	50
61299	61329	30
61759	61779	20
62158	62188	30
62388	62418	30
62478	62518	40
62528	62548	20
62658	62688	30
62718	62738	20
62778	62808	30
62848	62878	30
62918	62938	20
62968	62998	30
63248	63258	10
63448	63478	30
63488	63498	10
63628	63648	20
63658	63668	10
63827	63847	20
64297	64317	20
64397	64407	10
64497	64517	20
64757	64777	20
64917	64947	30
65317	65347	30
65566	65596	30
65666	65686	20
65696	65706	10
66756	66776	20
67265	67285	20
68515	68555	40
68824	68844	20
68884	68904	20
69014	69044	30
69134	69174	40
69194	69214	20
69344	69364	20
69494	69544	50
69774	69814	40
70134	70154	20
70234	70264	30
70623	70663	40
70883	70993	110
71143	71163	20
71173	71263	90
72612	72632	20
72812	72822	10
73032	73052	20
73282	73312	30
75321	75331	10
77859	77869	10
79048	79078	30
79128	79178	50
79268	79298	30
79318	79338	20
79348	79378	30
79388	79398	10
79408	79428	20
79558	79578	20
79598	79638	40
79778	79818	40
79918	79928	10
79998	80028	30
80148	80178	30
80348	80368	20
80757	80777	20
80917	80927	10
82047	82067	20
82077	82107	30
82117	82137	20
82187	82207	20
82217	82237	20
82606	82646	40
82926	82956	30
83016	83056	40
83086	83106	20
83136	83156	20
83196	83246	50
83266	83316	50
83336	83346	10
83476	83506	30
83546	83566	20
83576	83616	40
83686	83706	20
83726	83746	20
83906	83926	20
84055	84125	70
84145	84175	30
84285	84315	30
84385	84415	30
84455	84475	20
84565	84575	10
84885	84905	20
84945	84975	30
85255	85275	20
85425	85435	10
85695	85715	20
85764	85784	20
85874	85884	10
86294	86314	20
86484	86524	40
86674	86714	40
86904	86924	20
87064	87094	30
87294	87344	50
87433	87453	20
87463	87483	20
87553	87583	30
87643	87653	10
88323	88343	20
88713	88733	20
90762	90782	20
94489	94559	70
94589	94619	30
94729	94749	20
94779	94809	30
94819	94899	80
94969	94979	10
95009	95059	50
95219	95239	20
95349	95379	30
95519	95539	20
95609	95669	60
95699	95719	20
95988	96028	40
96098	96118	20
96148	96158	10
96248	96268	20
96298	96328	30
96508	96588	80
96788	96808	20
96858	96878	20
97358	97398	40
97418	97428	10
97488	97528	40
97647	97707	60
97767	97777	10
97787	97807	20
97987	98047	60
98087	98117	30
98137	98157	20
98177	98207	30
98327	98347	20
98487	98517	30
98847	98867	20
100466	100496	30
100566	100586	20
100736	100756	20
100975	100995	20
101325	101375	50
101415	101435	20
101655	101675	20
101895	101925	30
102145	102165	20
102185	102215	30
102265	102285	20
102475	102515	40
102754	102794	40
102834	102854	20
102894	102924	30
103434	103464	30
103824	103844	20
103854	103864	10
103924	103944	20
103994	104004	10
104224	104264	40
104783	104843	60
105003	105043	40
105133	105193	60
105423	105463	40
105503	105523	20
105553	105563	10
105653	105683	30
105863	105873	10
105893	105913	20
105933	105953	20
106812	106822	10
106832	106862	30
106912	106932	20
107072	107092	20
107222	107262	40
107342	107352	10
107362	107382	20
107612	107692	80
107722	107742	20
107752	107771	20
107791	107831	40
107921	107941	20
107951	107961	10
107991	108011	20
108031	108061	30
108221	108231	10
108341	108391	50
108491	108501	10
108571	108591	20
108881	108891	10
108951	108961	10
109021	109041	20
109221	109251	30
110310	110320	10
110340	110360	20
110470	110480	10
110600	110640	40
110910	110930	20
111219	111249	30
111479	111489	10
111889	111909	20
112459	112489	30
112749	112769	20
112898	112928	30
113048	113118	70
114248	114278	30
114398	114428	30
114488	114508	20
114557	114577	20
114677	114727	50
114767	114827	60
114837	114857	20
115037	115077	40
115237	115257	20
115277	115327	50
115537	115567	30
115577	115597	20
115677	115707	30
115897	115927	30
115997	116017	20
116087	116107	20
116117	116147	30
116496	116516	20
116576	116596	20
116786	116806	20
117106	117126	20
117166	117186	20
117266	117296	30
117336	117356	20
118135	118165	30
118475	118485	10
118705	118715	10
118725	118755	30
119225	119275	50
119595	119624	30
120174	120194	20
120244	120284	40
120344	120354	10
120424	120444	20
120584	120594	10
120814	120834	20
121114	121134	20
121164	121254	90
121383	121413	30
121843	121913	70
121933	121953	20
122103	122123	20
122163	122183	20
122483	122543	60
123222	123242	20
123892	123912	20
123922	123932	10
124831	124881	50
124991	125041	50
125671	125711	40
125841	125861	20
125881	125901	20
126530	126570	40
126620	126650	30
126690	126710	20
126770	126780	10
128879	128919	40
129049	129089	40
129399	129429	30
129509	129549	40
129659	129679	20
129759	129778	20
129958	129968	10
130008	130018	10
131018	131108	90
131148	131168	20
131947	131967	20
132247	132267	20
132687	132707	20
132927	132957	30
133027	133047	20
133187	133206	20
135295	135325	30
135415	135455	40
135565	135595	30
135635	135665	30
135815	135845	30
136095	136115	20
136415	136435	20
138533	138563	30
138763	138783	20
138873	138883	10
139683	139713	30
140062	140082	20
140192	140212	20
140472	140482	10
140722	140742	20
140972	141002	30
141052	141082	30
141162	141182	20
141302	141332	30
141392	141412	20
141542	141552	10
141691	141711	20
141891	141921	30
142081	142111	30
142181	142211	30
142341	142381	40
142561	142581	20
142791	142821	30
143350	143380	30
143770	143800	30
144090	144130	40
144280	144310	30
145139	145159	20
145459	145479	20
145809	145819	10
146199	146239	40
146309	146339	30
146419	146449	30
146509	146539	30
146878	146898	20
147078	147108	30
147238	147258	20
147558	147588	30
147948	147978	30
148128	148158	30
148577	148597	20
148897	148927	30
149437	149477	40
149537	149587	50
149697	149737	40
149817	149857	40
151356	151436	80
151726	151746	20
151885	151935	50
151945	151985	40
154214	154234	20
154294	154314	20
154344	154364	20
154394	154414	20
154514	154544	30
154614	154634	20
154644	154694	50
154824	154844	20
154884	154894	10
155054	155094	40
155313	155333	20
155473	155513	40
156093	156113	20
156613	156633	20
156882	156892	10
157092	157112	20
157182	157202	20
157332	157372	40
157582	157602	20
157852	157882	30
158142	158152	10
159861	159891	30
160001	160031	30
160081	160111	30
160171	160191	20
160231	160251	20
160380	160400	20
160650	160660	10
160850	160900	50
161500	161520	20
161850	161870	20
161890	161949	60
161969	162009	40
162099	162129	30
162179	162199	20
162219	162239	20
162259	162279	20
162299	162319	20
162329	162379	50
162509	162519	10
162979	162989	10
163169	163189	20
163309	163339	30
163439	163459	20
163678	163698	20
164248	164268	20
164478	164558	80
164718	164748	30
164968	164978	10
165447	165557	110
165787	165827	40
166197	166227	30
166417	166447	30
166677	166697	20
166897	166917	20
167186	167216	30
167656	167676	20
167896	167906	10
167996	168006	10
169685	169705	20
169725	169755	30
169885	169905	20
170015	170035	20
170085	170105	20
170504	170524	20
170694	170724	30
171094	171114	20
171744	171764	20
173043	173063	20
173163	173193	30
173233	173253	20
173263	173283	20
173792	173812	20
174102	174132	30
174252	174282	30
174292	174312	20
174322	174332	10
174572	174592	20
174612	174642	30
174752	174772	20
175152	175192	40
175212	175232	20
175452	175492	40
175651	175671	20
176611	176641	30
176701	176751	50
176801	176831	30
176881	176911	30
177041	177061	20
177190	177290	100
177300	177320	20
177350	177390	40
177490	177510	20
177630	177660	30
178090	178120	30
178380	178410	30
180509	180539	30
180588	180618	30
180758	180778	20
181728	181748	20
182218	182277	60
182337	182357	20
182367	182387	20
182467	182477	10
182547	182567	20
182667	182707	40
183017	183067	50
183117	183127	10
183167	183187	20
183986	184026	40
184476	184516	40
185196	185226	30
185436	185466	30
185985	186035	50
186335	186365	30
186435	186475	40
186855	186905	50
186995	187035	40
187055	187075	20
187135	187155	20
187245	187255	10
187265	187285	20
187564	187584	20
187824	187854	30
188314	188344	30
188614	188644	30
188724	188754	30
188794	188814	20
189183	189213	30
189273	189313	40
189363	189393	30
189433	189453	20
189493	189503	10
189703	189723	20
190812	190832	20
190922	190932	10
191042	191072	30
191902	191912	10
193131	193171	40
193241	193281	40
193291	193321	30
193381	193401	20
193411	193431	20
193491	193511	20
193571	193591	20
194001	194021	20
194041	194061	20
194250	194280	30
194500	194530	30
194930	194970	40
195780	195829	50
196269	196299	30
