start_time	end_time	Block	Grid	IFU	Single Shape
0.405	0.655	1600.0	1600.0	290.2	1600.0
0.685	2.074	1600.0	1600.0	431.0	1600.0
2.104	2.274	1600.0	1600.0	1600.0	1600.0
3.433	3.583	567.1	513.8	52.5	1600.0
3.593	4.043	604.8	464.6	0.0	1600.0
4.053	4.143	711.0	387.6	17.5	1600.0
4.303	4.632	815.9	314.7	0.0	1600.0
4.642	4.802	824.2	356.3	0.0	1600.0
5.052	5.512	729.0	467.0	39.0	1600.0
5.532	5.662	822.1	330.9	53.0	1600.0
5.732	5.912	756.2	425.3	151.0	1600.0
6.441	6.711	790.6	487.0	50.0	1600.0
6.751	6.831	674.0	426.6	0.0	1600.0
6.871	7.061	652.2	424.7	0.0	1600.0
7.161	7.541	569.1	522.8	0.0	1600.0
7.601	8.15	607.1	490.2	0.0	1600.0
8.17	9.01	746.1	433.9	0.0	1600.0
9.32	9.779	735.8	457.3	0.0	1600.0
9.799	10.849	720.1	408.0	0.0	1600.0
10.859	11.209	776.9	363.6	0.0	1600.0
11.259	11.378	539.2	603.3	0.0	1600.0
11.408	12.268	735.1	406.3	0.0	1600.0
12.348	12.618	1512.0	0.0	620.2	1600.0
12.658	12.828	1600.0	0.0	686.5	1600.0
12.848	12.948	1600.0	0.0	813.0	1600.0
13.017	13.367	1600.0	0.0	707.6	1600.0
13.387	13.837	1600.0	0.0	708.7	1600.0
13.857	14.087	1600.0	42.7	877.7	1600.0
14.107	14.667	1600.0	59.2	893.4	1600.0
14.766	15.096	1600.0	579.7	0.0	1600.0
15.116	15.466	744.2	538.8	0.0	1600.0
15.586	15.796	793.5	500.9	0.0	1600.0
15.826	16.316	1600.0	336.7	0.0	1600.0
16.975	17.085	1600.0	369.9	0.0	1600.0
17.115	17.275	1600.0	551.8	0.0	1600.0
17.285	17.715	712.2	603.5	0.0	428.1
17.985	18.254	1089.1	204.6	104.1	0.0
18.454	18.804	815.1	473.7	0.0	201.2
18.824	19.064	855.1	403.6	0.0	133.2
19.094	19.434	811.0	424.3	36.7	1600.0
19.474	19.664	1118.5	177.5	61.7	667.0
19.844	19.924	133.2	1600.0	1267.3	676.9
19.934	20.043	24.4	1600.0	1119.0	552.1
20.073	20.263	0.0	1600.0	938.1	374.1
20.293	22.452	79.8	1600.0	749.9	1600.0
22.642	22.812	1060.9	125.6	53.4	1600.0
22.942	23.102	1125.1	203.0	46.0	1600.0
23.112	23.451	993.6	373.6	40.4	1600.0
23.591	23.671	1004.7	344.8	44.4	1600.0
23.691	23.831	955.7	388.8	24.0	1600.0
23.861	24.261	777.8	518.5	0.0	1600.0
24.711	25.55	964.0	359.6	0.0	1600.0
25.62	25.75	1551.1	0.0	509.1	1600.0
25.81	25.94	1652.1	0.0	606.2	1600.0
25.96	26.04	1600.0	0.0	729.7	1600.0
26.05	26.23	1600.0	0.0	793.3	1600.0
26.56	26.67	1600.0	90.5	629.5	1600.0
26.75	27.839	1600.0	375.7	0.0	1600.0
28.049	28.339	1600.0	19.0	704.4	1600.0
28.379	28.589	1600.0	0.0	563.7	1600.0
28.629	28.698	1600.0	156.8	948.4	1600.0
28.708	28.858	1600.0	96.8	873.5	1600.0
28.888	29.178	1600.0	67.2	894.9	1600.0
29.208	29.458	1600.0	0.0	558.5	1600.0
29.558	29.668	1600.0	711.9	121.0	1600.0
29.698	29.828	590.0	774.6	165.3	1600.0
29.888	30.138	1600.0	487.4	1.0	1600.0
30.397	30.697	1600.0	177.8	942.0	1600.0
30.717	30.887	1600.0	0.0	610.1	1600.0
31.037	31.117	661.0	798.1	205.4	1600.0
31.297	31.567	1600.0	349.2	0.0	1600.0
