event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	295	1314	1019	
Saccade	1314	1364	50	
Saccade	1374	1414	40	
Saccade	1844	1884	40	
Saccade	1894	1924	30	
Saccade	1964	1984	20	
Saccade	1994	2034	40	
Saccade	2054	2184	130	
Saccade	2224	2324	100	
Saccade	2394	2414	20	
Saccade	2434	2444	10	
Fixation	2444	2604	160	
Fixation	2624	2753	130	
Saccade	2833	2863	30	
Fixation	2863	3293	430	
Fixation	3343	3443	100	
Fixation	3463	3553	90	
Fixation	3613	3873	260	
Fixation	3893	4103	210	
Fixation	4163	4303	140	
Fixation	4323	4442	120	
Fixation	4462	4572	110	
Fixation	4612	4702	90	
Fixation	4742	4842	100	
Fixation	4892	5362	470	
Saccade	5362	5392	30	
Saccade	5442	5462	20	
Fixation	5462	5572	110	
Saccade	5592	5612	20	
Fixation	5612	5972	360	
Fixation	6032	6121	90	
Fixation	6141	6251	110	
Fixation	6291	6541	250	
Fixation	6591	6721	130	
Saccade	6721	6761	40	7.31
Fixation	6761	6861	100	
Fixation	6881	7091	210	
Fixation	7111	7291	180	
Fixation	7311	7621	310	
Fixation	7661	7870	210	
Fixation	7890	8010	120	
Saccade	8030	8100	70	
Saccade	8130	8150	20	
Fixation	8150	8290	140	
Saccade	8350	8380	30	
Fixation	8380	8550	170	
Fixation	8610	8970	360	
Saccade	8970	9010	40	6.4
Fixation	9010	9140	130	
Fixation	9180	9270	90	
Saccade	9310	9380	70	
Saccade	9390	9420	30	
Saccade	9460	9490	30	
Fixation	9629	9789	160	
Saccade	9889	9919	30	
Saccade	9949	9979	30	
Fixation	9979	10129	150	
Saccade	10129	10149	20	1.9
Fixation	10149	10269	120	
Saccade	10339	10369	30	
Fixation	10369	10449	80	
Fixation	10579	10819	240	
Fixation	10879	11089	210	
Saccade	11169	11229	60	
Saccade	11249	11299	50	
Saccade	11318	11398	80	
Fixation	11398	11508	110	
Saccade	11578	11588	10	
Fixation	11588	11788	200	
Saccade	11858	11938	80	
Fixation	11938	12208	270	
Saccade	12248	12268	20	
Saccade	12308	12328	20	
Fixation	12348	12458	110	
Fixation	12608	12688	80	
Saccade	12688	12728	40	
Fixation	12748	12858	110	
Fixation	12878	12978	100	
Saccade	12978	12988	10	2.3
Fixation	12988	13127	140	
Fixation	13147	13257	110	
Fixation	13277	13557	280	
Fixation	13597	13667	70	
Fixation	13707	13827	120	
Fixation	13847	13917	70	
Saccade	13917	13957	40	
Saccade	13977	13997	20	
Fixation	13997	14147	150	
Saccade	14257	14267	10	
Fixation	14267	14347	80	
Fixation	14427	14677	250	
Fixation	14697	14936	240	
Saccade	14956	14976	20	
Fixation	14976	15106	130	
Fixation	15126	15206	80	
Fixation	15246	15356	110	
Saccade	15356	15386	30	6.26
Fixation	15386	15576	190	
Saccade	15576	15606	30	
Fixation	15646	15756	110	
Fixation	15776	16286	510	
Fixation	16326	17505	1179	
Saccade	17595	17655	60	
Fixation	17655	17775	120	
Saccade	17775	17805	30	
Saccade	17825	17855	30	
Fixation	17855	17945	90	
Fixation	17965	18095	130	
Fixation	18264	18534	270	
Fixation	18574	18654	80	
Fixation	18674	18774	100	
Fixation	18794	18904	110	
Saccade	18924	18984	60	
Fixation	18984	19104	120	
Saccade	19104	19124	20	
Saccade	19144	19174	30	
Fixation	19194	19354	160	
Fixation	19374	19454	80	
Saccade	19494	19544	50	
Saccade	19604	19624	20	
Saccade	19694	19744	50	
Fixation	19744	19904	160	
Saccade	19924	19954	30	
Fixation	19954	20053	100	
Saccade	20053	20073	20	
Saccade	20193	20243	50	
Saccade	20293	20323	30	
Saccade	20343	20373	30	
Saccade	20413	20423	10	
Fixation	20473	20733	260	
Saccade	20733	20753	20	
Saccade	20793	20833	40	
Fixation	20833	21093	260	
Saccade	21093	21123	30	
Fixation	21173	21373	200	
Saccade	21393	21423	30	
Fixation	21463	21623	160	
Saccade	21623	21653	30	4.74
Fixation	21653	21722	70	
Fixation	21742	21952	210	
Fixation	21992	22102	110	
Fixation	22142	22262	120	
Fixation	22282	22452	170	
Saccade	22452	22482	30	
Fixation	22682	22822	140	
Fixation	22842	22962	120	
Fixation	22982	23062	80	
Saccade	23062	23082	20	
Fixation	23132	23302	170	
Saccade	23302	23362	60	
Fixation	23412	23491	80	
Saccade	23491	23531	40	9.96
Fixation	23531	23641	110	
Fixation	23681	23811	130	
Fixation	23831	23961	130	
Fixation	23981	24101	120	
Fixation	24141	24261	120	
Saccade	24261	24271	10	2.9
Fixation	24271	24391	120	
Fixation	24441	24561	120	
Fixation	24581	24661	80	
Fixation	24681	24821	140	
Saccade	24821	24901	80	
Saccade	24941	24981	40	
Saccade	25001	25031	30	
Saccade	25051	25061	10	
Fixation	25230	25580	350	
Saccade	25580	25610	30	
Saccade	25680	25700	20	
Saccade	25720	25780	60	
Fixation	25780	25850	70	
Fixation	25910	26090	180	
Fixation	26110	26720	610	
Fixation	26740	27009	270	
Fixation	27029	27109	80	
Fixation	27229	27409	180	
Saccade	27409	27439	30	
Saccade	27529	27549	20	
Saccade	27569	27609	40	
Fixation	27629	27699	70	
Saccade	27699	27719	20	
Saccade	27759	27779	20	
Fixation	27779	28009	230	
Saccade	28109	28119	10	
Fixation	28119	28589	470	
Fixation	28628	28738	110	
Saccade	28808	28878	70	
Saccade	28918	28958	40	
Saccade	28978	28988	10	
Saccade	28998	29018	20	
Fixation	29058	29158	100	
Saccade	29198	29218	20	
Fixation	29218	29328	110	
Fixation	29348	29448	100	
Saccade	29628	29638	10	
Fixation	29638	29728	90	
Fixation	29778	29878	100	
Fixation	29898	30138	240	
Fixation	30198	30298	100	
Saccade	30298	30328	30	
Saccade	30477	30497	20	
Fixation	30497	30707	210	
Fixation	30747	30837	90	
Saccade	30837	30867	30	
Saccade	30927	30967	40	
Saccade	31017	31037	20	
Saccade	31047	31117	70	
Fixation	31157	31557	400	
Fixation	31597	31677	80	
Fixation	31697	31957	260	
Saccade	31957	31987	30	
Saccade	32047	32076	30	
Fixation	32076	32236	160	
Saccade	32276	32296	20	
Fixation	32296	32656	360	
Fixation	32696	32776	80	
Saccade	32776	32816	40	1.68
Fixation	32816	32916	100	
Fixation	32956	33086	130	
Saccade	33156	33226	70	
Fixation	33246	33336	90	
Fixation	33356	33466	110	
Fixation	33506	33606	100	
Saccade	33676	33696	20	
Fixation	33696	33875	180	
Saccade	33915	33985	70	
Saccade	34015	34045	30	
Fixation	34065	34155	90	
Saccade	34155	34175	20	
Fixation	34245	34315	70	
Saccade	34315	34335	20	2.45
Fixation	34335	34625	290	
Fixation	34645	34865	220	
Saccade	34945	34975	30	
Saccade	35015	35055	40	
Fixation	35055	35155	100	
Saccade	35225	35265	40	
Fixation	35265	35435	170	
Saccade	35475	35515	40	
Fixation	35515	35924	410	
Fixation	35944	36084	140	
Fixation	36194	36374	180	
Saccade	36374	36394	20	
Fixation	36474	36604	130	
Saccade	36604	36634	30	
Fixation	36744	36884	140	
Saccade	36884	36904	20	3.87
Fixation	36904	37034	130	
Saccade	37034	37054	20	4.85
Fixation	37054	37254	200	
Saccade	37254	37283	30	4.38
Fixation	37283	37483	200	
Saccade	37483	37523	40	10.83
Fixation	37523	37793	270	
Saccade	37793	37813	20	3.84
Fixation	37813	37943	130	
Saccade	37943	37983	40	
Fixation	38043	38263	220	
Saccade	38263	38283	20	5.1
Fixation	38283	38523	240	
Saccade	38523	38553	30	6.51
Fixation	38553	38643	90	
Fixation	38713	38923	210	
Fixation	38943	39142	200	
Fixation	39162	39272	110	
Fixation	39292	39622	330	
Saccade	39622	39642	20	2.84
Fixation	39642	39822	180	
Saccade	39822	39842	20	4.9
Fixation	39842	39942	100	
Saccade	40022	40042	20	
Saccade	40082	40102	20	
Fixation	40102	40362	260	
Fixation	40412	40891	480	
Saccade	40891	40911	20	4.0
Fixation	40911	41111	200	
Fixation	41131	41841	710	
Fixation	41911	42441	530	
Fixation	42461	43310	850	
Saccade	43310	43410	100	
Saccade	43430	43480	50	
Fixation	43480	43590	110	
Fixation	43690	43950	260	
Saccade	43950	43970	20	
Fixation	43990	44070	80	
Fixation	44090	44259	170	
Saccade	44329	44359	30	
Saccade	44409	44429	20	
Fixation	44429	44509	80	
Fixation	44529	45049	520	
Fixation	45109	45259	150	
Fixation	45279	45359	80	
Fixation	45379	45539	160	
Fixation	45559	45659	100	
Fixation	45679	45929	250	
Fixation	45948	46308	360	
Fixation	46328	46608	280	
Fixation	46628	47008	380	
Fixation	47058	47558	500	
Fixation	47628	48137	510	
Fixation	48197	48287	90	
Fixation	48307	48587	280	
Fixation	48607	49436	830	
Fixation	49626	49696	70	
Saccade	49756	49786	30	
Fixation	50026	50116	90	
Saccade	50156	50196	40	
Fixation	50196	50276	80	
Fixation	50296	50696	400	
Fixation	50716	50926	210	
Saccade	50926	50976	50	
Fixation	50996	51086	90	
Saccade	51086	51106	20	
Saccade	51195	51235	40	
Saccade	51245	51285	40	
Saccade	51295	51305	10	
Saccade	51365	51385	20	
Saccade	51425	51445	20	
Fixation	51445	51765	320	
Saccade	51765	51785	20	
Saccade	51795	51805	10	
Fixation	51805	51955	150	
Fixation	51975	52065	90	
Saccade	52125	52145	20	
Saccade	52205	52225	20	
Fixation	52225	52305	80	
Saccade	52305	52405	100	41.47
Fixation	52405	52625	220	
Fixation	52715	52944	230	
Saccade	52944	52974	30	
Saccade	53034	53064	30	
Saccade	53074	53114	40	
Saccade	53174	53194	20	
Saccade	53224	53244	20	
Fixation	53244	53314	70	
Saccade	53324	53344	20	
Fixation	53344	53544	200	
Saccade	53564	53604	40	
Fixation	53604	53844	240	
Saccade	53844	53874	30	
Saccade	53924	53944	20	
Fixation	53944	54014	70	
Fixation	54074	54174	100	
Saccade	54244	54304	60	
Saccade	54344	54364	20	
Fixation	54364	54484	120	
Saccade	54484	54504	20	
Saccade	54524	54554	30	
Saccade	54574	54603	30	
Fixation	54643	54723	80	
Saccade	54723	54773	50	
Saccade	54813	54833	20	
Saccade	54843	54903	60	
Saccade	54923	54953	30	
Saccade	54963	54983	20	
Fixation	54983	55133	150	
Saccade	55133	55143	10	2.7
Fixation	55143	55343	200	
Fixation	55363	55433	70	
Saccade	55433	55463	30	6.95
Fixation	55463	55673	210	
Fixation	55693	56103	410	
Saccade	56103	56183	80	27.58
Fixation	56183	56512	330	
