Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
845	894	50
1234	1244	10
1264	1304	40
1314	1354	40
1364	1504	140
1524	1594	70
1634	1664	30
1694	1714	20
1724	1754	30
1774	1784	10
2004	2024	20
2584	2613	30
2953	2973	20
3143	3163	20
3483	3503	20
3983	4013	30
4442	4462	20
4652	4682	30
4902	4912	10
5052	5082	30
5392	5412	20
5652	5742	90
5782	5812	30
5842	5852	10
6002	6012	10
6042	6052	10
6141	6161	20
6411	6441	30
6491	6521	30
6781	6791	10
7091	7121	30
7471	7511	40
7841	7850	10
8380	8420	40
8490	8610	120
8930	8970	40
9020	9050	30
9060	9080	20
9150	9160	10
9390	9430	40
10419	10459	40
10489	10519	30
10529	10559	30
10579	10599	20
10609	10649	40
10659	10679	20
10689	10709	20
10889	10969	80
10989	11049	60
11069	11099	30
11109	11129	20
11258	11288	30
11478	11508	30
11728	11738	10
12038	12068	30
14037	14057	20
14147	14177	30
14277	14297	20
14407	14447	40
14467	14487	20
14657	14686	30
14896	14916	20
15306	15376	70
15406	15426	20
15446	15466	20
16106	16146	40
16276	16286	10
16605	16655	50
16705	16745	40
16755	16835	80
16855	16925	70
17185	17195	10
17505	17535	30
18075	18104	30
18154	18214	60
18244	18254	10
18924	18964	40
19284	19334	50
19414	19454	40
20003	20043	40
20063	20103	40
20133	20203	70
20223	20243	20
20533	20573	40
20633	20653	20
20663	20693	30
20703	20723	20
21043	21123	80
21283	21363	80
21413	21433	20
21463	21503	40
21513	21533	20
21553	21563	10
21592	21602	10
21932	21952	20
22922	22982	60
23002	23032	30
23052	23082	30
23102	23132	30
23152	23172	20
23541	23571	30
23791	23821	30
24041	24071	30
24411	24441	30
24881	24901	20
25230	25300	70
25440	25490	50
25510	25520	10
26420	26470	50
26530	26570	40
26580	26610	30
26650	26670	20
26979	27029	50
27069	27099	30
27109	27149	40
27159	27199	40
27649	27759	110
27769	27819	50
27839	27859	20
28219	28269	50
28319	28359	40
28399	28419	20
28628	28648	20
28748	28898	150
28908	28928	20
29038	29058	20
29458	29478	20
29668	29708	40
30227	30237	10
31966	31976	10
32046	32056	10
32276	32296	20
32626	32656	30
34735	34785	50
34825	34865	40
35025	35045	20
35305	35335	30
35624	35654	30
36014	36094	80
36134	36154	20
36234	36264	30
36574	36604	30
36734	36754	20
37004	37034	30
37353	37373	20
37493	37533	40
37713	37743	30
38053	38073	20
38173	38193	20
38613	38623	10
39072	39102	30
39132	39162	30
39322	39352	30
39362	39462	100
39752	39802	50
39912	39942	30
40132	40162	30
40232	40272	40
40372	40392	20
40611	40641	30
40721	40751	30
40781	40801	20
40811	40861	50
40871	40911	40
40931	40961	30
41111	41121	10
41211	41241	30
41401	41431	30
42031	42041	10
42191	42211	20
42330	42360	30
42510	42550	40
42710	42750	40
42860	42910	50
43400	43450	50
43680	43690	10
43870	43900	30
44069	44089	20
44359	44399	40
44619	44639	20
44689	44719	30
45019	45049	30
45179	45189	10
45659	45688	30
46398	46428	30
46488	46518	30
46958	46988	30
47098	47138	40
47148	47168	20
47348	47358	10
47597	47617	20
48007	48027	20
48537	48557	20
49107	49117	10
49996	50026	30
50166	50246	80
50276	50286	10
50306	50336	30
50356	50376	20
50456	50496	40
50806	50816	10
51135	51165	30
51235	51255	20
51275	51325	50
51745	51795	50
52585	52594	10
53054	53074	20
53084	53094	10
53124	53164	40
