event_type	start_time	end_time	duration	saccade_amplitude
Saccade	25	45	20	
Fixation	45	175	130	
Fixation	315	495	180	
Fixation	565	695	130	
Fixation	715	824	110	
Fixation	845	1054	210	
Saccade	1054	1114	60	
Saccade	1134	1164	30	
Fixation	1164	1264	100	
Fixation	1284	1354	70	
Saccade	2044	2074	30	
Saccade	2134	2184	50	
Saccade	2244	2324	80	
Saccade	2364	2384	20	
Saccade	2394	2404	10	
Saccade	2444	2454	10	
Fixation	2533	2623	90	
Fixation	2643	2773	130	
Fixation	2793	2893	100	
Fixation	3493	3623	130	
Fixation	3643	4073	430	
Saccade	4073	4093	20	
Saccade	4322	4352	30	
Fixation	4412	4482	70	
Fixation	4492	4602	110	
Saccade	4602	4692	90	
Saccade	4712	4722	10	
Saccade	4752	4772	20	
Saccade	4792	4852	60	
Fixation	4852	4982	130	
Saccade	4982	5002	20	
Saccade	5062	5082	20	
Fixation	5082	5272	190	
Saccade	5272	5302	30	1.63
Fixation	5302	5512	210	
Saccade	5512	5532	20	
Saccade	5662	5682	20	
Fixation	5682	5802	120	
Saccade	5802	5832	30	4.31
Fixation	5832	5981	150	
Saccade	5981	6001	20	
Fixation	6031	6231	200	
Saccade	6341	6461	120	
Fixation	6461	7221	760	
Saccade	7221	7231	10	7.13
Fixation	7231	7451	220	
Saccade	7451	7501	50	9.91
Fixation	7501	7830	330	
Saccade	7830	7870	40	9.13
Fixation	7870	8270	400	
Saccade	8270	8350	80	
Saccade	8370	8400	30	
Fixation	8400	8480	80	
Saccade	8480	8510	30	
Saccade	8560	8600	40	
Fixation	8650	8950	300	
Saccade	8950	8990	40	8.99
Fixation	8990	9519	530	
Saccade	9519	9539	20	
Saccade	9599	9719	120	
Fixation	9719	9899	180	
Fixation	9909	10069	160	
Saccade	10119	10199	80	
Fixation	10199	10409	210	
Fixation	10419	10569	150	
Saccade	10569	10619	50	
Fixation	10689	10949	260	
Saccade	10949	10969	20	
Saccade	11098	11148	50	
Fixation	11148	11298	150	
Saccade	11298	11338	40	
Saccade	11398	11428	30	
Saccade	11518	11558	40	
Saccade	11578	11598	20	
Saccade	11628	11658	30	
Saccade	11678	11698	20	
Saccade	11708	11778	70	
Fixation	11778	11848	70	
Saccade	11848	11868	20	2.84
Fixation	11868	12038	170	
Saccade	12038	12048	10	2.69
Fixation	12048	12208	160	
Saccade	12208	12228	20	7.06
Fixation	12228	12348	120	
Fixation	12418	12658	240	
Saccade	12658	12708	50	
Saccade	12718	12757	40	
Saccade	12827	12847	20	
Saccade	12887	12907	20	
Saccade	12957	13017	60	
Fixation	13017	13907	889	
Saccade	13907	13957	50	
Saccade	14177	14197	20	
Saccade	14207	14227	20	
Fixation	14227	14377	150	
Saccade	14377	14397	20	
Saccade	14466	14506	40	
Fixation	14506	14636	130	
Saccade	14636	14656	20	
Saccade	14676	14716	40	
Fixation	14716	14866	150	
Saccade	14866	14896	30	9.93
Fixation	14896	15026	130	
Fixation	15036	15106	70	
Fixation	15116	15246	130	
Fixation	15296	15406	110	
Saccade	15406	15436	30	8.43
Fixation	15436	15566	130	
Saccade	15566	15626	60	
Saccade	15686	15706	20	
Saccade	15756	15766	10	
Fixation	15766	15856	90	
Saccade	15856	15876	20	5.55
Fixation	15876	16275	400	
Saccade	16275	16295	20	4.24
Fixation	16295	16515	220	
Saccade	16515	16535	20	2.7
Fixation	16535	16715	180	
Saccade	16715	16735	20	5.22
Fixation	16735	17215	480	
Saccade	17215	17225	10	4.04
Fixation	17225	17315	90	
Saccade	17315	17345	30	
Saccade	17365	17385	20	
Fixation	17385	17835	450	
Saccade	17835	17844	10	
Saccade	17864	17964	100	
Fixation	17964	18204	240	
Saccade	18204	18234	30	8.25
Fixation	18234	18564	330	
Saccade	18734	18754	20	
Fixation	18754	18864	110	
Fixation	18874	19124	250	
Saccade	19174	19224	50	
Saccade	19324	19354	30	
Fixation	19354	19434	80	
Saccade	19434	19454	20	
Saccade	19494	19514	20	
Fixation	19514	19603	90	
Saccade	19603	19633	30	3.54
Fixation	19633	19733	100	
Saccade	19733	19763	30	8.67
Fixation	19763	20003	240	
Saccade	20003	20033	30	
Saccade	20233	20253	20	
Fixation	20253	20463	210	
Saccade	20463	20513	50	
Saccade	20593	20623	30	
Fixation	20823	20963	140	
Fixation	21013	21103	90	
Fixation	21213	21522	310	
Saccade	21532	21552	20	
Fixation	21552	21682	130	
Fixation	21852	21922	70	
Saccade	22432	22462	30	
Fixation	22472	22792	320	
Fixation	22981	23111	130	
Saccade	23111	23121	10	2.8
Fixation	23121	23331	210	
Saccade	23331	23351	20	6.23
Fixation	23351	23591	240	
Fixation	23601	23711	110	
Fixation	23721	23821	100	
Saccade	23821	23881	60	15.37
Fixation	23881	24061	180	
Saccade	24061	24081	20	
Saccade	24111	24181	70	
Fixation	24181	24441	260	
Saccade	24441	24491	50	
Fixation	24591	24730	140	
Saccade	24730	24780	50	
Saccade	24830	24860	30	
Fixation	24860	24970	110	
Saccade	24970	24980	10	2.56
Fixation	24980	25220	240	
Saccade	25220	25260	40	7.62
Fixation	25260	25550	290	
Saccade	25550	25630	80	
Saccade	25670	25690	20	
Fixation	25690	26729	1039	
Saccade	26729	26769	40	10.0
Fixation	26769	26929	160	
Fixation	26939	27229	290	
Saccade	27229	27259	30	8.33
Fixation	27259	27729	470	
Saccade	27789	27819	30	
Fixation	27819	28148	330	
Saccade	28148	28198	50	11.35
Fixation	28198	28568	370	
Saccade	28568	28648	80	30.13
Fixation	28648	28728	80	
Saccade	28728	28768	40	
Saccade	28798	28818	20	
Fixation	28818	28928	110	
Saccade	28938	28968	30	
Saccade	29008	29078	70	
Saccade	29238	29258	20	
Fixation	29258	29438	180	
Fixation	29448	29528	80	
Fixation	29548	29757	210	
Fixation	29847	29977	130	
Saccade	29977	30017	40	
Fixation	30107	30237	130	
Saccade	30287	30407	120	
Saccade	30427	30447	20	
Fixation	30447	30747	300	
Saccade	30747	30797	50	
Fixation	30867	31217	350	
Fixation	31227	31307	80	
Saccade	31307	31397	90	20.1
