Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1164	1224	60
1394	1414	20
1424	1504	80
1734	1764	30
1774	1844	70
1884	1924	40
1964	1984	20
2024	2034	10
2044	2074	30
2094	2104	10
2254	2274	20
2344	2364	20
2424	2444	20
2623	2643	20
2893	2913	20
2933	3023	90
3443	3473	30
3563	3593	30
3633	3653	20
4053	4083	30
4492	4512	20
4602	4642	40
4822	4842	20
5362	5462	100
5562	5592	30
5652	5662	10
5692	5732	40
5852	5882	30
5922	5942	20
6061	6071	10
6301	6331	30
6671	6701	30
7281	7301	20
8570	8580	10
9080	9110	30
9409	9459	50
9629	9659	30
9809	9849	40
9879	9899	20
9969	9999	30
10579	10609	30
10729	10779	50
10789	10819	30
10829	10879	50
10939	10959	20
11248	11338	90
11528	11538	10
11688	11718	30
11818	11848	30
13357	13377	20
13437	13457	20
13477	13497	20
13617	13647	30
14177	14197	20
14436	14476	40
14546	14576	30
14606	14616	10
14626	14646	20
14686	14706	20
14816	14826	10
15256	15306	50
15526	15536	10
15686	15726	40
15946	15966	20
16145	16175	30
16295	16315	20
16335	16365	30
16385	16415	30
16465	16485	20
16495	16505	10
16565	16585	20
17005	17125	120
17135	17145	10
17175	17205	30
17315	17365	50
17485	17515	30
18034	18084	50
18384	18414	30
18924	18954	30
19354	19404	50
20023	20043	20
20803	20813	10
20823	20843	20
21083	21113	30
21143	21192	50
21962	21982	20
22052	22142	90
22272	22302	30
22372	22402	30
22522	22542	20
22752	22782	30
23241	23261	20
23451	23481	30
24061	24081	20
24660	24680	20
25040	25060	20
25450	25550	100
25590	25600	10
25620	25630	10
26299	26349	50
26439	26479	40
26519	26539	20
26589	26609	20
26959	26989	30
27209	27239	30
27329	27359	30
27499	27539	40
27739	27759	20
27929	27969	40
28598	28618	20
28638	28658	20
28668	28698	30
28818	28838	20
28918	28968	50
29108	29138	30
29568	29598	30
29677	29707	30
29767	29797	30
29837	29857	20
30057	30097	40
30417	30447	30
30467	30497	30
30697	30717	20
30887	30907	20
31367	31406	40
31576	31596	20
31606	31646	40
31756	31796	40
31816	31856	40
31946	31976	30
32136	32166	30
32506	32546	40
33036	33065	30
33125	33145	20
33695	33725	30
33805	33845	40
33955	33975	20
33985	33995	10
34375	34385	10
34685	34715	30
34735	34764	30
35454	35484	30
35854	35874	20
36414	36444	30
36553	36573	20
36583	36603	20
36703	36723	20
36763	36783	20
36803	36883	80
37033	37053	20
37423	37473	50
37503	37543	40
37613	37633	20
37653	37673	20
37693	37713	20
37753	37783	30
37963	37983	20
38782	38802	20
38842	38852	10
39072	39112	40
39142	39192	50
39202	39212	10
39861	39881	20
40211	40261	50
40411	40431	20
40571	40581	10
40591	40661	70
40801	40821	20
41590	41620	30
41870	41900	30
42280	42300	20
42730	42740	10
42940	42970	30
43140	43160	20
43349	43359	10
43619	43649	30
43849	43869	20
43929	43949	20
44429	44449	20
44469	44489	20
45978	46038	60
46048	46068	20
46128	46148	20
46627	46647	20
46867	46897	30
47397	47417	20
48087	48127	40
48456	48476	20
48676	48746	70
49286	49376	90
49556	49576	20
49916	50005	90
50425	50455	30
50465	50485	20
50705	50725	20
50735	50765	30
50855	50885	30
51435	51465	30
51615	51645	30
51714	51734	20
51804	51834	30
52984	53034	50
53234	53304	70
53603	53623	20
53963	53993	30
54843	54873	30
55182	55192	10
55822	55862	40
56142	56172	30
57001	57041	40
57111	57131	20
57161	57181	20
57231	57251	20
57291	57311	20
57571	57591	20
57731	57751	20
57841	57861	20
58171	58201	30
58221	58291	70
58361	58401	40
59260	59280	20
59370	59400	30
59410	59440	30
59470	59490	20
59520	59540	20
59800	59820	20
60469	60509	40
60529	60549	20
60749	60769	20
61349	61379	30
62098	62118	20
63088	63118	30
64427	64457	30
64597	64617	20
64637	64677	40
64707	64727	20
65916	65956	40
66196	66226	30
67235	67255	20
67805	67885	80
67975	67995	20
68085	68115	30
68125	68145	20
68165	68185	20
68245	68265	20
70453	70473	20
70693	70713	20
70763	70793	30
70813	70833	20
70903	70923	20
71103	71123	20
71523	71553	30
71813	71833	20
