Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
2434	2454	20
2753	2793	40
2933	3023	90
3073	3143	70
3223	3233	10
3243	3263	20
3273	3303	30
3323	3343	20
3403	3433	30
3473	3533	60
3543	3583	40
3653	3673	20
3703	3723	20
3793	3813	20
3853	3873	20
3943	4053	110
4103	4123	20
4173	4193	20
4722	4752	30
4932	4972	40
5042	5062	20
5082	5102	20
5132	5152	20
5722	5752	30
5892	5911	20
6711	6771	60
6821	6831	10
6931	6971	40
7091	7111	20
7131	7191	60
7371	7391	20
7820	7870	50
7910	7940	30
8010	8040	30
8270	8300	30
8360	8400	40
8420	8440	20
8510	8560	50
8600	8620	20
8720	8740	20
8780	8810	30
9220	9299	80
9359	9379	20
9389	9419	30
9449	9459	10
9809	9849	40
9939	9969	30
10119	10139	20
10199	10229	30
10479	10529	50
11578	11648	70
11688	11808	120
11828	11858	30
11878	11918	40
11938	11958	20
12108	12138	30
12378	12408	30
12737	12747	10
13607	13647	40
13817	13837	20
14077	14117	40
15126	15216	90
15426	15446	20
15476	15496	20
16165	16235	70
16275	16315	40
16325	16355	30
16395	16435	40
17005	17065	60
17245	17295	50
17774	17814	40
17954	17984	30
18074	18154	80
18174	18204	30
18224	18274	50
18294	18314	20
18704	18774	70
18784	18804	20
19124	19154	30
19194	19214	20
19304	19353	50
19623	19653	30
19973	19993	20
20603	20683	80
20703	20723	20
20993	21022	30
21142	21162	20
21562	21602	40
21992	22012	20
22182	22222	40
22881	22911	30
23221	23241	20
23821	23851	30
23871	23911	40
23951	23971	20
24041	24061	20
24141	24161	20
24201	24221	20
24620	24640	20
24780	24820	40
25250	25270	20
25410	25450	40
27059	27089	30
27219	27259	40
27429	27479	50
27569	27589	20
28198	28248	50
28318	28358	40
28378	28438	60
28448	28458	10
28628	28648	20
28728	28738	10
28898	29038	140
29048	29068	20
29078	29128	50
29208	29218	10
29358	29387	30
29447	29507	60
29587	29607	20
29617	29637	20
29667	29687	20
29707	29747	40
29857	29877	20
29917	29927	10
30577	30627	50
30927	30937	10
31156	31176	20
31676	31696	20
31926	31946	20
32696	32785	90
32885	32935	50
34055	34135	80
34205	34235	30
34245	34265	20
34684	34714	30
35464	35514	50
35914	35954	40
36443	36463	20
37103	37113	10
37143	37163	20
38002	38062	60
38202	38292	90
39152	39182	30
39312	39332	20
39801	39821	20
40141	40181	40
40421	40441	20
40631	40671	40
40961	40981	20
41120	41140	20
41450	41470	20
42600	42610	10
43159	43239	80
43249	43279	30
43319	43339	20
43429	43439	10
43679	43699	20
43969	44009	40
44608	44628	20
44878	44908	30
45358	45398	40
45518	45548	30
45808	45838	30
45888	45928	40
46078	46098	20
46138	46187	50
46197	46237	40
46257	46267	10
46437	46467	30
46707	46737	30
46757	46787	30
46857	46877	20
46897	46907	10
46947	46997	50
47037	47047	10
47107	47127	20
47167	47187	20
47317	47337	20
47537	47567	30
47807	47827	20
47896	47916	20
47936	47956	20
48026	48046	20
48086	48106	20
49016	49046	30
49086	49116	30
49136	49166	30
49476	49555	80
49595	49615	20
49705	49735	30
49815	49845	30
49975	49995	20
50015	50035	20
50235	50335	100
50375	50415	40
50485	50505	20
50835	50905	70
50945	50965	20
50975	50995	20
51005	51035	30
51714	51734	20
51754	51784	30
52044	52064	20
52114	52134	20
52304	52354	50
52364	52404	40
52424	52454	30
52594	52614	20
52624	52634	10
52854	52883	30
53073	53103	30
53693	53723	30
54123	54143	20
54243	54273	30
54523	54543	20
54692	54722	30
56391	56411	20
56641	56721	80
56731	56751	20
56771	56791	20
57781	57861	80
57890	57910	20
57940	57960	20
57970	57990	20
58030	58050	20
58440	58450	10
58650	58680	30
58840	58860	20
59440	59550	110
59609	59639	30
59799	59819	20
60089	60119	30
60389	60419	30
60699	60789	90
60849	60859	10
60879	60909	30
61019	61029	10
61388	61418	30
61648	61668	20
61928	61938	10
62288	62318	30
62498	62538	40
63147	63167	20
63327	63347	20
63677	63707	30
63947	63967	20
64397	64417	20
65266	65286	20
65636	65656	20
66226	66256	30
67075	67135	60
67225	67255	30
67725	67765	40
67875	67905	30
68164	68184	20
68314	68344	30
68574	68614	40
68914	68934	20
69064	69074	10
69314	69334	20
69833	69923	90
69933	69953	20
69983	70043	60
70063	70083	20
70403	70423	20
70643	70663	20
70933	70943	10
71442	71472	30
71842	71892	50
72072	72122	50
73381	73401	20
73681	73761	80
74021	74031	10
74221	74261	40
74541	74561	20
75010	75030	20
75490	75500	10
75700	75740	40
76140	76150	10
76559	76579	20
78518	78538	20
79498	79518	20
80557	80617	60
80917	80937	20
81926	81996	70
82076	82086	10
82106	82166	60
82186	82206	20
82246	82256	10
82576	82606	30
82826	82856	30
83035	83055	20
83685	83855	170
83895	83915	20
83935	83955	20
84075	84095	20
84295	84325	30
84675	84734	60
84954	84994	40
85424	85584	160
85604	85664	60
85704	85724	20
85754	85804	50
85964	85974	10
86553	86573	20
86593	86613	20
87353	87433	80
87473	87553	80
87643	87673	30
87783	87813	30
87853	87883	30
88192	88252	60
88272	88302	30
88322	88342	20
88352	88382	30
88532	88542	10
88742	88842	100
88862	88882	20
88902	88912	10
89022	89032	10
89282	89322	40
89472	89512	40
89552	89572	20
89692	89721	30
90291	90411	120
90451	90551	100
90591	90611	20
90941	90991	50
91371	91400	30
91420	91450	30
91550	91570	20
91640	91660	20
91730	91800	70
91820	91840	20
91860	91870	10
92090	92120	30
92490	92510	20
93010	93030	20
93339	93369	30
93499	93529	30
93689	93709	20
93949	93979	30
94349	94369	20
94539	94559	20
94738	94788	50
94998	95018	20
95158	95178	20
95448	95478	30
96378	96467	90
96487	96497	10
96517	96527	10
96537	96557	20
96567	96587	20
96597	96607	10
96847	96867	20
97187	97227	40
97307	97337	30
97387	97417	30
97527	97547	20
97887	97927	40
97977	98007	30
98126	98176	50
98606	98626	20
98806	98836	30
98856	98896	40
98916	98926	10
98936	98966	30
99026	99046	20
99276	99386	110
99406	99436	30
99456	99466	10
100045	100065	20
100445	100475	30
100565	100675	110
100695	100735	40
101185	101195	10
101504	101524	20
101604	101624	20
102034	102054	20
102294	102324	30
102944	102974	30
103143	103183	40
103713	103723	10
104822	104872	50
104942	104962	20
105192	105212	20
105322	105352	30
105442	105472	30
105482	105552	70
108350	108390	40
