Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	1017.0	183.0
365	974	610	873.0	169.0
1024	1334	310	978.0	405.0
1354	1994	640	938.0	325.0
2743	2843	100	266.0	962.0
2913	3033	120	491.0	714.0
3173	3243	70	916.0	535.0
3463	3733	270	1125.0	363.0
3893	4093	200	829.0	407.0
4123	4502	380	999.0	402.0
4512	4822	310	1050.0	448.0
4842	5822	979	1026.0	561.0
5832	6022	190	1067.0	518.0
6041	6341	300	1001.0	585.0
6361	7081	720	1072.0	512.0
7111	7291	180	931.0	500.0
7371	8260	889	1016.0	547.0
8280	9180	899	875.0	511.0
9210	9340	130	990.0	519.0
9719	10019	300	1144.0	414.0
10049	10689	640	1091.0	420.0
10719	10839	120	1288.0	485.0
10889	11119	230	1262.0	467.0
11408	12158	750	774.0	629.0
12228	12478	250	1355.0	656.0
12498	12828	330	1149.0	645.0
12997	13267	270	464.0	719.0
13607	14147	540	1184.0	664.0
14177	14327	150	1100.0	653.0
14357	14527	170	1184.0	533.0
14557	14726	170	1248.0	469.0
14746	14876	130	1160.0	348.0
14906	15036	130	1060.0	413.0
15086	15346	260	820.0	367.0
15366	15546	180	759.0	454.0
15566	15766	200	682.0	498.0
15796	15956	160	773.0	373.0
15966	16126	160	776.0	286.0
16166	16296	130	564.0	348.0
16365	16685	320	973.0	223.0
16705	16885	180	1004.0	314.0
16925	17085	160	1188.0	321.0
17115	18634	1519	1214.0	477.0
18694	19823	1129	1301.0	381.0
19843	22112	2269	1116.0	320.0
22162	23551	1389	1141.0	363.0
23571	23741	170	1056.0	416.0
23761	23971	210	1032.0	475.0
23991	24261	270	1105.0	386.0
24311	24501	190	924.0	645.0
24511	24631	120	981.0	572.0
24651	24841	190	906.0	638.0
24861	25020	160	913.0	528.0
25050	25190	140	934.0	685.0
25240	25420	180	1048.0	423.0
25440	25510	70	1058.0	413.0
25540	25680	140	1181.0	348.0
25740	26220	480	857.0	386.0
26230	26310	80	847.0	338.0
26330	26510	180	942.0	318.0
26540	27019	480	1078.0	252.0
27039	27189	150	1150.0	343.0
27279	28089	810	1198.0	285.0
28109	28179	70	1135.0	305.0
28199	28309	110	1115.0	309.0
28328	29578	1249	1120.0	326.0
29598	29678	80	1153.0	291.0
29698	29808	110	1169.0	280.0
29828	31117	1289	1184.0	265.0
31387	31467	80	769.0	568.0
31497	31697	200	878.0	711.0
31707	31946	240	935.0	654.0
32286	32416	130	639.0	536.0
32446	32566	120	766.0	398.0
32676	32756	80	1120.0	664.0
32826	33056	230	772.0	686.0
33126	33216	90	787.0	433.0
33246	34325	1079	1009.0	595.0
34345	34655	310	967.0	685.0
34685	34875	190	1061.0	736.0
34895	34965	70	1018.0	711.0
34975	35304	330	959.0	707.0
35324	35724	400	932.0	748.0
35764	35844	80	883.0	710.0
36264	36694	430	810.0	784.0
37203	37343	140	886.0	655.0
37443	37533	90	766.0	696.0
37633	37753	120	854.0	733.0
37793	38063	270	875.0	735.0
38103	38373	270	940.0	657.0
38403	38742	340	802.0	581.0
38862	39122	260	875.0	606.0
39172	39422	250	1013.0	562.0
39482	39922	440	905.0	519.0
39942	40082	140	917.0	500.0
40142	40451	310	912.0	465.0
40471	40641	170	1000.0	463.0
40661	40761	100	993.0	472.0
40861	41361	500	991.0	413.0
41381	41621	240	989.0	381.0
41661	41781	120	993.0	407.0
42560	42720	160	1316.0	221.0
42770	43090	320	1418.0	392.0
43130	43410	280	1146.0	459.0
43530	43720	190	1169.0	471.0
43780	43909	130	764.0	438.0
44149	44319	170	903.0	555.0
44349	44789	440	775.0	524.0
44829	45119	290	824.0	509.0
45159	45269	110	1017.0	422.0
45538	45818	280	1001.0	272.0
45878	46148	270	901.0	566.0
46288	46868	580	1011.0	487.0
46888	47227	340	1027.0	498.0
47407	47577	170	974.0	509.0
47597	48187	590	934.0	614.0
48257	48367	110	1080.0	360.0
48377	48547	170	1119.0	310.0
48567	48707	140	1075.0	347.0
48727	49066	340	1072.0	397.0
49206	49586	380	1085.0	353.0
49786	50386	600	1108.0	317.0
50506	50656	150	1138.0	437.0
50975	51075	100	661.0	416.0
51195	51415	220	778.0	507.0
51425	51575	150	889.0	531.0
51715	52335	620	913.0	625.0
52355	52874	520	896.0	692.0
53014	53344	330	860.0	671.0
53554	53654	100	1127.0	678.0
53824	54053	230	914.0	734.0
54074	54233	160	935.0	693.0
54253	54693	440	859.0	654.0
54713	55313	600	883.0	664.0
55513	55603	90	1027.0	649.0
55643	56012	370	879.0	537.0
56032	56212	180	872.0	553.0
56242	56582	340	1045.0	557.0
56632	56812	180	939.0	555.0
56952	57022	70	944.0	501.0
57052	57152	100	978.0	698.0
57172	58531	1359	929.0	631.0
58551	58651	100	963.0	552.0
