event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	75	75	
Saccade	75	105	30	
Saccade	165	185	20	
Saccade	265	345	80	
Saccade	355	545	190	
Saccade	565	685	120	
Saccade	745	815	70	
Saccade	825	874	50	
Saccade	884	924	40	
Saccade	934	1014	80	
Saccade	1034	1074	40	
Fixation	1074	1224	150	
Saccade	1224	1254	30	11.87
Fixation	1254	1544	290	
Saccade	1544	1564	20	
Saccade	1664	1694	30	
Fixation	1694	1834	140	
Saccade	1834	1874	40	
Saccade	1934	1964	30	
Fixation	1964	2534	570	
Saccade	2534	2544	10	2.84
Fixation	2544	2733	190	
Saccade	2733	2763	30	4.5
Fixation	2763	2983	220	
Saccade	2983	3003	20	5.68
Fixation	3003	3453	450	
Saccade	3453	3473	20	5.31
Fixation	3473	3863	390	
Saccade	3863	3943	80	
Saccade	3953	3993	40	
Saccade	4013	4033	20	
Saccade	4053	4073	20	
Fixation	4073	4342	270	
Saccade	4342	4372	30	0.98
Fixation	4372	4572	200	
Saccade	4572	4592	20	1.93
Fixation	4592	5152	560	
Saccade	5152	5162	10	
Saccade	5182	5302	120	
Saccade	5322	5412	90	
Fixation	5412	5482	70	
Saccade	5482	5502	20	2.86
Fixation	5502	5822	320	
Saccade	5822	5892	70	
Saccade	5912	5952	40	
Fixation	5952	6231	280	
Saccade	6231	6281	50	15.13
Fixation	6281	6851	570	
Saccade	6851	6931	80	
Saccade	6941	7031	90	
Fixation	7031	7161	130	
Saccade	7161	7181	20	7.89
Fixation	7181	7361	180	
Saccade	7361	7391	30	4.89
Fixation	7391	7561	170	
Saccade	7561	7601	40	11.12
Fixation	7601	8520	919	
Saccade	8520	8550	30	
Saccade	8660	8680	20	
Saccade	8710	8720	10	
Fixation	8720	8870	150	
Saccade	8870	8890	20	8.35
Fixation	8890	9010	120	
Saccade	9010	9030	20	4.27
Fixation	9030	9460	430	
Saccade	9460	9529	70	
Saccade	9569	9579	10	
Saccade	9599	9609	10	
Fixation	9609	9679	70	
Saccade	9679	9729	50	17.78
Fixation	9729	10069	340	
Saccade	10149	10169	20	
Fixation	10169	10529	360	
Saccade	10529	10559	30	2.93
Fixation	10559	10889	330	
Saccade	10889	10899	10	
Saccade	10929	11039	110	
Saccade	11049	11089	40	
Fixation	11089	11668	580	
Saccade	11668	11738	70	
Saccade	11778	11788	10	
Saccade	11808	11828	20	
Fixation	11828	12068	240	
Saccade	12068	12118	50	12.91
Fixation	12118	12488	370	
Saccade	12488	12578	90	
Saccade	12608	12678	70	
Fixation	12678	12918	240	
Saccade	12918	12947	30	11.0
Fixation	12947	13287	340	
Saccade	13287	13297	10	4.95
Fixation	13297	13507	210	
Saccade	13507	13537	30	
Saccade	13617	13677	60	
Fixation	13677	14637	959	
Fixation	14676	14846	170	
Saccade	14846	14876	30	3.43
Fixation	14876	15336	460	
Saccade	15336	15366	30	6.74
Fixation	15366	15506	140	
Saccade	15506	15586	80	
Saccade	15636	15676	40	
Saccade	15686	15726	40	
Fixation	15726	15916	190	
Saccade	15916	15956	40	4.67
Fixation	15956	16176	220	
Saccade	16176	16206	30	2.78
Fixation	16206	16366	160	
Saccade	16366	16376	10	2.89
Fixation	16376	16745	370	
Saccade	16745	16785	40	8.49
Fixation	16785	16965	180	
Saccade	16965	16985	20	
Saccade	17085	17105	20	
Fixation	17105	17345	240	
Saccade	17345	17375	30	2.68
Fixation	17375	17595	220	
Saccade	17595	17645	50	
Fixation	17725	17805	80	
Fixation	17825	17935	110	
Saccade	17935	17975	40	5.99
Fixation	17975	18294	320	
Saccade	18294	18314	20	10.72
Fixation	18314	18414	100	
Saccade	18414	18504	90	
Saccade	18554	18574	20	
Saccade	18604	18644	40	
Saccade	18724	18734	10	
Fixation	18734	18864	130	
Saccade	18864	18894	30	6.78
Fixation	18894	19134	240	
Saccade	19134	19164	30	10.4
Fixation	19164	19504	340	
Fixation	19524	19724	200	
Saccade	19724	19734	10	3.62
Fixation	19734	19993	260	
Saccade	19993	20043	50	
Saccade	20113	20143	30	
Fixation	20143	20333	190	
Saccade	20333	20353	20	6.54
Fixation	20353	20613	260	
Saccade	20613	20693	80	24.76
Fixation	20693	20763	70	
Saccade	20763	20773	10	
Saccade	20803	20833	30	
Fixation	20833	20973	140	
Saccade	20973	21003	30	11.51
Fixation	21003	21373	370	
Saccade	21373	21383	10	1.91
Fixation	21383	21552	170	
Saccade	21552	21582	30	
Saccade	21662	21682	20	
Saccade	21702	21722	20	
Fixation	21722	22102	380	
Saccade	22102	22182	80	29.66
Fixation	22182	22442	260	
Saccade	22442	22502	60	27.11
Fixation	22502	22622	120	
Saccade	22622	22642	20	1.96
Fixation	22642	22962	320	
Saccade	22962	23042	80	
Saccade	23082	23122	40	
Fixation	23122	23222	100	
Saccade	23222	23242	20	1.65
Fixation	23242	23311	70	
Saccade	23311	23331	20	5.29
Fixation	23331	23451	120	
Saccade	23451	23481	30	7.14
Fixation	23481	23551	70	
Saccade	23551	23561	10	
Saccade	23571	23591	20	
Saccade	23691	23741	50	
Saccade	23781	23831	50	
Saccade	23841	23891	50	
Fixation	23891	24121	230	
Saccade	24121	24141	20	3.0
Fixation	24141	24381	240	
Saccade	24381	24481	100	
Saccade	24521	24611	90	
Fixation	24611	24761	150	
Saccade	24761	24801	40	11.43
Fixation	24801	25170	370	
Saccade	25170	25260	90	
Saccade	25280	25310	30	
Fixation	25310	25500	190	
Saccade	25500	25530	30	13.32
Fixation	25530	25830	300	
Saccade	25830	25850	20	5.8
Fixation	25850	26040	190	
Saccade	26040	26070	30	4.64
Fixation	26070	26410	340	
Fixation	26430	26550	120	
Saccade	26550	26570	20	
