event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	185	185	
Saccade	275	295	20	
Fixation	295	475	180	
Saccade	475	495	20	3.47
Fixation	495	1244	750	
Saccade	1244	1294	50	
Saccade	1724	1754	30	
Saccade	1764	1794	30	
Saccade	1814	1854	40	
Saccade	1904	1934	30	
Saccade	1954	1974	20	
Fixation	1974	2204	230	
Saccade	2204	2244	40	19.04
Fixation	2244	3373	1129	
Saccade	3373	3393	20	9.8
Fixation	3393	3703	310	
Saccade	3703	3723	20	5.38
Fixation	3723	5312	1589	
Saccade	5312	5332	20	
Saccade	5342	5352	10	
Fixation	5352	5812	460	
Saccade	5812	5842	30	4.12
Fixation	5842	6131	290	
Saccade	6131	6221	90	
Saccade	6261	6301	40	
Saccade	6321	6331	10	
Saccade	6371	6391	20	
Fixation	6391	6771	380	
Saccade	6771	6821	50	
Saccade	6841	6861	20	
Saccade	6871	6891	20	
Fixation	6891	7860	969	
Saccade	7860	7880	20	
Saccade	7890	7910	20	
Fixation	7910	8270	360	
Saccade	8270	8300	30	6.87
Fixation	8300	8790	490	
Saccade	8790	8830	40	8.57
Fixation	8830	9939	1109	
Saccade	9939	10019	80	
Saccade	10259	10269	10	
Saccade	10289	10309	20	
Saccade	10349	10369	20	
Saccade	10419	10439	20	
Saccade	10499	10509	10	
Fixation	10509	10619	110	
Saccade	10619	10629	10	5.48
Fixation	10629	10859	230	
Saccade	10859	10879	20	3.49
Fixation	10879	11388	510	
Saccade	11388	11418	30	
Saccade	11438	11458	20	
Saccade	11468	11488	20	
Fixation	11488	11568	80	
Saccade	11568	11608	40	1.57
Fixation	11608	12668	1059	
Saccade	12668	12688	20	7.43
Fixation	12688	12837	150	
Fixation	12877	13097	220	
Saccade	13097	13187	90	
Saccade	13207	13257	50	
Saccade	13267	13297	30	
Fixation	13297	13377	80	
Saccade	13377	13447	70	23.85
Fixation	13447	13557	110	
Saccade	13557	13647	90	
Saccade	13657	13717	60	
Saccade	13727	13737	10	
Saccade	13747	13797	50	
Fixation	13797	14027	230	
Saccade	14027	14047	20	0.68
Fixation	14047	14117	70	
Saccade	14117	14137	20	5.66
Fixation	14137	14576	440	
Saccade	14576	14616	40	4.27
Fixation	14616	14836	220	
Saccade	14836	14856	20	4.73
Fixation	14856	14926	70	
Saccade	14926	15076	150	
Saccade	15126	15136	10	
Saccade	15156	15176	20	
Fixation	15176	15256	80	
Saccade	15256	15266	10	2.91
Fixation	15266	15406	140	
Saccade	15406	15416	10	9.14
Fixation	15416	15806	390	
Saccade	15806	15816	10	
Saccade	15846	15866	20	
Saccade	15886	15946	60	
Saccade	15966	15986	20	
Saccade	15996	16026	30	
Fixation	16026	16345	320	
Saccade	16345	16425	80	
Saccade	16435	16455	20	
Saccade	16495	16515	20	
Fixation	16515	16685	170	
Saccade	16685	16725	40	
Saccade	16745	16765	20	
Fixation	16765	16835	70	
Saccade	16835	16855	20	6.58
Fixation	16855	16945	90	
Saccade	16945	16975	30	5.14
Fixation	16975	17065	90	
Saccade	17065	17095	30	8.61
Fixation	17095	17305	210	
Saccade	17305	17325	20	3.66
Fixation	17325	17705	380	
Saccade	17705	17735	30	4.13
Fixation	17735	18104	370	
Saccade	18104	18154	50	12.15
Fixation	18154	19703	1549	
Saccade	19703	19733	30	3.19
Fixation	19733	20363	630	
Saccade	20363	20403	40	16.16
Fixation	20403	20723	320	
Saccade	20723	20733	10	2.58
Fixation	20733	21582	849	
Saccade	21582	21702	120	
Saccade	21722	21742	20	
Saccade	21752	21832	80	
Fixation	21832	21922	90	
Saccade	21922	21932	10	1.13
Fixation	21932	22282	350	
Saccade	22282	22312	30	5.52
Fixation	22312	22652	340	
Saccade	22652	22672	20	5.25
Fixation	22672	23081	410	
Saccade	23081	23101	20	4.37
Fixation	23101	23551	450	
Saccade	23551	23641	90	28.81
Fixation	23641	23721	80	
Saccade	23721	23771	50	7.85
Fixation	23771	23861	90	
Saccade	23861	23871	10	
Saccade	23901	23921	20	
Fixation	23921	24241	320	
Saccade	24241	24261	20	5.39
Fixation	24261	24351	90	
Saccade	24351	24371	20	
Saccade	24381	24391	10	
Fixation	24391	24550	160	
Saccade	24550	24580	30	
Saccade	24630	24650	20	
Saccade	24690	24710	20	
Fixation	24710	24810	100	
Saccade	24810	24850	40	4.42
Fixation	24850	26030	1179	
Saccade	26030	26050	20	2.76
Fixation	26050	26489	440	
Saccade	26489	26589	100	
Saccade	26609	26619	10	
Saccade	26649	26669	20	
Saccade	26679	26719	40	
Saccade	26729	26799	70	
Fixation	26799	26909	110	
Saccade	26909	26929	20	3.61
Fixation	26929	27269	340	
Saccade	27269	27319	50	15.72
Fixation	27319	27709	390	
