Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
505	515	10
725	745	20
854	884	30
894	934	40
944	1054	110
1064	1214	150
1224	1254	30
1264	1364	100
1384	1504	120
1514	1564	50
1574	1594	20
1604	1684	80
1704	1744	40
1774	1804	30
2024	2054	30
2344	2364	20
2554	2584	30
2723	2753	30
3153	3173	20
3533	3553	20
4342	4362	20
4582	4622	40
5462	5542	80
5562	5572	10
5582	5622	40
5632	5652	20
5662	5682	20
5742	5752	10
5882	5912	30
6042	6061	20
6251	6271	20
6551	6571	20
6881	6901	20
7391	7511	120
7531	7621	90
8270	8380	110
8400	8460	60
8730	8840	110
8850	8860	10
8870	8890	20
8940	8950	10
9230	9260	30
9470	9559	90
9579	9589	10
9619	9659	40
9669	9709	40
9779	9819	40
10149	10179	30
10369	10379	10
10499	10519	20
10669	10699	30
11358	11398	40
11628	11668	40
11858	11878	20
12128	12158	30
12328	12368	40
12698	12728	30
12987	12997	10
13357	13367	10
13457	13477	20
13547	13567	20
13587	13597	10
13627	13637	10
14167	14187	20
15206	15236	30
15566	15596	30
15716	15786	70
15826	15846	20
15926	15956	30
16036	16086	50
16416	16445	30
16705	16775	70
16805	16845	40
16905	16915	10
17625	17675	50
17755	17795	40
17815	17865	50
18135	18165	30
18624	18644	20
18834	18854	20
19214	19244	30
19544	19564	20
19674	19694	20
19764	19814	50
21013	21023	10
21163	21183	20
21383	21403	20
21533	21573	40
21802	21832	30
22172	22182	10
22322	22352	30
22732	22742	10
22862	22902	40
22922	22962	40
23411	23421	10
26590	26620	30
26650	26680	30
26809	26849	40
26889	26899	10
26909	26929	20
27089	27129	40
27439	27479	40
27489	27569	80
27819	27859	40
27959	27999	40
28529	28548	20
28588	28618	30
28628	28638	10
28708	28718	10
28948	28968	20
29038	29058	20
29368	29428	60
29768	29808	40
30497	30507	10
31607	31687	80
31857	31887	30
32186	32276	90
32306	32326	20
32336	32346	10
32496	32566	70
32726	32736	10
33056	33076	20
33156	33196	40
33885	33965	80
34035	34085	50
34095	34125	30
34195	34215	20
34385	34425	40
34785	34815	30
35385	35405	20
35624	35634	10
35874	35974	100
36794	36874	80
37463	37503	40
37553	37583	30
37993	38073	80
38493	38523	30
38573	38623	50
38633	38693	60
38703	38723	20
39062	39072	10
39802	39822	20
40232	40262	30
40502	40512	10
41021	41051	30
41061	41071	10
41401	41421	20
41801	41831	30
42510	42520	10
42640	42660	20
42790	42820	30
43040	43060	20
43200	43230	30
43340	43380	40
43580	43610	30
43690	43720	30
44070	44079	10
44169	44219	50
44239	44259	20
45069	45089	20
45449	45489	40
45818	45838	20
45968	45988	20
46178	46198	20
46318	46338	20
46358	46378	20
46398	46418	20
46428	46478	50
47018	47048	30
47318	47338	20
47557	47567	10
48307	48327	20
48407	48427	20
48607	48627	20
48937	48957	20
49356	49436	80
49766	49776	10
49866	49886	20
50126	50146	20
50376	50396	20
50556	50586	30
50726	50766	40
51225	51255	30
51405	51435	30
51575	51605	30
51785	51825	40
52165	52185	20
52575	52595	20
52814	52834	20
52874	52894	20
53174	53184	10
53504	53544	40
53674	53684	10
54104	54164	60
54583	54653	70
55073	55083	10
55643	55693	50
56033	56063	30
56302	56392	90
56572	56592	20
57122	57152	30
57352	57372	20
57702	57772	70
58161	58191	30
58371	58401	30
58451	58491	40
58501	58511	10
58651	58661	10
58801	58821	20
59291	59321	30
60370	60390	20
60690	60720	30
61280	61310	30
61519	61539	20
61649	61679	30
61979	62009	30
62069	62089	20
62149	62189	40
62359	62379	20
62719	62739	20
63178	63188	10
63348	63368	20
63388	63398	10
63418	63428	10
64098	64118	20
64368	64388	20
64817	64847	30
65267	65287	20
65597	65637	40
66117	66197	80
66227	66257	30
66287	66307	20
66327	66347	20
66367	66387	20
66686	66726	40
66896	66926	30
67056	67066	10
67166	67206	40
67386	67396	10
67706	67726	20
67976	68056	80
68086	68096	10
68106	68126	20
68415	68505	90
68725	68745	20
69325	69365	40
69695	69705	10
69974	69994	20
70224	70264	40
70334	70374	40
70384	70454	70
70464	70484	20
70654	70674	20
70814	70844	30
71064	71074	10
71274	71304	30
71514	71554	40
71713	71753	40
72503	72523	20
72603	72643	40
74142	74162	20
74442	74462	20
74592	74622	30
74812	74852	40
75092	75112	20
75871	75941	70
76011	76031	20
76091	76111	20
76281	76311	30
76491	76521	30
76781	76791	10
76960	76990	30
77310	77330	20
77420	77440	20
77550	77570	20
77620	77650	30
78160	78190	30
78240	78260	20
78909	78949	40
79089	79139	50
79209	79239	30
79629	79719	90
79739	79759	20
79769	79809	40
79819	79839	20
79879	79919	40
80039	80059	20
80488	80508	20
80768	80818	50
80978	81018	40
81088	81128	40
81268	81298	30
81508	81528	20
81948	81958	10
82117	82147	30
82467	82497	30
83057	83087	30
83307	83317	10
83487	83527	40
83637	83657	20
83697	83736	40
84146	84166	20
84936	84946	10
85515	85555	40
85795	85815	20
86215	86245	30
86955	87045	90
87244	87284	40
87524	87544	20
87704	87734	30
88024	88074	50
88184	88224	40
88604	88614	10
88724	88744	20
88983	89073	90
89083	89093	10
89703	89733	30
90093	90123	30
90553	90603	50
90732	90742	10
91192	91232	40
91962	92002	40
92411	92481	70
92491	92511	20
92521	92541	20
92741	92751	10
92771	92801	30
93031	93061	30
93561	93651	90
93691	93711	20
93761	93791	30
94210	94220	10
94440	94450	10
94770	94800	30
95130	95170	40
95240	95370	130
95390	95470	80
95630	95640	10
96019	96049	30
96679	96709	30
96809	96819	10
96939	96989	50
97039	97079	40
98048	98078	30
98108	98128	20
98248	98278	30
98458	98488	30
99377	99487	110
99507	99537	30
99547	99567	20
99597	99607	10
99627	99667	40
99837	99857	20
100247	100257	10
100527	100597	70
101526	101646	120
102166	102246	80
102626	102656	30
102845	102955	110
102965	103095	130
103175	103215	40
103405	103425	20
104544	104564	20
104654	104704	50
104714	104724	10
104734	104794	60
104944	104964	20
105844	105874	30
106044	106054	10
106193	106223	30
106663	106743	80
106763	106803	40
106823	106833	10
106923	106953	30
107083	107133	50
107433	107473	40
107483	107513	30
107533	107553	20
107982	108052	70
108202	108222	20
108362	108412	50
108632	108652	20
108672	108712	40
109092	109132	40
109552	109572	20
109641	109661	20
109681	109721	40
109951	109991	40
110091	110131	40
110361	110371	10
110711	110731	20
110821	110861	40
111350	111370	20
112050	112070	20
112170	112190	20
112550	112570	20
113010	113079	70
113279	113309	30
113699	113709	10
113989	114099	110
114239	114249	10
115068	115168	100
115178	115188	10
115598	115608	10
115728	115748	20
115758	115788	30
115898	115978	80
116158	116178	20
116498	116557	60
116817	116887	70
117207	117257	50
117497	117637	140
117697	117737	40
117747	117767	20
117787	117807	20
117837	117847	10
117977	117997	20
118386	118406	20
118706	118736	30
119106	119116	10
119396	119416	20
119556	119566	10
119946	119956	10
120295	120315	20
121824	121924	100
122004	122024	20
122234	122254	20
122914	122924	10
122984	123004	20
123274	123314	40
123383	123413	30
